,MGH258,UKF243,UKF248,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_DNA_REPAIR,0.030016114532019803,0.08062339276063607,0.01878696614488797,0.0033822196217360347,0.11499837365109439,0.1776901537202758,0.11890896289486497,0.12812647199968183,0.1308917024714571,0.11076427508338237
HALLMARK_E2F_TARGETS,0.02934017852377578,0.07895622363272983,-0.008110547532647623,-0.01056962370780804,0.08175542815666768,0.07358085902909728,0.10971602010896542,0.15057409608163347,0.10581155375018608,0.09538476569339246
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04726000140369661,0.036451102076383635,0.10435139800219786,0.059656141994764815,-0.043614839708748625,0.1515727646252329,0.07498755417913854,0.09007922285941786,0.1385412597281073,0.07207565383385432
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.028201382774796536,0.05256967214356005,0.06103552687170767,0.024582919109396615,-0.04637950093407728,0.009925237120556764,0.03927853419245418,-0.007290843789177352,0.06863353472478877,0.08431075206557548
HALLMARK_ESTROGEN_RESPONSE_LATE,0.001905771034840412,0.0821165831188952,0.01497794703951249,-0.02433311016010348,0.08984968426405418,0.057750839983648335,0.10553046731168074,0.07005518668425759,0.025851323942239993,0.06657328379055394
HALLMARK_FATTY_ACID_METABOLISM,-0.043801385450537925,0.052664453120863576,-0.023590396953758294,0.007765543729375224,-0.04083694171672136,0.004384621298980391,0.004165634337224518,-0.005961545514931197,0.042022257880058936,0.06841972038870212
HALLMARK_G2M_CHECKPOINT,0.07470407257465282,0.05654885463948158,0.016387895080346254,0.025778445027425108,0.07906863616894562,0.11600428184848655,0.042695658797840576,0.09791511337704283,0.06910006468874437,0.07933699537073811
HALLMARK_GLYCOLYSIS,0.06578855387200194,0.11760073080769819,0.010206535437011216,-0.037355417003408,-0.01954158170364202,0.10562619264214174,0.07209238115910956,0.0006045115545742757,0.014518404842701437,0.07327993985984348
HALLMARK_HEDGEHOG_SIGNALING,-0.024194135830161986,0.03954220982681021,-0.03881650850044177,-0.027537279869161994,0.013666765786802705,0.018801332323084067,-0.040957648906162096,-0.01934874836444636,0.061110150688031446,0.0817547906756381
HALLMARK_HEME_METABOLISM,-0.028217981072789926,0.12161905814068563,0.04904087676053021,0.019462857175570808,0.07855742946797524,0.0524281936393823,0.12864916632669737,0.11051549908423432,0.12662493579364814,0.08964746047577815
HALLMARK_HYPOXIA,0.0867135833060645,-0.004362266294752801,0.0100695763624927,0.06717544048235177,-0.0914112518039157,0.11911770741087715,-0.1183055979492425,-0.13094209445816268,0.010677332754220956,0.012922064861765326
HALLMARK_IL2_STAT5_SIGNALING,0.0028093369213306276,0.07025121867361409,0.013705834910602703,-0.012627592545168619,-0.04625100621869248,0.10076188015738255,0.08734623225348488,0.11250236544919424,0.08748947617490267,0.07842767922753824
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04204733316728466,0.07583809164341036,0.0647168742212061,0.012914014594665294,0.0095758902900837,0.039190975594581595,0.003214021305828713,-0.010786508963931995,0.009201622991309135,0.05100282813737449
HALLMARK_INFLAMMATORY_RESPONSE,0.04174422940438561,0.03075451360018942,0.07587087965159495,0.02537517852595736,0.012689937570696872,0.07877370608800022,0.03146174290193883,0.06301918074725756,0.02830860479221842,0.0364910424389109
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07497385722931212,0.054276792295107915,0.02528234420079349,0.005169068122116463,0.09414427810598053,0.10448461026642347,0.2201929559771961,0.11501953491457073,0.0967578503604602,0.09025635521584241
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.051482005990897556,-0.0045155313204273476,0.07380965859437559,0.05108921700804006,0.027889279399936764,0.12554048696437295,0.0827719827509573,0.11285824219385637,0.09278219082493705,0.048980734743986655
HALLMARK_KRAS_SIGNALING_DN,0.016962169946036994,0.16461754734835274,-0.002005386523953841,0.020578276784200357,0.05146105017613414,0.03571668858677347,0.11975631941842194,0.03836363850374173,0.05739597016838859,0.09150285546992291
HALLMARK_KRAS_SIGNALING_UP,0.0025323177069070794,0.014746054410605187,0.027061538396457262,-0.02151021199987741,0.0699983307996627,0.08291969630085057,-0.001026144773981724,0.12807723535170198,0.1278166314821759,0.0902126467414623
HALLMARK_MITOTIC_SPINDLE,-0.004495884953212925,0.11065208515799882,0.034287120289702204,0.020209302457639116,0.07349180078443095,0.05617403836101862,0.07500980474296774,0.1129702732421199,0.10561810690044865,0.10125077579679403
HALLMARK_MTORC1_SIGNALING,0.029209952223459037,0.04754771047821502,-0.031622682274308596,0.05616606221524103,-0.008527105906140206,0.1181370396838185,-0.07253165775429407,0.024775167457493738,0.04792754333685365,0.029231768768929096
HALLMARK_MYC_TARGETS_V1,0.021261048859678743,0.002977367488824899,-0.04196367072271568,-0.010178909376107438,0.1122895429323018,0.1423338407762161,0.03412370554506393,0.17093551390117256,0.11992377998712729,0.13129183118840793
HALLMARK_MYC_TARGETS_V2,0.07808276618100872,0.03311674528754645,0.015267604338638212,0.033110537722234316,0.04399078657521296,0.12021006177928278,-0.032129718591326455,0.1044379772037165,-0.008003140663450429,0.0401152539559785
HALLMARK_MYOGENESIS,-0.023147465070834563,0.061165078972101126,0.08561819142562056,0.012268830012042384,0.04992509975642845,0.1356405230948136,0.1348050218435405,-0.01543590579205606,0.09105073879086438,0.09703150158635032
HALLMARK_NOTCH_SIGNALING,0.049697074283062276,0.09425841087173947,0.026458057085632952,-0.024210181702220585,0.1203919333290236,0.09406365646842862,0.1327470549609918,0.1307208602191388,0.11013124717262186,0.1259136323035296
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04990007286162649,0.09918506336857616,-0.03737265336862108,-0.074782380471405,0.11062247400887289,0.1329854673773153,0.10281649110826423,0.1377313242173999,0.10057331305789022,0.12160773004971223
HALLMARK_P53_PATHWAY,-0.013450033036584506,0.03267389557280037,-0.01644409157339418,0.06214112287938875,0.07033955092741576,0.10170465527354922,-0.04168757827026656,0.10214640919278219,0.08581114679880536,0.09895789948163407
HALLMARK_PANCREAS_BETA_CELLS,-0.0024285075830608634,0.013408424084249576,0.003058408056843553,-0.04957511578479113,0.13454584224117058,0.1452380353123995,0.14251772866665902,0.13826114840646514,0.0714339552930633,0.11178985066958345
HALLMARK_PEROXISOME,0.04631902280989421,0.015855577179754093,0.034381739017000215,-0.058280332768419776,0.0034556699771383296,0.007819720222019893,0.03251543326224174,-0.042283972617985374,0.04929110526626192,0.12208283805026024
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0988926129745037,0.08537088959625129,0.01682034103996908,-0.04279190629243376,0.10016530503709353,0.2099876369292557,0.08877007718250639,0.1405947807977602,0.1431349806675697,0.1295398861932497
HALLMARK_PROTEIN_SECRETION,0.058122546086225954,0.12124029562545378,0.008488855696321978,-0.020604826752451552,0.11647751278018244,0.1275939989833523,0.0966167843943213,0.07428794203935346,0.11270339352588775,0.11072186823207274
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.10064439878107756,-0.11479854673512778,0.026513534539472694,-0.02706064823132205,0.09147686396793299,-0.037537309188604075,0.04285238764048278,0.14560323571023753,0.009102963038341166,0.12457544906294313
HALLMARK_SPERMATOGENESIS,0.07661668739741617,0.06773166631700424,-0.02004947942572558,-0.007817487023968138,0.0912524487875621,0.07762092026227464,0.13469784064818804,0.04256971165497635,-0.008899635123049338,0.12070654232305374
HALLMARK_TGF_BETA_SIGNALING,0.07963075919165444,0.09749227542281902,0.036363782795256636,0.012789118803516547,0.0850338064101878,0.12569836684552524,0.10165221697497862,0.13798844259982176,0.09069389518500731,0.11327861711104951
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06722192399633921,-0.009621256079874274,0.08181246818774687,0.061143311870538335,0.02993471933024083,0.06312883185075562,-0.039773838624909616,0.0764985854345599,0.02068642517017491,-0.03559303157900661
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.041820820685276504,-0.0014946050458134875,0.03281731142139418,0.06655240437660563,0.08280954521312604,0.16501313816366192,0.11537123793965182,0.08898489901891898,0.0951585695087979,0.10014698102050493
HALLMARK_UV_RESPONSE_DN,-0.00013884862818758733,0.10822906206069198,0.08731390630796382,-0.07275543603505172,2.9663536350081228e-05,0.06395487037648208,0.1573768042935082,0.010958415333766227,0.06503923810420804,0.06279598213807486
HALLMARK_UV_RESPONSE_UP,-0.019485088005951123,0.06727459559461584,0.005694047087842325,0.033155930186072664,0.057039793671170215,0.12631416075668728,-0.03337553989410977,0.09493752766059399,0.07289121906069518,0.084980194231799
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01639172121213636,0.18277357637752847,-0.004871448339036545,-0.01273050658259873,-0.03704428022039535,0.12838425004323636,0.07515647877755655,0.10715046268188756,0.055664241846260246,0.019388133115093176
HALLMARK_XENOBIOTIC_METABOLISM,0.04796406242311167,0.07970348754516839,0.02017754974405964,0.065152921156487,0.05889654558139734,0.13097748286851016,0.14155602259600047,0.0521508577608023,0.031053843100648116,0.0842456482504959
