,MGH258,UKF243,UKF260,UKF266,UKF296,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.10956317805151135,0.03745578111239673,0.15066454416196332,0.06575037115204489,0.012957070366193278,0.16919108950747966,-0.0789364009396691,0.07090226589386292,0.08035473778984194,0.12145988798379508,0.08314303225221528,0.09041310299106343,0.08582408282141235
HALLMARK_DNA_REPAIR,0.030322390061440368,0.03822421653657994,0.010387538442476212,0.04759452959975604,0.032516384251027756,0.04739579659176678,0.0695207487821842,0.17666549619011848,0.1128326691167855,0.0855960555492713,0.01821549887072941,0.0764105429008569,0.15739445551866252
HALLMARK_E2F_TARGETS,0.05089178763724703,0.026210719307674636,-0.028736187548436244,0.01962368708225569,0.03491290293949827,-0.08018340640605628,0.06205937352010215,0.05936292920108533,0.07580473820417585,0.07335875622859139,-0.011148586618193346,0.04733795935936767,0.17353657232636238
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06790610793689336,0.04063869001938072,-0.013836505794439123,0.022906409894546197,-0.011957546058864866,0.15488291728391115,0.1334871391057004,-0.04088819950102467,0.00468821699619184,0.17253944504440627,0.049373932177581695,0.0848368627823115,0.10639701914411534
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08235258745767668,-0.037507073004747864,0.10295384035698825,0.06567865494560672,-0.049775807063345875,-0.07633521855136324,0.01844569400508145,0.12277230887415176,0.01716493018575626,0.1236534349099806,0.057912316206618075,0.08750800432816495,0.17665082759435208
HALLMARK_ESTROGEN_RESPONSE_LATE,0.021909124075494973,0.08012560065541753,0.053520882376784644,0.04140385372276136,0.03376900043279288,0.13903826767177502,-0.021147016781680888,0.14884099676118023,0.10998235239180247,0.04457636784518519,0.10237058623704179,0.06175564180269907,0.07722157654523484
HALLMARK_FATTY_ACID_METABOLISM,0.07782886399709708,0.010801407265779666,0.0821891551135214,0.061781376763778845,0.021790011269605846,0.014170203815879896,0.03448278943723108,0.08385399993313802,0.10061901450248248,0.01671868643532456,-0.013007772228303653,0.03716289812811962,0.08708767904575206
HALLMARK_G2M_CHECKPOINT,0.009889599068080998,0.038251648918203394,-0.0008387595700411024,-0.005932344566126091,-0.02204035623106818,0.08082732352246666,-0.02470845721210641,0.05912890596626606,0.03788765933136848,0.09038524347949706,-0.028814337262708618,0.038093832359723634,0.1808892804651773
HALLMARK_GLYCOLYSIS,0.021048274693962185,0.028752730439823817,0.0034693390122589375,0.07369864580047472,0.026570485875133203,-0.0764726060342802,0.017507605209658918,0.13717449698816703,0.08541308482236079,0.0685101199993391,-0.025984041900196035,0.06867648087534897,0.1282513531091501
HALLMARK_HEDGEHOG_SIGNALING,0.03407209584253295,0.038762348855311,0.057537140482409856,0.05814964654908019,0.0742794413950137,-0.1130466197800798,0.0616721451528271,0.10375985158603954,0.01932883687509159,0.07065690450433644,0.0007598093333776515,0.022840511771728415,-0.005780512348582271
HALLMARK_HEME_METABOLISM,0.052366373393168415,0.04402739369465532,0.05855135678121613,0.08090952632542833,0.06093659979723123,-0.015144132774618986,0.05207115333289527,0.13970175712159075,0.07346115298080669,0.16208594614238286,0.03635799401076049,0.10659320723043277,0.14345923514195286
HALLMARK_HYPOXIA,-0.0449628227920007,-0.05233405467123748,-0.015267550843074648,0.019513011232126863,0.053012087595857224,0.05743562283001315,-0.0652141208335013,0.01214484500510372,0.07166381874293132,0.10803308459009796,0.03322212490259595,0.017984579930445947,0.07032255123297669
HALLMARK_IL2_STAT5_SIGNALING,0.073233621152117,0.08118946838248343,0.054751505268710414,0.06427184746913851,0.011270461026833664,0.015194236923384471,-0.01855559374441813,0.15608452379542256,0.09189980104020487,0.07163696947978114,0.007748209301767283,0.09650234642465473,0.15712749559380854
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04017293174597964,0.032704559228061626,-0.002642402241545456,0.017129197139853208,-0.04546283508984679,0.13071036545661452,0.004598967663466534,0.07458479165152448,0.03960772200600179,0.13204586287321837,0.03292426493440677,0.08388735772769493,0.11056579315253084
HALLMARK_INFLAMMATORY_RESPONSE,0.018137901702518264,0.011118086471616365,0.0777440901847053,0.030966915272429764,0.007993774502279744,-0.06612132813248563,0.035283279273300445,-0.011047557429511754,-0.011203551046209025,0.13240371026117634,-0.04661164574341813,0.04858450108698468,0.0587541878529641
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03358569762458583,0.039270691389708914,-0.00604168483231468,-0.02069166673977479,0.008756350716939644,0.14988953061153423,0.051074077534522644,0.10748329000562497,0.04539835984776249,0.06311772443536345,0.018092622226347704,0.05790439354496071,0.08238902941532814
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.050931227688043396,0.019860231099583913,0.001347328906698525,0.05059925993153258,0.010119982396148334,0.1872348678356899,0.01912484555751583,0.025500961547165836,0.0007503839297180212,0.09557741899908591,0.07113240884516292,0.06607305065508133,0.1176139164166579
HALLMARK_KRAS_SIGNALING_DN,0.08947082866948143,0.04280430396072103,0.018709104592336892,0.08419681187028326,0.05464731641727269,-0.12091590027171317,0.03177747758846038,0.16409984439232358,0.07965178339025432,0.15048133437848718,0.05686691233698571,0.04335817177476957,0.08776358991236027
HALLMARK_KRAS_SIGNALING_UP,0.015695502626202416,0.026455456638525325,0.1302150505591016,0.05664694389000512,0.01637978836897996,-0.09952698307599213,0.008497845150692124,0.09504067995137973,0.06895810121643658,0.13584376133787257,-0.004662973218560934,0.10669668225057863,0.03318812077828407
HALLMARK_MITOTIC_SPINDLE,0.07029681316907488,0.010201056817551327,0.06681090413812268,0.04483485767309574,0.0294307340684274,-0.017750396611567708,-0.002445060935428952,0.1456647222642363,0.08086997150932305,0.10970260488682818,0.017851677467605378,0.09422618546704728,0.157634889399476
HALLMARK_MTORC1_SIGNALING,-0.0006537025926601028,-0.029373268041164205,-0.004360037746686046,-0.01392087404313878,0.059164696542799586,-0.04394062027763496,0.03351430999960422,0.036689380158920634,0.0510678803732239,0.059762376264083865,-0.007508981553276168,0.07368626080471331,0.10011477490864497
HALLMARK_MYC_TARGETS_V1,0.03552197142323185,0.037239306661004834,0.01968688715742039,0.02708124334980514,0.03292110405106902,-0.005981772569104326,0.11180806981044655,0.1616824239872654,0.12517862170302946,0.0942569023119615,-0.03401628495637112,0.07206393074095496,0.1850223039551365
HALLMARK_MYC_TARGETS_V2,0.005776401601026469,0.02950613039277979,-0.06394751032490546,-0.0035605596952962785,0.04868417048267627,0.01561459604908225,-0.017105750244422586,0.08989719528969177,0.02226994945201095,0.04971350702701794,0.043271357776999565,0.10398615393703199,0.1546364649024695
HALLMARK_MYOGENESIS,0.0395431430430048,0.03630158376920933,0.0877916868914903,0.07388046039305002,0.011412780234752222,-0.030901057843916335,0.10378157599076955,0.10168730158202267,0.055097133349414844,0.13214477658278104,0.03601246034411782,0.08770034628168351,0.01412357687375847
HALLMARK_NOTCH_SIGNALING,-0.008665514049999289,0.09511947345722374,-0.01639986036901439,0.12251177892447355,0.03544655999456878,-0.05356931600522694,0.07740156937594453,0.1394604345415743,0.06521740094240155,0.08207078531606472,0.05551904276562944,0.06926431805818356,0.1501675864783681
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.013534966120227952,0.05303272395174288,0.020909945567159593,0.0737941191165981,0.09811463199546949,-0.036748411284105706,0.07809156671898107,0.1832141399099466,0.10724522699378627,0.07883987748535266,0.08542276519817589,0.06222016841194557,0.07004735517025146
HALLMARK_P53_PATHWAY,0.06158519896981058,-0.005918772075531263,-0.014042091545205356,0.02917442321190208,-0.005049117802005181,0.07339924926700757,-0.0024947881644232744,0.1644711127180492,0.16277637658664754,0.08561982295539515,0.049784614591017566,0.05889320817110998,0.1573038375537365
HALLMARK_PANCREAS_BETA_CELLS,0.0845701245022138,0.04910068004422812,0.09409743279688064,0.11079763476443383,0.04965170196474138,-0.06490340096501351,0.10104983053122545,0.1267412370030695,0.10646857228132249,0.11780583692967118,-0.03485586391211066,0.07916759476713561,-0.010978299198460103
HALLMARK_PEROXISOME,-0.004401562566995003,0.03001965056211989,0.06348167064459628,0.03608050027161881,0.0390825563394767,0.08238370677631118,0.0298118262302399,0.12352615630517452,0.05546444601539579,0.04691681203451642,0.030046139645036392,0.11975896608715718,0.1265058076330795
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.005550535067704307,0.040226278635983256,0.08270185971997215,0.10373347063638531,0.05157074882724597,-0.04414446604466123,0.07497805583838843,0.12574893513707958,0.05505410297112227,0.10261049032271902,0.024168286284287542,0.10147746270474621,0.1203239670303452
HALLMARK_PROTEIN_SECRETION,0.028334526526663125,0.03402181530509629,0.07490602947662645,0.1245807622782882,0.06183987117612675,-0.027077359522529692,0.09505294138747039,0.16881012619642155,0.09764908708244828,0.13768609073149254,0.031002960507229137,0.08821093969971237,0.13651816349384774
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08357625604374598,0.07720028881920327,0.12474690992244274,0.0022609687637921857,0.0700054774949866,0.14216824376942944,-0.034660118914595174,0.17171343235328465,0.15094229145200153,-0.07127064366039886,0.08596004068938061,0.10588420681387485,-0.04095192011868077
HALLMARK_SPERMATOGENESIS,0.02770557631517272,0.019707540612149674,0.025194558219386563,0.07122886189340603,0.03785176152937209,-0.10472587985261034,0.13562416036358332,0.14267857418714286,0.098487310561185,0.06372256024563981,0.007191900984768344,0.07547230848567431,0.08840965074328509
HALLMARK_TGF_BETA_SIGNALING,0.027536215103966033,0.07845694450731573,0.01779740284753196,0.01278883532979633,0.007838321542122903,0.056250722583947345,0.059630284893728396,0.1243223726037502,0.033641201222512594,0.08475906956445968,0.03547715573432132,0.10367223446372874,0.13887128602063262
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10374239830386577,0.01446192596174457,-0.016073034894651346,-0.0522419850073888,-0.01583394979301503,0.16566395205644374,-0.04643803873449268,0.10498337417790227,0.03463506448401603,0.06013584421879008,0.02506683845826147,0.05463472572124784,0.10171299462251272
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014885407303046227,0.0027632522950751383,-0.03882538890724741,0.04062179106110345,0.023871707121238612,-0.018024948521898582,0.07453954626621298,0.17096300410529028,0.05509327967873941,0.12956320739220778,0.03765713534193419,0.08736198907716917,0.12576635922286594
HALLMARK_UV_RESPONSE_DN,0.06210488642518167,0.027372676615010957,0.08227997284524162,0.09474758304694879,0.0011502531022091547,-0.12323960671181527,0.03499870943804718,0.11691577343536935,0.04188995938866277,0.10607443786831251,0.04509874940463672,0.10748226383156455,0.12736710544302687
HALLMARK_UV_RESPONSE_UP,0.009227739472691449,0.018941138177459214,0.06833084357124546,0.08522696160968181,0.08089282053132515,-0.07723987529503158,0.03944836725156941,0.1457682945079971,0.04709720228026635,0.1212151095132742,0.022389842217477467,0.06345902397518145,0.11962773051148973
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0036656652990218197,0.02741785223684561,-0.09615252125861969,-0.0020044509309241005,-0.022119796548574686,-0.060587767213046706,0.03987494164797142,0.09892084364660728,0.015881882192775136,0.1388035460076334,0.005300141752359533,0.06518820639110785,0.10454471968900522
HALLMARK_XENOBIOTIC_METABOLISM,0.012472771860697984,-0.0033895601261672956,0.050648337649504764,-0.007969673688835817,0.04100456550061679,0.08234377984126685,0.06987441447396213,0.15606598235959862,0.05144666067032236,0.09149409920376471,0.07892733194201491,0.04557305570676946,0.15579018536751166
