,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_MTORC1_SIGNALING,-0.11163387556392895,-0.010853107419103294,0.05200890350656049,0.07633741550983483
HALLMARK_MYC_TARGETS_V1,-0.0204061256167248,0.10417929933025806,0.0793370204014954,0.10686754348447824
HALLMARK_MYC_TARGETS_V2,0.09019485328190588,-0.0495000268591029,0.01845340409669542,0.06261396408254159
HALLMARK_MYOGENESIS,0.026410931407778695,0.05597761308065798,0.018654252250741875,0.010657365148219402
HALLMARK_NOTCH_SIGNALING,0.01789435263162585,0.06443518291309654,0.017216551472919773,0.07448862373398502
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0008388554262252902,0.11618179124777536,0.059200051965959906,0.09298701393286615
HALLMARK_P53_PATHWAY,-0.06777381587216011,0.10775181709679071,0.08068239546227396,0.11722105307557246
HALLMARK_PANCREAS_BETA_CELLS,0.0044174993604904605,0.08235994388909662,0.047931023648655736,0.021228628983089685
HALLMARK_PEROXISOME,0.02010573136077236,0.08307089663715428,0.022835119280109038,0.02274464990124687
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.001878593428719727,0.06927773538513722,0.033972290816532566,0.0862935809086701
HALLMARK_PROTEIN_SECRETION,0.03630652622087969,0.07127160215568923,0.06532841077003394,0.08746667870257187
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0452188567449016,0.10326693853800442,0.08369455762650395,0.061767040717494365
HALLMARK_SPERMATOGENESIS,-0.020246683242197944,0.10894471425542156,0.059154415305634256,0.08503756233605671
HALLMARK_TGF_BETA_SIGNALING,0.09528431430135245,0.06538626005749856,-0.003707073081337777,0.06684607464648346
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007896341112431314,-0.026276592200147036,0.013312804177420265,0.04909474114538948
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.03444990931695354,0.10117901493640824,0.06704792123532334,0.07159911437691416
HALLMARK_UV_RESPONSE_DN,-0.007468212845219954,0.025383908569199722,0.03103190378366722,0.07120836873384975
HALLMARK_UV_RESPONSE_UP,-0.05877487198571645,0.08652902860536817,0.056869224805377726,0.09950339507522
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.01615916583164837,0.05677651351608553,0.00038590696738216264,0.04313682159860301
HALLMARK_XENOBIOTIC_METABOLISM,0.04469693970003515,0.049646950688375546,0.05895789046386368,0.09609919464026259
