,UKF248,ZH1007inf,ZH881T1,ZH916T1
HALLMARK_INFLAMMATORY_RESPONSE,0.09964093220754405,-0.0048937754222026075,-0.04401597563904877,-0.049993864975680154
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07047050830890081,0.1573498334068937,-0.0031768429198570742,0.08382978237666663
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04738311611431663,0.07285607411530459,0.02731879809528861,0.05957085674575762
HALLMARK_KRAS_SIGNALING_DN,-0.03352280485252882,0.062351008771211365,0.06483564177181293,-0.016653972178306834
HALLMARK_KRAS_SIGNALING_UP,0.09403669688506093,0.03546126747239169,0.05446368449432686,0.09842101828204255
HALLMARK_MITOTIC_SPINDLE,0.14377220511229116,0.09657763698386838,0.07015417472788428,0.0629491923772873
HALLMARK_MTORC1_SIGNALING,-0.0450822860624477,0.04032171704027902,0.023225802338475026,0.03933031718461844
HALLMARK_MYC_TARGETS_V1,0.0585518979103492,0.1267099576667339,0.04077573888906546,0.03966705541128905
HALLMARK_MYC_TARGETS_V2,-0.016525618013090142,0.024484088592251926,-0.0013548273435398718,0.016099422110486063
HALLMARK_MYOGENESIS,0.14815098259398216,0.13980326269381807,0.04565256225588196,0.1257241178984269
HALLMARK_NOTCH_SIGNALING,0.10962399891585914,0.11593426736099881,-0.011803169480490752,0.049880051190527935
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.00835589760769655,0.10628466948095035,0.01806261600325534,0.02637369183535453
HALLMARK_P53_PATHWAY,0.006619145788833387,0.06012454813366363,0.007071895837864214,0.011160480185446716
HALLMARK_PANCREAS_BETA_CELLS,0.044958039217691446,0.1053002693379196,0.04997937611234867,-0.008808120026903794
HALLMARK_PEROXISOME,0.04945100657155285,-0.04929617116110381,-0.003195497004891807,-0.02518814992231474
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08166244578377381,0.12755287873385385,0.008576100319943712,0.08507922503416517
HALLMARK_PROTEIN_SECRETION,0.07202132164379958,0.07621589260839215,0.04359122457422085,0.027986509618533172
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02259610215323387,-0.03435510987737445,-0.04922613279695839,0.017186026418213485
HALLMARK_SPERMATOGENESIS,0.032656983339328295,0.12436589710872964,0.07784625323030708,0.0005562980479240004
HALLMARK_TGF_BETA_SIGNALING,0.17645018466456777,0.14804999299196706,0.012509736726412082,0.13419209065459137
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09551342282849853,-0.002383963020380771,0.0015647645955961216,-0.0798378149498271
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07673925297959983,0.09498718026729461,0.05703458629139153,0.049915024312880564
HALLMARK_UV_RESPONSE_DN,0.13679531844147605,0.11228684116899404,0.05502728767302643,0.09593154115608729
HALLMARK_UV_RESPONSE_UP,-0.023847338274337077,0.08572155133470144,0.055187105204121095,-0.005654387284085546
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09973966589235603,-0.005471377095530576,0.012478306110669895,0.06724869420852031
HALLMARK_XENOBIOTIC_METABOLISM,-0.03215554721854688,0.09212520772433858,0.007134765824394758,0.002843476897578966
