,MGH258,UKF248,UKF255,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916bulk
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08424074239881361,-0.08138551164889685,-0.0873298040523805,-0.01603115980839714,0.3430423834967669,-0.05179319144118662,-0.14188450299671862,-0.0393880252506441,-0.09501894290231645,-0.03470449974774101,-0.08207548649375035,-0.005337166271706328
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029963281278158935,-0.03811921510019904,0.10514419025613828,0.07358493727819977,0.1985726458701632,-0.04142719728116712,0.12778731376453487,0.07447089874060762,-0.08486229143072033,0.02994406221727534,0.08829217718953714,0.06172791247041372
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07015647713283783,0.12120650004822789,0.11120159432006113,-0.036077311326080275,-0.01620032467924058,-0.0030848636864039183,-0.023705924178562612,-0.05680757133631993,0.08080360318811439,0.040958580312037265,-0.03430850685383342,0.07713279244049084
HALLMARK_FATTY_ACID_METABOLISM,-0.09074521747353331,-0.033963931298940556,-0.057846804922357685,-0.0047723903919965355,0.17855154765652806,0.03269874103630303,0.012323422364758693,0.018972957277816657,-0.1419669908211105,0.08797557822444416,-0.03529232331191963,0.07103077651724111
HALLMARK_G2M_CHECKPOINT,0.10541284465144543,0.14450668764669744,0.13941456418374765,-0.007348994645091376,0.35281392242326787,-0.04935514683900706,0.020505349662134534,-0.030061473551102048,0.008458102680517516,0.0159297377442544,0.0412296269546103,0.031222632323915814
HALLMARK_GLYCOLYSIS,0.1484884623530763,0.033226018012261264,0.06407680869916821,0.013704196095132445,0.28953506118474165,0.01495436405643305,0.14333270434600284,0.05301051618190529,0.015255402098647071,0.051978855277398484,0.007987024961196305,0.08890183599718292
HALLMARK_HEDGEHOG_SIGNALING,0.03961574899992026,0.10363738538309704,0.1112727439740303,0.0624754531057482,-0.10812078625335178,0.018448108489133447,0.17364700048679643,0.10103321773879351,-0.07584876082310557,0.008334306330324604,0.06676853087778224,0.045264071005375134
HALLMARK_HEME_METABOLISM,0.06979940106370194,0.05195291551992614,0.15083647908343945,0.02413749200827168,0.32860607053310903,-0.021705213761164133,0.07531211931226754,0.08632366411648933,-0.06434020681500349,0.05591561883435962,0.05892854696065615,0.08680846867887695
HALLMARK_HYPOXIA,0.1666214113595346,-0.15061262648626472,-0.11898597654142426,-0.008304809650418628,-0.09820950971614646,0.09053373098235912,-0.01592775463460924,-0.0747317951074761,-0.10709641323241179,0.035650816255945045,-0.0811113825622529,-0.02653818340389902
HALLMARK_IL2_STAT5_SIGNALING,0.010092649496066775,0.001266893354715754,0.16372213737257382,0.034887413824376406,0.3217210207759689,-0.017647883675857463,-0.03010301756127008,0.07810387950908658,-0.012261005903008092,0.07330913805359986,-0.01872586395126157,0.08258120612298374
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04339347797254007,-0.12303825920761358,0.017253934618686993,-0.05960678355935014,0.2755619240895309,0.007403549275492367,-0.07325929378791789,-0.023948278059144068,-0.05464983899059114,0.029843175708889703,-0.07810283754856681,0.03369669156023672
HALLMARK_INFLAMMATORY_RESPONSE,0.07019808087605353,-0.03327317624499851,0.04525933611782099,-0.05062468238912331,0.11461888409237585,-0.026831684086324244,0.07213707576452823,0.04443330416522262,-0.10595715208224485,-0.02317617212243671,-0.039519086464033494,-0.01725592463106676
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11855668759500466,0.1396293966076467,0.14295194415769272,-0.004435206772678088,0.3398772576711225,-0.023235010478324502,-0.11192550668308607,0.005514666543743602,-0.07833585876141877,0.08815790855860864,0.03943796234835274,0.06831372463616724
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.12034910781129378,0.01539388516979989,-0.09887154239395889,0.024141700961852357,0.33211969034860245,-0.051963024063907966,-0.12680696382138226,-0.03265225513484519,-0.06577336937615785,0.07262018544758596,-0.03046698622235944,-0.02865305563341855
HALLMARK_KRAS_SIGNALING_DN,0.09151376647669963,0.08780796897134993,0.07188243074633333,0.04610000602131001,-0.07979826039776591,0.0006579503916827568,0.1709132824110586,0.11221652728656575,-0.03765222251290787,0.15115292422820997,0.09209068503464524,0.15543559363325016
HALLMARK_KRAS_SIGNALING_UP,-0.005597464408829728,-0.07140837388367835,0.16218998814342558,0.10226028463824186,0.06361680433358953,0.043414023995230346,0.14504349106696468,0.10140643446025728,-0.08433154644214459,0.016820781231060386,0.011267961615126153,0.025817114692398536
HALLMARK_MITOTIC_SPINDLE,0.07445420396235491,0.09903920209480072,0.13529065036390406,0.0086457378482565,0.3085979111454207,-0.020653397688482435,0.1353453238850838,0.05359190806489386,-0.11597220287870569,0.05759157454324244,0.04533170904291515,0.09486568070633482
HALLMARK_MTORC1_SIGNALING,0.13751940572873014,-0.06531650029392995,-0.02164020669095098,-0.011297845936947945,0.29590096220095186,0.03189038173035726,0.09763860163805337,-0.04422218737935122,-0.01790632497171035,0.00632030223530031,-0.021261150946699822,0.03972460855849564
HALLMARK_MYC_TARGETS_V1,0.14198027095741197,0.14323411942047157,0.12238809580867274,-0.019073405062404843,0.3754308723113112,-0.022387983800473996,0.11066137394045428,-0.007406454176260503,0.030005016859966895,0.013153619341090944,0.04623103905247011,0.07995628804884321
HALLMARK_MYC_TARGETS_V2,0.09425242490109716,0.1470685430077454,0.10947437369249295,0.0007525478858923316,0.17413243766099878,-0.054683349237279515,-0.050245051317248234,0.028602777787735633,0.053743602911107136,0.007242213850350318,-0.019834686903230373,0.052690590991403725
HALLMARK_MYOGENESIS,0.1237190344997488,0.09010945905652201,0.11780402803281609,0.0889806989016673,-0.12345056471505496,-0.00807014625508375,0.037701830981374355,0.07780979570645963,-0.09506476498518106,0.05603884411976395,0.041275183163723445,0.05961478473648394
HALLMARK_NOTCH_SIGNALING,0.14918735513140188,0.1266347847594208,0.12678602734967345,-0.02052805254728013,0.3561938747778604,-0.029342148105102536,0.004368549290369233,0.014235850667179709,-0.0244866837493232,0.1012584092899982,0.03338883346348966,0.0913898343431922
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1776488695499618,0.21012261945607963,0.13172490417200686,0.024198917687818036,0.053661834684446776,0.05541762690778699,0.15036836926958672,0.1327724496060466,0.08713489367178717,0.09217539191774567,0.08869846063165633,0.13231608854499022
HALLMARK_P53_PATHWAY,0.016981406249253473,0.016801683463608243,0.05732958548239125,-0.006960708078479953,0.35360376574498803,-0.017273061936242527,0.032003065364781466,0.0034796451592611424,0.016867553737082253,0.045535663279826916,0.03895506012985028,0.02183966264083378
HALLMARK_PANCREAS_BETA_CELLS,0.1115480077225145,0.08740129702592886,0.09181367035112671,0.05910246041161499,-0.024389784082526032,0.022457471828476978,0.14759350781821493,0.1054479912027041,0.0784043995868068,-0.02372551178686179,0.09579709483519762,0.11339531255396129
HALLMARK_PEROXISOME,0.007523929242056809,0.06460424484823894,0.13293442320636578,-0.0329549796137908,0.17655161976902375,-0.01270027970729558,0.03761286124933922,0.07075144947095306,-0.06610140384347582,0.03727561351658819,0.06717058372894477,0.07717827784542759
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1532519532855926,0.1536874735707276,0.15961221017729224,-0.005428648975113096,0.2142933913753806,0.025633815598356535,0.1239944918990102,0.10001157060846748,-0.06511964923533783,0.05596520562160746,0.06423746647092178,0.1290425193951122
HALLMARK_PROTEIN_SECRETION,0.16811804739962719,0.0036194365833247936,0.13041331775535783,0.0710209086172627,0.31658754011948015,0.01980500542332839,0.11875313055141459,0.1073831058716075,-0.08312283791459053,0.024018635391394122,0.043245690267635965,0.10473463989268027
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1418617532024545,0.0023934159352906642,-0.0029941409809426628,0.0650407250298535,-0.1718196120634355,0.04258937602689449,-0.1064005957310366,0.05633412708058333,0.02556605752500279,0.018777093006305947,0.09870494991689328,0.043383186620909675
HALLMARK_SPERMATOGENESIS,0.1210602091214867,0.12771220127324726,0.13613927630248482,0.03874520027937991,0.14239993036170834,0.059133771695501124,0.1769105862423578,0.1512636252736901,-0.01893783005470913,0.042443093584825425,0.05369505520605363,0.10120543893253832
HALLMARK_TGF_BETA_SIGNALING,0.10492129726700472,0.07865289314357506,0.10415950095112714,-0.01571979583685822,0.31831748062811305,0.017125152991243408,-0.0332438844347569,-0.00203508035850705,-0.07597773844843492,0.02815277484617187,0.038142485243233014,0.058789334931983225
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0556386106426001,-0.11885197263411754,-0.055986941986772974,-0.028990540700451324,-0.16641154271686281,0.010990236780371839,-0.09101969703384546,-0.006796308917842361,-0.06358574951719033,0.030542617827590633,-0.06492725018887052,-0.016966091858352586
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.14031039929502623,0.03200259296159667,0.06506243026001597,-0.01570357228774366,0.33741512969186443,0.025110216663889903,0.06799853644409132,0.03506650465969806,-0.09187486947736821,0.04979991507379343,0.0027921366822084713,0.04922965711592345
HALLMARK_UV_RESPONSE_DN,0.06816182668351463,-0.04435143977369782,0.02821334750394318,0.06605726471543083,-0.002836101932389847,-0.00557232621701976,0.1739967016900579,0.13165817865901833,-0.09893743150469483,0.03595045607290418,0.05629622978782553,0.0866142313148522
HALLMARK_UV_RESPONSE_UP,0.0948799011607076,0.03188940350929658,0.13185328653070727,0.09116363831647523,-0.12651312691788263,0.05150999047595828,0.1738446468737981,0.10539620100062863,-0.0615895357507643,0.05836986459821885,0.08348568436845955,0.1143954879185533
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.043523001152654554,0.07260977094110574,0.04869325659650021,0.019746961863036743,0.29563640030245036,0.005443821303428484,0.16232858649582602,-0.04140079534248823,-0.08732875844323537,0.0415006091039835,-0.07843993242307311,0.009379461729993896
HALLMARK_XENOBIOTIC_METABOLISM,0.044056284073996164,0.10526509656020396,0.016061466529644526,0.04358010876614121,0.1510981923038054,0.027079945004935657,-0.04388547707082285,0.06484719187123791,0.018015811729058622,0.023045123850297757,0.03236457298265126,0.061330744760717565
