,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02774959092769052,0.10489413871879488,0.19085725950356142,0.04635219969464194,0.019509069715801373,0.1349160792825396,0.021702893435747026,0.10968008727814513
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0021497097560916104,-0.05181631350581939,0.18438550568646705,0.0494179816450602,0.058232952024140465,-0.01883334818769275,0.15657918411786304,-0.010578836490910652
HALLMARK_KRAS_SIGNALING_DN,-0.014221819676979584,0.045947069893433834,-0.020371951006180708,0.030700251250260067,0.03533185826833291,0.11655349100368616,0.15856362457783477,0.1766789602689765
HALLMARK_KRAS_SIGNALING_UP,-0.025457910461082332,0.05159064967596995,0.027204854176706778,0.031153242735007913,-0.003319062640229249,-0.028700332344656757,0.099507853961209,0.05809792490410969
HALLMARK_MITOTIC_SPINDLE,0.011764506791789503,0.06851537689934462,0.21065311019367947,0.011101276947254168,-0.02371658210380632,0.05390324742802125,0.14815465738079608,0.06838063792045304
HALLMARK_MTORC1_SIGNALING,-0.030141828801267118,-0.09126521969641438,0.16337696994899253,-0.0762978664588969,-0.0018220322560648663,-0.08220614963778783,0.043894399478599515,-0.020994873021282168
HALLMARK_MYC_TARGETS_V1,-0.013242935618414428,0.04539215223879158,0.23740909277973718,0.036178964118369225,0.0015103848856884779,0.044407502769079045,0.19709077384648482,0.1025362371368342
HALLMARK_MYC_TARGETS_V2,0.007903201813434532,0.07678032492755435,0.17014713659789452,0.034155188095678864,-0.011850655650918435,0.020395098971347912,0.09542595900267245,0.019163768772194802
HALLMARK_MYOGENESIS,0.011330838821669789,0.05094898868336792,0.01746415482808961,0.033562052194982296,0.03300586302300682,0.04257643846762195,0.07750092365388751,0.048401647899909916
HALLMARK_NOTCH_SIGNALING,0.00699849754700516,0.0818540705974809,0.22965715768981482,0.10334820690799228,-0.03553149583374923,-0.023607531432502347,0.17778726011239082,0.14210644295208041
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.030402585426908747,0.0694420974846671,0.024078150200059583,0.03974706012605427,-0.03874876893806031,0.01409053757717248,0.2037030478861077,0.1473455181358438
HALLMARK_P53_PATHWAY,-0.03171260954897303,0.11133784027216054,0.22113903620626166,0.029367908039215348,-0.004762841653118585,-0.021821240791547,0.16679736712938628,0.0911505738130568
HALLMARK_PANCREAS_BETA_CELLS,0.011173245986213796,0.11944886838814132,-0.038132016891781625,0.029882685493543223,-0.013070024679053384,0.07924594112847261,0.15668323079713084,0.17336017754229582
HALLMARK_PEROXISOME,0.04126886416758913,0.12248260198634711,0.1273226383957958,0.07529036912652763,-0.010008134488984547,-0.04121698103589791,0.011197859786065838,0.05243987269782784
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.013435039925264465,0.04984537202166863,0.14681131240117423,-0.008948194675728693,-0.016480050896667865,0.0974640699531104,0.1535403738423883,0.06801511879720978
HALLMARK_PROTEIN_SECRETION,-0.02582567298153159,0.05816088120271138,0.20882591163999623,0.008304197205888646,-0.02769185953555912,0.058332396846486195,0.21450100683671558,0.08440431632520214
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.01153535810815294,-0.004774751046447808,-0.11807015116601825,0.00812338655768457,-0.0449529381374832,0.02356622078961945,0.02109489562588272,0.10830042510954178
HALLMARK_SPERMATOGENESIS,-0.014008607825192174,0.08334482675515824,0.08437071275301349,0.04799033204519368,-0.06556941825269672,0.037127467947431055,0.0969796299390573,0.15570772857017162
HALLMARK_TGF_BETA_SIGNALING,0.054208822987115664,0.12744418958997672,0.2130194640368958,0.0669329585335974,-0.023123419245044106,0.1205185058523742,0.16284247239729363,0.005099203027944051
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0014506200116462449,-0.02620988295661499,-0.09794367029404097,-0.04472864696465995,-0.0010532871598022474,-0.0937403387270837,0.007635496744953397,0.000208468120398436
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.007105525161672927,-0.032139583191138875,0.22349557438861528,-0.003875857786029067,0.015890385496852334,-0.013081321027228662,0.14339249058893022,0.056560526937017144
HALLMARK_UV_RESPONSE_DN,0.012637049028717803,0.02726900089668518,0.04987917489285806,0.08067375208763601,-0.03115743537437212,0.16222516559814049,0.10978269043479194,0.05549971348121892
HALLMARK_UV_RESPONSE_UP,-0.021661019193918177,0.001981858096694241,-0.06871994176392304,0.006683125850088978,-0.04767235632368066,-0.0025130382154279905,0.05691484973642835,0.07949521891723246
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03515514591914208,0.01802236529882045,0.21726167401493693,0.014048320975792086,-0.008957072247302378,0.05343862673276093,-0.013378634793070904,-0.004549440619183023
HALLMARK_XENOBIOTIC_METABOLISM,-0.01563092379339783,0.024830324619907796,0.07564553942078428,-0.014824292151083258,-0.01696589000873217,0.09908598502983959,0.11385669917934127,0.14797614085148578
