,UKF248,UKF255,UKF260,UKF266,UKF275,UKF296,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0608284048812064,0.013679806878151412,-0.07781672955358869,0.17464333087781217,0.048969161424156984,0.052471711854347666,0.0955979117648767,0.04356548919677481,-0.022564115142696503,-0.045617281556357386
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01384557580111019,-0.011344395586953082,0.1094460659799239,0.01779560072632665,-0.033028292029140066,0.06992249076912747,0.14149609275204178,0.037001923996206304,0.03139852047700299,0.11583952790733257
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10362224842864731,0.15905002285593495,0.12455073775245949,0.04882148295932916,0.07595441529401392,0.0002542999441833323,0.05289225260900221,0.040695207268422184,-0.005141237562123191,0.11554027239137149
HALLMARK_FATTY_ACID_METABOLISM,-0.0037039587132222844,-0.06363519844086435,-0.047661307778293284,-0.006823496817838549,0.06043309321688324,0.026705777149508052,0.03372866995944466,-0.0074825513999335356,0.011390897367759504,0.07670822886517384
HALLMARK_G2M_CHECKPOINT,0.11111989864961673,0.007115111913246265,0.14584724460221582,0.17710719450630724,0.15978321538989154,0.05829231249811335,0.1099120292302455,0.019942649641086083,0.0009595847196682766,0.10265590808383249
HALLMARK_GLYCOLYSIS,0.017936797710556725,0.023877681711513436,0.013361178308062445,0.06813357140816799,-0.07732551764984955,0.05054556027952402,0.12091943401094812,0.01135003473306416,-0.011341914512881138,0.12252036906460123
HALLMARK_HEDGEHOG_SIGNALING,0.05166130814277719,0.04786835161182211,0.11703175444659246,-0.11458263870256669,-0.0898260733080494,0.024288524989616398,0.1249088162153171,0.004642701303949911,-0.013892399699773041,0.05842083809821918
HALLMARK_HEME_METABOLISM,0.06642917023822778,0.10766857633804969,0.18061973948662752,0.11933255198430112,-0.0005856593887219585,0.06436558786472625,0.14210058165235212,0.06253077280499454,0.03135499898798802,0.14471598230288296
HALLMARK_HYPOXIA,-0.059498424287736044,-0.1301415091508262,-0.11810747697958598,0.01607641003057706,0.06094978315434974,0.02891767707320744,0.0357710294234004,-0.030613158582243033,-0.03399495066134046,-0.04281294340132054
HALLMARK_IL2_STAT5_SIGNALING,0.09775347567484104,0.13020031009003435,0.1472248615425626,0.1116938201980017,-0.03193829559715571,0.021696941669700404,0.10529725427541023,0.024531024159665214,0.004940484268145487,0.08459162329311005
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.042933190362181836,0.10218401031483586,-0.049313077574061566,0.1821894101568193,0.12356273035698723,0.032651706327584976,0.12301003059285048,0.023690817613421858,-0.007510317076017376,0.038710405863014885
HALLMARK_INFLAMMATORY_RESPONSE,0.07748982850453748,0.041022190108755005,-0.10971399284385784,-0.016850582963750457,0.007040757284638588,-0.008717184978543568,0.12617681826791596,0.010195523581099219,0.022251036550895338,0.0210325931975269
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.059368257117605794,0.14011079549037303,0.19325344403379982,0.14613310878568397,0.17466130121607604,0.049555412057363656,-0.009366719062054328,0.05531977432321597,0.06039693900179377,0.1517247767674064
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05478815179529539,0.06439219601704538,-0.10870152394081661,0.10362548404212722,0.1738895434051075,0.025443138059803975,0.10405095013352134,0.08851780550836315,-0.004189075315275644,0.017456534129220505
HALLMARK_KRAS_SIGNALING_DN,0.049010787107551926,-0.022283497738180353,0.22895952201463574,0.0064182606848591705,-0.08161730798417648,0.08181141274333192,0.09238388435588224,0.054173668477061426,-0.015813883332771082,0.14555077317442658
HALLMARK_KRAS_SIGNALING_UP,0.057898103296516464,0.10905835749610614,0.09882830031393411,-0.06769145065188896,0.0746482016307366,0.006634515607717056,0.092135994587077,0.06617800916482587,-0.03671983991027031,0.06930995805723189
HALLMARK_MITOTIC_SPINDLE,0.10109976697550087,0.12144485213022095,0.17477979154301151,0.17128669430674812,0.053788952734402186,0.057612140493194366,0.11937976982998175,0.045801331900544834,0.03866955189608863,0.1472474918190032
HALLMARK_MTORC1_SIGNALING,-0.023111174833024342,-0.1394500276464853,-0.07891595304087765,0.12015244323880699,0.034194643488122414,0.04659710477950919,0.05625532435970404,0.020174206474030138,-0.028573756882448217,0.06429342234664269
HALLMARK_MYC_TARGETS_V1,0.07830088914794724,0.10610367009632939,0.12426459108187463,0.15554120096682592,0.13259250519721213,0.06388056884531264,0.17106578950512272,0.050999183205107546,-0.0007151186358296961,0.15635576687646302
HALLMARK_MYC_TARGETS_V2,0.04025776811258218,0.04429811115586916,0.1284092478692754,0.13424954452549864,0.1054491212549815,0.02955464828092117,0.1411201256868157,0.09067785673472864,-0.04040549119893147,0.10590961023427939
HALLMARK_MYOGENESIS,0.09173509634345245,0.14563875726132508,0.13665327206495168,0.0018072593707549368,0.05615347248981459,0.061675522195673994,0.08162387477339761,0.07975494559316317,0.05886802110178784,0.029695927362676067
HALLMARK_NOTCH_SIGNALING,0.09447037945278061,0.1519214506763114,0.18325453581277268,0.09042549386676803,-0.005613368342082858,0.023000574550655944,0.15113607305402915,0.047623363877871694,0.012751822516934182,0.17172722576115723
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.023646446195091507,0.14278476222131947,0.17569819910335682,0.06475984027856295,0.01229165294867923,0.060370748627867274,0.20568541463949128,0.05369272244467243,0.03258094007400373,0.18117124111527572
HALLMARK_P53_PATHWAY,0.019497216223183757,0.03155610435644142,0.11132526569581273,0.12490058366764903,0.1695260975641368,0.06664061914224825,0.107996529869543,0.03614380146157929,0.016546439860564883,0.1532399829005282
HALLMARK_PANCREAS_BETA_CELLS,0.09110829312343459,0.12757180362278203,0.146326289594018,-0.04326855448826574,0.02012644642452345,0.06523676370683987,0.18045706674445014,0.04118949752407273,0.04812530019156704,0.1629061439519166
HALLMARK_PEROXISOME,0.10417987034805787,0.12372895579393534,0.1534793724492174,0.1596127161268154,-0.0423309404909956,0.02388158981796528,0.1223764966609946,0.04025582131177031,0.012662221573307679,0.056962506087108754
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06875966067586442,0.06459173966671843,0.12488604735648111,0.08607360756908654,0.031162484749304217,0.05688398584483695,0.16004525387532767,0.0435120953180337,0.011615480188249592,0.10012587448737804
HALLMARK_PROTEIN_SECRETION,0.07643987332360676,0.09560115327434893,0.12791968232636264,0.06561017569653137,-0.016308877015850758,0.06210142285938986,0.1608836554301237,0.03903538737115972,0.02537124626499821,0.1370172745448626
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03575192704021039,0.09914416163187714,-0.061548232123219,-0.051431593366367476,0.16469850673494396,0.03449918025677678,-0.008214767997762098,0.059787749009708076,0.013304514709974333,0.0854667295854303
HALLMARK_SPERMATOGENESIS,0.09196140015769332,0.12448345140337097,0.19226795510597197,0.05287220502284694,-0.005958746349985991,0.020301678569550136,0.06190902176633607,0.024998821957580408,-0.007175303382652035,0.15099461556365382
HALLMARK_TGF_BETA_SIGNALING,0.09526996281972619,0.1428065277584402,0.19562846888306187,0.18252958621133555,0.05445380742492301,0.03166111819158883,0.20652954222264228,0.058297017785775986,0.035025370258226766,0.055921301797635166
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.022053226233046154,0.08569634844001701,-0.13740886816613268,0.08722698196220834,0.1942313487612613,-0.015190245915871772,0.05889963942351747,-0.027862380163921494,-0.05728142217072764,-0.0016218378370526196
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05802685706256397,0.013935221490881727,-0.09127393118073243,0.16411492472693073,0.08468345205225236,0.0264973203458427,0.16724804527545695,0.06673774922284763,0.0034170933228643966,0.08578168595341978
HALLMARK_UV_RESPONSE_DN,0.04433156529354352,0.12779748417034226,0.1721888072593361,-0.017177901872481915,-0.08146030266385364,0.009191446417096386,0.038757955513941844,0.05901294392193496,0.00943280859118636,0.006460562475096552
HALLMARK_UV_RESPONSE_UP,0.04737975892638026,0.006633028554769527,0.10237914056359082,0.07459155260170065,0.121599392890461,0.014520654725395817,0.052065687776928576,0.03363317986420802,0.012544911522014035,0.12937820534829078
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.12339133612397407,-0.001387087216504205,0.15942193776487779,0.1639952096089151,0.015755873116739837,0.021180258579123538,0.09405088672500289,0.007596963121259026,-0.005538758533597835,0.03709705223609164
HALLMARK_XENOBIOTIC_METABOLISM,0.018561308059947542,0.10245261454093706,0.12127515454265085,0.052761809269461064,0.06688896113328743,0.04938338286518743,0.1602322317810799,0.049187505968733176,0.017424367540875913,0.13423172875812572
