,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_HYPOXIA,0.0038909436521301546,0.01709186520061505,0.012277837862833514,-0.04228204708590062,0.020436162389811035,0.002194976150776525,-0.11423944173283242,0.09702100983752317,-0.024757931176266217,-0.008541517195729575,-0.006207633625982899
HALLMARK_IL2_STAT5_SIGNALING,0.0036895621522482656,0.012880767464247782,0.06224401785772471,0.4081189823448151,0.01275782812139899,-0.035098444225725334,0.12805291635977992,0.1376147140144296,0.07924098028812859,0.06858418346756823,0.01543152049480036
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04975330268555553,-0.027403809245660295,0.07158589998631422,0.36942749153318216,0.018262369938217084,-0.01986031094357027,0.11650665526876096,0.08042782758031372,0.06976558420872203,0.04589404727912583,-0.1010529714524291
HALLMARK_INFLAMMATORY_RESPONSE,0.014009394128597481,0.01325097158723701,0.05288660025596816,0.22140520257324345,-0.04510354755718752,0.013500973749837357,0.11084057589764369,0.03702397490730291,-0.016113650138870325,-0.015460973330865536,-0.14737831148579247
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04471938011426055,0.003977841716827536,-0.03890707799153152,0.36075469889359746,0.13652529634318913,-0.02492354877661762,0.1769669421084728,0.12178342657368861,0.10382428320948982,0.09968029561802705,0.09102523517381396
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.002158093385717854,0.028216668642554208,0.11533316207761342,0.3839144543410074,0.08802311076665928,0.10551497997341198,0.15622289758554878,0.19980061138425081,0.04910669113898745,-0.012983177536030623,-0.10796291813629483
HALLMARK_KRAS_SIGNALING_DN,0.04972669855308843,0.008301541074031856,0.008548839314354049,-0.019697447028668557,0.016887608978730404,0.04533970454916544,0.10405353860258743,0.12770727696415768,0.11012525397084531,0.16148886882244073,0.16006979110582994
HALLMARK_KRAS_SIGNALING_UP,0.04690895788946364,-0.05627180632028329,0.015281162204078514,0.039627472558106315,0.039558627141445216,-0.07408994814049956,0.1263382176988421,0.13125771232582456,0.09953646270870532,0.029865730611378462,-0.005967338538010996
HALLMARK_MITOTIC_SPINDLE,-0.0028028134364746033,0.017064518933698314,-0.005689733572291202,0.3471435452334751,0.06899698398215998,-0.004269542207495374,0.12355829480320865,0.14592680616597153,0.07333604328620004,0.13305195422177332,0.03728704898436984
HALLMARK_MTORC1_SIGNALING,0.015314848080717747,0.027967042068669765,-0.01832088547487229,0.34601682886925283,-0.01813839680010503,-0.012073681221532944,-0.006418922812391724,0.10592432081175461,0.0038382105106103486,0.030247148549741264,-0.04323647993547628
HALLMARK_MYC_TARGETS_V1,0.0036203266687561586,0.02894415979611848,-0.0009170076370391139,0.3632820572507619,0.05459682145716382,0.043770241741698905,0.19935235840083299,0.15282160063553119,0.07726265028054823,0.17319653912964797,0.05228671370752157
HALLMARK_MYC_TARGETS_V2,0.04062116447006598,-0.060344100962906884,-0.03919932896220981,0.16882682811145508,0.14405250023294444,0.022169689594903827,0.03680363039163955,0.08971925796350567,0.05634121405991126,0.10350364476069684,-0.07244904513912728
HALLMARK_MYOGENESIS,0.036381806178367386,-0.029377522098646573,0.05583260778786994,-0.08007918741517903,0.08608363675485595,0.04560221870160585,0.09076315141496731,0.13772148181156607,0.11535623730640884,0.039919501068321254,0.06376777708959332
HALLMARK_NOTCH_SIGNALING,-0.007102234887478993,-0.03211003145139885,-0.06577093676355164,0.35575677993620414,0.06939741823223343,0.03844344724137126,0.16336415025605813,0.13136487856744583,0.08308782046188583,0.17552702856940755,0.15730720701856632
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008675646555550929,-0.003521026507011566,-0.013836963923794356,-0.005562404261294218,0.010758769941466866,0.015039271911679716,0.14179904387428363,0.14780960960449435,0.09892465007593261,0.1825110521596206,0.20867250242026308
HALLMARK_P53_PATHWAY,-0.030599082598481372,0.042999802853090914,-0.010475338567046553,0.4128152057120665,0.0332817758361694,0.09089158620971795,0.1655225938787035,0.14272032800580173,0.10483034107886893,0.1327596815069678,0.13516883853442208
HALLMARK_PANCREAS_BETA_CELLS,0.0008224011281289138,-0.028050504971968676,0.01951935860221617,-0.08330148340319857,0.013597842148094877,0.009701166421298167,0.19521219690129302,0.1764090927035742,0.0808434237675109,0.16783133239712805,0.15315565620756896
HALLMARK_PEROXISOME,0.0059835875490882266,-0.0168838269791288,0.06359821634706878,0.21592454254794122,-0.024499809475301008,0.022208377143036504,0.090003814960105,0.023232650435956577,0.04324493326143668,0.07117651004793393,0.02164517467897644
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.008140889361128124,0.01947647854365586,-0.0014647345072856131,0.16795227631461918,0.06200963335015778,0.0631127737059898,0.12412635591018127,0.15131512035050085,0.07147644654699019,0.12030579893139152,0.02078944970408716
HALLMARK_PROTEIN_SECRETION,0.055094685268407786,0.012596419182036958,0.004547023775864223,0.3774040611640079,-0.003971486562396168,0.03423564777179612,0.12500264419158863,0.15090163075521057,0.10139335801634759,0.1568447037736169,0.04603173989223056
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.026281441584932844,0.02779957937488108,0.04595114163382285,-0.23885103718119835,0.06581371647704255,-0.03369939504480766,0.1703375215246928,0.007202332312667871,0.10866432756232827,0.08839594037073784,0.10688439537869752
HALLMARK_SPERMATOGENESIS,-0.026621286412969725,-0.001358758660597376,0.00595659292086887,0.1187665741987901,0.061828339097881845,0.011120077581627098,0.12867493273867137,0.020677100303240586,0.12021820768425148,0.18258322329667656,0.12924598677901458
HALLMARK_TGF_BETA_SIGNALING,0.010214277679329052,-0.028390236904396866,0.09847660741230709,0.37930790637799494,0.026324836048040944,-0.04868932988619777,0.1468241410602758,0.07165934408982087,0.06558713925627413,0.04555073113579246,0.07678959840710074
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0010880156332172461,0.0545466414968247,0.09188097064588306,-0.13689428583835675,0.05780134975093883,0.06519934089166739,0.08658141791850371,0.09973336319979285,0.01745202138573665,-0.019361675214983054,-0.06503116050172175
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.023615999124034726,0.03268927549063319,-0.01230373307372777,0.36325004892483054,0.02638644993809345,0.04685219972882378,0.1464264260744902,0.19910109994803113,0.08636201389607778,0.08571206472972591,-0.04065224212139939
HALLMARK_UV_RESPONSE_DN,0.0206555851825009,0.024377019462664944,0.053902590302661625,0.08131968920060953,-0.00368951561224745,0.06362737575262635,0.008173110692916668,0.09777709272818945,0.1264081797682193,-0.0035379257349518562,0.1097161462672573
HALLMARK_UV_RESPONSE_UP,0.007051947519867914,0.007198712774335763,-0.042144440230061656,-0.14946001458863375,0.09175650317955135,-0.058168006327076235,0.10732862539841448,0.12724138808792027,0.0918780144770976,0.11128447194402899,0.06214763429788302
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0035508467427290014,0.0015853812348451367,-0.046173101666908405,0.31279720097587677,-0.012933508173507307,0.06512912503854659,-0.05454141559123477,0.09467717164932284,0.06295026963303792,0.04785926813592507,-0.07068384829442093
HALLMARK_XENOBIOTIC_METABOLISM,0.04733332731767712,0.022274725042453137,-0.0017295553890502209,0.18894245979409496,0.06251762270135121,0.002759479994069981,0.05301905455430673,0.12915809378842313,0.09996752103107345,0.13704667414826258,0.1026963146498564
