,UKF243,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,-0.04545309022653498,-0.01525506836176143,0.1990953605782552,0.1060836325879602,0.02578645001450453,0.14544143291172937,-0.011547902491626544,0.09581115006458331,0.027745688301569975
HALLMARK_DNA_REPAIR,0.060152629931785,0.01649317004456991,0.22744373461400547,0.13876205011853546,0.08684173113173208,0.11031634389513566,-0.011999440452890113,0.10045342107254118,0.030157659556824885
HALLMARK_E2F_TARGETS,0.01608841088393686,0.02097175404676166,0.21730571116734226,0.12739662364703383,0.08482681472192463,-0.030821776341129835,-0.013294328606167173,0.08045727262354557,0.022304387246555184
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.007224555992761453,0.04120132806110975,0.20228504770627845,0.0925030060668342,0.06461421296942452,0.071132159559475,0.04854903524535689,0.039816679018487844,0.004322469890304253
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010548916485017976,0.015817995929230094,0.13139655485306828,0.01956294508865692,0.009028326036137511,0.05269058317065533,-0.006383011881999558,0.08931233157871203,0.037809622178773795
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02750216793899363,0.004938103733635435,-0.036847750878551105,0.08290134604632159,0.04828626697249243,-0.013034879862228685,-0.015311658433165273,0.055339610205796565,0.03230974004630127
HALLMARK_FATTY_ACID_METABOLISM,-0.06271138346773562,0.008254173197521593,0.12736185164238967,0.07028625990473075,-0.020543403262149276,0.09141399040289379,-0.033289727770886575,0.08653012604946711,-0.030272557506603674
HALLMARK_G2M_CHECKPOINT,0.040208574229168986,-0.01832065736550782,0.22783577065424826,0.1467804185986161,0.042483924806772384,0.01713127634339329,-0.042741883909001924,0.07522280681546956,-0.014618849763426832
HALLMARK_GLYCOLYSIS,0.047681831740465634,0.0002072587736992317,0.15655778300585535,-0.002511142204843131,0.03275925176023015,0.07562489024857978,-0.003348537418379839,0.07125777737644659,-0.035829881640027796
HALLMARK_HEDGEHOG_SIGNALING,-0.04136876047761001,0.009568448384910205,-0.10460537849520748,-0.07693986326527637,0.007396580840832486,0.09044200515802264,-0.011295734317914979,0.06223748764925685,0.008851958799335497
HALLMARK_HEME_METABOLISM,0.03852483942294468,-0.029282050756189646,0.2001909606868791,0.011530674627403979,0.061175023135011136,0.1094448296590374,-0.0314743919907872,0.07822650111245875,0.014037462790056021
HALLMARK_HYPOXIA,0.084088851848943,-0.04700088898465739,-0.04163501177603451,0.0473699148560135,-0.03622656297347474,0.074983581511423,-0.01521263495390216,-0.05143019039374656,0.023245145883669827
HALLMARK_IL2_STAT5_SIGNALING,-0.02337125830365027,0.0030854257745738583,0.18720529407665037,0.020376937894125192,0.023124946163095912,0.0923294789065999,-0.03774305113951909,0.05566102700580796,0.023377453106824837
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.025395261337912544,-0.00800696340820229,0.1865806322458787,0.14118408216169373,0.04136771876894291,0.07761522301251522,0.0015267898081790625,0.04752685684314806,-0.006477446888610499
HALLMARK_INFLAMMATORY_RESPONSE,-0.0211058350143911,0.019257193394271517,0.07012125846528439,0.08167565711826416,-0.032080527221167256,0.08564028971440191,-0.00253197451413825,0.02815181083497014,0.003350193703658982
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03219865637656739,-0.048863501273177005,0.20356723725596831,0.05876504350875936,0.0646964063157501,0.15245334413674425,0.010476730015986119,0.09137418862274042,0.01989929926790155
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01342753142906474,0.01143013496697671,0.17840496943223713,0.07262872323053643,0.012707938582374432,0.1344879296045742,0.04296239950759827,0.0626481716183616,-0.005042756782690006
HALLMARK_KRAS_SIGNALING_DN,0.017613991687871807,0.010869222536331952,-0.06504909506930025,0.029867269908742385,0.006155031530528898,0.04918574667621662,-0.026762214325852553,0.08905009043378781,0.05060807193413964
HALLMARK_KRAS_SIGNALING_UP,-0.11096575849768738,-0.0020400704535528252,0.0586328960883261,0.010967265107940636,0.06730968749833971,0.06880612465724144,-0.012225243476915944,0.09146284104220602,-0.0008633200318657651
HALLMARK_MITOTIC_SPINDLE,0.0197509507171507,0.024308464146873397,0.20523351329013326,0.12574585669583788,0.09070809810172448,0.07442482957335891,-0.005141832532505683,0.09373497247600335,0.014640257427804141
HALLMARK_MTORC1_SIGNALING,0.0717880156106195,-0.010782546427998136,0.1813440989731939,0.04815622821699063,-0.014594358480815426,0.07955594015530675,-0.002637828070915319,0.0038380320115252295,-0.03960227521300401
HALLMARK_MYC_TARGETS_V1,0.033177058948424216,0.005730881119792335,0.2255151224618914,0.08343791156674658,0.05698880587836075,0.05853916076249684,0.014469514349969403,0.06985984392699526,0.009448388556524918
HALLMARK_MYC_TARGETS_V2,-0.023118659059551377,0.058281671091212406,0.15289287760829978,0.046235429376461135,0.010158143690285849,0.07390733107309987,0.04383834770841304,0.05907936752536216,-0.007109894709852697
HALLMARK_MYOGENESIS,-0.008424600961277852,0.03520699564417674,-0.0558075012608723,0.024700057269960763,0.10672606531411453,0.06713470310028291,-0.016476271271445336,0.06311079232555,0.07081733251652454
HALLMARK_NOTCH_SIGNALING,0.03256141112970662,-0.00033045673827280793,0.2123468058070086,0.021250418274981593,0.0407116716106647,0.05199461654061003,-0.011883342752510516,0.13362990600033084,0.07234135876556806
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05528928303059237,0.009438323565982563,0.03567475788258128,-0.012237244704836822,0.05183966403930198,0.07755702887294111,-0.005227964264777919,0.09647102015380227,0.060457722274082526
HALLMARK_P53_PATHWAY,0.06179704316032611,0.056504938184752836,0.19851687428998985,0.08927721640486647,0.006753592468815397,0.07178495069763438,0.0035893039730913235,0.09567968129408985,0.0017556400217190351
HALLMARK_PANCREAS_BETA_CELLS,-0.040454020756626845,-0.024570516175647927,-0.04087730394662485,0.005454060468255816,0.034309842800021896,0.04976212992422602,0.012330999766852882,0.11177177458208407,0.03668897314094531
HALLMARK_PEROXISOME,-0.024836169563033743,-0.018767571783115625,0.09012785795361336,-0.025352111139768443,0.044314144098816344,0.03868692980760407,-0.03630714941209464,0.10730576021691472,-0.003315956318389245
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02230887328922967,0.009177765517956784,0.13178353950778163,0.07311266985774784,0.06779225139665308,0.13704597557170406,0.010719669511906114,0.10173171127705356,-0.04539395620130206
HALLMARK_PROTEIN_SECRETION,-0.008067056948438726,-0.0012878409138089037,0.18916350769011722,0.06913046830491196,0.06474106396023788,0.14664168496030025,-0.004748197521171717,0.09822098181295247,0.013647103596053797
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09405992707592302,-0.009230035330556809,-0.09824689719273304,0.042115636198517055,0.055618424467770024,0.09620203513285705,-0.00016500930360755184,0.0691110116421311,-0.04504782804542635
HALLMARK_SPERMATOGENESIS,-0.017259344571181907,0.03585252811535199,0.08925163385749565,0.02170658536102545,0.025236826695346316,0.08725182805395769,-0.0007200100027177853,0.09686030195080743,0.011597970051625635
HALLMARK_TGF_BETA_SIGNALING,0.015289276142246209,0.007862292385507764,0.22564201052918587,-0.022511584540417597,0.04244328288091514,0.04115633663134198,-0.011736740225729231,0.05394295068086683,0.03992387138037134
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.01568396561743615,0.023368424711836484,-0.11028272213919421,0.11989024243087965,-0.02329636238985369,0.05650625990904738,-0.017362152361974227,-0.02571776971795894,0.02673386058905702
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09051128897561286,0.02579823090851666,0.206262051123597,0.14409782887684555,0.10580804642017877,0.16035019069410178,-0.0030336340781209935,0.0736414258335408,-0.009533754204398035
HALLMARK_UV_RESPONSE_DN,-0.013706202738506635,0.008077754013047335,0.01229075428375029,-0.030127384388215116,0.058729636927315976,0.06941301115313168,0.03132164609038328,0.027050362005802398,0.02608348509839601
HALLMARK_UV_RESPONSE_UP,-0.003112942164890647,-0.02965805701137198,-0.06420693594330053,0.0641861429253634,0.0412238791969712,0.08211366161979954,-0.02661837806800458,0.07816243507605536,-0.00023363156534350035
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05061493220511299,0.028206322744673974,0.21048803512523362,0.07710687547435242,0.007138024978874772,-0.020368215109512353,-0.06253024087781983,0.05179849746175268,0.023060815409228046
HALLMARK_XENOBIOTIC_METABOLISM,0.03416104412839112,-0.0001237267357146622,0.09175346006975173,0.0466337442014929,0.062707563705997,0.14447737718001438,-0.0005448207516221898,0.10225951345502854,0.052281703096709715
