,UKF248,UKF251,UKF259,UKF260,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0769854095382462,0.0010560836650788323,-0.030585229627005547,-0.025548644757738236,0.06860908239844836,0.09297294315984404,-0.035470952560749024,0.11015792447903555,-0.1187135356155267,0.027296495629253573,-0.04428952149849655,0.03918854659839168,-0.028822199781471866,0.07254807249632007
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0019655633582860493,-0.03815046476630894,0.05222294441401131,-0.008276728804584941,-0.007589267908246347,0.1077007742573661,0.02255526073622338,0.113160581911887,0.02035292722024589,0.08719400821848874,0.00725734399914558,0.08568965446046808,0.10275335354853138,0.11284474831585002
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05103680192934428,-0.0003366432827013291,-0.01029058329695022,0.0045748282246330305,0.054109163679556295,-0.07041596455099344,0.023206969190623664,-0.031778107884756275,0.15475182562871007,0.12224615932510377,-0.0854604135397253,0.016026647717001446,0.16904524842632407,0.05640873627203964
HALLMARK_FATTY_ACID_METABOLISM,0.04167518517481678,0.045682411345136974,-0.018128559577038815,0.04762196818014179,0.0011203464908129956,-0.07139941482008669,-0.01948059704766073,0.09674350761408142,0.013621943257807703,0.03736784417988327,0.008386641301968058,0.01985857061197686,0.07907183600985787,0.09827425160565897
HALLMARK_G2M_CHECKPOINT,-0.005077597302791653,0.003198039571621888,0.03144242033464662,-4.185938203549818e-06,0.048304051442522276,-0.013389807286433748,0.04079152919735479,0.11463971101842865,0.04260606420906776,0.09415106328986785,-0.01302477326947994,0.03359486195352057,0.13004866555765435,0.0934565731296189
HALLMARK_GLYCOLYSIS,-0.012166576511295964,0.037887947744894734,0.004722668150839918,0.01000133807144304,0.05260527924287684,0.0053655790826291705,-0.041612341371117335,0.10303593648497525,0.07364862852547857,0.11807377122645019,-0.011856090003282544,0.06722927336579748,0.15333594853930071,0.05919918484729995
HALLMARK_HEDGEHOG_SIGNALING,-0.030597986667448576,0.036944709665795376,0.04317096707127302,-0.02952109465891587,-0.024603298971494197,0.1124488251805956,0.07483366221622602,0.07703398482457202,0.013229789702981337,0.10488621672761524,0.046504649459424126,0.09708801013192347,0.14441608753326712,-0.07171036981005677
HALLMARK_HEME_METABOLISM,0.03817010846254715,-0.04173361982281916,0.04175414669021696,-0.012132264224589422,0.03909375277428321,0.009065053984154083,0.008353766045827847,0.11231672618299658,0.13011519699390708,0.13609115884448664,0.023659165249514405,0.08551495482389777,0.1232019625649841,0.05837040418461238
HALLMARK_HYPOXIA,-0.01886350257982632,0.01668288228001334,-0.013551405025891599,0.02479202620121321,0.05665642621307153,0.06656941300293673,-0.05592096774361083,0.11850707102357676,-0.05139420329740972,-0.06102895407721962,-0.020645627545315248,-0.02441907963628591,-0.014781443223525547,0.07864098238755962
HALLMARK_IL2_STAT5_SIGNALING,0.06613836655103816,-0.015573247544978361,-0.015459621320187997,0.062066816004431584,0.044327639537811325,0.011982980312295213,0.038292316959379395,0.08056180044377673,0.1287712068107453,0.14791089553144857,0.0310017659350362,0.05496890029445596,0.09879442189488503,0.08575557899925415
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07211663589170027,-0.018229299643194447,0.00403872735504418,-0.0002923311983598286,0.04090220326234657,0.024523839604989366,0.06847563849226596,0.08829529584441928,-0.003403711026611085,0.10799355647414564,0.07040982636992651,0.032563027314090345,0.12128808393136052,0.09441056207917572
HALLMARK_INFLAMMATORY_RESPONSE,0.017404217151851215,0.009348777604982064,0.004024439658578425,0.014900164730519756,0.009482944609826158,-0.035001394847131245,0.024806395546551244,0.043020437454972055,-0.03878567388903112,0.020160438302626177,0.016954821773073437,0.02801504092315818,0.046537533678184105,0.004713873122369475
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00510354404290992,-0.03748332555016323,0.005960782096070984,0.005524115835833172,0.07225341784159459,-0.09089534465903736,0.0017463399440883075,0.006443240973704745,0.0793238128001614,0.14001052257150243,0.03357630075771026,0.018468346726878047,0.08196694252957584,0.059089842696895656
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09100236648709488,0.009111538430240625,-0.030348844856184557,-0.036319463260323266,0.024739368132248658,-0.010452544896952642,0.058122344552764736,0.07999376667989883,-0.02310510894178551,0.06555275257259624,-0.0721437635696563,0.030881984165120082,0.0742337313361363,0.0765205493658771
HALLMARK_KRAS_SIGNALING_DN,-0.03779553027982323,0.03312182804019542,0.024269690175025546,-0.034765457563466655,0.053842294414488595,-0.05396888476021798,-0.02783101174903717,0.008910772467208191,0.13558777259551996,0.11676653326067742,0.051829864727121304,0.10116131400815069,0.1835208807025369,0.045376399270106435
HALLMARK_KRAS_SIGNALING_UP,0.06063473245252851,0.024909699896122472,0.022493533311586208,-0.035205788265528795,-0.00961635276217877,0.005578453696583716,0.010772913440115191,0.06422876854336422,0.060818638799775164,0.13903106352867572,0.022184959438851563,0.09994890217828832,0.04163006976422882,-0.059909453251428775
HALLMARK_MITOTIC_SPINDLE,0.039263674603795956,0.005532744191384412,0.06582600094254076,-0.014083883601365175,0.07119102097911387,0.0515263922429587,0.02256581580114012,0.07798537836862894,0.09912497239305894,0.14264607635237825,0.0054883856873932674,0.1225519869354874,0.1144964644316871,0.08579335551464692
HALLMARK_MTORC1_SIGNALING,-0.042284757283795674,0.012773135687559781,-0.013739123111537657,0.03524714315338341,0.065804297604218,0.048682073436666994,-0.056483292167260495,0.1032146440565244,-0.05110969612090038,0.011355300364794483,0.016612993668140612,0.009007249151026825,0.03445360452034518,0.02791260488426964
HALLMARK_MYC_TARGETS_V1,0.013611486935190981,0.015157047746994218,0.006789030902961845,0.011612901100347354,0.048171406718791145,-0.038437242916440136,0.040993968216675614,0.13870209458216734,0.18303242959607532,0.1499860453200063,-0.013386101120493482,0.08517020885742678,0.10443890351862563,0.1128394934334103
HALLMARK_MYC_TARGETS_V2,0.047219222301121515,0.016589795485300422,0.020344241501704306,-0.01968990338571595,0.0577797025111073,0.0733137046637684,-0.0586657411173865,0.024998697321479205,0.021785686003738074,0.1448930525135338,-0.007534875797633897,0.040949453272179366,0.10742134129054587,0.08245737346145679
HALLMARK_MYOGENESIS,0.051739153167710314,-0.02384033230391367,0.06942492946612454,-0.05650909812915597,0.0031350436161844703,0.00595068276289023,0.006386916544064424,0.07773246799585726,0.06663166006204854,0.1256149640408724,0.02641073798836866,0.093987472062485,0.06978023345341915,0.02732459256052355
HALLMARK_NOTCH_SIGNALING,0.04129989271248668,0.024694286771290232,0.07506460240061777,-0.004186265443018499,0.03562323923632648,-0.009520657458099336,-0.05605339595259784,0.027602103527948556,0.15237773905159882,0.1482115589658688,-0.05924445704295624,0.12216014757940964,0.12664464196204975,0.14851569771913647
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.013012889127814366,0.03478479964181236,0.007913703459211068,0.033675037023415365,0.021397785097884228,0.02352188365755847,-0.020898928328830134,0.11220857606300329,0.18468206145833269,0.15009548715325793,0.003950474643906552,0.0826229371316972,0.14500065036686982,0.10438471009786994
HALLMARK_P53_PATHWAY,0.003820441826872303,-0.006761432972303919,-0.024873455164220595,0.09088050346892096,0.03213811863084503,0.05846985719820647,-0.017607574056502116,0.15930422965235874,0.16632068908548717,0.11843441844131601,0.0046783590741161655,0.060628618410643424,0.14867637195012973,0.12355052256558467
HALLMARK_PANCREAS_BETA_CELLS,-0.018433475775554285,0.023288529887511254,-0.03181988729244327,0.021635088416438755,-0.012001972275371864,-0.042533799061269875,-0.01120553749328481,0.08664628774755243,0.14513700742789418,0.11558706999616918,0.007806582110918855,0.07304505600426303,0.16106517672416162,-0.015676579549004994
HALLMARK_PEROXISOME,0.06631729105227506,0.030701309747697327,0.022815194456151502,-0.013353906428084174,0.03802514955687048,0.05112594992559682,-0.019677201832787074,0.0012222458722191915,0.15733880834552696,0.10974439045921577,0.020698988989778035,0.062281217876041635,0.07588933295958818,0.03847660556322102
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.039608341438971545,0.0017626717142785507,0.05769465070239731,0.01532947018948291,0.02075369915587613,-0.03289067988135068,0.002915469260103231,0.0517698889597834,0.11030359928109676,0.14453026628077445,0.031555300697359456,0.0760384162661782,0.14255894185248372,0.05489436259954635
HALLMARK_PROTEIN_SECRETION,0.03331305591064837,-1.2522908590390091e-05,0.03841096843315362,-0.025243112173812688,0.060481401458638166,0.010828827023151482,0.023456137753673976,0.1362673142770753,0.11095282881777506,0.17138388402887178,0.01013550879401902,0.10314119312429844,0.13786092110611967,0.03516805715380627
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07367824212727259,0.0011600281032215145,-0.018639470365680443,0.05080350755547215,-0.0256708869487506,0.05204352314317186,0.010310817597035648,-0.03541300565041911,0.18552257607584566,0.14359489960010982,0.05351872687987755,0.0017655410111921362,0.14227765569676554,-0.08757581163819642
HALLMARK_SPERMATOGENESIS,-0.039620237293351644,0.03402682804095617,0.04793637169971829,-0.00639937369823086,-0.007461475552821424,0.012037251772804661,-0.04354102340185272,0.061276547940666316,0.1350320295663904,0.11523620397675068,0.08575125586147828,0.07581986844352363,0.13319044415442435,0.02298701863775302
HALLMARK_TGF_BETA_SIGNALING,0.08154776637814348,0.024884990187506218,0.049939004850631484,-0.02252094065663501,0.05467002690855329,0.01619080777943722,0.01692097153728215,0.0742883530225144,0.11842907763192416,0.09734773150293795,-0.04187932219255924,0.08017697441467457,0.025428553582232654,0.11669377604373218
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08321695653420068,0.007988915772777397,-0.006563129366385502,-0.041315808644564835,0.0594319549036633,0.02100783980493173,-0.0069575803597210955,0.029826336410496708,0.017448963859314725,0.025276772248313234,-0.062474196974102766,-0.010349288184183063,0.04919675651672935,0.10658690503074851
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03144691356764651,0.011321882881126871,-0.006404193250805134,0.04285458134415432,0.05277788705673767,-0.00012341073096538245,0.04851259258605332,0.12942288548497802,0.12612215340648833,0.1411318144470759,0.002717034715848575,0.10662775428127118,0.10001454836888564,0.09871774789637001
HALLMARK_UV_RESPONSE_DN,0.047547635465087806,-0.009032245454627726,0.034161826162817904,-0.01404846810986713,0.041492310603956674,-0.0013871548053928544,0.08221753136335974,0.03772610817073924,0.03779130999276243,0.11398359179904441,-0.0056353982003253065,0.06973832202216011,0.02689957546051664,0.039873982548399974
HALLMARK_UV_RESPONSE_UP,-0.001018947799459026,-0.01447026432204713,0.029928418184202072,-0.0040354353179120886,0.0022902418973655466,0.013515036951594714,0.027140011286101894,0.06115321835682669,0.08116503258708596,0.15143948543373978,0.020437774233259327,0.08798896724744612,0.1461429531953645,0.060225314537028
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.004879811958980629,-0.0049865868710999035,0.015408864429816706,0.02331029815850382,0.04997966834820339,-0.013087666499728692,0.09305635828903093,0.0722071431557941,0.059639577060348725,0.06068694986046748,0.05452805897131218,0.01939559067472267,0.12397776033189747,0.06260133105762904
HALLMARK_XENOBIOTIC_METABOLISM,0.052516969113316984,-0.00325452204297891,0.06483934023731325,-0.005108071756338333,0.015509571057345899,-0.006874404768887287,-0.01514031649817972,0.0749993101246902,0.09995719493121852,0.13065712960313663,0.029096872057338526,0.0475352800986483,0.1602453842584466,0.16390349328665005
