,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916bulk
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.01624215656353564,0.07981511600389762,-0.019388038178607934,-0.017846748747142382,0.041595792460958105,0.09921699136405589,0.05474562503085653,0.012103546350893817,0.008943631733744021,0.13552132663043798,0.04350902596416611,0.011483606612482438
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.019123504962073472,0.04310374037057137,-0.008502660162862809,0.066134701040695,0.03595291437548733,0.05833206510555817,-0.002962767899190041,0.022500626337631634,0.016171071001203848,0.06950844762088555,0.009842614931806288,0.08846811695176342
HALLMARK_KRAS_SIGNALING_DN,-0.08503631323060719,0.037013574251731574,0.02813057326600618,0.07685778734964073,0.077364184717558,-0.02453204570958765,-0.03802014275530555,-0.09001249089840437,-0.026771063107058006,0.0032698389884072395,0.06660449471094038,-0.004114456357461118
HALLMARK_KRAS_SIGNALING_UP,-0.058366830196589524,0.04282726278992601,0.06848394949763843,0.04751022539601699,0.04260699669538776,0.01565061597109769,0.009554937233626855,0.04985821193524004,-0.0004987500455732377,0.08702661367728715,0.05899614772309946,-0.034342980944628516
HALLMARK_MITOTIC_SPINDLE,-0.02205609116064618,0.07434323640505326,0.03520701201369457,0.03172472767240259,0.09374919298322787,0.03308407958714133,0.03130497681956669,0.015834056064055805,0.018747818318774062,0.11717153405073004,0.09458258712590792,0.06579772407028046
HALLMARK_MTORC1_SIGNALING,-0.07176782917586798,-0.002075263281999308,0.04644103300345494,0.031220759360112395,0.06399389593752967,-0.04728509940958468,0.01502847112770254,0.002239578312303133,0.0653349611676197,0.02791147862004472,-0.004985012057009846,0.07987932890923491
HALLMARK_MYC_TARGETS_V1,-0.022262943116130897,0.05788346855548548,0.07117295497333599,0.05362346056822662,0.054387353297330646,0.05439153821112801,-0.004345504327444326,0.015375906978361342,0.05054865002620653,0.1250228914974972,0.07622712352496495,0.08489971422576115
HALLMARK_MYC_TARGETS_V2,-0.025053751875694766,-0.022670403343865612,-0.05653976586091518,-0.03439194237458498,0.06091084573346917,0.03828057918283173,0.03976484546197142,-0.01476887721717185,0.004399428289880271,0.06150955210720227,0.006050148502004379,0.13988852317751233
HALLMARK_MYOGENESIS,0.08162488122504004,0.04245423136403286,0.025291391090787037,0.055523265579747565,0.005348152586704066,0.09523771780983309,-0.01758913560222085,0.0115707338108422,-0.011192850102700968,0.04102808103598239,0.0815140298706277,-0.04366705084744065
HALLMARK_NOTCH_SIGNALING,0.01049331495793864,0.08449352963001551,0.01712435163182795,0.000184677051902706,0.03861878846521168,0.05652366124087411,0.025535397984864323,0.024718278764786255,-0.010996703011887689,0.09548140227017325,0.10135917689650403,0.08448901841596776
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.002006787933420967,0.051775010229735505,0.05915242560357985,0.09693636684292106,0.03867308229301946,0.01003228583428126,-0.012899433774095444,0.012902099409797321,0.03854441994602712,0.0762418682800219,0.07293119918544196,0.0005840353215949676
HALLMARK_P53_PATHWAY,-0.04295387027334508,0.01848194623167618,0.05888235296377116,0.08173352159012051,0.06625009924963578,0.07252755160647567,-0.018679478317730553,-0.0207403053817568,0.04567585969557329,0.08657746183450582,0.03977055110427788,0.10615022782449283
HALLMARK_PANCREAS_BETA_CELLS,-0.07903565686169373,0.09195120944633046,0.0467415114569339,0.05772553609467946,0.009411454233881612,0.0283285231583973,-0.013500878547471224,0.026137468819143226,0.031052191480104924,0.088276185547927,0.06711140709452312,-0.07340383830929306
HALLMARK_PEROXISOME,0.013637587051261663,0.08845781097631897,0.006149254874325619,0.011384269396287068,0.03620174621062466,0.056769082539647485,0.033983656997713746,-0.002512234006591826,0.024160369701085715,0.07253957218869597,0.001332750976602719,-0.013029557897611396
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03257738058590401,0.0641871588280174,0.08348690503685274,0.062060659836937794,0.05055305081323757,0.02992186292177786,0.01953409675579623,0.00747303317615653,0.01918645086122445,0.10702101910625446,0.07139308083887468,0.025556425516117604
HALLMARK_PROTEIN_SECRETION,-0.08485398851776753,0.04535908786527335,0.07095286209735768,0.06111324593441584,0.056832801174525584,-0.0018813695461227004,0.004492813226694076,0.03921363373154681,0.0963776387371061,0.05006561332294899,0.09879039872609739,0.05222672855836212
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.013419277312126497,0.005258933384038048,0.08969604437711624,0.06309632641777899,-0.012467762599384785,0.07405743223289386,-0.004363696711364656,0.03244966082243663,0.040088314963714546,0.1139511345663469,0.01912764084771847,-0.08644162214562615
HALLMARK_SPERMATOGENESIS,-0.017662083838894962,0.016642625948334915,0.031622408679542025,0.05822849619315421,0.05955698437282356,0.05381842968169285,0.002556125574041626,0.028765367915633843,-0.009746823571204773,0.07061904369972856,0.029286095667746044,0.010050648087163678
HALLMARK_TGF_BETA_SIGNALING,0.022115612298154612,0.06182988839170109,-0.009727753011844734,0.022372395007387014,0.05095281669763578,0.04833464193028559,-0.034030809086998556,0.02747497372351841,-0.022829137829303986,0.15217810745040408,0.08022187735397066,0.019484230544942208
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.036125678930762975,-0.013715085345826907,-0.03357005726546844,-0.017330340815606415,-0.013028691257685012,0.045136938050748206,-0.050355851097925536,0.06039603531880005,0.07381285738947115,0.039138080394500896,-0.04974584609609437,0.09107846990543089
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.04201287248603312,0.06434605562469689,0.04963619435392478,0.04530808804140035,0.08197603390651073,0.03793695161274214,-0.007515618567562155,0.01554035687482317,0.10372277613537527,0.09849696317805753,0.06731056371932471,0.12700147017678654
HALLMARK_UV_RESPONSE_DN,-0.004833406749806037,0.009538306679996745,0.05440004050057235,0.04127935803185273,0.019991605768082354,0.0027787526872862472,0.010192818882695878,-0.0007739612901353057,0.005416168794266726,-0.00954829405388869,0.08196362304578406,-0.002873801296520006
HALLMARK_UV_RESPONSE_UP,-0.05776956700555794,0.08087291125983127,0.12019624385976087,0.06530676455163893,0.015062262184187745,0.02744948316633523,0.0074920290361814345,-0.026643855715841613,0.030496758882511018,0.07016768625107107,0.10813346145187093,0.03608254868050801
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.026295261365296235,0.008389470608434873,-0.03261109393361758,-0.017050382123029652,0.06600055338337908,-0.0209924074181832,-0.012702191452300116,-0.0034107145173735915,-0.002527411744295869,-0.030181442944592265,-0.008563792020565491,0.017281899970983585
HALLMARK_XENOBIOTIC_METABOLISM,-0.02236375378927733,0.0026872117756450604,0.11170860976894514,0.05967577353743207,0.04084423465799464,0.02508119782946023,-0.04995164803331152,0.0025744360384351494,0.029884571752926952,-0.0003250271305505912,0.06525477531810508,0.09536606329004811
