,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_INFLAMMATORY_RESPONSE,0.02374045827362459,-0.012210391069482109,0.05622954442719729,-0.024535887810553464,0.03588586699849542,0.03146300016885379,-0.10083051034262763,-0.03354078198906084,0.02591748679080007,-0.0020795072097372406,-0.0844509672283138
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.005011611691202331,0.023088901384506495,0.09245415526849628,0.03296719609066791,0.04250346472366069,0.048074824693799215,0.001110029015242929,0.1003956401919785,0.0729394604682391,0.08245964151863662,0.0576408163738273
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02427702756839312,-0.031064526470310726,0.11126358988674646,0.008023518335166246,0.04272619616213805,0.011207172979587328,-0.05064917204406932,-0.025690628660570394,-0.03257886638967088,0.0190614585552241,-0.13583826135576604
HALLMARK_KRAS_SIGNALING_DN,0.009311028921904047,-0.004040564806600625,-0.015328560641785777,-0.02202555321958372,-0.006643419408447358,-0.007945071972408423,0.018403148315334586,0.13383574677282897,0.12012642296893238,0.053810420133166906,0.11925891472669654
HALLMARK_KRAS_SIGNALING_UP,0.012463404644269021,0.0057615076830664575,0.004005329390442352,-0.0014053645320951204,0.01972067223589141,0.06205644140766517,0.03386568715282251,0.09461504291486134,0.08618032059741444,0.08686732896689327,0.029844078738483926
HALLMARK_MITOTIC_SPINDLE,0.012500102818722474,0.02664994847054381,0.0851048156871109,-0.02027633090997246,0.046447507988986,0.09007804759360644,-0.021199016570719473,0.09925008144037184,0.09881093366080358,0.09146581347883129,-0.0061750903450068055
HALLMARK_MTORC1_SIGNALING,0.05557732404900378,-0.01550447586116343,0.12284152377885872,-0.010056229948132869,-0.005150621418644979,-0.016319313655227374,-0.07834623385079481,-0.0073459890043815175,-0.03885711646376438,0.052929713110663135,-0.12184648194210289
HALLMARK_MYC_TARGETS_V1,0.07226930937817204,-0.008426812970987128,0.10575141088065121,-0.04990463984728181,0.03531456885971508,0.12076197547888214,0.04532286929454539,0.13238732530834302,0.055931772865237844,0.09529880981629209,-0.052600303824369435
HALLMARK_MYC_TARGETS_V2,0.004493749015775758,-0.034652953274171096,0.07179716398746502,0.017421448034701522,0.013973984869561924,0.09016369158678823,-0.08447270681276617,0.032753929080414655,-0.010156664974121972,0.04598224210942862,-0.018141105899780883
HALLMARK_MYOGENESIS,-0.03632041759470643,0.06072020229438461,-0.06923905473137455,-0.005199867468014816,-0.00964973910567463,0.02148790672656817,0.002200789142184002,0.07563117068505373,0.08172086400258621,0.07279289159942975,0.013840016682079117
HALLMARK_NOTCH_SIGNALING,0.022081804163467757,-0.01147479268743335,0.10255966024226408,-0.021916416879453865,0.022396769612815573,0.013803857940788655,0.031999305121005676,0.1170732571796272,0.02522256384800458,0.07391738298408067,0.0364064151927222
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05819280624015869,0.014698293984614069,0.013192131601698026,-0.04398351213650088,-0.01324869192992426,0.0697766326682666,0.030848407953451278,0.13753553905698665,0.10512232595779063,0.07030536257978744,0.11479965320461363
HALLMARK_P53_PATHWAY,0.04496384844001808,0.012520726943244194,0.10505248212902184,0.014322379163150151,0.014945657046009407,0.04807850886752492,0.00016395960726531476,0.15125231620924132,0.06531014643961018,0.07901242195329636,-0.04727938875614486
HALLMARK_PANCREAS_BETA_CELLS,-0.0006375154354020157,0.09240673560237515,-0.009874069552227397,0.014483929490001522,-0.010589026070779654,-0.03548063858212785,0.05244080529099374,0.12570556194011953,0.10577734778294319,0.06043531401759765,0.15989780621124092
HALLMARK_PEROXISOME,0.00024292840635139494,0.06295925866274826,0.08342054432044183,0.003478332784833081,-0.0045901527880935055,-0.01593252759779166,0.031609697686985044,0.08111069409607687,0.07930715208217688,0.04276148084410592,-0.0475445245535319
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006734858615588256,0.022229562180497806,0.05463360373798264,-0.059590187760457415,0.022985031489633167,0.06901310070955417,0.027652624139301283,0.10361483108949679,0.12217149788240787,0.10607970861280128,0.036798181106439294
HALLMARK_PROTEIN_SECRETION,0.06419280079797962,0.039827118504055285,0.10100973253409672,-0.007345757193773312,0.03227937856153828,0.00984868349280744,-0.009956755673450024,0.10179633738291125,0.0909233837428442,0.10652362165101772,-0.0032327732155952517
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03593115628793997,0.07853856179042162,-0.05694584507408472,0.0035012740013901883,-0.018208316325633928,0.11344754429224148,0.037549370834580126,0.16184825094282926,0.087139928979366,0.06551252236864524,0.06467538377319637
HALLMARK_SPERMATOGENESIS,0.03494195688456153,0.03051638511574715,0.048112881019019914,-0.011555841591174851,-0.026066360588091236,-0.011404980754724379,-0.010736861567497214,0.08852949091061191,0.08416243155787588,0.07914662137936687,0.07508427455113187
HALLMARK_TGF_BETA_SIGNALING,0.017443116701801764,-0.01686608635135895,0.0872044782229267,-0.018079272087965084,0.02236841244787935,0.03775933656011408,-0.0138169112041794,0.09088746398312252,0.05450441161176975,0.08737562371220584,-0.018922729712864742
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.031713250830233124,-0.01980007010777744,-0.039168177807916364,0.012552102048764955,0.03236550862678597,-0.03741429751373457,-0.04900776506026246,-0.000971324757262785,-0.029660687316486512,-0.001011927250198224,-0.10294822016736188
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08043230347080721,-0.05767194778268305,0.12691341938663245,-0.004760645333921431,-0.0016853271026706915,0.09662139061253351,-0.0037135691268829012,0.08919607680867749,0.06369518645914393,0.12116691653437196,-0.08375629882332716
HALLMARK_UV_RESPONSE_DN,-0.030012721861116202,0.03041073541349826,-0.007654504872912469,0.012154182205918228,0.03517262493431035,0.009992188843313135,0.017410478607987244,0.03988360412849502,0.06796916450704114,0.06988584117112383,0.00037020952208148767
HALLMARK_UV_RESPONSE_UP,0.051028611010732104,-0.019349064987363433,-0.05875618290210313,0.05232954706778906,0.010164039585562983,0.1740159761113249,-0.005155303315333385,0.11194562866076077,0.09477116036285259,0.08226315170784888,0.008862424294373599
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.021737572877121775,-0.039598186836074724,0.10092280092536939,-0.016024360163743458,0.04105320052457052,0.15096179458719736,-0.010647001414431737,0.07052196712934974,-0.019068841156641585,0.08954177549565905,-0.10536984747898272
HALLMARK_XENOBIOTIC_METABOLISM,0.03452205087392241,0.002826816199245073,0.07261012660828706,-0.008991412434896227,-0.042300094362410764,0.03177741778262358,-0.026000721446327667,0.08102212475213601,0.07546243243205189,0.08982128706083292,-0.017916661375649397
