,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_HEME_METABOLISM,0.008618902120433425,0.008772435063952604,0.05583484716536854,-0.0010089568288362465,0.03526168311543451
HALLMARK_HYPOXIA,0.09028715168002484,-0.01070315534472434,0.07259523767882298,-0.0033699711441760784,-0.08960360525522755
HALLMARK_IL2_STAT5_SIGNALING,-0.021350311427365008,0.03626240371207707,0.012303347028142803,-0.02072482702807273,0.04744392311758589
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.017170314755710833,0.06625831221387106,0.030919755153636683,-0.02868758082680303,0.0258495330740278
HALLMARK_INFLAMMATORY_RESPONSE,-0.058620078448456285,-0.005684969821153538,0.069425153971509,-0.03772780711413696,0.010276414992512299
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.020109754863778154,0.015750936102971392,-0.05830839536202042,-0.01448758676797593,0.026669005183984663
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10849743162182342,0.06638666400848614,0.06871238295738334,0.020433624184764188,-0.023994335662312082
HALLMARK_KRAS_SIGNALING_DN,0.056167078829953754,-0.02290489875652519,0.000983054332705205,0.009676393437688405,-0.025786394109697398
HALLMARK_KRAS_SIGNALING_UP,-0.061252701630327595,0.09239670754340391,0.02567727670881281,-0.03435181541830103,0.09336745997409576
HALLMARK_MITOTIC_SPINDLE,-0.10267138688442819,0.01563362027223977,0.05394793986283131,-0.009197586884995232,0.045328586455917835
HALLMARK_MTORC1_SIGNALING,0.021483818597905942,0.047257932766449816,0.06508707066215005,0.015536772549541163,-0.027967419922943108
HALLMARK_MYC_TARGETS_V1,-0.05940004700541422,0.019082860906173917,0.04398580547207452,0.00822392467068388,-0.024863922645978424
HALLMARK_MYC_TARGETS_V2,0.001819741769162504,-0.013808728994026574,0.03011996066232547,-0.034055706307473205,-0.04391533268790015
HALLMARK_MYOGENESIS,-0.006220551067344838,-0.010865227703717886,0.04366634812346436,-0.015787719589900464,0.06746259522540494
HALLMARK_NOTCH_SIGNALING,0.04284658699724665,0.04036543369793644,0.04503196316996581,0.016783724848857456,-0.021949298192205927
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0791508107076324,0.0085237354940799,-0.004344214102620857,0.007741634912144932,-0.020848976356408203
HALLMARK_P53_PATHWAY,0.03822575429850038,-0.012567485466111125,0.017837343612168245,-0.015245607540633888,-0.014992353797164504
HALLMARK_PANCREAS_BETA_CELLS,0.014716504580812624,0.0027586280800973952,-0.005496701088712807,0.0014187485517582047,0.0694145855650273
HALLMARK_PEROXISOME,-0.006531762062422681,0.007124681610020138,0.029075152485411725,0.03664478639365704,0.018263523086922622
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02283535739640644,0.06309507035130216,0.06901877725722974,-0.02777039560986847,0.05123974137740377
HALLMARK_PROTEIN_SECRETION,-0.0002308592597482861,0.03971738776009776,0.025504302299498082,-0.018156531453295193,0.010297729990399724
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.030022667609050327,0.0022974300438011862,-0.07544432397283043,-0.005297211608048216,0.0014159047089314111
HALLMARK_SPERMATOGENESIS,-0.08321664691008462,-0.012839044012562955,0.006754466425999602,0.014108520240277327,0.029388897429116302
HALLMARK_TGF_BETA_SIGNALING,0.06119210187453485,0.015394514528906045,0.016942080824628548,-0.014066093230881122,0.004357853557054553
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0016971344491003083,0.0712387005429883,0.04411646738960402,-0.008547352660156375,-0.028514429490051365
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.027242096554536112,0.02000298066393827,0.06252915874290302,-0.018101991333170413,-0.013518558270441364
HALLMARK_UV_RESPONSE_DN,-0.05857470862072972,0.022562876562524738,0.08128197259864599,0.027869893982880742,0.03221815442076151
HALLMARK_UV_RESPONSE_UP,-0.015502744284621348,0.00882594338649137,0.007610170766019769,-0.013242798352319259,0.015158543611575436
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0640349364584961,-0.03276158546017538,-0.006500406824674186,-0.10363075494012101,0.030027565965081226
HALLMARK_XENOBIOTIC_METABOLISM,-0.016299094612944598,0.010747632242869358,0.05306841755795989,-0.015284559887436218,-0.012311318882740455
