,MGH258,UKF243,UKF259,UKF260,UKF296,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_PANCREAS_BETA_CELLS,0.001580661898565702,-0.008552887043834953,0.06341040422133021,0.0260161245875808,0.08633639440998389,0.12303553889745844,0.054309673425032956,0.09996223833893667,0.1613015711028141
HALLMARK_PEROXISOME,-0.09526788381115794,-0.044219145915974804,0.01655292857249272,0.0789157748143425,-0.03328713658647784,0.11353125886301932,0.08816633256614549,0.004055957502875537,0.034225549671460014
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02572186141577112,-0.06797622472509686,0.0473502118266124,-0.017336846155986088,0.04348904663330119,0.07439769393633543,0.07931149690595668,0.0810697963441738,0.08647976092275624
HALLMARK_PROTEIN_SECRETION,0.016912278032650992,-0.000998355439144616,0.0647984046602969,0.008961513420995909,0.05681630849042869,0.10934923272541179,0.07530257676886132,0.05227487858363348,0.10829025672516221
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.00805310905772052,0.022582401472704423,0.03537755912717112,-0.003535264661125324,0.014373581849678612,-0.02338348940121754,-0.05516504392693437,0.04773576175331836,0.06574346029321684
HALLMARK_SPERMATOGENESIS,0.03089957519026024,-0.004648973319975924,0.09851812053858496,-0.00671991093053249,0.017400171010837562,0.09235811856810336,0.03273306415435313,0.06599788502256927,0.13067692004832718
HALLMARK_TGF_BETA_SIGNALING,-0.01848280064152299,0.017601376930314872,0.055071151844415606,0.0327850233493165,0.05160536757303742,0.10792097691003637,0.07956435130401307,0.0628369974562373,0.005073279535464035
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04422187489011999,0.09653616870060125,-0.007662896356071957,0.06435412797504737,-0.04920231021083928,-0.007426765977406427,0.00015811984566107447,-0.00818694615394191,-0.0032935296682588453
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.006807977600992491,-0.0035326989841103604,0.011813940385301548,-0.008433941273974885,0.025493291467901462,0.10480366689898442,0.07982159671150144,0.06204864179289027,0.05548918127416078
HALLMARK_UV_RESPONSE_DN,0.07388063952932995,0.04172582738640817,0.022758265023989734,0.007586988255475998,0.04821599889731599,0.06785000634950634,-0.004586755846808091,0.0863708218128794,-0.04675348094277228
HALLMARK_UV_RESPONSE_UP,0.030826999221926367,-0.09117436972517917,0.07610036123535992,-0.07566212711900124,-0.03435756711583193,0.14575771009746452,0.02437600053295979,0.04230290316793555,0.08793945098803639
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07545427144776967,-0.004208078504306396,-0.026013644415565945,-0.005434189172148803,-0.04334963142154777,0.12586085468405395,0.04185327154167977,0.03354779518261747,-0.02487963879269119
HALLMARK_XENOBIOTIC_METABOLISM,0.013296573022009112,0.013336989110375775,0.07576498650282859,-0.033466637532555216,0.03600777425930558,0.11735554363927603,0.05394437748820934,0.04381272012375797,0.0981912548468585
