,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_KRAS_SIGNALING_UP,0.026093281419854685,0.043102023327966345,-0.08011550938422429,0.11896114282363908,0.07636165398577767,0.13338387672938024,0.04726927530635607,0.018923384002927614,0.07747350044503072
HALLMARK_MITOTIC_SPINDLE,-0.030207167701671842,0.0652702292555625,-0.06262762194582998,0.053158286361204114,0.13377650000186284,0.17732318426100493,0.054327324351750333,0.06921330742052013,0.1090038322272044
HALLMARK_MTORC1_SIGNALING,0.0009329562822814173,0.0748751179737406,0.0002856031132135876,0.0327845513823326,0.08216426756099643,-0.027333345812921937,-0.03989122443894674,0.0842259991382032,0.028107188860391426
HALLMARK_MYC_TARGETS_V1,0.06027211404226555,0.13711848973786284,-0.07641750688186279,0.13101486292871758,0.0659183515509534,0.1826178194767983,0.04745128137985583,0.11447605891856938,0.06628498716437355
HALLMARK_MYC_TARGETS_V2,-0.009806601340839787,-0.0037552422582174242,-0.019729755125404928,0.020960362174810905,0.09726976512743186,0.08961012584961409,0.009452482387502953,0.051348388135924114,0.05883026352436484
HALLMARK_MYOGENESIS,-0.06296407412333785,0.04481154751438949,-0.046037524317143017,0.02318109465689832,0.1017409023337693,0.1549099409149158,0.08738031166761835,0.0018423029540315817,0.06558757383764272
HALLMARK_NOTCH_SIGNALING,0.06948256482451103,0.05376497449156396,0.014591036447018155,0.1242615661320667,0.10202817292020602,0.20656200623054627,0.049500100618520046,0.0976339699113307,0.06062004143971486
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02487408804464801,0.05673376887264074,-0.10362777301598697,0.1448028186745265,0.05911292246488013,0.19932527406705633,0.07495791977251771,0.1334696652163133,0.05525028021491961
HALLMARK_P53_PATHWAY,0.05344155818406834,0.047722278785102774,-0.010998715868367722,0.0862241801633326,0.07442154825873225,0.2021548715345404,-0.00724730641224383,0.13148359450611194,0.03157643432221115
HALLMARK_PANCREAS_BETA_CELLS,0.024905757523544486,0.08251431964693928,-0.07265378984218315,0.07955162962122113,0.06622266529983335,0.1575477468341642,0.06221935898114265,0.1391373114432191,0.037270750964557536
HALLMARK_PEROXISOME,-0.010921006570274209,-0.0044992553256854775,-0.05878143742418033,0.0661116536611855,0.06593473985113486,0.1561139225444189,0.002595731422508434,0.08009985965654409,0.04546311785174366
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03573673484181719,0.10745885345930695,-0.08079359593822039,0.12546232792346354,0.11496247837857201,0.18493430211075515,0.056897259373435774,0.07996743946246378,0.08257938216831445
HALLMARK_PROTEIN_SECRETION,0.030415842923912452,0.09015896032196037,-0.05227159647627571,0.13501060541060106,0.1005224380755502,0.18956487515874426,0.06031119653732365,0.1341108512702304,0.074425618697081
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03420380622423872,-0.019822689368988882,-0.078982140556359,0.03379975333446492,0.04783350975411575,0.20159251466219177,0.03587432984259806,0.07859075336438079,0.06061068121914186
HALLMARK_SPERMATOGENESIS,0.021061694891211756,0.11974552325785075,-0.02867726071226933,0.060334165747390596,0.08860875777699284,0.18397302077891234,0.010319472820280323,0.1441346690904221,0.1025463695813213
HALLMARK_TGF_BETA_SIGNALING,0.012646383394784293,0.07127730656372591,-0.12734091137274595,0.08992806269031034,0.10216370894394544,0.1241591891108322,0.03897703459433002,-0.027793531328075757,0.07029008244644233
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06422041330381384,0.08937535555940869,-0.024963691314434832,0.09343717677942832,0.061694609028442905,0.021936518360731922,0.003480609228069967,0.053176543654895186,-0.022710650262734455
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04714740266821041,0.06045634180173028,-0.02182282305918007,0.12225477570562843,0.12975072494564935,0.16373583915378323,0.005522240862482787,0.08424345964410507,0.05224751050747584
HALLMARK_UV_RESPONSE_DN,-0.10297812280804725,0.0604044946934495,-0.06194975777605492,0.026870453908377286,0.09813960825146942,0.14813193435162175,0.0893004905073318,0.0068255956143564766,0.06051510322750426
HALLMARK_UV_RESPONSE_UP,0.04200431658104895,0.07873491974426407,0.024081826685889922,0.04592827357041846,0.11957598115229356,0.18097385130317536,0.045502352123136816,0.12048265467133869,0.05524647982461177
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04951517976368899,0.02354969473138172,0.004394201015693641,-0.10036489758861392,0.03314995743073374,0.07175292090695065,0.013734225204627828,0.054535171918407614,0.05824198239338734
HALLMARK_XENOBIOTIC_METABOLISM,0.006005665749672923,0.06842151274323795,-0.11321969865671738,0.03671479441792221,0.08703475168114397,0.2003097651610638,0.06760861353219594,0.11260527095881237,0.08236454803308015
