,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_E2F_TARGETS,0.05507487003424811,0.028852068014796634,-0.006544892847931728,0.23472598288667293,0.03517010441180647,-0.10511739135573947,0.024110238684769338,0.03847178556759273,0.04105101086213642,0.10524405264491704,-0.002178419898220914,-0.001895097889231311,0.057761714220010196,-0.07395089082341566,0.0422365944102445,0.017396748061063647,0.026818481301763338,0.1306125069705638
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010505203549579461,0.02763021764862094,0.027482457093926813,-0.10325676614161852,0.019172606584729603,-0.08473303329436252,-0.019293393104120347,0.06676327879687731,0.05228942591162348,0.07929725366358974,0.021354386507490875,0.09097340456492557,0.056322484637788904,-0.027668459387375187,0.05904472811741971,0.13947948784658515,0.021395956045769323,0.06391074212945343
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.044452858353579455,0.030222447621625657,-0.01379006455763632,0.017841711163221884,0.02814565712618586,-0.059678702896430846,0.021746640267416524,-0.02436319071394289,0.04410776013487733,0.013526093808004647,0.04994640418490582,0.13104472236252832,0.03138766821195817,-0.02808366473064905,-0.03381232268050425,0.024748816814066335,0.020440495281290733,0.13705644223612207
HALLMARK_ESTROGEN_RESPONSE_LATE,0.025774343931007686,-0.040375219718977194,0.027756856497315425,0.12407891886911578,0.02060266268416482,-0.0030551405033782905,0.026189555253816353,0.0054124140348840695,0.06618953842561959,0.023256332148433864,0.012623255777780885,-0.11123692362087642,0.0514337449836227,0.005970635496885863,0.09213110875222964,-0.021823057629846612,0.035605652318136526,0.001023019846619651
HALLMARK_FATTY_ACID_METABOLISM,-0.007781498296139208,0.01787517407473462,7.880451285795894e-05,-0.0810602120370728,0.011673516038516256,-0.09403889315831093,-0.05857929204009313,0.017388994769642535,0.03430116020155076,0.03936422927043981,0.08141824702211187,0.060711214752369236,0.05827369747097006,0.0675878075700382,-0.012253707467923645,-0.011990415377274567,0.021064792674252375,0.12115042477069574
HALLMARK_G2M_CHECKPOINT,-0.004480899390594062,0.02096593117073505,-0.012812212793801497,0.10568075050259078,0.04490498540506288,-0.06290928117632073,-0.005850753768524211,0.029942280594729538,0.04169451103981767,0.0551092033822468,0.0028349368480463564,-0.015284322261547101,0.05072784468440855,-0.014523143044918127,-0.017196759361761127,0.049520078142016644,-0.032910937196280764,0.055274256600554315
HALLMARK_GLYCOLYSIS,-0.03096892020053497,-0.010831147485513953,0.036754893515125966,-0.046913608207157745,0.06244520586177426,-0.07243351175898079,-0.005772095222151419,0.01892392367114733,0.046764952657622476,0.08270681987792633,0.06563507830299657,0.007861618386128564,0.04774996645464566,0.03699314299541586,-0.0342562985737982,-0.0027901470061839867,-0.014495755571002515,0.15509242127206654
HALLMARK_HEDGEHOG_SIGNALING,-0.014076449967371651,0.012348926427387247,-0.006132409914481519,0.0546662946156866,0.019408416656257657,0.007526147145345921,0.03139038535470603,0.01658505870367067,0.010635889893775724,0.03805432191120146,0.07047457148336164,0.06440849921231397,0.07239125608412679,0.00834179153442869,0.012011224238647224,0.030610738654546412,0.04683569964922041,0.13700956761075503
HALLMARK_HEME_METABOLISM,-0.03282485359857308,-0.00399427404762541,0.034001417276634464,0.1410494657648584,0.026133725805780113,-0.11124309873847874,0.03483043568061701,0.056395753238031525,0.08109261222325383,0.08468410764979672,0.04693823949564725,0.050494083889868584,0.04675232884358605,-0.0045546577455308586,0.03586140606544157,0.027520519612998735,0.04841718156692092,0.09130632137425851
HALLMARK_HYPOXIA,-0.044035231724238094,0.00025199868517611156,0.04581096781426426,-0.1986795651658435,0.03590881515975091,-0.012280607898079523,0.0182870581731482,-0.0014551465900297961,0.045628864526670504,-0.041835241238931106,-0.004697465257616244,0.036432934189214075,0.047359734155543474,0.009580474731375957,0.0916334385550316,0.022240923241155022,-0.05493572414424152,0.025196777409736533
HALLMARK_IL2_STAT5_SIGNALING,-0.019571036065952636,-0.004603606256203286,0.05391667420781485,0.0723396137679066,0.02895198242803242,-0.08296303101341622,-0.006489717527792197,0.0682500753663888,0.048010213314553296,-0.030320615015595742,0.04070838347920612,-0.012680389173201202,0.09381451719659846,0.0649100776276567,0.05634358950912238,0.05291987069017895,0.03267283713356989,0.0907056596595786
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03125901980467035,-0.0479315404390091,0.03141409295661855,-0.003444561373946097,-0.03604994552553715,-0.09659250207918621,0.007482474839620601,-0.01674176353729501,0.012831157989367114,0.016758721088657433,-0.021908517745157303,-0.056021459764642,0.06903432249945969,-0.011673152235093515,0.03228741680735055,0.022838610957178335,-0.010928517629654381,0.02442926927295359
HALLMARK_INFLAMMATORY_RESPONSE,0.008515592729921492,-0.029302321407363635,0.011432218341393512,-0.24523753954933986,0.0034612845610567287,-0.03715290959560565,-0.04188070901217408,-0.011940854897079847,0.04125906602866289,-0.06992307440078196,0.022452672826462593,-0.0072555816259454314,0.0687513932650301,-0.046144458997404,-0.00153408766090992,-0.06241737878443362,0.011523994856798035,0.13420900942782465
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01636673323081832,0.048926069888179075,0.006467997435605406,0.24889583393904413,-0.03193508145489961,-0.08564958384650556,-0.042605359978647714,0.09037807631409871,0.07539938318584093,0.053191359416880676,-0.023130142339774683,0.0031093881495506555,0.04361448976743029,-0.017564609868214332,0.026624428720913657,0.11209780056930135,0.11009168087513972,0.049004732888645056
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.017416187173406966,0.02701017232571578,-0.036065140103643985,-0.13956184858839593,0.04198131870121312,-0.0670673901261539,0.019225952767472087,-0.011762997822542098,0.0059230325999161905,-0.036526534880763954,-0.022789728786830263,0.0723797656871252,-0.0028840549704944565,-0.04763326512007928,0.012594026785579504,-0.0028911933846000734,-0.011694394383375628,0.031932006727588655
HALLMARK_KRAS_SIGNALING_DN,-0.005351365736061234,0.0337441517663654,0.054916425535013844,0.18768472534658726,0.0758317173621588,0.08527801932314473,0.025808761774232736,0.029975035445310164,0.029960820033062757,-0.0290060083926254,0.04523289319219583,0.0059304236864501985,0.10000132984179236,0.057863351554999755,0.061188175070737136,-0.029116671679283744,0.0837913919203966,0.13747264609706136
HALLMARK_KRAS_SIGNALING_UP,-0.04651809101955824,-0.014201290359610767,0.04465803832504744,-0.002987739751656549,-0.004486326445002952,-0.022765108193998317,0.027265145239932623,-0.03005809223855505,0.0052091755383915864,0.05112373450279072,0.1007624973132176,0.08276776961514413,0.09102047182987182,0.013107836354358002,0.043478755594485524,0.11532299875373417,0.09430941174153754,0.0610918427594308
HALLMARK_MITOTIC_SPINDLE,0.0028196265223235043,-0.0029219761338387874,0.0387020088255043,0.14526954257012084,0.027919707567965794,-0.09187139856609292,0.018186274931353254,0.05377459684005695,0.05002496124560246,0.10333061696487261,0.08275732916450013,0.05497810393288462,0.0855645315934683,0.014090330762313759,0.039300065905338404,0.09925105357905155,0.06285354737720314,0.08576487467940207
HALLMARK_MTORC1_SIGNALING,-0.03132360379970048,-0.00597078067413357,0.015200032591702724,-0.16966794466974086,0.033890736120308004,-0.09484970836212632,-0.06342364533849466,0.03455001529432132,-0.0005562954765769491,0.07085964818892003,0.034328308683043436,0.03376787583897855,0.05094476100891279,-0.011549551316312476,0.04364240891246064,0.030494986839862064,-0.021564687098784556,0.01766343887637198
HALLMARK_MYC_TARGETS_V1,0.020613739285325356,-0.005411863944309928,-0.008991001556457146,0.16174804086492975,0.0502308900640811,-0.0670787015337795,-0.009501002469674773,0.07243524097352048,0.08762501383321418,0.102619312346167,0.01698167884711208,0.002219992194396188,0.06926085363619726,-0.00036239329731886004,0.067400303268241,0.06070809471794899,0.0014918819256144191,0.13123124229533595
HALLMARK_MYC_TARGETS_V2,0.034576948716664016,0.014714862193281775,0.036609011039789814,0.14700902694613135,0.005053206892533073,-0.03482327320321623,-0.006528355335403004,-0.004400581192408082,-0.06332416938551816,0.005604467491108389,0.007650163791152171,-0.07663457942122096,-0.051992504186088404,-0.03637258573887918,-0.04195503606268391,0.008780689404081153,-0.05924230122430723,0.055217384325459286
HALLMARK_MYOGENESIS,0.020310510888425948,0.014882085599801226,0.03975938951324613,0.12305324859995088,-0.050946686147198904,0.010435859340986153,0.006090447515249745,0.0666089066082518,0.06853311552097123,0.14253387577573107,0.05688906898041294,0.07588581222142907,0.02614230776476553,0.0228366272174505,-0.017516268274865895,0.10695775129821349,0.1331449978569858,0.09680466384693003
HALLMARK_NOTCH_SIGNALING,0.011552888729658305,0.010933443297430437,0.06266491366543654,0.21352181504182968,0.024900550667397287,-0.07987692996999543,0.030988285042209022,0.0797700747035982,-0.03360383511266159,0.025330348813081535,0.060926253446688665,0.027452514109118777,0.09290253282129246,-0.046914018066513,-0.014936915020993154,0.061015214841855556,0.009719717419087061,-0.02209660596232987
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03339265643425691,-0.0031586546282569078,0.004479014761296233,0.19135548670044275,0.09926356587015672,-0.0039586518684237544,0.022619107903554186,0.07053859407930696,0.043971112451159075,0.07802855170440015,0.06775673314686229,-0.03301992936989594,0.0484641981243381,-0.024856841851370052,0.03426790247514825,0.03397554486565335,0.04503066794298775,0.1632644661044774
HALLMARK_P53_PATHWAY,-0.01784810888336036,-0.01161802092288339,-0.005546582528256422,0.13154317971210228,0.05666795645109824,-0.0798894080250443,-0.008900319081810062,0.0084399865857568,0.0404452374938027,0.03623734670198994,0.03750501837102244,0.06328233395310516,0.02970425466840313,0.029240023826727614,0.07189841536643597,0.011484436028197074,-0.048486821086531406,0.11383669397880165
HALLMARK_PANCREAS_BETA_CELLS,0.04081054355215107,-0.008359575165112718,-0.002532884087295252,0.1737536103530923,0.046830305340039804,-0.0042872358960210875,0.03608540852474045,0.007519048307329184,0.03433933251805427,0.07462987424804224,0.041289478666676316,0.0036780778272716736,0.026348985891041135,0.019162291584341667,0.02935798163511211,-0.009771316600858731,0.07782446249899146,0.16880880749597044
HALLMARK_PEROXISOME,-0.04920290390245049,0.030827996570401094,-0.00418087780663908,0.2253248285599245,0.10436441154451558,-0.04964692679061035,0.050558088136832,0.0606474054981815,0.016628757402733105,0.06835305565109663,0.006997442523974812,-0.03814104354357962,0.069551417515581,0.018112810981397505,0.042551988201784234,-0.006066965789352348,0.019590193765314096,-0.04405283130037683
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03469804182796822,-0.026614721104267557,0.012847533107280408,0.12104430072948778,0.03741791691155171,-0.0681665352661075,-0.007312086816962294,0.06122226579238461,0.0547888108230811,0.06866266570222661,0.07118920179482946,0.017232399468619,0.07565749800740768,0.03606126323826325,0.011063288067444728,0.057639865474895434,0.07035279896922941,0.147451273532876
HALLMARK_PROTEIN_SECRETION,-0.035266005753133815,-0.0001405464400345921,0.013490633509454656,0.10980321426234575,0.07102947340866038,-0.0888839489751647,-0.007236860539380474,0.06767715100032005,0.05827581860575782,0.1316830134116596,0.07192177952561044,0.0433267423207406,0.10237269750184991,0.043706460041469504,0.053106533552744827,0.016110524654916723,0.04952336176804095,0.18157140334071425
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.003241230987934641,0.019703992768016626,0.018518593210069833,-0.10844212979310756,0.01505040598290646,0.11141888682624104,0.035890592573655525,0.07378415355943241,0.019347025964351908,0.1123767838597759,0.0066655206718114896,0.047006239168397475,0.001637334317573356,0.07398607838596707,0.033013816088774316,0.0031866989480910514,0.023721176343722238,-0.10220259196904878
HALLMARK_SPERMATOGENESIS,-0.031809001847951206,-0.025483353264430145,0.046660385484535515,0.19938518056983254,0.06412081173180278,-0.06110285286577291,0.030315365944723813,0.08291390410742257,0.035851385467816285,0.10863455789367442,0.06216571236969852,-0.016100834261566017,0.007301984185201849,0.06473958724958744,-0.014025990228431102,0.025639613178796806,0.055688091198419984,0.16133946851597414
HALLMARK_TGF_BETA_SIGNALING,-0.018061450423363518,0.015557122868993249,-0.006540154090001374,0.1385305456303329,0.018271946070324778,-0.08399622411622316,0.011971774471374142,0.036200067751180634,0.09493709286231605,0.035486907366806444,0.008461582363190945,0.10680164884568678,0.10233162003173636,0.020231358682860925,-0.009386888875174741,0.14422893511178234,0.07489354878192844,0.047323035768704905
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.023826924594484322,0.011784677627518425,-0.018197679896798217,-0.14088375810586504,-0.018121672482648815,0.024854710049287763,0.03365572791817817,-0.0068612110648981805,0.014182012153967659,-0.0121416583816234,-0.004681647900304044,-0.001004574388149151,0.022279016071002005,0.036635863795396524,0.007877479585932592,-0.0849027070896462,-0.08185384984638887,-0.12162697940773029
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02175890508047096,0.004463263583975898,0.02294710003249526,-0.10222666544420139,0.05080299382909972,-0.1065458021243665,-0.03884490747124946,0.0729407355956897,0.07720224591869423,0.10356137186681527,0.04174515492515456,0.02910360185514105,0.05382137201722813,0.028032488669507704,-0.03005987555298195,0.07373476783277413,0.023518609831577313,0.11053812634847153
HALLMARK_UV_RESPONSE_DN,-0.03882010365862693,0.028160319161793994,-0.06554957472768866,0.13175671145203163,-0.03538650688338255,-0.007321918856403853,0.01103895739407663,0.05662268698955403,0.0502801038587726,0.09521716745431838,0.06562866615759164,0.023080297531694813,0.07669564104025574,0.05613625452187519,0.010087645882582166,0.07301154003320035,0.06283374091767173,0.09415905707219269
HALLMARK_UV_RESPONSE_UP,-0.017667588788302335,0.005346569042930026,0.013455466361634439,-0.000310393625392254,0.07402289687552764,-0.006517425106289538,0.046548267973639944,0.04961133719407756,0.05599670539847352,-0.020635797126812336,0.11524302222377224,0.044343474261919626,0.05725826769020941,0.08036714285223386,0.0028434130664901345,0.016284673219244383,0.027706752932064448,0.11521561556062894
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.016558862507862367,-0.00016478256553272008,-0.07576419563213932,0.23345425611965148,0.04020699171643172,-0.057728483705846385,-0.022534124553780323,-0.0356735927011974,0.03638393109089475,-0.027059501174140674,0.005628732756311499,0.007455816907866462,0.04502447154554287,-0.03465833389125308,0.036695280458730425,0.11549757528548758,-0.02964785309998861,-0.061186856919619496
HALLMARK_XENOBIOTIC_METABOLISM,-0.044409281500901655,-0.005785913424222038,0.0303957288760579,0.08828562657462359,0.024846766237635664,-0.06192064576246497,-0.028513662202353924,0.04131767851599412,0.04528188925746221,0.03881526203314994,0.07214769456021314,-0.02545941943912428,0.008983153539173817,-0.02561422679577547,0.0629878425441218,-0.027401895364168614,0.05278332216590039,0.1403146300646311
