,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01021627245005714,0.09675252042863346,0.023617733928751175,0.03040078189289513,-0.06674861259064412,-0.006325561616936008,0.029525291309895115,0.14867261102763382,0.29932057186492045,0.03155133048048583,0.05468065192508898,-0.11529273545413818,0.17556392028083487
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0038435359158989703,-2.074830801564378e-05,0.05905858479307477,0.039702399494765984,-0.011704915720663005,0.040600060329034904,0.03307802484357476,-0.09029835531837573,0.18729950828100678,-0.07759476912100928,0.02878833301668476,-0.08447927940441241,0.14797121779441993
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0019078030748823501,0.10347583975778923,0.07210523335688193,0.030285208720382213,0.035652381110772784,0.0436069749251181,-0.005182741363911017,0.04988395322011107,-0.06892302875984997,0.12187020659213939,-0.018548581254714463,0.14226396962685087,0.029166378230664557
HALLMARK_FATTY_ACID_METABOLISM,0.02468739471078069,0.050268999855167563,0.001366376251650405,-0.054717084741803174,-0.10454723132981314,-0.011991315442636234,-0.04008893759996822,-0.018638669649476174,0.19769872256040194,0.045590989222743655,0.018570732337256066,-0.051625171667177866,0.09773882971232366
HALLMARK_G2M_CHECKPOINT,0.024217353930343594,0.09842788390299716,0.06632254959332065,0.1339889588198588,0.07029094656775223,0.011157168754439943,0.09385514711281656,0.20069987901849634,0.3382533006712335,0.1647612080834077,0.035646609793423226,0.17835576466557387,0.16319612920760795
HALLMARK_GLYCOLYSIS,-0.009843054858885517,0.06922289926829774,0.04108262070411624,0.10070868417510326,-0.06697986071666416,-0.0059445444112653624,-0.0018756212235714535,0.07736440873907803,0.22539918710411969,-0.024050428342361353,0.022767163640089415,-0.07320971155648129,0.18212715944341645
HALLMARK_HEDGEHOG_SIGNALING,0.010332497722041228,0.11731334691017742,0.05926186333216034,0.14441684783933972,0.05488676171061015,0.02714622863785612,-0.02416103905072039,-0.13871279244430307,-0.15784319513254458,0.008373560571321612,-0.004202106582440835,0.10992257027394915,0.18361163620226653
HALLMARK_HEME_METABOLISM,0.012943938549745928,0.14346013400054694,0.08561843146810044,0.12192279901524052,0.013083701181723221,0.0525296976039427,0.023174484674692318,0.049323018630960426,0.30523463043306015,0.037650972603973834,0.012830411484787911,0.05780996259431299,0.20240127534085553
HALLMARK_HYPOXIA,0.06190422613353667,-0.0660029844838727,-0.05541351134432958,-0.02273030650729818,-0.07699991196435751,-0.058382987963307764,-0.028875773151477907,-0.006792182738978784,-0.12572381089122936,0.037740520471887154,0.05346642375800782,-0.2082710017383071,0.15663939050103004
HALLMARK_IL2_STAT5_SIGNALING,-0.00959055848827772,0.04587216809493782,-0.010345024570023611,0.0037989532155642378,0.045251758085081126,0.04134585005325457,0.006687481951077857,0.06509139959338435,0.3014467873379697,-0.08058464545554678,-0.0035896033776252534,0.07381180151603417,0.13118074384870548
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.005636934667737116,0.10491956411353164,0.055113200064390286,0.0632857975763536,0.012713754846103804,-0.06147391998370841,0.020363345245692915,0.18099839668150913,0.2476001256421582,0.09621428652496021,-0.006385646634176951,0.12989074271894488,0.08414405903099086
HALLMARK_INFLAMMATORY_RESPONSE,0.024372170496269132,0.06268279828771822,0.01603924206684209,0.03085026587166221,0.007184930363671914,-0.041120289123433434,-0.05128766209139537,-0.09109779965831395,0.12689265490314647,-0.009725860455268054,0.017633760168484704,0.1622136932403782,0.1693414607271885
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.002015736617397926,0.09771524956933411,0.025510092093040945,-0.024976191814672772,0.05808084003506532,0.05902215904088996,0.04822615145676499,0.15802339523452416,0.3202270371431905,0.13347871666378797,0.011391530237690229,0.19530629926703552,0.0973105967252333
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.022906003963078507,0.09708131508967802,0.02157957978507491,-0.06814121975697059,-0.03403236350442416,0.037515856235320805,-0.004280809049821542,0.02550168382932986,0.3059827265711683,0.1430263878782981,0.059103665756683875,0.14476481662598012,0.17831827224244587
HALLMARK_KRAS_SIGNALING_DN,0.0019076184152715448,0.15863588487875396,0.058659045607005994,0.12169653317853889,0.0037617093674997223,0.028017264693585103,-0.02287182936894027,-0.00160065795139528,-0.04457892493946805,-0.006300163280599372,-0.030038520694477093,0.05856411933147777,0.22614907859437117
HALLMARK_KRAS_SIGNALING_UP,0.03480955744196447,0.00607811095803717,0.028064992969378342,0.09134265344217427,0.05746885089795527,0.013430584692870588,-0.03328318808527273,-0.1709557766890167,0.021452785208825927,0.046600410009410016,0.00221500948713613,0.13224094694141592,0.1293591980549033
HALLMARK_MITOTIC_SPINDLE,0.043125797909093974,0.08389784661761146,0.08057272492141578,0.15734117944993828,0.031885461588306685,0.04647621996867737,0.0012418563935252774,0.14905284921948173,0.3190354158207858,0.05424643561809782,0.027586579091567545,0.05402188191396955,0.21981435641270783
HALLMARK_MTORC1_SIGNALING,-0.030159148791935833,0.017395306562836294,-0.019617101022979942,0.12298538756349629,-0.05479302677244945,-0.009792882859864262,0.004203040881170846,0.16248719175880372,0.26607869346135204,0.06992519468741853,0.02635008511257267,-0.11371354269684361,0.11751121792333105
HALLMARK_MYC_TARGETS_V1,0.0038415149190473806,0.11539750595664752,0.055153701517350176,0.19110665572146185,0.06641545259497914,0.07896452174578475,0.016224244230038865,0.2140283598686544,0.3446384439998342,0.10003040523696971,0.08010007232396558,0.2914889808031058,0.22027751699253625
HALLMARK_MYC_TARGETS_V2,-0.04151502238290843,0.02461714485262793,0.050276258461621474,0.00012299626545098587,0.027102567476953107,0.014440325276645887,0.02496667798695191,0.1552049515141071,0.19881344908133167,0.0750536473128103,0.030964610200342378,0.07486819638053216,0.13527983130251073
HALLMARK_MYOGENESIS,-0.02010258125805693,0.044629860133247934,0.0755106949125592,0.050612471084092656,0.027841522826958124,0.06730390687451378,0.020141804710863454,-0.13246991706030511,-0.04678594654085186,0.02359664455381691,0.03429588360292174,-0.006812960030433904,0.13117724645507617
HALLMARK_NOTCH_SIGNALING,0.024445226454793897,0.1098913723896916,0.11621411212798254,0.14628567764949163,0.06776375963465847,0.07636593346272638,0.039187169862253776,0.09434115401669951,0.3115053033152817,-0.0017378259093903648,0.09441506592162754,0.09632802683477786,0.24393931278681763
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.015597745934546312,0.12897775864623442,0.07989778852543611,0.1785369681282098,0.04949944740147911,0.1007596260706339,0.01809548992502522,0.01484832408845925,0.03356555282026045,0.03038264721810459,0.05313255928984775,0.30841547263078606,0.2118474760097547
HALLMARK_P53_PATHWAY,-0.0030227418988880567,-0.05624118534664252,-0.0015597428603085447,0.08922977821878711,-0.032891564749064975,0.0006022807727839231,0.029388799828465467,0.10913380829216789,0.28545214900914184,0.09367522359446924,0.024711583736808134,0.107933508245565,0.171187200946354
HALLMARK_PANCREAS_BETA_CELLS,-0.02924676873739923,0.11213847372771571,0.09676386277184167,0.1840175651809604,0.04992740350679176,0.09600923838535938,0.027675873366570965,-0.11500033174066066,-0.054031147126152514,-0.0038390451437881564,0.05891029887762088,0.28728203485929976,0.1874238261539347
HALLMARK_PEROXISOME,0.03593265975959785,0.018767394104232865,0.04055253806587242,0.0662809067041746,0.1257284309470779,0.05200766105854683,0.03540324604589662,0.12015425203968717,0.169334175610848,-0.057581057289590454,0.09464895122433616,0.037458213865120195,0.07505807754763084
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.020080460575512573,0.07221573199360355,0.09128865599951377,0.14982361390319654,0.03954965583942371,0.08707346100283218,0.021807930576030296,0.00294435908981174,0.14409312300340524,-0.012831392592750247,0.030122348957274326,0.13794376943654638,0.20425838517888667
HALLMARK_PROTEIN_SECRETION,-0.005830696458524808,0.1650522407603632,0.0792897267384801,0.12026246361219244,-0.005719598908688769,0.06581666415393689,0.022917851143609686,-0.008897444064375995,0.27274225561344384,0.04955368543092434,0.03702991446992188,0.06501653495662103,0.24099657427348567
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0030424107121556155,-0.09833881392065331,-0.03141343855110456,-0.05353291700117958,0.016735189453505182,0.013918717998888016,0.026423415403564066,-0.03477255621590863,-0.14998820229506257,0.10653502700813389,0.03942288351281767,0.240439149261866,-0.053234369106773045
HALLMARK_SPERMATOGENESIS,0.030423196647086214,0.08426519915490241,0.0773926132207368,0.041079511610735725,0.05807545817861166,0.10093042655569412,-0.012065617588157657,-0.016136673252061053,0.10232240819670123,0.03788414230549139,0.040584203481711066,0.15764804485838546,0.11444409948709328
HALLMARK_TGF_BETA_SIGNALING,-0.01300199604432641,0.10219811193034932,0.09601703798119252,0.08873943192547201,0.06339612134811604,0.03891961881907695,0.06809655741436348,0.1794670017267249,0.32585678947215546,0.08110009596737251,0.0007192560589067364,0.16376219464605976,0.15174953678640765
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.018415908067113677,0.03710707073545602,0.006237796932282241,0.07076760202476984,-0.0751909045013083,-0.029462618906314565,0.01223634225147169,0.03880216670458092,-0.21384064922530954,0.1123290499887004,-0.024358544166254548,0.135256694217131,-0.022520885436816657
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.028717000831733955,0.002699500199556126,0.04127738103658207,0.13264401450975366,-0.06964642422097093,0.02657735294779213,0.0054976757518807795,0.2045678235669341,0.31769340150235176,0.04270459302777229,0.031922896758611145,0.13874414545381245,0.16571218878773253
HALLMARK_UV_RESPONSE_DN,0.023666239886612615,0.12800027542154518,0.0626083400024757,0.027495394228893133,-0.05083909899733263,0.014021765663646109,0.015493336574781698,-0.12179704803044024,0.011066703641018267,-0.06411152544658685,0.018013862568902216,-0.052394229383605585,0.10182637762089435
HALLMARK_UV_RESPONSE_UP,-0.015608061225583229,0.021753777704695637,0.02943416270208053,0.11328944839170411,-0.015032577802219478,0.05923883516159679,0.02349578052270184,-0.008381907223084961,-0.134182729262942,0.05769701191641063,0.031326606643094966,0.1327503115965469,0.1416326398289674
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05385016384299814,0.1027510559492346,0.09740851332825418,0.11546063000054226,-0.014421801834634287,-0.03648691998372906,-0.026414820499568604,0.1761695244231304,0.2910428376351354,0.05193093429315377,-0.04108298859562669,0.12420024050510328,0.08410838685179989
HALLMARK_XENOBIOTIC_METABOLISM,0.0343644970033224,0.03237910942503752,0.03785382520515039,0.10253151515109594,0.002278940359833308,0.009626881643232756,0.008825703571234713,0.008544580619053013,0.16056322856531796,0.03414224279892815,0.02676019606105188,0.11372275739243477,0.18728410033513057
