,UKF248,UKF251,UKF260,UKF266,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03887929891605005,0.12375991405745292,0.1169747697256701,0.09783798867569841,0.17041615207360797,0.07413013572389808,-0.029827213600058758,0.09038255513858715,0.1575012010783899,0.12882164199555907,-0.04086281813063183,0.04010131615501872
HALLMARK_P53_PATHWAY,-0.01350769352859466,0.06922024639864863,0.11025885425599419,0.1309738335786009,0.0731956228503382,0.017712969006546928,0.024600785193479854,0.10850480240434514,0.11503060803877867,0.09760347718191835,0.024186537470048668,0.06274678666480796
HALLMARK_PANCREAS_BETA_CELLS,0.042149960011557484,0.11931561037736428,0.03001227417147114,0.025054245916518517,0.1218232157121764,0.06979676594502476,0.03050056333739202,0.08254354613760892,0.1723782005572112,0.1217558800586283,0.07238980212862473,0.04392578048400968
HALLMARK_PEROXISOME,0.0526475614625193,0.04546154582036348,0.04335732851976347,0.11013258096747244,0.09486411175177722,0.022884955946198333,0.03180931098973148,0.10063437541357913,0.13762660280267858,0.03276052605317085,0.04711904900159461,-0.0012903997605254386
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06293765410449499,0.08604027807625263,0.0821187381114553,0.12385722235764707,0.15362509202122218,0.06002102765040251,-0.0029349112809759206,0.11139119208881015,0.16392288174238323,0.08180423416878976,0.03622178277445907,-0.004626659311995853
HALLMARK_PROTEIN_SECRETION,0.019055428039448284,0.12537671503416187,0.0045422936580982,0.09655175582915049,0.16675534545796888,0.055784530346970375,0.08725881534106045,0.11222344367905385,0.14470461047171188,0.12151234268322411,0.09406586265085778,0.03862410282659534
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.030258954751554084,0.021176712704602745,-0.03276768738496615,-0.005302987797882913,0.15422474908906547,0.02406163801126555,-0.010436977524906773,0.10859893207809593,0.1576630691540062,0.044169254146432066,0.038711844867621754,0.02728682444220901
HALLMARK_SPERMATOGENESIS,0.05422626815580273,0.10603351210905287,0.10177323562558883,0.08951628908539097,0.14767577889837796,0.06844167944424331,0.026553759774455926,0.09659904559173792,0.13312599724139557,0.12473250458565528,0.07285806824142604,0.0034257906924037946
HALLMARK_TGF_BETA_SIGNALING,0.07096633448369441,0.04403593689388528,0.014681958052816104,0.15208816454674914,0.107464686153193,-0.004003567688544924,0.038930589637552915,0.03428606557480574,0.1383248852412851,0.006905855698616408,0.03576621677900581,0.06523896399051869
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0021815043637678933,0.026676087924023813,-0.09482038155554175,0.030309562518636517,0.005654479523978718,-0.006827953183768945,0.13047049828290752,0.08660148260294391,-0.028448570529014842,-0.029302222128673366,0.014573762709768696,-0.017364471364620937
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06100360832045853,0.11628297299658936,-0.005827596259394308,0.13573287056276562,0.16767002314750967,0.003778685049208055,0.04734850434209261,0.09437636719421579,0.1472039758758039,0.053268311495852406,0.0746632030475419,0.09179860670965316
HALLMARK_UV_RESPONSE_DN,0.011149057425719462,-0.02611607249710335,0.03543559109456711,0.03413412212473527,0.0361576180188579,0.0609672092819513,-0.005713600765828389,0.03920343647454249,0.08759729794978059,0.01517565811161159,0.0648711082857322,-0.0038653163837090074
HALLMARK_UV_RESPONSE_UP,0.04727372516714349,0.043441846574713346,0.011941376225027648,0.0822842311805374,0.0737713589294891,0.04539979798192027,0.06741496039252547,0.1311879831952743,0.134277049219712,0.08392598341588187,0.061058085541607354,0.06812196267283059
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04985688013494465,-0.006242807984385005,0.11844559449506012,0.10444901941740606,-0.03658973891917639,-0.025188092679581504,-0.003373548320790095,-0.005669136533413994,0.1184048305644941,-0.014173274023115153,0.08036880760617315,0.046075310569560525
HALLMARK_XENOBIOTIC_METABOLISM,0.018863601276826528,0.07875284028180986,0.09263228615822393,0.09806298708316702,0.11990432288342327,0.06956408714236445,0.04490991784108927,0.09226623544231312,0.10900980352410068,-0.010738593731584459,0.021261935882589088,-0.07906859644003665
