,UKF248,UKF266,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_ESTROGEN_RESPONSE_LATE,0.024263654168627247,-0.01977377386194949,-0.1490545742082417,-0.07527447397608561,0.01113901906900736,-0.11319199055187631,-0.007770972740974239,0.0016831383937768835
HALLMARK_FATTY_ACID_METABOLISM,0.041961729121489724,0.04422113402522185,0.20311999908818035,-0.0026314386784598016,-0.0007662587545765726,0.001338084276000835,0.036841159095983726,0.01531945577427109
HALLMARK_G2M_CHECKPOINT,0.008659863985554793,0.04169119985967384,-0.016219785850004102,0.08127009343009164,0.10038604997787466,0.03443979820338194,0.12777029825073855,0.1076636421837687
HALLMARK_GLYCOLYSIS,-0.08627834528311519,0.044830312274098845,0.10262524045319468,-0.08379225993451674,0.2098610667315892,0.03820319833373724,0.011800147673055603,0.08040678530683942
HALLMARK_HEDGEHOG_SIGNALING,-0.09707337532264039,0.0011850864875855027,0.10518754233122228,-0.08929923738783328,0.16825041846820038,-0.06628952253061655,0.07964324153381772,0.12002323213208178
HALLMARK_HEME_METABOLISM,0.033528988743863945,0.018366092957939048,0.09391519765243585,-0.004056938023984268,0.14219193267221297,0.081643144460259,0.112869449458342,0.043323246379031524
HALLMARK_HYPOXIA,-0.055629820482884534,0.05192017564497834,0.11867938115356579,-0.10270068390496236,0.2714822711959218,0.040109705199775886,-0.003439639948203715,0.09927579600613078
HALLMARK_IL2_STAT5_SIGNALING,0.06560209362768359,0.04204546540624686,0.1939940683441816,0.0014487757106589633,-0.03381574297944215,0.14432137020077127,0.11000441424038448,0.12404904776742771
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11079122515855365,0.029005515904347072,0.03339682678397384,0.019672329567472495,0.10116155753406095,0.01881942283691536,0.16347078454531622,0.0917173540593599
HALLMARK_INFLAMMATORY_RESPONSE,0.06806021381718398,-0.07484299302237626,0.02069728841567008,-0.08328068341446669,0.010723144666322959,-0.02372630855966577,0.08575521176684167,-0.03715726171225076
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08111115407529415,0.03362857864433273,-0.11311044344848868,0.031445833697190236,0.17082765563797095,0.054672426010502914,0.056556498497881316,0.06790286343703615
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08494122580480842,0.0247041539030652,-0.17057735292315637,0.07357136871191713,0.1591948034314986,0.1015103683378592,0.16760469908692183,0.048704947525706865
HALLMARK_KRAS_SIGNALING_DN,-0.03545868249797687,0.050887048300298145,-0.39869058368616656,-0.0761176100443494,0.034167283431535536,0.015606237714431547,0.042177496601010396,0.022899792641056693
HALLMARK_KRAS_SIGNALING_UP,0.06429733661677933,-0.01623167568532438,0.15109339526385834,-0.008804719206892558,0.1443382056245516,0.09161536306423168,0.16523682636327855,0.10871268356779876
HALLMARK_MITOTIC_SPINDLE,0.08602753410702901,0.05871039228380471,0.04466776596098871,0.0337253797914384,0.14847151863181793,0.04303806112286863,0.13095103321894508,0.12128037542096862
HALLMARK_MTORC1_SIGNALING,-0.08113088823884732,0.04435057898709479,0.11562197819378936,-0.052848036163620826,0.18058547256052465,0.019037188815114615,0.047583964291191945,0.10347752883697073
HALLMARK_MYC_TARGETS_V1,-0.009476889983892654,0.07604335341484557,0.04699229279674891,0.0607264767331665,0.23266855417387378,0.030116757963798462,0.15026139750088227,0.0974445178786872
HALLMARK_MYC_TARGETS_V2,-0.025334359358391272,0.0011863116271731687,0.07966904655909665,-0.01696977339293053,0.1491888230718136,-0.021923428376200902,0.041870675261003826,0.06773470473649877
HALLMARK_MYOGENESIS,0.15799191364401458,0.05086046874753646,0.23015106341553035,0.12331818248256757,0.19519900587365205,0.1325258228979777,0.033489840462180655,0.10938558236997684
HALLMARK_NOTCH_SIGNALING,0.05549854383228992,0.032698357048725826,-0.15018935045185242,0.06178511385824151,0.262842087867888,-0.020459983661176163,0.09100613996211018,0.15245407959204837
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04397194089165691,0.07417807092226046,-0.06887425447199562,0.04709941323933822,0.21162448898093042,-0.0029363804412058663,0.14008754390221334,0.09045020051056704
HALLMARK_P53_PATHWAY,-0.010619187737030947,0.09784692509898636,-0.12667871660940763,0.04242816108218258,0.12058820669701427,0.08253594212950614,0.1385007149665387,0.05588691145529535
HALLMARK_PANCREAS_BETA_CELLS,-0.003773640729510921,0.029869838436791554,-0.0935549587852871,0.05762286882438015,0.1869225354907393,0.006581999759502425,0.16515946956513564,0.030381834532506938
HALLMARK_PEROXISOME,-0.025352412554843988,0.045891773212852816,0.16936272999694674,0.033333028464075834,-0.0715206420691106,0.049172978233575616,0.16203340054227117,0.08483530347985069
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.024775404424594208,0.0417548040272184,-0.024592886618001766,8.469013081781924e-05,0.20075080287022445,0.09583863234452365,0.1008964824975438,0.08418315197403384
HALLMARK_PROTEIN_SECRETION,0.05881775867259188,0.08724392316200338,0.09457127497971732,-0.019874375229073402,0.16890863121912347,0.020856711223003005,0.1579198201944526,0.0899889350018629
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.055340198169028805,0.12730072704882384,-0.027485491321149195,0.0882196069831176,-0.18325451937354706,0.10860496508705597,0.04592694821183641,0.022780043781048403
HALLMARK_SPERMATOGENESIS,-0.00041934738150056956,0.04183529270998273,0.08321218709146344,-0.02421727032820797,0.10973791330250098,-0.011360526147342712,0.06915754712503722,0.07186486094783383
HALLMARK_TGF_BETA_SIGNALING,0.1400819290163693,0.04218766526648554,-0.19424851370884902,0.04806903594626011,0.15142513807618732,0.025202638640531298,0.12620048567471065,0.1440117205143979
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0798122101094453,0.015479555022092775,-0.04758840607389498,-0.0540190862479099,0.042781771397521394,0.057655866048692515,0.08687652578921864,-0.02722877969742245
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02261381319813565,0.08608231901453904,0.08960071161676446,-0.015922524545118714,0.19866046542156063,0.06983158107613903,0.16017212406881323,0.10917423171182757
HALLMARK_UV_RESPONSE_DN,0.12400512475444071,-0.0007555361133503933,0.37570926571248286,0.08151592496916311,0.1740964381887084,0.11957271826055367,0.05994608614135012,0.055414991216027276
HALLMARK_UV_RESPONSE_UP,-0.07892748334083684,0.06480275895498774,-0.12630519684977548,-0.01631434397526622,0.16552508581810887,0.08253094946217909,0.06383804086444772,0.07470293890179833
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03266129652823622,-0.00498889091493545,0.1468053880269289,-0.009048820537389786,0.21887885850110186,-0.07414232913807899,0.03751295643105727,0.12844087148941208
HALLMARK_XENOBIOTIC_METABOLISM,-0.04895690581869198,0.03452357897086691,0.11027147788267959,0.050941200690987086,0.14268124969374038,0.033359404766746883,0.05323446366626526,0.011202906434995682
