,MGH258,UKF251,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916bulk
HALLMARK_COMPLEMENT,0.028658256482481416,-0.039052330080812415,0.0832898796868545,0.03675539717958541,-0.006522170307213505,-0.017972195056065125,-0.0772986821664631,-0.013246794129813026,0.04090615520535239,0.0371946537242021
HALLMARK_DNA_REPAIR,0.0034480469614338962,0.06577450693197208,0.1137104756345912,0.04025991479431304,-0.010393115447962236,-0.04319589194830477,-0.014749318046754202,-0.04172173018551821,0.08563246632712984,0.030154634723634947
HALLMARK_E2F_TARGETS,0.0036056657602393993,0.01692797826960843,0.0802638633669945,0.03657421562687536,0.020685279030318193,-0.05876245639582852,-0.025241964983335034,0.008763626378120374,0.09784143920529302,0.06022540925715325
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.028008915182815668,-0.03345053297693289,0.10854183237081316,0.07020495281395972,0.004679077942456118,-0.008847805229965427,-0.06949390550670395,0.0034456019180449295,0.03493822559966965,-0.08666623288901322
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04001852593348379,-0.012482051044743165,0.05587978132239544,0.014943761163435368,0.005952302135841202,0.09112352088629812,0.04609950744295811,0.02009682782496366,0.07239966222662467,0.000609316082081422
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.009923591340544425,0.032279156507419415,0.0048835422627676065,0.02192072675027298,-0.042102072054507444,-0.06199853784202197,-0.05369613127216112,0.057182163584630616,0.03721479139652752,0.04958638263646944
HALLMARK_FATTY_ACID_METABOLISM,0.06261596588435965,-0.02212489187724808,0.04618327832686117,0.0726650238672073,0.008139831041162652,0.05795606891052057,0.0031865237579705506,0.015272628750689878,0.04817428251940466,-0.009627086224086333
HALLMARK_G2M_CHECKPOINT,-0.027300212077711432,0.06272779620422232,0.0881186417935679,0.10857046195379107,-0.04780558416692878,0.0481173551363716,-0.014247520376113034,-0.0058823345280004736,0.08252314908193131,-0.02710068716216658
HALLMARK_GLYCOLYSIS,-0.0030592764434026892,0.02180452827057392,0.08931046977799685,-0.0439498259511803,-0.008781495326535887,0.014031449855222505,-0.0372279522054522,-0.018799798431080997,0.02827920354915561,-0.017355813817007803
HALLMARK_HEDGEHOG_SIGNALING,0.02980488807350413,0.02454282290228457,-0.0078451321391977,-0.04759449928130012,0.04463824380519541,0.059512799606171236,-0.04748633830944256,0.006859499634485924,0.016420401332234835,-0.00387448544517862
HALLMARK_HEME_METABOLISM,-0.006008763584701854,0.01165296486329422,0.0948235884863619,0.0460370917618373,-0.024472338026462783,0.05836047112442735,-0.04032512857868304,0.008519427803842882,0.06631928529299662,-0.012533566055890144
HALLMARK_HYPOXIA,-0.015379502346721382,-0.006960632728977173,-0.006860456745810894,0.06508345900596582,0.060984704847576045,-0.0265662895125433,0.0417777254087149,0.007167271416138168,-0.013675701342299468,-0.008612028116502277
HALLMARK_IL2_STAT5_SIGNALING,0.04102037910248175,0.0021620325579334984,0.08479987495536574,0.01530900415945632,0.04463982825521848,0.005071707607772141,-0.08167923059955061,-0.05571987681240698,0.0510955265128143,-0.010825634094073722
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0030016035646417472,-0.023416398673734115,0.0484358225985058,0.10798745640160226,-0.02726440863730139,0.08882997882768717,-0.06671455428798706,-0.06520437721699034,0.03212947139920833,-0.09766121480845522
HALLMARK_INFLAMMATORY_RESPONSE,-0.041738320296459845,-0.0011587540994910882,0.05179236214682326,0.0682863900695598,0.00083060678612621,0.023214770649374043,-0.113874832660912,-0.003978980303898284,0.07121961499774473,-0.08019435747923892
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00019045878786725642,0.00790869679894756,0.09458701529096428,0.05897509254037546,-0.014538049366283654,0.055752749269955555,-0.03660731165816731,-0.03724946010936063,0.05662352718041248,-0.0030840552964656286
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04740781365038462,0.008114973462316164,0.10946911635929746,0.11421877564105845,0.007575228593243168,0.07209165943890745,-0.1131765231470017,-0.07773945425186275,0.02889710331481525,-0.04056272002069991
HALLMARK_KRAS_SIGNALING_DN,0.04183136088675968,0.032894039998383154,-0.016829315742499074,-0.041890193784895446,0.026832491083237504,0.06943450770071619,-0.11328872205180156,-0.04696310010747264,0.06849321742410258,0.03469951220912181
HALLMARK_KRAS_SIGNALING_UP,-0.028293745299183732,-0.011263757565071536,0.019298185160298964,-0.007470430501447628,-0.012547888229309157,0.02592219327635729,-0.06067593249846275,-0.07159827417925314,0.06858589729315118,-0.05673609206267693
HALLMARK_MITOTIC_SPINDLE,0.010907244907706969,0.046084032823179404,0.09317762519280555,0.06215114046709189,-0.02929099891646991,0.012453633419781632,-0.032933232659339194,0.042663009184665084,0.08272825079992341,-0.020549752837194936
HALLMARK_MTORC1_SIGNALING,-0.03394489849630128,0.056316513299274444,0.10074967013540059,0.053747120741454886,0.0037624705772038446,-0.01586753061413767,-0.04527692758244713,0.025810454387379063,0.02322179155180834,-0.025823208203132313
HALLMARK_MYC_TARGETS_V1,0.03211650274743518,0.08265991817792301,0.10486653165666394,0.028361044655748773,-0.0004188176360718816,-0.03544889416861596,0.07081888193109274,-0.01585033945743451,0.13645467958763233,-0.01362659499753722
HALLMARK_MYC_TARGETS_V2,0.008962424301857895,-0.008600444631718034,0.058385307776503824,0.04632442022979947,-0.032438418905492344,-0.026731770519642838,0.04672619306885023,-0.053328908259542486,0.04323927164670603,-0.046637305519456176
HALLMARK_MYOGENESIS,-0.015837673015598058,-0.00039536226578310507,-0.012232586324859821,0.05373684232302455,-0.040165937966617375,0.044468446272302016,-0.1097789456693601,-0.024860183260876675,0.028850315374509303,0.011145370944300957
HALLMARK_NOTCH_SIGNALING,-0.009357592338122724,0.045127217897952335,0.07429787377981645,-0.01239356476282265,0.011783933460495596,0.03627861765052968,0.0030210233551106434,-0.03037987651991361,0.07284684843372201,0.02263074074253084
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0030546154591757826,0.09465677299597763,0.07382447107011585,-0.06085754360837269,0.015066105448023386,-0.07048659746976713,0.060644528034366985,-0.021516049208328947,0.0972931608120527,0.08592894724177724
HALLMARK_P53_PATHWAY,0.03002002559400471,0.07879791928664763,0.09663959191088255,0.0495168504253733,0.034372428652608186,-0.03279300014972227,0.018275227115757388,-0.018088081336140396,0.07172618001853767,0.021940195818405436
HALLMARK_PANCREAS_BETA_CELLS,-0.046658054891414,-0.013388163141476504,0.01638206900395314,-0.012943577610544502,0.03624248253408313,0.018163292623075082,0.01922351840971969,-0.03288258229792413,0.04787935033406531,0.05282544428776513
HALLMARK_PEROXISOME,-0.036223342196882086,0.026714846235698298,0.07819552542295846,-0.058034175993015025,-0.009924507336712683,0.019561353695051076,-0.05240209142652699,-0.024624925312652538,0.040805767938259206,0.007750729279353663
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.015707296944153806,0.02978541984855685,0.08265563915260424,-0.05433304256618682,-0.007131392716949539,0.023060306051061776,0.016266426907619272,0.014598260400068922,0.10779000422024002,-0.028215387312881274
HALLMARK_PROTEIN_SECRETION,-0.007923058824492906,0.06110112977679615,0.10402191852512302,-0.03389996927696667,-0.01174760283047737,0.04807750210320721,-0.03327881277228821,0.015453624926968099,0.09728090965868706,0.008291789314806203
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.004423074533954719,-0.056481652998163455,-0.013521953951304441,0.04332558718460274,0.020024864410701906,0.04684158832452992,0.02665834748796444,0.010025294977946407,0.005101083006432981,0.06556345112388834
HALLMARK_SPERMATOGENESIS,0.01945271968669881,-0.021843511219575156,0.05015144627599696,0.017731223959719215,-0.012483577939974323,0.00400714671845721,0.00814614580463811,-0.03874579954256628,0.04745250486340521,-0.001839577308224156
HALLMARK_TGF_BETA_SIGNALING,-0.013725879904270225,0.08359774866586109,0.08397709699057485,0.03180715729908324,0.0074998106433263705,-0.007685702905487298,0.013378788305554267,-0.001333760122576504,0.08776668943393005,-0.03772181500407654
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.027420021589096535,0.04642595890141584,0.007765876960524415,0.09039093242516241,-0.02578018016891028,0.05983711692263549,-0.04045544400389094,-0.05141229760026672,0.007078771619172757,-0.03075861640221836
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.023493867822943833,0.10706277202965808,0.08952308859855189,0.06664845371961584,-0.01405482347904849,0.017312536437727087,-0.024516405827158066,-0.007197245173989843,0.09664077946395665,-0.06391965047706556
HALLMARK_UV_RESPONSE_DN,-0.01690057238268071,-0.044044408688986306,0.0166388067160927,-0.04431517029689755,-0.02726213019926892,-0.018983355911588673,0.006606877894017737,0.07552083995677562,0.08188855207709186,-0.006812737869646522
HALLMARK_UV_RESPONSE_UP,0.016188384874484662,0.05445522968489616,-0.02217465541881491,0.02933097164412486,0.04050031030517666,0.052193517307128144,-0.11177958595714912,0.01511606479215192,0.08945406605365692,0.022024885319644506
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04976866790476723,0.03230179821839874,0.06043820593933461,0.02313092736171896,-0.042545674583524325,-0.012685493214628937,-0.08342754968058205,0.01956769314640752,0.050151550728614734,-0.09220334995537348
HALLMARK_XENOBIOTIC_METABOLISM,-0.02694870676333873,0.014882427691668608,0.04382628181272203,0.0898996493876039,0.029480053137735104,-0.02089715008517441,-0.06374632711476806,0.021761051202919983,0.08651191229276985,0.04810837874220123
