,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_KRAS_SIGNALING_DN,-0.008138096082625243,0.0423426736687689,-0.0170636515141761,0.05075737618946799,0.03608458990372388,-0.01410934172472769,0.09229920206232262,-0.030419107013119274,0.08945800191257414
HALLMARK_KRAS_SIGNALING_UP,-0.00653070937865027,0.10191722604554797,0.044768120035253,-0.01964923499261594,-0.0048149650429638174,-0.04636113228089231,0.03172782667269107,0.004242054678058363,0.09627551060599235
HALLMARK_MITOTIC_SPINDLE,-0.025903877236276043,0.08973231560901998,0.08187680610255538,0.02024949687871605,0.07507068900453584,0.06103874566974361,0.05577960243072598,0.01314639453294067,0.10992176117883258
HALLMARK_MTORC1_SIGNALING,-0.013970469926934806,-0.09843810720810595,0.06657669883002285,-0.0008498172397065591,0.1159433588508259,0.048626731429630386,-0.020877237717435194,-0.010357863385160882,0.002145491521375433
HALLMARK_MYC_TARGETS_V1,0.005052518609240977,0.10285866914304782,0.05918557623700212,-4.8860114085214545e-05,0.08550240243082505,-0.0005990216725476838,0.0663170138461642,0.07338121064589556,0.10559594717017676
HALLMARK_MYC_TARGETS_V2,0.007870655717766831,0.0098563976341669,-0.02263220631311178,-0.0037934885577589382,0.018376082845063924,-0.03915205174592161,0.0008430759474921903,0.07604725886861588,0.0318041218454429
HALLMARK_MYOGENESIS,-0.012144960885758282,0.11232860829842378,-0.007158174833731192,0.0034111832337981526,-0.03458756978157175,0.010570992569624824,0.08797915837211698,-0.0032877012125800487,0.0987806542871935
HALLMARK_NOTCH_SIGNALING,0.015406540876257034,0.07945024842398048,0.05980257626371422,0.004987566691464331,0.0498070880515796,0.12160088024360532,0.06293645470294686,0.05805016880904633,0.09705226093164675
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.016371470114037143,0.11908646587750635,0.029976771846865244,0.03386693669751244,0.029373068220848567,0.024904945492352896,0.08089193250961364,0.08130172008802003,0.14901668970112084
HALLMARK_P53_PATHWAY,-0.026928087042960756,0.014590564401184851,0.10419445621495814,-0.029116501842049673,0.07166434920579995,0.05837105261806186,0.07769816693989304,0.014979935674589426,0.11482911119273016
HALLMARK_PANCREAS_BETA_CELLS,0.046586970626579995,0.11405183080432775,0.0013373937614738996,0.002081790320634731,-0.013598432442255675,-0.0074786378315462015,0.08086452246431183,0.001959263603958648,0.13050646521604037
HALLMARK_PEROXISOME,0.04046084887135437,0.04179756263911182,0.09773493681130592,-0.0037906877232776063,0.0012228783086505502,-0.0026046702708381743,0.05638207569261693,0.030178974893581897,0.09758692276251682
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.013643251936327492,0.08165069922551371,0.0372431888924056,-0.019269886422931412,0.029381337653458715,0.02800949637708625,0.04518858876045542,0.0925051026955417,0.12464145111459092
HALLMARK_PROTEIN_SECRETION,-0.03228725167293724,0.07845975685127557,0.08024575039924375,0.06286579347814833,0.08376845052027221,-0.03433550712426748,0.05039267050826389,0.04112781512420047,0.12738110559055904
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01857482480331323,0.10381978601291075,-0.11678783041712874,-0.02571758763651831,-0.03566206229038036,0.031584083104873255,0.09910474367632313,-0.051711630549179766,0.08610482046324422
HALLMARK_SPERMATOGENESIS,-0.023173698577583994,0.12585019798360383,0.04778333090723911,0.025078266411332394,-0.0063165320453633395,0.02046763226167403,0.07031248536568747,0.026662133254521173,0.08803222792068954
HALLMARK_TGF_BETA_SIGNALING,-0.03972714778217931,0.04672351586086326,0.08477601461823353,-0.03358276142760508,0.1023603329126893,-0.03529676417674454,0.04988745803956067,-0.0250384061421249,0.047589028486945274
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.018824957759838636,-0.06131705784701872,0.010652740264575264,0.0070896187179268575,0.06253401703146974,0.0035486646531365015,-0.01329227975307732,0.08602095291966723,-0.026338046539843975
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.025269648558029902,-0.021900885990588016,0.09641119120714238,-0.044036700182985396,0.12374957827793388,0.02829355150967364,0.05490749945502993,0.039576210341116275,0.07275415375531952
HALLMARK_UV_RESPONSE_DN,-0.021375353256933776,0.11738867380824196,0.047760975751030874,0.03574219980611297,0.035914317278319535,0.0018937921094087729,0.04433428716409547,0.05132546065873312,0.06693609144173009
HALLMARK_UV_RESPONSE_UP,-0.01670651020972058,0.030924417956431485,-0.02840601782250971,0.017199700683364,0.031604998446966945,0.03600390911031415,0.0786528394722298,-0.0013870078737692056,0.0439926118308694
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06702677728509124,-0.045052100231796836,0.03215481873647937,-0.026117008376500103,0.08245218099617806,-0.061770121497673865,0.06556087330914827,0.049530722921605895,0.005720530580576017
HALLMARK_XENOBIOTIC_METABOLISM,0.0037493600258816985,0.07942946012502075,0.056691858752359395,-0.027099358872350623,0.061000909558738846,-0.012563006465412356,0.07873657005172902,0.052919293094046534,0.06394425325175372
