,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk
HALLMARK_FATTY_ACID_METABOLISM,0.03919215089357976,-0.00820955474911176,0.026319346900633835,0.015206181724177956,0.1122340362002105,0.047605191743251805,0.02395941651053913,0.0008518017311108198,-0.016618189758572082
HALLMARK_G2M_CHECKPOINT,0.056547320777943125,0.0027958115185166507,0.03882900936655446,0.02260660579639151,-0.030340128804790263,0.012674659582982407,0.03746750660141147,-0.07091428152230743,0.10405002366816048
HALLMARK_GLYCOLYSIS,0.06963067651363808,-0.01752717344034295,-0.027363066550586172,0.0715038503887696,0.0015625288750877378,0.07424580893123348,0.10359127231475876,0.02686661961228808,0.10557856228938674
HALLMARK_HEDGEHOG_SIGNALING,0.03132665395949446,-0.11112631012694767,-0.04320081180431598,0.050180252097405814,0.015528795001500846,0.04632298199718944,-0.03927059757972459,-0.014147184335425925,0.07409528118667448
HALLMARK_HEME_METABOLISM,0.11022680426221804,0.020504742010530333,0.02324223161701958,0.08065616533490248,0.00848555402757394,0.05954121517919339,0.05108662616298143,0.048135766762407814,0.08863319293106707
HALLMARK_HYPOXIA,0.06253464254303064,-0.0021627625542721164,-0.01029617494765578,0.024812476979606785,0.18147922128152366,-0.02247425424725611,0.08735532362689671,0.01317610295504717,-0.06129833163446514
HALLMARK_IL2_STAT5_SIGNALING,0.08297582071120625,0.0005030502061315124,-0.011634374681055172,0.0424534296222217,0.02166142119627845,0.045714159574708695,0.013814914244878957,-0.041803755001550834,0.09206687083211287
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.027551156297231177,0.059440913097940286,0.06841642075206868,0.043110710325050705,-0.02215723187867444,-0.07037497936344252,0.02922288433428452,-0.04767955657538508,0.11400364332723617
HALLMARK_INFLAMMATORY_RESPONSE,0.0005701528061106275,0.029269328887238523,0.025025901946703146,0.044118632115295486,0.020472494195928247,0.036716345504447724,0.006847407148936287,0.05445093433702952,0.049919828056978484
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06104352595581604,0.039596590565235186,0.04529234559084263,0.06871660378242997,-0.07977008993657386,-0.010850217777909158,-0.0823773554581057,-0.0015453540773911797,0.10555504538265957
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.012548343598443068,0.0708967585063694,0.017312525696624947,0.034507532872549665,0.022885585300173206,0.07624880708125377,0.11753544249143147,0.012991231840303924,0.10371045705841701
HALLMARK_KRAS_SIGNALING_DN,0.004477211821337594,-0.08577234192120708,-0.0013841035714708522,0.021754656618094646,-0.05239726848675055,0.034943224180958396,0.00881063577497477,0.0748369128852332,0.08279399387844617
HALLMARK_KRAS_SIGNALING_UP,0.04346080848929465,-0.02672942789216103,0.029209021473118924,0.06304206082512978,0.00848195558023632,0.043862492398831054,0.03706150576735872,-0.01587910118092784,0.13050687071266867
HALLMARK_MITOTIC_SPINDLE,0.06648420823214038,-0.01286419690434616,0.046118921247772456,0.04315586587651824,-0.022518363749368914,0.09579641288115634,0.050751301375293954,0.014257007748762882,0.09552954805051193
HALLMARK_MTORC1_SIGNALING,0.0793752677054412,-0.007259069826240411,-0.006864839766410546,0.03590383397332306,0.1091867325928918,0.04650407674627429,0.10870188386661185,-0.04752656727498788,0.017100162539869897
HALLMARK_MYC_TARGETS_V1,0.10136481787106187,0.01303963839546508,0.034874910559045104,0.05172789107610554,0.016931179129882352,0.009746774814442577,0.05622926392886454,0.04153521194502591,0.0839882387816776
HALLMARK_MYC_TARGETS_V2,-0.033379449980985056,-0.04802100546533004,0.07324298501313001,0.014699368954876143,-0.04747759584839281,0.019825528172109107,0.014686482434704686,0.0035892756398343433,0.10567169343040393
HALLMARK_MYOGENESIS,0.03597874696316763,-0.03080760819724285,0.016051877355873007,0.033036285009438796,-0.06183765667518034,-0.013331461789373505,0.03666589092467041,0.030279401545313528,0.09885906649871952
HALLMARK_NOTCH_SIGNALING,0.025329015069699062,-0.008922573052973531,0.01856509833182415,-0.04729348543033344,-0.12678873150741715,0.03906415889426448,0.005213905794023443,0.008810947838381296,0.11218865430622313
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10311549317574678,-0.05791559495298538,-0.009260058274462378,0.10219104786436556,-0.03691179325512185,0.0002975325305975303,0.053222430631596526,0.050483898669106554,0.08613620091685201
HALLMARK_P53_PATHWAY,0.08533044709809634,0.01586293455490819,-0.02014962440236961,0.07427329821333016,0.10484981466067982,0.062409795987850625,0.09239747577525333,0.060728115250121124,0.057694657735141736
HALLMARK_PANCREAS_BETA_CELLS,0.055418901131558035,-0.07783849262097588,-0.0118979715328176,0.030041354963087425,-0.06407897727978214,-0.028961823367587184,0.027748836559268103,0.04895663783521696,0.09545035626390067
HALLMARK_PEROXISOME,0.01059085874984943,-0.02339371537292801,-0.002160203494430337,0.022552173761200143,-0.008247641297828876,-0.010828661071267422,-0.005670205346229309,0.04833254328669963,0.10862840795603954
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04663598982292358,-0.04143540110634291,-0.022735001110042508,0.0792720075003537,-0.059813114842306114,-0.006802304928712249,0.04149327208504013,0.016189405733038113,0.10835475725494663
HALLMARK_PROTEIN_SECRETION,0.07893112011866477,-0.02913988842776281,0.03512627403211089,0.07521635126647422,-0.032102745192031844,0.04895476784161372,0.06700766685681983,0.0168644371347768,0.1133861943699814
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10803094605569831,0.0723853785406209,0.011434292453102436,0.08528438529702476,0.17418044902607943,-0.01834553334094704,-0.09720146707793344,0.03599987742202415,0.05749359897602105
HALLMARK_SPERMATOGENESIS,0.08467668338011121,-0.0391664338032846,0.03421929376003162,0.0556462425472552,-0.12059495938826413,0.047163325290331876,-0.041684409845052096,0.018366723206937798,0.11120360447851922
HALLMARK_TGF_BETA_SIGNALING,-0.020279384671971837,0.015168918454113304,0.04049208143240761,0.028495023531866642,-0.13072714907735167,0.032290210438718533,0.03639144159618355,0.007941478436943096,0.11465274233309651
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04271276419579671,-0.04603488119704576,0.04509668829161921,0.040281340695199404,0.06212338723396957,0.03497144913059425,0.0407613458183726,0.01454286312201472,0.027579350779390877
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11791112277660136,-0.018538685647960386,0.018212356998806654,0.07924030627043002,-0.044456976112100775,0.05281466780402379,0.12830188080995555,0.032572889856443535,0.09945823652118284
HALLMARK_UV_RESPONSE_DN,-0.04074305027778501,-0.056162177884940746,0.025943986664953667,0.06969255774688685,-0.023227963724165843,0.05538958287387889,0.03662785938441131,0.01686650967613521,0.07410480159748371
HALLMARK_UV_RESPONSE_UP,0.09300993085413116,-0.08276673503824022,0.05025695976504697,0.05208629939894786,0.04878423359722945,0.04232490341368231,-0.02185109972901202,0.06135012661795071,0.0970346586518075
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03903999045931744,0.019104863698904302,-0.020895677495975692,-0.012293134317434966,0.03838737810645982,-0.011408785059402684,0.06194480192391186,0.12185447762093744,0.03288135612839764
HALLMARK_XENOBIOTIC_METABOLISM,0.034748523766356974,-0.00517807643067319,-0.024045232616636287,0.05342357056283165,-0.0524880877614793,0.036964740844066896,0.05150261175630662,0.06505606888776333,0.10725961160621064
