,UKF248,UKF269,ZH1007inf,ZH1007nec,ZH1019T1,ZH8812bulk
HALLMARK_NOTCH_SIGNALING,0.10952702472133839,0.1201633004671337,0.18423686624402696,0.15207444474778162,0.07116714978903521,0.15416203941129247
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0390403529937085,0.02070269291069207,0.07816940557579816,0.06645552133800672,-0.020827269111118964,0.12853763600726448
HALLMARK_P53_PATHWAY,0.033475099988786894,0.15880648685875554,0.08925333197102983,0.0240387644086783,0.13350253663049913,0.12220471867545384
HALLMARK_PANCREAS_BETA_CELLS,0.029735695019011743,-0.021413037355800975,0.10803678079727734,0.1470154004143299,-0.02451201296872134,0.1410480469235557
HALLMARK_PEROXISOME,0.06804374871180441,0.12988713511854733,0.07068516327860078,-0.0014063670157174004,-0.03943657710912677,0.029050837943075315
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0912475656793784,0.11760510243877892,0.19309427804948395,-0.006953894381326268,0.08679927548956008,0.11124632187721914
HALLMARK_PROTEIN_SECRETION,0.0455907831656381,0.14018164093933833,0.19588024019337066,0.06099682594613169,0.008048678463715936,0.16956659910660926
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0005467063150176338,-0.073012399335993,0.0633129265146706,-0.06244241083949021,0.06182117692888848,-0.16614770550241198
HALLMARK_SPERMATOGENESIS,0.05506515188529946,0.05197880771259595,0.09893156844920901,0.09461782512512353,0.11192238042067376,0.015273497192023365
HALLMARK_TGF_BETA_SIGNALING,0.1346806629338397,0.14162006592268667,0.21814855964622534,0.21884454451732857,0.08869353536430624,0.06663899056545644
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04722450241684766,-0.031851524004662984,0.12436805137861122,-0.17897897627844844,0.050759933670554085,0.08237462566991317
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06614723090376985,0.13177292175898017,0.18656366225027274,0.06745505895398898,0.10374152579259607,0.13322926853907943
HALLMARK_UV_RESPONSE_DN,0.08252992603147903,0.07679146764825283,0.28066575743547784,0.17248723403076055,0.11552509050369346,0.09485629790535838
HALLMARK_UV_RESPONSE_UP,0.012109993835041166,-0.03726028249504788,0.1530209250974358,-0.03072107305351942,0.06921380615241958,0.07617653471132767
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05279857329563151,0.11994393610216268,0.03337856539344279,0.09502907910592584,-0.03563739252702575,0.16421126864433383
HALLMARK_XENOBIOTIC_METABOLISM,0.036625391000044354,0.11932789168255355,0.1119355249340191,0.0851221790968839,-0.00658576982278285,0.16188057548245968
