,UKF248,UKF260,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_MTORC1_SIGNALING,-0.02395501979201041,-0.06967931501153651,-0.009705341520695052,-0.11588752768017284,0.08560415513580605,0.03440102622698835,0.0955247812300352,0.07244514323860321
HALLMARK_MYC_TARGETS_V1,0.01742625209035905,0.07399330638705226,0.024402015502272303,0.054259563609072074,0.08123858197331318,0.038818324877284066,0.07052490675040506,0.11079729901496801
HALLMARK_MYC_TARGETS_V2,0.009493481084471631,0.04071188171572642,-0.015220549318699733,-0.08970326050684689,0.026423373811580574,0.03443452699921671,0.05375327010063712,0.11399158368144205
HALLMARK_MYOGENESIS,0.03026676237360101,0.09892409198990076,0.013003986331481227,-0.06034569135891272,0.09243255785159295,0.053681029462092536,-0.007030049476638448,0.06858807876699387
HALLMARK_NOTCH_SIGNALING,0.04083365892695081,0.13657672120520956,0.009392376843981934,-0.03728853583050703,0.039835524885944454,0.05708894212675635,0.04961796047141916,0.13283772046615994
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.030615457740687368,0.0788056326389676,0.012257539955791296,0.06313734092509088,0.08459272761279767,0.054250075877455964,0.03337109389439463,0.10968381348848356
HALLMARK_P53_PATHWAY,0.022826990692949058,0.05953023762802322,0.031544172950158426,0.02245376523743149,0.08954423890063822,0.03953679147910036,0.09904242897025917,0.14659921212826
HALLMARK_PANCREAS_BETA_CELLS,0.02614958691299013,0.08350831554838979,-0.01412850951949004,0.03788947586725402,0.07487813796963946,0.06672612255325784,0.04310859763303786,0.07152716405689667
HALLMARK_PEROXISOME,-0.014720990501489823,0.1148151943825194,0.0104934142403822,0.02400669991656794,0.11214658739524457,0.06667361944549552,0.014343619644363438,0.07346425236082486
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.006606208785391273,0.0764882420194607,0.047950452603554475,-0.1162761866006906,0.08481945139121427,0.06039220701767165,0.0180997511510219,0.08325672187585803
HALLMARK_PROTEIN_SECRETION,0.03583698107254725,0.07435901103114251,-0.022245731020846066,-0.030818021917520023,0.11093032189262883,0.04252081762518455,0.05379988840840587,0.13491965355800162
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04565514982160897,-0.030998568827130375,-0.02110664156403096,0.04964093564097484,0.0574824329183575,-0.01742513676326128,0.08383367000529904,0.1151803691301453
HALLMARK_SPERMATOGENESIS,0.040347963398838005,0.08627725324826574,-0.01916440214406714,0.028030645108713257,0.10798321043793627,0.07256979636933086,0.04728421808987648,0.13792307054557082
HALLMARK_TGF_BETA_SIGNALING,0.05180289579281722,0.06075870114260116,-0.004658383914514701,0.06606519222624546,0.07077747152799457,-0.013228636606615666,0.031676551623267435,0.07491006104228633
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0060099457324202426,-0.0599478111896101,-0.024425479077591485,-0.11480672256555843,0.02023776690417524,0.0054003994524976515,0.07706702010534229,0.03593238029486743
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00872305882265159,0.046541005183228075,0.03614926316025547,-0.02145831402007038,0.07798380426021458,0.0510107784895099,0.10349625912602758,0.0924429787237265
HALLMARK_UV_RESPONSE_DN,0.023963245020971215,0.062200973582135916,-0.0017927333138416804,0.014624656230584399,0.034205364073753845,0.021389179635853208,-0.011848253048413885,0.13473488212467374
HALLMARK_UV_RESPONSE_UP,0.007720961963260099,0.03878880686125897,-0.01748294197186226,-0.09400825593386251,0.08763825818756928,0.05951325938878108,0.09245224409589915,0.11311403289375702
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.028278386568039576,0.09808833435442837,-0.057446950213501706,-0.08277537930480586,0.08728512364261957,0.029492221878284576,0.07052709288619764,0.027778684449378435
HALLMARK_XENOBIOTIC_METABOLISM,0.0028289074318218186,0.068875888603801,0.035851620740937985,0.0006532256269505452,0.1082707954899204,-0.021235034087678427,0.03169222825681234,0.11823252095992748
