,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0034463706957727986,0.00032512167616607576,0.029169164461533472,0.04589316966681607,-0.047385440550230966,-0.037390204966695095,0.04459800413982907,-0.027028057127384767,0.01222439338369428,0.05857045944811647,-0.05333160258673487,0.011970209855843666,0.01740824427792914,0.1230478514313224,0.027216425634367235
HALLMARK_FATTY_ACID_METABOLISM,-0.02735386019254834,-0.025615870174266524,-0.02332070903474657,-0.008039828068945081,-0.015265500019125034,0.050113137993315425,0.061446801212466214,0.006500656866797633,-0.013664986783340457,-0.00010196226851938974,-0.0445186429664483,0.04469892079558093,-0.01869101305300596,0.10978276157746862,0.09310092230758471
HALLMARK_G2M_CHECKPOINT,0.08556382869726248,0.043440503844871886,0.053070538507633484,-0.023920201611891102,0.05692272087907875,0.11663126672395718,0.12190015895585311,0.020112043760011782,0.01168939183647855,0.02981598959554056,0.0121004287748414,0.04958876951830162,0.01980554627416345,0.11926388153396748,0.08120822873146544
HALLMARK_GLYCOLYSIS,0.04104614819241857,0.017284725391242248,0.05653731078683273,0.006384503004132638,0.041611468995530296,0.10178046765190155,0.012171753446868935,0.01291967050875817,0.04882991577393029,0.06361296030529921,-0.012552320502911772,0.03840503814531721,0.012120283770954829,0.1335840899319299,0.04658086331536934
HALLMARK_HEDGEHOG_SIGNALING,0.03373478859341353,0.018436732712280895,0.020213835227005664,-0.02686238184783077,-0.018188467248024382,-0.03538308108805226,-0.02333123702243096,0.00750286086757885,0.06724022679185952,0.042369345907586425,-0.13047144445541536,0.08037134999590323,0.01886142273950105,0.11765126633174913,0.052473312007267535
HALLMARK_HEME_METABOLISM,0.054581297940349785,0.01005934881147307,0.043110780471033665,-0.045314978879334576,-0.01343766922392922,0.11668224315490885,0.042130034529399195,0.015125754379476624,0.03993000962084796,0.04465484924785806,0.0031556088221516942,0.13521402146193973,0.06697839179208688,0.17177691742917608,0.08652831636461863
HALLMARK_HYPOXIA,0.02790022251540145,0.049327389807058926,-0.002260437784692312,0.0034547469649655665,0.011984742433036839,-0.0625711132722518,-0.024018775402206587,-0.06113628210079148,-0.025351361616380273,0.019438921639891565,-0.0601503810797654,0.02487959529989876,0.026924624697612306,-0.007629345475922483,0.059765923254506546
HALLMARK_IL2_STAT5_SIGNALING,0.027132556304269688,-0.005430294965935185,0.0015665481906361849,-0.016557863338040622,0.025475106565495703,0.08252968072836597,-0.006033881966358915,-0.011175179768269858,0.024889753225626986,-0.022800972389749215,-0.06040078833283494,0.06303404695737312,0.036733927762038196,0.11522691185822476,0.07251876964103933
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.017414785845072108,0.06933251004675592,0.026382899888409847,-0.004079210613050335,0.01625203605806094,0.0394945542462306,-0.027529524056293282,-0.008311407390111557,-0.036966368357836885,-0.03393710670613237,-0.08021016371089716,0.10139521711380871,0.04303262722579628,0.06438489381891542,0.06969176305820587
HALLMARK_INFLAMMATORY_RESPONSE,0.09011005607279764,-0.02657104425295548,-0.019882645656519402,-0.03119297660905688,0.08973389222472856,0.03109513015028926,-0.0003895349370821257,0.01890295714273201,0.061102176199668484,0.0004217383270213038,-0.023647251733361567,0.0775545292057073,-0.014326005905440106,0.06360524719970453,0.09771705227213197
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.053507899610704734,-0.03589282670600038,-0.051073962079551935,-0.0027423852341045577,-0.04547139510201812,0.08542032911064121,0.07514462379835146,-0.0011355095713052434,-0.010164493956215503,0.0964081522319186,0.012220004158923329,0.08536820837251752,0.04213178185666634,0.09580841400031603,0.046983454367293044
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.030101563592806718,0.004997360988668898,-0.016190283499493217,-0.016335464870744325,0.02565739741681092,0.06101156290145616,0.11964592557177992,0.020204961375978117,-0.044186792101789524,0.00898705172358874,-0.0514390883705088,0.03301892383020194,0.00233896002996881,0.07853250221005022,0.0795771666029944
HALLMARK_KRAS_SIGNALING_DN,0.020091692585591552,0.024938622194364605,0.0006169553231039312,-0.0271340936964595,-0.019489980658333197,0.004330646117398289,0.04261476740444385,-0.009409520390195358,0.08200190977059053,0.021659739446289836,0.01623351187217273,0.14202392550961318,0.04068779116183893,0.14502084161874,0.049568719938497666
HALLMARK_KRAS_SIGNALING_UP,0.07189351942281313,-0.020414857878058107,0.02904410894199881,-0.06754309575693516,0.025630952037661834,0.03293134536971048,0.0016290238821641903,-0.005231650573148117,0.03856702082615037,0.015959294070823294,-0.050198459557173634,0.11971245285019938,0.06408630422988086,0.09063559207788688,0.04567399543847198
HALLMARK_MITOTIC_SPINDLE,0.06657489683962968,-0.007219747507929699,0.0787166330511917,-0.014996184358681039,-0.009957457327909402,0.12384110260252303,0.05047209386441165,-0.0046134441888789676,0.05983995326043667,0.030947837444519913,-0.033963919221585384,0.13112552260232063,0.0496091620294281,0.15234180062407335,0.07091916613772664
HALLMARK_MTORC1_SIGNALING,0.06525900028401027,0.011959215400164687,0.03083973965404797,-0.004113312139659714,0.005641588431972247,0.07121135767907294,0.028280142699542304,-0.02420863981730733,-0.01097928739116209,0.02453731285091993,-0.009050912087039679,0.02906088675094126,-0.0012652534929637525,0.07235265016167712,0.0517391966861231
HALLMARK_MYC_TARGETS_V1,0.06713200482091446,0.01868113446350326,0.09250702646089813,0.004414955334844344,0.0014556335931845675,0.1209518880017576,0.06262099418486393,-0.002300368079548938,0.0257405996800508,0.039027163355267,0.026940608605084168,0.157966481341261,0.023849580941138846,0.13073946916296453,0.0702943648102949
HALLMARK_MYC_TARGETS_V2,0.019556386502437014,-0.006078941293988637,0.03565476846951708,-0.013646083169905163,-0.0074236186833224,0.06190943262171385,0.027297160294653882,-0.033999538758776156,0.036278549923132154,0.01392689534454115,0.035175628398511564,0.10458215791748514,0.0856939008555843,0.08710646093114358,0.08497088375037652
HALLMARK_MYOGENESIS,0.04640842217920999,-0.010172785796983426,0.043168517502317864,-0.023432703246469906,0.0025582553371164326,-0.007794285824635094,0.06788269270791514,0.027754816347962133,0.020144446152604988,0.003164009195302098,-0.043884845310048756,0.02943123634960497,0.02933843129811365,0.08946670770416483,0.08260581932852412
HALLMARK_NOTCH_SIGNALING,0.03991673641793606,0.013412340771466209,0.034790367500704564,0.016449224853975476,-0.02331494022262163,0.1251044607818291,0.03360587074428384,-0.026788848455672726,0.027209870057775067,0.043970584847777716,0.05493263706137969,0.0802609998775939,0.09173327683694618,0.17600539301608578,0.058959029587389765
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06218778455446234,0.024122832358285533,0.05140096391030849,-0.009651255230268755,-0.002049308581410241,0.013910480537274604,0.016991825493849286,-0.0351988395440642,0.03973033822375465,0.010653307519469059,0.015517380529866233,0.12017725953286477,0.043047455985169784,0.15475598431132154,0.006829914798941134
HALLMARK_P53_PATHWAY,0.03194904152339433,0.07019890888023828,0.06685346549777539,0.010264787702662436,-0.013665008918244416,0.10016267995219846,0.12691681561808343,0.05290329973770748,-0.01729247863690075,0.001459092790118801,-0.015661035167493263,0.08911725979913279,0.05031072993228402,0.12189325436673822,0.07130128301771126
HALLMARK_PANCREAS_BETA_CELLS,-0.006197259254279376,-0.011963594054643098,0.05601193137715396,0.040297609325127964,-0.04157721905970938,0.034955710576745125,0.004155467003289151,-0.0309732238538859,0.015456084590449958,-0.027628986816891,-0.03142488837020634,0.07868477132301467,0.02570401496047995,0.14886597145229813,-0.011237681542301063
HALLMARK_PEROXISOME,-0.004817095046575723,0.048255027490776405,0.005643525637055386,0.02652297010179698,0.027968163175045607,0.04729058788859116,-0.07110273865630007,-0.025108275888212007,0.01853158151337566,-0.001956843210523145,-0.03971135020529828,0.08138860176529439,0.0611721180790507,0.1280933386370136,0.03811007834614948
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04545339158452119,0.008596342949304432,0.06112401567964317,0.010599418183594238,-0.012751633522609444,0.08063313566262734,0.006222856937962768,-0.009758850341695921,0.025431626264178723,-0.0070319812868049605,0.05244140617021205,0.08594000175055821,0.013129170601825413,0.14077534965969277,0.07327465780005366
HALLMARK_PROTEIN_SECRETION,0.0645762406436045,0.008146609505106442,0.06748380842981574,-0.0016090419252344189,0.045748279127372726,0.11443638936807421,0.06579070028059968,-0.025437487823884677,0.032956039705012485,0.01687401097600122,-0.03766992580903742,0.13595430166630776,0.046473096835190374,0.17769265238306406,0.08652333391628735
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0298614820064712,0.037411083465810936,0.021624408991865192,0.0054844230388627815,-0.028853618091829812,-0.051355579457409505,0.006165665456172399,-0.031039017169209863,-0.026565199234251616,0.005372602438854898,0.04118078853997698,0.036407543738068135,-0.04691971067452397,0.10525119538371405,0.04230662618728775
HALLMARK_SPERMATOGENESIS,0.045583801711373856,0.005454127482094236,0.0381538513534341,0.007241557236920721,0.015238615393096245,0.12378120098740876,0.00717416580453896,0.008128507194523342,0.037751784622781046,-0.0048125877601631045,-0.06613758557095797,0.12836392852794562,0.08998475245421467,0.1539961877746442,0.02899530270335533
HALLMARK_TGF_BETA_SIGNALING,0.05094826110211635,-0.008399658879552208,0.07414392104445348,-0.0028759271042297693,0.03138347408043023,0.11602038275300167,0.015131807380406153,0.012711136711424278,0.03556287826555446,0.04798997504955457,0.02928789235985522,0.11604251647771785,0.03465654291069,0.08616726701012843,0.10067900939069381
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02275498815876422,0.0803353623748813,0.0612406173426224,0.020332370191176417,0.0013862937184892952,-0.05083427193790556,0.04428914388772435,0.03197569960408321,0.018957109426144883,0.01842385058915327,0.008057246589648683,0.015550527652059632,-0.002111132089751223,0.022820108509390154,0.08665827983863764
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.056951728980928616,-0.007032737719865749,0.07732137314112514,-0.018039123216647402,-0.03471943639549215,0.090691885884978,0.08453797931682536,-0.023914255315331735,0.07991148678044886,0.040603438004749075,-0.038403418368633487,0.09519772006308563,0.052433158109774836,0.1302030642463835,0.08359547427514821
HALLMARK_UV_RESPONSE_DN,-0.0028191189555145653,-0.0050164814057199174,0.015590254196559064,0.018571558689903952,0.024623927622362905,0.027848567712779423,0.00907485021954213,0.002971289571022496,0.0530457507565509,-0.04597414948494865,0.03124876636915898,0.07739601785559035,-0.0055920781716720215,0.07373617810348448,0.08120725069531151
HALLMARK_UV_RESPONSE_UP,0.06332108879635565,0.04276852078017448,0.05489895601803087,-0.013016854703077996,-0.013658657951762123,-0.017656468408487534,0.060414129912728216,-0.009715316227887832,0.05540394224074209,0.019844774702055173,0.004820615608330925,0.08473459918389786,0.028926281573329687,0.1220317346190961,0.05074735961166505
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03086457335195143,0.04503592232443378,0.008352906855734457,0.03618742764722641,0.01839026496270081,0.11250778088750953,-0.0505634513502235,0.03730378698379877,0.03404821897602832,0.013545269180021385,0.0573370524306553,0.12801210071393726,-0.004675668363713208,0.12288790670457464,0.07747868623375598
HALLMARK_XENOBIOTIC_METABOLISM,0.04968665052472578,0.007374171858307112,0.010461286208973849,-0.016801811675886878,-0.02657426980628971,0.06266279175736233,0.08162717875952842,-0.038104438508203456,-0.025041427152768896,0.00986850816100821,0.02735436226778255,0.12650946568983562,0.04328630031390911,0.1375132963056824,0.09248767979894375
