,UKF243,UKF255,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_PEROXISOME,0.020311397764178136,-0.12474058522224865,0.06086054536567448,-0.05082352893098426,-0.04083658928844226,0.04964547778076193,-0.03303216567133108,0.033824642556626844,0.025475657316216507,-0.07808074795858722,-0.022038470088909187
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.015707212895007906,0.06322367418368974,-0.027444331542077333,-0.12491461489273646,-0.04627428647822081,0.042871394648465594,0.01978294091529642,0.036917339486324974,0.021460647315545932,-0.013500812616755788,0.04646394240418891
HALLMARK_PROTEIN_SECRETION,-0.05919949625556137,-0.008817564494345526,-0.03560323775439276,-0.07171115845164311,-0.041149825416133025,0.04052670922528311,-0.018604769340325115,0.06313972002125257,0.014347974084525943,0.023453086971250606,-0.06672268479411984
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04003565231570239,0.01800848218277485,0.02663897688156921,0.025193569600040388,-0.05144730103382057,0.025251597325837222,0.08909800255677462,-0.01540199460607188,0.01808514287442532,0.030934656227850407,-0.006045058225198223
HALLMARK_SPERMATOGENESIS,-0.05302892926353695,-0.08634348393770232,0.005263829316013398,-0.04658324837100974,-0.035745780000673896,0.04109688117837055,0.042635216517999217,-0.003490758634157787,0.02830533994328754,0.0031675054139445494,-0.08749457100447805
HALLMARK_TGF_BETA_SIGNALING,-0.02635365002642856,-0.11540814002365728,0.0025672626762517563,-0.1058900192188963,-0.029280287488706664,0.03096113219562811,0.009857383095530674,0.0615601361364006,0.021440968146967797,-0.06504667729517892,0.010302211474919281
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.015510050639431628,0.058490448002328464,-0.0919753706198489,0.01661717999198664,-0.04369975567931153,-0.0434904069447238,0.03687883660851486,0.02655226279332724,0.10027492728851005,-0.05156646906082331,0.09598621251246657
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.020176923084988745,0.1422587237844247,0.013443379766279757,-0.10069237405145579,-0.08251170884641965,0.05475125067555285,-0.013607650891737634,0.045214329167229235,0.028891343624129623,0.009532809828841592,-0.07076975303025136
HALLMARK_UV_RESPONSE_DN,-0.06020143572008879,-0.07274086684708032,0.017526721240553315,-0.1147455117992984,-0.0689943850620008,0.04903867062682412,-0.06170008140139608,0.05840293800978696,0.08353413275066089,-0.047771712923477566,0.07473859812302504
HALLMARK_UV_RESPONSE_UP,-0.02740387752747012,-0.010165389626631306,-0.02759072064731794,-0.07659947166019535,-0.06480541718523104,0.030626074111549034,0.022090794475806,-0.011722930709617963,0.06268020494596105,0.013143503592749397,-0.03156717957011413
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.013048834953138815,-0.010554969140109501,-0.0712998185416712,-0.1508021708025605,-0.04416131983340389,-0.017360447644472237,0.07614288226564485,0.021316201307484964,-0.026550517178349387,-0.04414012215018478,-0.01554124265486246
HALLMARK_XENOBIOTIC_METABOLISM,0.03650201312830214,0.031222938532194426,-0.0869434301114141,-0.05854424416226851,-0.07191569385290127,0.04290046691827936,-0.02382201874816395,0.020490376366316076,0.06527047967845254,-0.053915569476885375,-0.07607028469164459
