,MGH258,UKF260,UKF275,UKF296,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_HEDGEHOG_SIGNALING,0.040441012586364455,0.031278766882466065,0.0102711447952598,0.043403085195444044,0.06387853064743723,-0.0001345402536340299,0.00395076951939989
HALLMARK_HEME_METABOLISM,-0.0011866420399533825,-0.03132414641762229,0.06564018625841603,-0.04126942640266787,0.1613727154616316,0.0010236472938040283,0.04700859339938275
HALLMARK_HYPOXIA,-0.0339412149357057,-0.02646706762234484,-0.027667208615646567,0.036438462640175244,0.1446967167932659,-0.029440493065230125,-0.02426044743426291
HALLMARK_IL2_STAT5_SIGNALING,0.07502531427157967,-0.04357269439509138,0.05535582448479606,-0.011557104389702777,0.045501067897949006,-0.03400119214337057,0.013091674595607793
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03085774617440205,-0.0037082377398599243,0.025640575395855125,0.0012411594210749756,0.085635902811975,0.004855281575720778,0.011721876685366242
HALLMARK_INFLAMMATORY_RESPONSE,0.0032221343004152116,-0.0319197625901859,-0.0022274387595132227,0.01490142502563614,0.1232172237561282,-0.03332444750304529,0.01130289014835669
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.035902943032605335,0.07223425867668001,0.0822296462185251,-0.031118600439342312,0.013022188582547155,-0.01902462047616667,0.07340967586080831
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08538521383425525,-0.061640999649769566,0.08061520821999871,-0.03909901360726648,0.14150780069977897,0.062000696537375374,0.04133270514570393
HALLMARK_KRAS_SIGNALING_DN,0.026169318115159976,0.07280678916046816,-0.004013551593958435,-0.04249399209943636,0.1762641982096968,0.013085693275254339,0.022215677639920415
HALLMARK_KRAS_SIGNALING_UP,0.1006216268727977,-0.011934940005415336,0.08909764207826587,0.009061405641147493,0.11401596285876289,0.004833201349285735,0.09696678984323498
HALLMARK_MITOTIC_SPINDLE,0.005322013118534688,0.004373779140196139,0.037603772682506156,-0.04075323457798432,0.10521250776520374,-0.01864852703959032,0.06949501275861661
HALLMARK_MTORC1_SIGNALING,-0.014509344970388947,-0.06302715032656779,-0.002795776470478486,-0.012340730007345682,0.0694057927222662,0.0006868640145208311,-0.010866907563205215
HALLMARK_MYC_TARGETS_V1,0.06654225857578043,0.003982606153961793,0.08535864462366509,0.002563043154390681,0.1264839551729267,0.01189231627891941,0.030759370624995296
HALLMARK_MYC_TARGETS_V2,-0.042107488662225655,0.05268150198026995,0.06669359040966259,-0.02447642407087487,0.10228124967671585,-0.05639121880540639,0.07308549739615672
HALLMARK_MYOGENESIS,0.04823109435890075,0.023181810196797496,0.0816985350100493,-0.03056686821678227,0.07512730910784383,0.0006666602863144085,0.1114965766431402
HALLMARK_NOTCH_SIGNALING,-0.010406153970177703,-0.010902275166046863,0.012193359301119071,-0.02733604609725275,0.1279289096952036,-0.015270211538146838,0.038425712353459936
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05018723074146878,0.04647852568127621,-0.0242034697057465,0.001320007287219804,0.1362699420731863,0.007953307192452769,0.03350986188383858
HALLMARK_P53_PATHWAY,0.09383437339204538,-0.03229093906811827,0.09040803955756099,-0.00854681797503549,0.13321907867391874,0.020497502321406715,0.0377273596734455
HALLMARK_PANCREAS_BETA_CELLS,0.0705337868953237,-0.030875029617803387,0.014687614161413582,0.014578512649588536,0.07870915073178669,-0.008910490553274393,-0.00449686602186172
HALLMARK_PEROXISOME,0.09648994400239451,-0.004665396070950069,0.04468860590298185,-0.040422220272897505,0.11111387181488161,0.005524339285510786,0.006629739485552056
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.024871161239676767,0.04032146913307603,-0.007816234516242743,-0.04710973457695509,0.10722220383258246,0.04844918665324331,0.095792683616492
HALLMARK_PROTEIN_SECRETION,-0.018009317246643737,0.012742683220939256,0.04666020033487791,-0.030468162614012435,0.15242439173312508,-0.014426163802253476,0.04098204334899986
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08222269808579283,-0.03207871819823148,0.09363372697421468,-0.05387260307818963,-0.10162793577903943,0.0010340395336051363,0.009054838425537186
HALLMARK_SPERMATOGENESIS,0.03953783983795853,0.025389281982678022,0.007306365227471414,0.003509658983963566,0.10868287537607758,-0.005701553093340744,0.03736440473018126
HALLMARK_TGF_BETA_SIGNALING,0.0365482632997374,-0.00322473052824427,0.033201187187345035,-0.038947883029730825,0.03057340286803662,0.013568169277814906,0.0738504177572895
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08530339211066472,-0.06960432404620266,0.03346921064166306,0.014988136913033747,0.030672241482212183,0.037156087621659485,-0.06575031640559385
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05497595060620122,-0.01188626515487137,0.031101150623791003,-0.06395992622759543,0.10867999305026532,0.026475097642893235,0.05316667217880982
HALLMARK_UV_RESPONSE_DN,0.007499856486194431,-0.02166303800265367,0.009571596653531897,0.017157510065160312,0.12296028820098708,0.05224145532924118,0.054724247693833085
HALLMARK_UV_RESPONSE_UP,0.0350627681535953,0.030393184280082586,0.04375406772199861,0.0020205020109672865,0.09275519027049153,-0.011751879501691405,0.021900533091945614
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03278459337906891,0.05894006504672534,-0.027731424124036952,-0.023917257573786103,0.09634816509586477,-0.041033966057434236,0.049994530589302276
HALLMARK_XENOBIOTIC_METABOLISM,-0.03747303199867799,0.037040284649110175,0.01520697694468034,0.01602291889291843,0.13347689362492135,0.010272276699343259,0.028936397691967382
