,UKF248,UKF260,UKF296,ZH1019T1,ZH881T1,ZH916T1
HALLMARK_NOTCH_SIGNALING,0.03135699162573204,0.07594591493562756,-0.018899026398332703,0.07886661884547459,0.0794500171790574,0.11458853546120104
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.016202980455020492,0.12805724911044866,0.05606866773923618,0.13831513940423174,0.015828815585484633,0.10752590420801367
HALLMARK_P53_PATHWAY,0.007120575888322391,0.10876102284818875,-0.0034927632631582047,0.014929220378613233,0.03487112855078194,0.06892285681496166
HALLMARK_PANCREAS_BETA_CELLS,-0.0005245433953013763,0.12800085480985618,0.08290617687891143,0.10385965489188971,0.03765668073308983,0.09850810254848665
HALLMARK_PEROXISOME,0.035781787474184416,0.08906666748253626,0.009368925673498474,0.0934657925275243,0.029888056862022463,0.10243198895463052
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03191446733493568,0.13955441589550713,0.0543737248501934,0.049329640193778994,-0.016838030185681137,0.13143747589672683
HALLMARK_PROTEIN_SECRETION,0.05294873316057409,0.13663435261673587,0.04365072737146765,0.038208866912271086,0.013166852553229294,0.13297296915834253
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0604835093340616,0.0864474625631446,0.045434334665189056,0.15201727549491736,0.009554940746635607,0.08274435117184367
HALLMARK_SPERMATOGENESIS,0.024737793941949967,0.1126360937083262,0.05143936182749097,0.07217036275366588,0.001939883303699132,0.10078715557809861
HALLMARK_TGF_BETA_SIGNALING,0.06508506049978391,0.0369086914471173,0.020672078604592213,0.07652578584272218,0.03582644708676984,0.08680777448067302
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02638077869258469,-0.07918251699497403,-0.030076758253900212,0.01184741859804387,-0.014791255064145704,0.003208964686183649
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04672792411506251,-0.06283338028038842,0.017196580344407478,0.09684491521563769,-0.025856574059583425,0.10484764222655002
HALLMARK_UV_RESPONSE_DN,0.05126477396528896,0.10261692398936853,0.033459676658345074,-0.023114300670353874,0.013915578264797019,0.016515425566213864
HALLMARK_UV_RESPONSE_UP,-0.021953604516745665,0.07391253470028634,0.0624650486536482,0.06849594910550125,-0.01757420116104432,0.058508486387328945
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.037218652084726925,-0.05624585441359946,-0.03999618855328329,0.012278033067124683,-0.03418090113935834,0.09542819913648527
HALLMARK_XENOBIOTIC_METABOLISM,-0.003844035092067997,0.08126941723080301,0.02969880972032485,0.0690530843206522,-0.007355547660304116,0.09863418756687015
