,UKF248,UKF251,UKF259,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_COMPLEMENT,0.043216345506719295,-0.027899757449405312,-0.0021795435603625436,0.12634909861959662,-0.004705669063845016,0.03971856742678665,0.0366921620331936,0.02275454922388695,0.04902020758400419,0.05191320646158856,0.05320161128869367
HALLMARK_DNA_REPAIR,0.06950981751151955,-0.0588216927128173,-0.02744251277936094,0.0834582730256003,0.017251652625305796,0.06871280121273793,0.06619050409409084,0.15043814624925886,0.1577230398667766,0.08094554434039719,0.13947541075372194
HALLMARK_E2F_TARGETS,0.03891465890960831,0.028304086864499416,0.055686395423383855,0.019327572211929205,0.0057397569697740436,0.10382766113312913,0.09443664375894695,0.05252821230162045,0.09572755616158703,0.038173171490488246,0.13126777610354423
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.057120770073903905,0.030622730595719842,-0.018790835234539133,0.10224421010495267,0.042307881212223196,0.058626764844604835,0.0020989605396185625,-0.02440446184355897,-0.03735921245075806,-0.02448076934056241,0.02797640797609839
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04763283872884417,-0.07774219034046656,0.026287848303727088,0.003087271147416494,-0.03734768643172101,0.01332710631099109,-0.02373072129187541,0.07585306636204459,0.12758374568833541,0.1313237479958617,0.10956381035701816
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03164380497256264,0.022496422323713888,-0.016041402713922213,0.0432742607946624,0.03484355094761011,0.032130269439357366,-0.005127033544508834,0.12777324400840925,0.11915882689029,-0.00206966568585697,0.08039924964984671
HALLMARK_FATTY_ACID_METABOLISM,0.06825810588039917,-0.009955888614545404,-0.0069070704750116806,0.07707508132597822,-0.006784739884949573,-0.0046081196426146324,-0.08776245652803603,-0.0018597036400417137,0.036085424861555145,-0.01134808951700238,0.027239545765247355
HALLMARK_G2M_CHECKPOINT,0.0603190808156646,-0.013394820456728396,0.0338894906102414,0.13727561807662098,0.01190891417647613,0.08017832209507135,0.10341772796728825,0.06434580236022767,0.09147011624497425,-0.01754942163020162,0.13295777844248194
HALLMARK_GLYCOLYSIS,0.05863248630290101,-0.06130243309487241,0.00997172610363474,0.03364686246276094,-0.03139444131608716,0.025254916530899466,-0.06262364082451286,0.0752778728926412,0.12496310052419238,0.022454894000721613,0.11175414123251141
HALLMARK_HEDGEHOG_SIGNALING,0.033386275399637365,0.032458996452065667,0.00017339019906127492,-0.03147139877765393,0.029629846162507082,0.018407429312615676,0.0018618985254525496,0.07783551106483703,0.046199593219038826,0.022787350126289147,0.012495617337349942
HALLMARK_HEME_METABOLISM,0.06099801381641425,-0.02952416932226919,0.044843104889179,0.04613166776403589,0.01338323233320345,0.05945803825264224,0.026921737421406848,0.123049494048889,0.16606210701372556,0.0945718068363486,0.12073795684211468
HALLMARK_HYPOXIA,-0.022649705230696593,0.037768037345403724,-0.012272824742734428,0.09310601454987918,0.035808191931224295,-0.023704853366751464,-0.010254308340026627,-0.04803294221879522,-0.004354202491496634,-0.017024001497031382,0.044325872047040984
HALLMARK_IL2_STAT5_SIGNALING,0.04958761867975704,0.01262641238541718,-0.020119478766843616,0.04827583056446904,0.02973244200112919,-0.005267589181537134,0.024046946534844477,0.0785165425603917,0.12466739030990115,0.025102328709010687,0.08243968886786192
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03332870098407696,-0.010895512858956397,0.01681445341841799,0.12342795457039313,-0.019714963366616083,0.05482644260245325,0.07348078060615057,0.04929242173321016,0.036647472217924894,-0.016782969872384153,0.05240646417614421
HALLMARK_INFLAMMATORY_RESPONSE,0.041975819395121586,0.002745803989797583,0.03227824237754658,0.05811461417752521,-0.00413030832814389,0.03083897450930804,0.032331363625045025,-0.02327614281212748,0.021182691420781368,0.013312760002620837,-0.04026125773684011
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06305230996569584,0.004676913916764752,-0.009447834943655307,0.05470635972762126,0.005569007744266405,0.07547790385594892,0.026162191517567695,0.09767088310755505,0.13509568128249003,0.06541108680766564,0.1018289053020196
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06533966570156492,0.011232686673185208,-0.02025355284097547,0.08931260065333482,0.054463747232394506,0.05187924862459014,0.049661509228032655,0.01703230037845556,0.002610714152607591,0.007810803715041419,0.020823858298482257
HALLMARK_KRAS_SIGNALING_DN,-0.03500618044172689,0.012204721069360554,0.039058775373291166,0.04914704803974163,-0.002224419598689395,-0.0033613644605326315,0.07651830626421001,0.10602994146636348,0.1392691761541352,0.09675988104166208,0.10277226711454797
HALLMARK_KRAS_SIGNALING_UP,0.07330944389726377,-0.00812170694829567,0.033974878876273526,0.01589289423811595,-0.01695054434016365,-0.006575900961303053,0.006042855272377952,0.11438806411788634,0.07374478779014976,0.056437196137868996,0.026584552147121167
HALLMARK_MITOTIC_SPINDLE,0.050736731125225,-0.03427052131812662,0.0529297068467101,0.06552845244617604,0.022591343937966513,0.06598135882485792,0.023830039945881402,0.08297301872494489,0.14720342037815548,0.06494302105118144,0.14125629001764034
HALLMARK_MTORC1_SIGNALING,0.05369260567645223,-0.021344058293382928,-0.005561147786730791,0.06985309525070062,0.017225871126059483,0.019709017730268466,0.004033936188875456,0.013740612485422413,-0.009426965266269302,-0.04324611629356733,0.0567588184121631
HALLMARK_MYC_TARGETS_V1,0.03029237589142713,-0.0547703258970379,-0.02457397725352039,0.02744187995118136,0.025866905719545596,0.08651312881458781,0.04771596239820142,0.13886340238398684,0.15245452486893638,0.04412861586933829,0.12284684663094976
HALLMARK_MYC_TARGETS_V2,0.03673040822928888,-0.03399873063400004,-0.03716992283904162,0.07138021807720228,-0.04269551363618541,0.06546810875261092,0.06422990100810963,0.005662993868469875,0.048028913541364036,-0.0200379637888519,0.08469661385136618
HALLMARK_MYOGENESIS,0.04686631427708587,-0.004517183735199951,-0.004536608322204705,0.013007072131603297,0.038433007261584835,0.030005759611643396,-0.04594405049909017,0.13670657958270943,0.11032617898327472,0.08818962364834351,0.052721120450779146
HALLMARK_NOTCH_SIGNALING,0.0319045456659554,-0.020157830286953865,0.0389503124968575,0.029731217351119513,-0.07036731546584425,0.051674216392525806,-0.02507787789185138,0.12250473149230927,0.16429694722701707,0.045753449369435706,0.1586820537544644
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.013444203555102096,-0.05498341376954641,-0.031520607221855526,-0.05426748092475579,-0.024800818423375556,0.060693613029153055,0.08572571681681869,0.1537102368134046,0.1508542541185839,0.07864813364479303,0.1211011905602489
HALLMARK_P53_PATHWAY,0.01946109763738208,-0.025410386771260556,-0.03109199204926776,0.07295994859417,0.05215905961845401,0.03370989204503893,0.1031694258492958,0.13180176734542512,0.16318501059911283,0.04497315883263783,0.10621052362735417
HALLMARK_PANCREAS_BETA_CELLS,0.06263298689033346,-0.00751633155170526,-0.00928456800899731,-0.060725220799219964,0.0025839498061473857,0.03328062674247653,0.018028973014254046,0.1339745827654025,0.1699035331086931,0.09181784047124956,0.02918827194144427
HALLMARK_PEROXISOME,0.03965405667543937,-0.03565563058846153,0.06586090413303844,-0.06254599435563099,-0.02362746836568475,0.057986186284167865,0.042818621746130436,0.10183174580201394,0.10721760461910156,0.027908178491719296,0.05497307833340922
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05128068770074057,-0.03823286801949005,0.005842341576463754,0.04660166411402859,-0.029920365298996852,-0.010362817644197345,0.009819102485821494,0.1057192944289035,0.12298038054989588,0.08410892303260285,0.09024384990566235
HALLMARK_PROTEIN_SECRETION,0.06485642839224003,-0.004795724874660621,0.027156803762510368,0.07419330355844081,0.02387264239467659,0.025577116988358944,0.09450939190410271,0.12212215560477865,0.16498197646330656,0.03964180257367658,0.11327986550815813
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.056275731638394506,-0.016375441754207517,-0.046524799664061305,-0.007280436558747855,-0.04282184553133062,-0.024572195520596953,-0.014315451063139565,0.12995341280372855,0.14258791335177737,0.09104104830735701,-0.04478455298981901
HALLMARK_SPERMATOGENESIS,0.03747078484554023,-0.04920215185626818,0.014860474797643458,-0.02756744107084575,-0.0187938960478922,0.043231545461837294,0.033112271209131905,0.15143044534490158,0.1598248776042025,0.04608520795438964,0.12307501677495736
HALLMARK_TGF_BETA_SIGNALING,0.07426315587259372,-0.023087408409537,0.011786523044142823,-0.006913089227799317,0.03671019266516201,0.09156363490650929,0.04630127744762713,0.08910752930650943,0.0994891350264587,0.031673700115943317,0.08555500588075231
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04496418003409719,-0.045150378939468806,-0.0159970141969345,0.11509508810470906,0.012299942927452255,0.009439772551254916,0.07081954072633576,-0.01976943094114006,0.01894477429859029,0.00013721944261955142,0.059513237637858186
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07280394126473895,-0.017787906127789542,0.03282167148086376,0.11852813350132128,0.04694716068527545,0.042352579069209764,0.03295124712660744,0.11095142524509756,0.13694332145193358,0.030463381792642113,0.08649597035263054
HALLMARK_UV_RESPONSE_DN,0.03311292476359034,0.008734202533984619,0.027688526533060517,0.0023307240322669774,0.0008489899952995774,0.02697699387973108,0.0016913998578490165,0.07979090001518098,0.09092159792505554,0.03693338174282986,0.0386694117355765
HALLMARK_UV_RESPONSE_UP,0.045542058866697765,0.015055461909073234,-0.011835793014641733,0.06603867174434738,-0.03766800403659325,0.015133890687599176,-0.004775168947943709,0.07172740065701987,0.13755881741057813,0.0338270906813777,0.1292156336117147
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.054350501223969144,-0.013727063910173174,0.02489325037156936,0.036344692649799025,0.005599411561741407,0.05858688122885456,0.01383895838853777,0.06919191987771936,0.12433105249401499,-0.030358784043843092,0.06988764545353442
HALLMARK_XENOBIOTIC_METABOLISM,0.04905220785995071,-0.016429195155526762,-0.029097405338230842,0.08221978933896826,0.003241444306723766,0.04853550651304489,0.03049618913181204,0.07704634020899628,0.114712309028982,0.060258595700042446,0.13460599855865973
