,MGH258,UKF243,UKF248,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03449905554574194,0.07835048074834036,-0.001695530319047596,-0.054426973045007376,0.06379205307482014,-0.041346748326741505,0.028739079165991235,0.020554438969762504,0.1407230944908851,0.07097798459884842,-0.0301217910420284
HALLMARK_FATTY_ACID_METABOLISM,0.060101189388325045,0.01466180855900068,-0.0669862107232368,0.10350984432353516,-0.03345196445039003,0.04637707590074139,0.04682233684697648,0.02121588300982263,0.11333715425612811,0.022660363126437485,-0.04630551551621989
HALLMARK_G2M_CHECKPOINT,0.015239522970822844,0.10310357797898097,0.040574315063529966,0.060072126176809876,0.03038322526878353,0.04979763906212023,0.012895092567210534,0.010583164764089438,0.12160637129839387,0.07969094156057563,-0.04353962354349077
HALLMARK_GLYCOLYSIS,0.029439800230762325,0.049784844974712854,-0.04716157067077528,0.020295207917733232,0.08176350548395185,0.013174126777350036,0.03732690241761045,0.030387620190014366,0.11145067393055323,0.12933597103625885,-0.02515586216460358
HALLMARK_HEDGEHOG_SIGNALING,-0.022138576373643054,0.02177173320631624,-0.012871337559122495,0.043208114082119435,0.07855093049802525,0.011714900253851121,0.05345094351136606,-0.0037634530748984004,0.12190317339316471,0.14724047852228925,-0.053741871341586464
HALLMARK_HEME_METABOLISM,0.03277824639243419,0.09814915568457998,0.005242291473618282,0.06783411113361776,0.05074063523423217,-0.02827355632019577,0.007422431062577579,-0.019786056655777654,0.14919830283892394,0.08298681667102387,-0.0153841749966919
HALLMARK_HYPOXIA,-0.07015947160551528,-0.020986255228554015,-0.05558007664625101,0.0370237422661126,-0.035239209696517865,0.010148702988989683,0.033887912379791545,0.06016001353461281,-0.011928245661342032,-0.047779499179697524,-0.08454015666535662
HALLMARK_IL2_STAT5_SIGNALING,0.07918741842143051,0.053235437852040754,-0.0035444210611425358,0.026571552211202838,0.0428112823708378,0.009851953600360534,-0.016210754069875703,0.033124936544665924,0.06921569362160315,0.04697282004695118,-0.03658132721202086
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02405887085850843,0.024483894806255,-0.0434690396302615,0.038200156232797926,0.06446316758535857,0.0032846255736593316,-0.002784239223592982,0.07046513506979553,0.08536824882889642,0.0683536688329266,-0.00510062681791597
HALLMARK_INFLAMMATORY_RESPONSE,-0.037625597384330925,-0.03211915560627906,-0.02896394098279674,-0.08005610988421534,0.01094781598133109,0.02774929873000471,0.016644196062290322,0.027553162351769005,0.08569946575127513,0.0160507975127561,-0.026979818531168927
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.021682387002337628,0.1064963531527875,-0.006813940747591334,0.033367429546863954,0.08098100087407559,-0.05832739416894372,0.05381590606223182,-0.007352878117673003,0.08836597504247629,0.09505439528393657,-0.02831477961893635
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05262396117554641,0.024378488522213415,-0.01538882166757049,0.016091234847793595,0.03714175429090431,0.0454418605755016,-0.005413851827205894,0.015631122221396652,0.01976259554087731,-0.01241442472139311,0.016861102455723233
HALLMARK_KRAS_SIGNALING_DN,0.006635215835202265,0.11084957304661629,0.052819837109224374,0.07627431277692448,0.04321879163377334,-0.05431628135219958,-0.01207390250614248,-0.013941627359341253,0.14317771685411,0.10490710512133399,-0.06595692215137107
HALLMARK_KRAS_SIGNALING_UP,0.05422215654836804,0.033083802167889226,-0.013836046713009895,0.08114225360248253,0.031199604983305592,-0.009616003632146012,0.021753894509247657,0.001433686258827224,0.07802327634137972,0.07449542686418137,-0.04737631664426079
HALLMARK_MITOTIC_SPINDLE,0.01916967705269088,0.06414367593166481,0.02474555368360724,0.1273478656545238,0.08313301436265848,-0.023357083299072174,0.03438014868861,-0.01337511227178479,0.11932649344326512,0.09849157050806244,-0.0006882695814435199
HALLMARK_MTORC1_SIGNALING,0.002921295826863825,0.0761437994805228,-0.028552263885749066,0.05877436759679973,0.024144117044232267,0.03230791463628252,0.036826348114714226,0.07062860876018254,0.036513540795736016,0.06118107951529954,-0.08042335282365053
HALLMARK_MYC_TARGETS_V1,0.055845052619469884,0.14731211296796395,0.025646834384968977,0.04320163518993933,0.050653688930201224,-0.0385947589325074,0.040308669038887794,0.0042864630674325135,0.08781486961898699,0.0497935957172096,-0.07852503311975646
HALLMARK_MYC_TARGETS_V2,-0.02594688494172009,-0.0004999131947435548,-0.025500565121584818,-0.03784718688161359,0.04675713180516371,-0.04240869881693012,0.06609300930397073,-0.03550366107684522,0.043579952937181136,0.08669881482702199,0.13738321695053143
HALLMARK_MYOGENESIS,0.04277767304455807,-0.02059051924891495,0.00042229182097784776,0.024178229754232897,0.05195225229262711,-0.04186430152928719,0.047974708008662145,-0.08356374982362293,0.05644167066902351,0.052585176511173094,-0.011055216927900945
HALLMARK_NOTCH_SIGNALING,-0.01800898184177689,0.06825374300259505,-0.003194297334874054,0.0431510894091241,0.06213682948563413,-0.042648040148966754,0.009810803916741313,0.02228503181544673,0.11797031479783168,0.06787938417336192,0.18057081868267466
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03397167346068872,0.09813902646127079,0.028905291518685615,0.025561516658893984,0.045795173116000155,-0.0473468101038711,0.055468470542767864,-0.04061137217765491,0.09883402767666173,0.06278069800646072,-0.07388744289930708
HALLMARK_P53_PATHWAY,0.0627306283539788,0.05280221526982014,-0.0025224542563991132,-0.01024312853673376,0.05844847056058368,-0.05083755200520689,0.012932796198722802,-0.00821879326215396,0.09204551349079357,0.03626742598971989,-0.05826937466069626
HALLMARK_PANCREAS_BETA_CELLS,0.10602818034287691,0.09298920945124141,0.06324418010204826,0.08437907108033298,0.06298153192837826,-0.060715955463573563,-0.03376483474135053,-0.057451184610894525,0.14919344241861937,0.08522673094529248,-0.1032747689533696
HALLMARK_PEROXISOME,0.02662913744808753,0.06571582462896566,0.005913208824449778,0.023592587694246606,0.00405388355184497,-0.016151835188655695,-0.04898189445931167,-0.04804153693594239,0.09247462461884655,0.05202316313520261,-0.05080244282259559
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.028503782106749052,0.05532243928892405,0.037288693944879124,0.03691601548514488,0.06038443248793152,-0.03296941253256143,0.03637703050479383,-0.03433540093534252,0.11533332783481301,0.1114764600246684,-0.06142566310815377
HALLMARK_PROTEIN_SECRETION,-0.027798117266868476,0.11076572693245162,-0.026488095287564094,0.02195164468511143,0.08238112891842772,-0.012407336131942497,0.0479506091233885,0.007600926464869124,0.15393126846149818,0.13579999110037366,-0.02821328669805455
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0984943432830991,-0.07128449077463103,-0.04405015925181891,0.12621079402239052,0.04893227792181174,-0.04138574774714754,-0.015580680739465004,0.009100618079305785,0.06757876371284706,-0.03908843494453624,0.06429143524964792
HALLMARK_SPERMATOGENESIS,0.02469032535978719,0.05941033165550883,0.025939084024572463,0.15071306102394363,0.07667495485093753,-0.04608860907167037,0.053697851478386245,-0.031248589933975664,0.10466518732008705,0.13646243519386417,0.046093648491566774
HALLMARK_TGF_BETA_SIGNALING,-0.022297684142193245,0.05486498043598811,-0.0009373293090270572,0.07129244998305938,0.017390882712487715,-0.032942620252947315,0.0962809811435226,-0.011909391317504783,0.08929459016068513,0.0835171805368582,-0.05597915619243079
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07519658447110668,-0.10841442723787757,-0.0783279337017645,0.059173667685450675,0.021860800388040023,0.011076174026276494,0.06330867535406784,0.051753016300030256,0.061993054427799496,-0.022069792976051147,-0.13931862995311087
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.035983439203924626,0.06673081458078266,-0.008297929412952085,0.014794130525885634,0.06638351373822722,-0.021775456845078117,0.052412543461517955,0.006660795331864691,0.09862927965357093,0.07487838576529614,-0.044334069654703115
HALLMARK_UV_RESPONSE_DN,-0.057954208706748,0.07873708044706275,0.027299507380273022,0.08627335672238357,0.07299260455819494,-0.0042416358447142375,0.04322087070630818,-0.013998296139831695,0.10317774004528969,0.0828276737193192,0.062375198532511555
HALLMARK_UV_RESPONSE_UP,0.02037817112448166,0.052073537835079606,0.007126381344763731,0.024931141872380946,0.07637364103978203,-0.007715184643394446,0.03483203158940941,-0.003004920022337524,0.12551123869331068,0.10131351260111054,-0.06004890302031923
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.014980046834752448,0.05893894436370689,0.034110953388518966,0.026786125709142426,-0.01598244050360264,-0.08321806886721793,0.01859104958599223,0.04928301392890514,0.02720329906092162,0.03633471829271927,0.034054498124982194
HALLMARK_XENOBIOTIC_METABOLISM,-0.0007873017565352249,0.0669926698369162,-0.02707525146954355,0.026331242631278853,0.057928012955623,-0.03414066122020808,-0.026168678186579843,-0.02377117277010409,0.1220892921170967,0.03606184911901975,-0.011222854778064438
