,UKF248,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_GLYCOLYSIS,0.012453478591290179,-0.0031810391318853643,0.002685575765865356,0.11113942709868344,0.07344167018846733,0.06028382722599286
HALLMARK_HEDGEHOG_SIGNALING,0.05936302827447744,0.05748581123309443,0.014023164731395213,0.06538383178842817,0.011433383471252013,0.0880652349061782
HALLMARK_HEME_METABOLISM,0.04973279522915371,0.08021257882263017,0.04786233471797974,0.15116429381467572,0.13240558081862264,0.10052701383975232
HALLMARK_HYPOXIA,-0.039313083981120524,-0.07689905445189903,0.020437110819962377,-0.03457315696659232,-0.09757397513118725,-0.08380010105569025
HALLMARK_IL2_STAT5_SIGNALING,0.03731063829478057,0.015349308394582534,0.0726868031302287,0.13485427340438363,0.08764476902497824,0.02308181377856269
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.005632075108035571,0.037656844080644514,0.059637107230233966,0.08858387985441853,0.025295392982503332,0.00968501636148573
HALLMARK_INFLAMMATORY_RESPONSE,0.024417709241859643,0.03695860118339131,0.09046342723190845,0.02082255634051472,-0.008546965634240204,-0.008897132292243997
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0381699359197261,0.08008995102218609,0.07142035763494059,0.14150422049628084,0.13801598131061266,0.029117102039927484
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.005504536300563744,0.033744493282171495,0.1257380767255719,0.05767737393708095,0.016803010027468382,-0.04690829515322919
HALLMARK_KRAS_SIGNALING_DN,0.0027979106025366354,0.0002926398236257312,0.005847760724656492,0.10530037737491693,0.12377866889092941,0.0957527999563869
HALLMARK_KRAS_SIGNALING_UP,0.06026136614711575,0.055712953527580815,0.0750757767269788,0.13761544166459924,0.0795626241598676,0.09153575938045948
HALLMARK_MITOTIC_SPINDLE,0.07460497993849081,0.07409818597225075,0.02128412809450775,0.12740631493118187,0.12559938423734443,0.08168425301463157
HALLMARK_MTORC1_SIGNALING,0.019466870930161813,-0.0012300522748099198,0.0019403207711307712,0.060390801849910414,-0.07323843825534203,-0.01399572224948004
HALLMARK_MYC_TARGETS_V1,0.09091542318417689,0.09713074719267197,0.07011204651464768,0.12914144678338912,0.14750108520887997,0.12044682283576187
HALLMARK_MYC_TARGETS_V2,0.047362439290778324,0.05453503138298665,0.06561359406825717,0.0633452336324631,0.08688759893020334,0.04819210886040665
HALLMARK_MYOGENESIS,0.06607961067038104,0.011149053603725267,0.04668913225447707,0.11397683379761263,0.12117830622877171,0.05614630652699917
HALLMARK_NOTCH_SIGNALING,0.08507872779107954,0.07997170638469957,-0.015033894934013312,0.13633053270166853,0.1298248354301644,0.10937466522318294
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.061982789328972075,0.0913305069312386,0.031749707234246374,0.11806147262103667,0.15114269535678962,0.11871991100402192
HALLMARK_P53_PATHWAY,0.03540433397781202,0.03808603418488679,0.007692026285041997,0.10882974667437775,0.11364471398392241,0.06812436941384711
HALLMARK_PANCREAS_BETA_CELLS,0.08101295270667729,0.10925235772167277,-0.014662397822306342,0.1512962214413234,0.14595063299031594,0.07571049458468083
HALLMARK_PEROXISOME,0.0716439105998103,0.010449646181403876,0.04922792330679254,0.08399832391618242,0.11072651181881552,0.0879197572187747
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.034364844409516246,0.0909810544062638,0.03092302311639579,0.09937650965057584,0.13749473797546194,0.11086424038976567
HALLMARK_PROTEIN_SECRETION,0.04550251120971827,0.06857283984218025,0.046609467635806444,0.14075630240326076,0.12873203333355002,0.09692418014639317
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03206682161067937,0.09460076969949825,0.025389661242409118,0.11103256188421083,0.14017931418396498,0.034378895657866386
HALLMARK_SPERMATOGENESIS,0.094683025188471,0.029090555934617953,0.01552453745135624,0.13560011186907436,0.11391568359808668,0.109561804068632
HALLMARK_TGF_BETA_SIGNALING,0.0593705989995295,0.06331447943713807,0.08493262940344397,0.10953771558023138,0.11428474713675173,0.06905591780764095
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06965020655022174,0.00878465027120512,0.0265466385361289,-0.013436920141055806,-0.0026038762037158014,0.01606719912898489
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.036856448392981946,0.05912996084905642,0.09152299836616698,0.11572972571079286,0.1234620270145113,0.1352114531054645
HALLMARK_UV_RESPONSE_DN,0.05087545718198155,-0.05065103943292953,-0.01810349855018602,0.09740673545388885,0.07496026062990194,0.018242431289157812
HALLMARK_UV_RESPONSE_UP,0.07213954171898983,0.03148539813869803,0.021477741101815048,0.06809355421354354,0.08827126370880377,0.07780098265589576
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03920464480434338,-0.10740616660503549,0.05527552794507907,0.002702996483113257,0.0761536180191086,0.04034759253624796
HALLMARK_XENOBIOTIC_METABOLISM,0.049588996737042486,0.06400342340739434,0.03713891736616025,0.11241180397952477,0.12697965637044037,-0.00872468610382955
