,UKF243,UKF251,UKF259,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_COMPLEMENT,-0.012325317606033235,0.00855058624697855,-0.03641456928111703,0.06951123821524109,0.0028436173114468684,-0.051226370689835286,0.07908899685931906,0.07598789273260223,0.030649685285697056
HALLMARK_DNA_REPAIR,0.0015897534399576044,-0.039104344735866034,0.1450356945726883,0.08442986403005223,0.05177552236295042,0.058233898555816725,0.1304956312876158,-0.076553355213792,0.04391647651281565
HALLMARK_E2F_TARGETS,-0.08150445532610137,-0.07202901906527226,-0.007970748151093634,0.06355151507695819,0.03604744253299251,-0.011358624636666873,0.07094740502227972,-0.08633520301671098,0.048155345611257686
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.005841547052372898,0.0005999776010936065,0.13157539048561964,0.019299317806319403,0.04182127338570579,0.08810053706647905,-0.003009144406499625,0.12024206842028949,0.0023880771108106542
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004105718897550035,-0.0010436098709248529,-0.001761672290492519,-0.02228581155871041,0.025484487539647944,-0.05691467057147602,0.05398171279021618,-0.03627379810811374,0.03905370094826715
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0901316864929369,-0.027781471607234626,-0.013748080944201374,0.1083059605166777,0.02782033271331409,0.09895732333976962,0.09502074774033141,0.1752577823035094,0.07373217628056983
HALLMARK_FATTY_ACID_METABOLISM,0.004069015917423889,-0.009126759597218915,0.12129207331960316,0.06841571373490778,-0.035196556233892846,0.03617610442469721,0.04111232167975984,-0.10603371828543204,0.0703646004510851
HALLMARK_G2M_CHECKPOINT,0.006243763162285967,-0.023967699890621336,0.07859675072455893,0.08061147138168291,-0.007429925491055892,0.07295349982609343,0.05899848830884263,-0.035422712561970326,0.06835472701787172
HALLMARK_GLYCOLYSIS,-0.0122016314038324,-0.014651679436047442,0.11956651432711801,0.041141124041219966,-0.006291516972649245,0.09866386267673845,0.11368548767538333,-0.05827078991806741,0.0973491454996735
HALLMARK_HEDGEHOG_SIGNALING,-0.015491533654342603,-0.03803466026353649,0.03633290838150432,0.035975129685075595,0.023866727266043115,-0.012719393974666298,0.07751061123608051,-0.1359673602161497,0.11289541344366967
HALLMARK_HEME_METABOLISM,-0.06068021789909419,-0.007464805779102477,0.10546367979828783,0.056235498131420925,0.05253770616967537,0.045189551914316686,0.12108886318454959,-0.03239698825942816,0.03770394144770105
HALLMARK_HYPOXIA,0.057692330486265,0.050045877451857075,0.14158974013937997,0.019668529072893768,-0.019890165359346124,0.10681566202143261,-0.004195345687165466,0.07895669131733712,0.03576601851170207
HALLMARK_IL2_STAT5_SIGNALING,-0.001876078006021967,0.0048679044901944355,0.1082580398757334,0.002850998058326121,0.04518326109492974,-0.03837295124494721,0.08518555185745354,0.07129952051671212,0.06716411266356767
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.025540252247853525,-0.02947726296490358,-0.009829537855935612,0.050184899776666354,0.012707568650041814,0.05081428046154083,0.027444219838279275,0.07462169340474128,0.09730605488510462
HALLMARK_INFLAMMATORY_RESPONSE,0.0015339324167708036,0.04224622028254569,0.08173332493074151,0.015164734006855602,-0.044814493917386636,-0.011895389089081523,-0.001181736017782359,-0.01621023857968822,0.01331616736151719
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03345354436098472,0.029731523999052413,0.03837007412510725,0.0592137162778296,0.008834392563617779,0.013035490756445849,0.09873938153356249,0.09050200393812464,-0.0374737387719395
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02985879349188056,0.05787939038833469,0.09823541636477215,0.04916996361673695,-0.0007706043508826475,0.01820961632153827,0.014754712226943087,0.11433051556956236,0.015696976803831145
HALLMARK_KRAS_SIGNALING_DN,-0.1066381668373296,-0.02674140599453015,-0.036159923281348566,0.03770316895622297,0.015227091891770331,0.0006404934737668365,0.10910855394121234,0.004723048838293968,0.04770889418324823
HALLMARK_KRAS_SIGNALING_UP,0.043399979193721926,-0.006172926695711633,0.04977347811618812,0.060742185395956196,0.01609175515639732,0.008126592364813695,0.07954058830192572,0.02326363562254646,-0.0008585102797624162
HALLMARK_MITOTIC_SPINDLE,-0.04927590491544728,-0.010982483075469252,0.01995611971421169,0.09222681116110845,0.023108988368530668,0.0392349233601778,0.10162780494240937,-0.04826416792021788,0.017165452366322356
HALLMARK_MTORC1_SIGNALING,-0.01379143414735187,0.009180820674176889,0.11434197368643029,0.01796231377909977,0.0012712086299984378,0.09631154146192727,0.01992485461760233,0.04549186861640269,0.07744765047866621
HALLMARK_MYC_TARGETS_V1,0.042275801636252344,-0.045705778832614764,0.14863858657861,0.06769139137415915,0.06348724724453285,0.055842636110312927,0.12010203830190906,-0.10188709380103829,0.055770767702294874
HALLMARK_MYC_TARGETS_V2,-0.05640053255739478,0.028270979236502587,0.0208139314821088,0.03913287978468377,0.042794832098114785,0.023748423763544666,0.04157493612638196,-0.0025193012611331887,0.061100345324837754
HALLMARK_MYOGENESIS,-0.04805115513513732,0.00432349225051205,-0.011381351644602213,0.017095072132919664,0.04928468922385657,-0.04229219559871714,0.08083399517039706,-0.05056297612890835,0.001133060210781117
HALLMARK_NOTCH_SIGNALING,-0.046555818016152856,0.01466765492681448,-0.035565801458496187,-0.020060319079148604,0.07029649797264038,0.01364808098134004,0.11689276049160137,-0.070455570032563,0.01031764779197445
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.00769868544727239,-0.03043833060613414,0.12689980669463294,-0.001396596424177097,0.036005989972711594,-0.04348059392313767,0.12445561069540112,-0.017585382926242055,0.04263428258628809
HALLMARK_P53_PATHWAY,0.026474216663644592,-0.017941630040593518,0.11105949371723557,0.05150304320242938,0.015144237625347208,0.07610540692599659,0.12060091582507111,0.016559309102874537,0.029369023650073278
HALLMARK_PANCREAS_BETA_CELLS,0.0037153145123868304,-0.048947511829363057,0.00743278800451112,-0.008023875480435693,-0.014952380409355195,-0.028494231323245453,0.12151338631425082,-0.12259894159818216,0.024622323464713245
HALLMARK_PEROXISOME,-0.013405521081895782,-0.047820359235280545,-0.03472658678619013,-0.02023827385392789,0.04849314262367478,-0.020726830061204286,0.06881089010486188,0.037110093391461665,-0.013255691094071197
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.009561273059652393,-0.04808526620847819,0.07828016432821623,0.015210748433919388,0.03785906200197398,0.04644689111969718,0.11135359920655545,-0.08277222849869231,0.019645471564135705
HALLMARK_PROTEIN_SECRETION,-0.01514998205562249,-0.04090471955877919,0.1629889372704358,0.021671800072901197,0.04466251922060829,0.0711354850696389,0.12942997425089398,-0.015104719871037186,0.072201883261769
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10894865383137439,0.020143136414049606,0.16169821329254705,0.008937321829896502,0.009368129279687665,-0.05823624995319364,0.12302443055986474,0.09215076761993896,0.04024540863787972
HALLMARK_SPERMATOGENESIS,0.007909087223640641,-0.04178564190151762,0.03412301197922599,0.05301286031821122,0.0424479148196883,-0.008529588433119776,0.1302310006340413,-0.06400246634498909,0.04309927670316323
HALLMARK_TGF_BETA_SIGNALING,-0.018148136348263084,-0.01989389911276685,-0.01542564100076859,0.050633036913290165,0.013640848953423117,0.030847580882509478,0.07378248273352742,-0.012998962654617212,-0.005038099525349241
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.014767750322785718,-0.0027058340653112467,0.11987278746948309,0.05415427096534357,0.08008473393592977,0.10264155545383982,-0.03722825355674729,0.058924499107124786,0.10902483156423229
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04740882363557151,-0.014436118157406874,0.14123505580148318,0.0978631119473274,0.046173431730168274,0.1173651844065568,0.10741363049142702,-0.042733455123489965,0.05868148341264985
HALLMARK_UV_RESPONSE_DN,-0.06164450165764411,0.03207936469326612,-0.03954815718172262,-0.00919814119241537,0.039876810031949844,-0.007728771460867817,0.0634304090154558,0.043828635810125076,0.05311445513514983
HALLMARK_UV_RESPONSE_UP,-0.019444364554335247,-0.025431362587759885,0.03164461153467913,0.05402328763652649,0.010754055834488683,0.030817549880277108,0.13908525449761378,-0.021403610825656186,0.06426493604185533
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.10016933526291462,-0.06232528359648736,-0.003637591060207271,0.06198383425888589,-0.01021780731020052,0.09493193168307854,0.11071347404544819,-0.05145208971814888,0.02381496714741994
HALLMARK_XENOBIOTIC_METABOLISM,-0.006400830223658652,-0.03043236410058144,0.0796160548896455,0.05479314591488969,0.0452272441314039,-0.02597129898515879,0.09389488731919098,0.05999717062895303,0.03857990223921482
