,UKF248,UKF255,UKF259,UKF266,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
HALLMARK_MITOTIC_SPINDLE,-0.004978824369123018,0.08380176247875938,-0.010679199756002527,0.17696792424322555,-0.04826458783471336,0.00920736096370177,-0.012792859819597187,0.054960319056621514,0.09945075243916084,0.04006064663356032,0.015597348758268851,0.18681683213563582
HALLMARK_MTORC1_SIGNALING,0.06385649394828005,0.04783621271401739,0.05051145503834408,0.16911296951419372,0.027277995449586732,0.05961918390470946,-0.06641659044513443,0.12416152714040607,0.0459099467505462,0.08220584331749778,0.053552405410433386,0.06762759635791803
HALLMARK_MYC_TARGETS_V1,0.0019067820450407592,0.09006305811816852,0.09289862019938244,0.23311417962225545,-0.11816764334383177,0.06236299951079779,-0.025232220119504396,0.028625303208529775,0.07589847497689467,0.00815432890996833,0.016180152740296886,0.0508105394815532
HALLMARK_MYC_TARGETS_V2,0.020555845693831922,0.05981448840038275,0.013346154679316465,0.16347267041888666,-0.04971982840260888,0.01722789898513542,-0.014076260311300801,0.032261691304739167,0.09366566421244148,0.016623233363144422,0.002323866602446025,0.006311293554758785
HALLMARK_MYOGENESIS,-0.018314727378000918,0.027130980174538702,-0.012637185601727077,-0.15892227284405894,0.028754311097987404,-0.03754294178670167,-0.014830140814879085,0.10474299258438544,0.0522640614564604,0.03315647112692037,-0.03704735823922,0.04646516346909497
HALLMARK_NOTCH_SIGNALING,-0.027189579491916336,-0.01619187096104279,0.02293833954711718,0.12339746722126267,-0.16518135320060054,-0.019947039967801092,0.002580842564279263,0.05456771892124161,0.061943444400400366,-0.011162499785127998,0.03906735602076787,-0.03415613984329357
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.014791611121660124,0.03526414496777508,0.07335522525471741,0.01678967540284475,-0.17892718485073808,0.03310095162365721,-0.02751640435425937,0.05068099685127526,0.08159353306401716,0.02417275837398957,0.014219637441306728,0.048250867790503936
HALLMARK_P53_PATHWAY,0.03975702046747473,0.1281960349117144,0.07408190723595792,0.13252020060642844,-0.11189880661332546,0.05003523682933462,-0.07031522993178059,0.10922210920417631,0.1334270961609657,0.025011262805329712,0.04256412038509899,0.0256093139744465
HALLMARK_PANCREAS_BETA_CELLS,-0.01716805602328717,0.07039557356811511,0.0282666893120904,-0.15541571296386872,-0.18370494614129823,-0.01764464177990861,-0.0038664200452653646,-0.011178717169535954,0.06211730224837908,0.025434275521901608,-0.06180605341074086,0.0015856554251871041
HALLMARK_PEROXISOME,-0.03666856570172051,-0.053849965359341674,-0.015673744019703326,0.083235809448105,0.026028373868463697,0.0184183078990563,-0.020694993481680392,0.017127232293400196,0.06691114270055923,0.007275321251457206,0.006278808224961124,0.0421814331632615
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006430780986736344,0.12784538345324414,0.022982078982298593,-0.021288610534650806,-0.11199634503969907,0.0026792090282050517,-0.0891210865388522,0.06477776334510194,0.09029454452527304,0.007767341009121935,0.020509282567279012,0.13438851001541624
HALLMARK_PROTEIN_SECRETION,0.028923994181747365,0.08949144847480346,0.04437652250900569,-0.02413793451634723,-0.08339367380288323,0.046977585740864754,-0.04621878866073447,0.07195556267885374,0.10598904749418012,0.0606167785502215,0.03610289241044618,0.09190157454928961
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03208406445874403,0.004899330139895344,0.09012551654223266,-0.027191759077887526,-0.1665704801924228,0.027827661163353945,-0.008375661485863016,-0.10034289059589865,0.05815102652650672,0.014827457172583726,0.004208042647229768,0.020679702117159884
HALLMARK_SPERMATOGENESIS,0.001357968515215455,0.017822517600882992,-0.0031823474934387173,-0.02615336066101806,-0.13565708503564092,-0.008194310410587135,-0.025645717463819672,0.08232265358029757,0.07274118502897287,-0.0033662570406823183,0.023705595764470573,0.20866535847222728
HALLMARK_TGF_BETA_SIGNALING,-0.03997183273139158,0.06526540875846043,0.02426369105099851,0.1927758220222907,-0.16160430359368905,-0.013871615500477953,-0.03663428856609296,0.012818574276236535,0.0733836935303695,0.0271595729367982,-0.022047626445554122,0.09439379554342199
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.013708529848087564,0.1381019611446591,0.08891574458915304,0.0981471994772425,0.04189025798625698,0.0373536398736322,0.05761538197927758,0.07623249536766921,0.11711046778767865,0.07123099292241897,0.028723579832604297,0.02122675782173651
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03624633086403493,0.12270454279236413,0.06769688962704891,0.2091731486244998,-0.10207871890314686,0.04181571515883223,-0.022539665350194395,0.11661707191124165,0.12086955500012814,0.04337977225447839,0.022632419413250348,0.05339632187792465
HALLMARK_UV_RESPONSE_DN,0.00579026074475197,0.090783935714792,-0.07031355337839164,-0.1261876198820677,0.16091380903190844,-0.030423615011228707,-0.006581038600953355,0.07370511272586654,0.049796251211300546,0.03094429748352683,-0.027017184145763637,0.10952571309214353
HALLMARK_UV_RESPONSE_UP,0.002409713893739113,0.09554132738563409,0.048409399112222744,0.017243839386705238,-0.12984367320364146,-0.013891328657988825,-0.05842570093000431,0.020351114039904725,0.1155014147570971,0.053437306077742934,0.003215181631779739,0.08188065717799572
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.009269701176744844,0.1606705166711372,-0.0811461461608738,0.23970266607501667,0.09002154717135169,0.05198709224263022,-0.03456249140573726,0.07723148671018701,0.09682185673448859,0.005471808578189316,-0.02295008640883383,0.0851674097786333
HALLMARK_XENOBIOTIC_METABOLISM,0.037569193805051526,0.04552312663596626,0.05039878295479291,0.05463713765019687,-0.09779685249975478,0.017892679235154346,-0.06446884901904117,0.08884666962905098,0.11195764370344753,0.04540361846124624,-0.024990567435662005,-0.036552190714853106
