,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_MITOTIC_SPINDLE,0.1926847779546247,0.13506728402424473,-0.019146199276778787,0.05250780599623711,0.24980295877654635,-0.047531385245428596,-0.3041489861189002,-0.07708468782998278,-0.02784321157928231,0.2876332241186817,-0.013962170634212415,0.048001782665249175,-0.10149766071245298,-0.09930999037038112,0.13152784165488807,0.14076421573206238,0.1733525651856549
HALLMARK_MTORC1_SIGNALING,-0.22730420750351996,0.03258694913115081,-0.011785863468098318,-0.01749333312965135,-0.16674483502585177,-0.09491733750141707,-0.27435979547146866,-0.21628668872916668,0.02707133194583746,0.23033372077561576,-0.3080886818931245,-0.041823438964248685,-0.08291082040106179,-0.08749845453099449,0.024449235484887068,-0.11256401354088942,0.22062360464034178
HALLMARK_MYC_TARGETS_V1,0.03838317389828969,0.18379590644841692,-0.028444982690626893,0.04390485257689923,0.11918217601971211,-0.1435808234977041,-0.2811162880606185,0.03518023360998717,0.0009229671484386193,0.2953737036973393,-0.27447470778487293,-0.025258000208861854,-0.1269147547513436,-0.0590907141799877,0.04923472990190913,-0.07451346408997744,0.2473942926097093
HALLMARK_MYC_TARGETS_V2,-0.09210987626757694,0.046805094063204725,-0.08530403676526929,-0.00871324625243188,-0.15942866494762417,-0.1794241421207098,-0.08638286811743788,-0.10047548381806586,-0.043082569443271726,0.037885027937604544,-0.15246278887296125,0.01758168504358152,-0.02927808847825526,-0.024022215259304747,0.003161808191577459,-0.07569182224528828,0.04927078856682955
HALLMARK_MYOGENESIS,0.20270108364776554,0.047454080703133915,-0.0026103799704692704,0.0397375801338276,0.2299725560291057,0.1700891105436885,0.20954589265774004,0.12609233405977188,-0.04878771331406409,0.1687723596374755,0.29075994244737385,-0.02235752473152732,-0.03304617237944932,-0.016582541895171655,0.20736491120351203,0.19906898265868422,0.13950898007129178
HALLMARK_NOTCH_SIGNALING,0.05369347653589339,0.16225909845741757,-0.053147779315081835,0.08744203352974987,0.1398142208837477,0.00847916149727794,-0.3425110228264056,0.15013208892672483,-0.024902902467939893,0.19675661409394204,-0.14304562502186016,-0.11171342582891414,-0.05287640342549512,-0.0054634734849734,0.08123411541857917,0.00669889019042269,0.16952651085525558
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.2892930663649709,0.21097110944950015,-0.022756058394198996,0.08174833058068626,0.2688630963389141,0.23313844691446248,0.3484784815911036,0.21056069738970082,0.06509203975195924,0.4977688405350174,0.18469877892471223,-0.05612954175819286,-0.027328128751780843,-0.12386871822485053,0.037230102631627224,0.05518708337703643,0.2742805003348325
HALLMARK_P53_PATHWAY,-0.04527043717862907,0.06317338920662581,-0.018487386156362626,0.0040369987534746125,0.1631237657770189,-0.07001697141076911,-0.2919206806322299,-0.13262124243871842,0.01998265199881541,-0.06547265809067074,-0.10578784911199958,-0.05338599911678242,-0.053734563770353565,-0.00856533895515,0.04387412325279251,-0.12466241989799912,0.21920396300901573
HALLMARK_PANCREAS_BETA_CELLS,0.41268881787930917,0.20037556660978176,-0.03133509828480924,0.1088560733729362,0.29158581171248843,0.37363013477620993,0.44622520527300025,0.24272514923844687,0.013805158861296886,0.500778329535697,0.25335872265550485,0.059850178709969566,-0.07121842470086395,0.04072885682626886,0.014627666928243174,0.3215065790803887,0.2909367587274784
HALLMARK_PEROXISOME,-0.011975094196832025,0.12537781482507063,0.015561709968154558,0.0650112217152984,0.11063392625789771,0.0003337172151862622,-0.0556608541268399,0.2893320594150536,-0.04140221592233665,0.02162130005156629,0.0022737659210522,-0.008175718540520108,-0.05663802582342405,-0.03876892682192045,0.049681368467890556,0.0557521052107794,0.11185979840607271
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.28624602675747435,0.1826177457561596,0.021721177635831222,0.0693537859931677,0.24867138864635283,0.22521188729637356,0.042767635091620924,0.017289057335089845,0.05385558026841157,0.49998304612484323,0.2516477568956932,0.006291624497014662,-0.025441661159046274,-0.014419056384567447,0.1287723582477102,0.11198902468701995,0.2790026988718516
HALLMARK_PROTEIN_SECRETION,0.0962217519758648,0.13159345779333467,0.026396877148943697,0.03749223675215068,0.20135477085153528,0.22918704445783947,-0.15668244645258048,0.07050068047961491,0.026315214688051567,0.4755045880689286,0.060972982724333914,0.03423937938479733,-0.05582263232769052,-0.06481647202998066,0.07503546152881276,0.11832792060732784,0.2679690987876603
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.12307766065429981,0.008440599029801177,0.0017917200117027834,0.017503784947096628,0.2596634721530393,0.09997213817938505,0.15494748642710396,0.0773280677805211,-0.03464714011138848,-0.4892958952176059,0.20224176191521379,0.03673723013831481,0.06089805160878068,0.04613351405834344,0.06346996942231083,-0.0083571080775416,-0.2819242914537547
HALLMARK_SPERMATOGENESIS,0.3463973432420584,0.19574241794327443,-0.07109140234170691,0.09008670327614793,0.16316411870200426,0.15014471531879842,0.057681632520544646,0.1870204854084477,0.09966867874653096,0.49989417106639267,0.3251751378408279,-0.013602675517790867,-0.038641856123559075,0.0051733977850031395,0.010037985025986034,0.23924217005923062,0.19979530009453808
HALLMARK_TGF_BETA_SIGNALING,0.10528107364271784,0.06985935963300294,0.013334677767263116,0.05764355550062654,-0.009491432458065411,-0.17485706077297292,-0.3163578239239481,0.142724544375633,-0.022051847785425575,0.01264133169080867,-0.2580186516737714,0.037220119867207,-0.06967229474718772,-0.05632005791601867,0.1964047269365856,0.02545678055007658,0.2355199786877405
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.3690664258493358,-0.06366196234903418,-0.011647309488521634,-0.05426911064598594,-0.27254028057523516,-0.18099437475853583,0.46477427821783884,-0.32007604741749074,-0.018372655193219484,-0.2594020861218029,-0.2616469147937327,-0.02554077088304284,-0.11670224054746263,0.07633309636059007,-0.08923941876959367,-0.25585859731729027,0.0544468232487462
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0970840790362689,0.0938128045584359,0.005732202542219502,-0.04231820545424652,-0.08482348486353794,-0.0813184089828762,-0.23617758355776106,-0.14665593466060656,0.030990869593966238,0.3640595860755137,-0.19832647075018042,-0.025293376735244292,-0.09961294772984287,-0.054718516693883085,0.08943487949682127,-0.0712691674674858,0.17431671313680824
HALLMARK_UV_RESPONSE_DN,0.008076517430558976,0.05158978462190647,0.02745801038755199,0.005839151180166068,0.2379977020607047,0.26504446890077227,0.24125315338775666,0.2608649336071229,-0.026054465661847596,0.4716891881604433,0.3115427884056239,0.034716213439092966,-0.0020000337983660226,-0.021336564357375715,0.16849897197893912,0.09050271381705632,0.30748433656397256
HALLMARK_UV_RESPONSE_UP,0.28288095664364643,0.1493738088720223,-0.022083936521627566,0.05763103128354855,0.22470914514947615,0.24284680337635636,0.46648569516011296,0.024689948308483436,0.03797060339801775,0.478738892119298,0.2501849014072932,-0.010663361485482137,-0.05435304514573356,-0.0037663667761441244,0.018579555425019843,0.0866140285409182,0.19406664912497265
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.1112160716625319,0.09685462474348311,-0.05771755571112676,0.007895086020657678,-0.15884063653138533,-0.2067298305931489,-0.4279471124795254,-0.01109816508157775,-0.01604831838606606,0.256805541275194,-0.3261209164308509,0.04319557546571068,-0.07501369925755777,0.010080796954246452,0.126315304603255,-0.02123991710217594,-0.1459402318717855
HALLMARK_XENOBIOTIC_METABOLISM,0.18752827793144075,0.07047091025389345,-0.03295958131057013,-0.056024891409905804,0.16393661313800428,0.01932397700525121,-0.07856119551158045,-0.13128237328219752,-0.005299448126914109,-0.23689550718429547,0.05714452831949273,-0.023324675773728865,0.040033701571698485,-0.06668998380043885,0.07169796826680064,-0.027820129431238058,0.07530962244757416
