,UKF248,UKF251,UKF259,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH916T1
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.047791175464901595,0.0018600122941108588,-0.004153703052170739,-0.009424453556591777,-0.02047897923506043,-0.009308146248603145,0.1242814191974704,0.042455634130674116,0.026195813951918754,0.030991107332483368,0.060038204935167865
HALLMARK_ESTROGEN_RESPONSE_LATE,0.041913121825548426,0.035866605466345555,0.053185452258857194,0.04587780011127015,-0.0015578193403000293,0.03210073150414382,0.04492557904456021,0.14655143900543072,0.03727016356268103,0.09073847952463775,0.05131328898059668
HALLMARK_FATTY_ACID_METABOLISM,0.06263922517878213,-0.010522598310642804,-0.03861660396039803,0.03575175414878997,-0.04240485790383707,-0.02912348281948491,0.11568696264248901,0.09107129484437884,0.061875691019408326,0.009669510777310627,0.04826385336452478
HALLMARK_G2M_CHECKPOINT,-0.002017205990448384,0.0822256741226516,0.0003361710831755066,-0.0017315167943506484,-0.017560466252494394,0.027104480233205518,0.18685269165866808,0.04211140547025625,0.09063651018618411,0.0409828907620259,0.08422483560830644
HALLMARK_GLYCOLYSIS,-0.009974060394719892,0.010628837852659712,-0.046951200431328055,-0.04165111737720964,-0.0318467182311429,0.009674033417307288,0.25433396832609606,0.12149304650539657,0.03616933169024436,0.07282920432708322,0.07079280518305507
HALLMARK_HEDGEHOG_SIGNALING,-0.01297146445792863,0.030721286826627836,0.04611730164075598,-0.01040376359839461,-0.04884968145904587,0.05901408106017675,0.05857012049334452,0.008620718792409787,0.023433829938911268,0.026620838606785543,0.11780413388957406
HALLMARK_HEME_METABOLISM,0.11493112522724339,0.02702981456058204,-0.005128250843278164,0.04606530357994466,-0.022025282479176903,0.0616584593243099,0.22415258973379987,0.13885100470407555,0.03381161902464526,0.07706635512775246,0.04663965573143018
HALLMARK_HYPOXIA,-0.046407353595845274,0.021654181702192955,-0.012618989045998903,-0.0033465540505628927,-0.021309609842697086,-0.019123962541264816,0.20470884577855478,-0.11138331509549128,0.021721325794139896,-0.047928667398806364,-0.01116643421811774
HALLMARK_IL2_STAT5_SIGNALING,0.1046378067284487,0.007226580972403668,-0.007089559855344998,0.06461785724623047,0.014945409835273812,0.00815274057777211,0.19186353661055566,0.08078009074436954,0.02924366889462988,0.09738859060957782,0.06717281319490068
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11450678944748392,0.02282130820474566,-0.006048040698400976,0.012006825453749825,0.023074947278814657,-0.030138909171604365,0.17650871583962527,-0.031184237583216385,0.09379941794262114,0.07173150941979717,0.09124525786556163
HALLMARK_INFLAMMATORY_RESPONSE,0.06668266324727491,-0.012404312393276684,-0.032058153599156,-0.061413476155431766,0.026967917014554366,-0.03164031496362296,0.21551055298556515,0.07002529011618444,0.05288753689973136,0.00805879601465264,-0.004320058190434749
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11092467919337848,0.066493214510692,0.06808118914263026,0.0351313999573001,0.08538866697237199,0.04347762431626299,0.20209565063753027,0.10842136166930845,0.06728730960253641,0.11282703675129863,0.07122012311256538
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.12616795604119033,0.05407168234344952,0.02427126883993442,0.05920523404448279,0.0012353577726598407,0.027794403749596904,0.23500231086893889,0.05910130190354907,0.015872014011649227,-0.01431475219858548,0.05541873732982488
HALLMARK_KRAS_SIGNALING_DN,-0.01455545393282752,0.06344553856785062,0.01224557017821955,-0.02561119041008993,-0.0506317076288207,-0.024260467897737153,0.11759692200465731,0.1364167326983846,0.011699713342535596,0.08016847336999883,0.029963501739974117
HALLMARK_KRAS_SIGNALING_UP,0.0752404889690917,0.023799801881779593,-0.03524798568495013,-0.004891115474010155,-0.05459131630451586,0.044136662124831604,0.22661522139014398,0.025401002417118807,0.07498879166198749,0.036237272036713924,0.04520121985781886
HALLMARK_MITOTIC_SPINDLE,0.07726751009979727,0.04750869248418145,0.007699575544466429,0.04926058264567932,-0.01709563934723723,0.04258414331390863,0.1650340506834907,0.04167383891300088,0.05219126537648543,0.08458543554296157,0.041082935057762525
HALLMARK_MTORC1_SIGNALING,-0.06087430709668441,0.05144197361715147,-0.04747154707198973,-0.03188224327007693,-0.043817067680494225,-0.019385727461588908,0.20572455356790875,-0.07977073201079257,0.03484829852227165,0.0010283071227709286,0.02942972224940763
HALLMARK_MYC_TARGETS_V1,0.028223208697332153,0.025577815301409748,0.012277952046606363,0.05631804774531374,0.029348399578351465,0.059612786783954735,0.2541983190502619,0.0682338037444283,0.11877397057105159,0.08646508590003814,0.09053154540428043
HALLMARK_MYC_TARGETS_V2,0.024749875452152608,0.04396821072927351,-0.029402158779346613,0.03940194219541809,0.005267129634638355,0.043364180763178994,0.11018425189051627,0.06154752659438779,-0.0020546340881049683,0.04063175914889823,0.07148495783616741
HALLMARK_MYOGENESIS,0.13595836832237676,-0.036556047922601156,-0.03219511858560455,0.0671394881306276,-0.018564755385772146,0.031079496709196,0.12655066780806687,0.0439917059293562,0.03337741190928222,0.07636649772207726,0.04264786876318919
HALLMARK_NOTCH_SIGNALING,0.06258579800780399,0.0063092557981176255,0.03622146274949164,0.08095833114363882,-0.008162588675835988,0.061042527957237566,0.28223481597531536,0.0722012569357063,0.11519432224447203,0.084804719790475,0.08542393885297513
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02347231873112467,0.036783784027854094,-0.015393298489582461,0.00460992136004838,-0.010106949391246425,0.049026821452668345,0.21368036948613214,0.13946869981634571,0.11657755100435371,0.0837904805752464,0.08460145588605493
HALLMARK_P53_PATHWAY,0.04445353137508627,0.04970441809672083,-0.01994359257358202,0.044207223903469206,0.02434508532937227,0.05742432175992078,0.2196139879981791,0.13237350208482127,0.026134461281874948,0.08406450151762689,0.061624068597962385
HALLMARK_PANCREAS_BETA_CELLS,0.04620123954379639,0.01782504313552785,-0.006073600490046128,0.02567530081252374,-0.04958712484581793,0.05059070794212999,0.2720431908376682,0.1070977643861742,0.09927344284812453,0.0907396085651944,0.09369313411455459
HALLMARK_PEROXISOME,0.06597193444500524,-0.01890528091772493,0.08272588895512627,0.014321951497719945,0.017928749341021052,0.059645944110507394,0.20509913400626675,0.030631537906387243,0.06218412215074633,0.03171613176753702,0.08984706686552796
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05316869004462999,0.046937109148801795,0.01612534061045594,-0.04245707470549262,-0.017856618778239637,0.06625529548427736,0.25385131024709956,0.10071705394640595,0.11005600301351554,0.0773355535429067,0.09970271751414114
HALLMARK_PROTEIN_SECRETION,0.07466051255191805,0.037187486440637296,-0.0024332664883572113,-0.012217104185845982,-0.042578186569625254,0.06869111934023435,0.2578022378066762,0.03956343119847359,0.08289663303577433,0.08114677146083976,0.08274852938338657
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1048183745517005,-0.012173194901782113,-0.012296810863463847,0.051440878585016066,0.020815856765722965,0.054106857434679786,0.02783558884050462,0.07502805974663247,0.12476663927932667,0.08581456570050713,0.08735600847263596
HALLMARK_SPERMATOGENESIS,0.012941018445706824,-0.019010804948088263,-0.031132626952562296,0.019923607098070256,-0.022748795630622105,0.06457653250080295,0.17249316700934347,0.1621467157918452,0.08152796274067828,0.08458487879844463,0.06456134501958215
HALLMARK_TGF_BETA_SIGNALING,0.11723026375665525,0.006180081681265479,0.04902187244896317,0.092992736234701,0.030285491547307294,0.034724987890976056,0.2089667949212197,0.11496484253245602,0.05395526000547805,0.0408255575608154,0.001862127204562864
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10621630203485909,0.008838649377590976,-0.03745052648057638,-0.01673107923002862,0.03755057143653698,-0.031207753708470138,0.21667414346452654,-0.04559835204675267,0.01763495498831039,-0.038026288118799656,-0.043147778141311606
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.048940001748277735,0.08162350860086669,-0.028639296542061328,-0.011595220090897307,-0.02869418236985276,0.053642710774795835,0.2864986701831507,0.049306416071950986,0.08266640097004269,0.0647971538213752,0.07300170719278636
HALLMARK_UV_RESPONSE_DN,0.1144591640197981,-0.04817349263648924,0.010282706031770826,0.05923832435219196,-0.029934596785312743,0.022209092348334337,0.14789858102618048,0.05461035868076689,0.036054399293927744,0.07124846979011627,-0.010685078750031567
HALLMARK_UV_RESPONSE_UP,0.005459028391648749,0.017070665673620696,-0.013618206562477591,-0.014678404887427842,-0.030765963234159744,0.004621076344642262,0.24169984623661933,0.0011879697167169168,0.06369038739859123,0.07795709036935936,0.053139174600571264
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09064941561328022,0.05390554941685523,0.011253792159920098,-0.0526639913745408,0.023185149468355877,0.020409000642963835,0.046998654074186935,-0.004729144194875506,0.0491474444169862,0.01446747748358462,-0.047768723532190104
HALLMARK_XENOBIOTIC_METABOLISM,0.0018211919422407624,0.015393709757061873,-0.008669442711964024,0.04306210893148483,0.015356987935703646,0.0861165995860684,0.2936720858691852,0.0989249460928344,0.05252156430935424,0.060404565550127125,0.04579509596016307
