,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_E2F_TARGETS,-0.0036408103070551777,0.06211868030110819,-0.0827214615866368,0.06147968137750787,0.12798365939706982,-0.0009338318924374947,0.00908893153430266,-0.05718521882359565,-0.002845009990803499,0.08054942833829862,0.040299272348194845,0.12958228945640643,0.12332794846045511
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.015354975134631525,-0.026587797961527673,0.1259121610838724,0.0428649130537145,0.007929659735881112,0.13222576394814048,-0.044732882818464666,-0.02504539458024534,0.0348182489597308,0.10795010551869252,0.012675187777175648,-0.08382151944189163,0.03333064130778666
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03778478800778412,0.003981351896504291,-0.042601954116885464,-0.002597238098499827,0.07005320478722557,0.04312783643708155,-0.012156533360847727,0.033217350985203696,0.026183485497787526,0.014981299279457214,0.07095040101029833,0.13492783638340503,0.08380868728792833
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01085853099859345,0.07311595611767928,0.08238299702068126,-0.004161384396467313,0.07371855400171431,0.023921159379347155,-0.02632211733652148,0.02609405255473494,0.0374462489175036,0.06913138133020255,0.04948837331556412,0.1020097068017328,0.0604848675022784
HALLMARK_FATTY_ACID_METABOLISM,0.024179176071570527,0.03401729551155679,0.09920272757540086,0.05593886180708298,-0.006889027551430787,-0.014280533190494922,0.0046702245980942934,0.01951458757246115,0.011775113358147503,0.0012704431118866388,-0.0064833427270777795,0.03081740962880595,0.04285623854180164
HALLMARK_G2M_CHECKPOINT,0.02562763385306,0.01921186238952521,0.0020407195045906565,0.06509937660947347,0.007875051587956202,0.08215412112034738,-0.04727842401533059,-0.03947326925724783,0.024814963589713582,0.05322402052775239,0.023403608705420267,0.05577019017234599,0.065554548329579
HALLMARK_GLYCOLYSIS,0.039399284532548345,-0.01588154778773155,0.008578496783497687,0.04368054505424618,0.026751379281242542,-0.02816432453151228,0.01774958018475208,0.06576525329822075,0.04454176627201542,0.024988318098617127,0.06808722271180379,0.09335774404138084,0.048133397701254875
HALLMARK_HEDGEHOG_SIGNALING,0.04808835793186139,0.005987885393395996,-0.09002047762639706,-0.04747456602794198,0.04772117586334331,-0.09405366554408627,0.02265643837926297,0.07541429822832692,0.048423719445229,0.09856604973330495,0.024197355609367865,0.030978749919396552,0.009655465363661582
HALLMARK_HEME_METABOLISM,0.04958971939694851,0.06154978815580878,0.004766291536356747,0.07037232075751916,0.11921910713850058,0.07689747327140244,0.004572708891382072,0.03234075988569207,0.039351170844989174,0.04301008663476347,0.02657066338074893,0.15595816939408938,0.08814363084311568
HALLMARK_HYPOXIA,0.004239674083063419,-0.011589296762576981,0.08469747111772206,-0.034148812930795,-0.012199700674399029,-0.028134128715322962,-0.0388009117259838,0.0058950135725477784,-0.047110868768283944,-0.03440028955536413,0.006443697407786666,-0.02159406464399906,-0.007926721061547917
HALLMARK_IL2_STAT5_SIGNALING,0.0254025857991614,0.004705920716302442,0.026152886337227836,0.07102504292410305,0.1284004867452319,0.019835091298470428,0.015987157043635243,0.020529336022160553,0.08570620136207044,0.0958174082406048,0.032922883518182296,0.06250582295935844,0.03767261657788509
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01854362827349613,-0.012843160644497914,0.12154182986559663,0.01174462649883401,0.06436102925483017,0.09133558436035083,-0.04531526932460547,-0.06407820538555753,0.004874356642407325,0.10439629219586319,0.024202703560123388,0.029872671777940608,0.017128742173697267
HALLMARK_INFLAMMATORY_RESPONSE,0.014478859958638117,-0.007620997593716783,0.08531146014877528,0.04116163245834277,-0.0030038521486415747,0.017939347985822047,-0.03283627498981922,-0.04974596526656493,0.022575066186612872,0.00534745576227431,0.02315474133243653,0.011827074828975805,0.0035018037953863553
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0387902282606153,0.07396691578614381,-0.08217983523794843,0.08643050109624299,0.07925079465752069,0.10146905527874356,-0.05352168625484039,-0.0019319497855510555,0.047822706148130036,0.08775566058341483,0.024769596912763942,0.1388936501331584,0.10031321638651014
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05098487162331552,0.023223929021996985,0.1563191721083664,0.06308899496278837,0.03126400631516329,0.07864727509232608,-0.08607629928351372,-0.07833633622120584,0.04017797934366748,0.13209953044338807,0.053235586375918034,0.021014224966896707,0.01024601462265353
HALLMARK_KRAS_SIGNALING_DN,0.013994325106252047,0.06369992857047974,-0.07741931875317175,-0.014502271567506745,0.0617339303467884,0.016616445675859057,0.028369889566113575,-0.0014356460563736317,0.06346346418725525,0.02757680023928522,0.0797890799272891,0.20312522369595842,0.1035346430671974
HALLMARK_KRAS_SIGNALING_UP,0.029258709938736232,-0.0033952130418862885,0.01075293047281701,-0.009540188887268552,0.0826976800220683,-0.07517046499410615,-0.013254287411671796,0.055273465898336996,0.04181373271025632,0.06877448007741827,0.010547334205594318,0.05105240785978815,0.011022663748839156
HALLMARK_MITOTIC_SPINDLE,0.0069934481791787935,0.04103584289572563,-0.03585028068577631,0.09404780395836683,0.09916157608333678,0.08576469759544934,-0.0034603825542378476,0.0524591129184699,0.07496435478427732,0.04563785357325028,0.04231488943761041,0.13986975672579224,0.12568393931803143
HALLMARK_MTORC1_SIGNALING,0.0236232843472074,-0.025523225130083482,0.035819074585212815,0.06365295616496305,-0.00794985698815002,0.04512687206657864,-0.019299912170738502,0.0042807194643862045,-0.01701318825587801,0.042780690665072896,-0.02714817686492278,-0.032996232269172865,-0.010634436882375883
HALLMARK_MYC_TARGETS_V1,0.006606170936050658,0.010638845033628727,-0.021739193851499788,0.07396988194874736,0.11895594817095999,0.08593018156432032,0.004517344370076859,-0.0031112276554995477,0.001871656968625549,0.11504624949801384,0.02963451582218978,0.11116979742206057,0.05433862110818521
HALLMARK_MYC_TARGETS_V2,-0.010496715019207348,0.0632913530205641,-0.013962328119631008,0.0024101543175010067,0.04843685570454546,0.05261007231774929,-0.08116904797616258,-0.037269702712135186,0.03441472461461735,0.03447681543319598,-0.006972515465558897,0.038046067749030674,0.07568327082122338
HALLMARK_MYOGENESIS,0.009441762314417764,0.05924926975194747,0.00950181668445482,0.01998121064111613,0.1013657390013686,0.0988008556631589,-0.04513792121118535,0.04902507380415949,0.1849142655153426,0.03526291256380627,0.04502876563807676,0.059070513589348304,0.10396732190010105
HALLMARK_NOTCH_SIGNALING,0.024702210686059423,0.12098056924437355,-0.06723562709199561,0.07892733616725157,0.13161398557533957,0.025075943099041497,0.009689706232437229,-0.013441704051620786,0.041446754120642575,0.10660459740873879,0.06410268222228753,0.15989137445271032,0.08716529923732486
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.011676059886620708,0.04129233205795264,-0.07352268506902859,0.028934393950849267,0.09150123944022283,-0.02264411604136518,0.02437875723286521,0.010148386645974145,0.01843501458336781,0.11572066123521081,0.05496619028877554,0.17284460857726835,0.09032424159617451
HALLMARK_P53_PATHWAY,0.02434485524558623,0.022739889543748202,-0.034554172937754805,0.05767373702342789,0.05185098816266402,0.07615998692471537,-0.03184111322359286,-0.006563889380132046,0.04427982774113542,0.11771676041593848,0.08637723720289762,0.16755707282719534,0.026448004126125253
HALLMARK_PANCREAS_BETA_CELLS,0.06570373818705384,0.10972993412118585,-0.033599845357942755,0.03760518433800614,0.11911925190452816,-0.02259991653954879,0.013529466399857104,0.012414158618638404,0.1230389319875282,0.08393684518512624,0.02749215494300706,0.1766223237973471,0.05975398924703193
HALLMARK_PEROXISOME,0.027124830895094623,0.023840831057232077,-0.02156660248496776,0.0298930419690372,0.08212258907129681,0.018633953244503815,-0.06506699014934479,0.008460991405953579,0.06697646756455806,0.08595076255738866,0.04275963277564679,0.08200253820381166,0.013021778588371356
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.004996842338088052,0.08461717760886438,-0.03721351498774171,0.037505536083108,0.04793195643752033,0.013843568883323496,-0.00461394846166812,0.06030907430944439,0.039436232830214406,0.09040792942759321,0.0138589844298678,0.11655727761004799,0.06447819036812419
HALLMARK_PROTEIN_SECRETION,0.05234203876514656,0.0658515881596757,0.03519937541832369,0.06526962365145493,0.10231641673936073,0.032637468862514056,-0.019967078883128472,0.018369934180369602,0.017587886972029256,0.06466002954456211,0.04711946372707787,0.13112603771250575,0.0460173448809956
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05449293507025727,-0.020826025278824812,0.038949470996201954,-0.02312585698679399,0.08351481656114976,-0.023861177455837664,0.018742359551610285,0.013754479103027828,-0.010228650862265383,0.013809923495865642,0.04531474796551309,0.11696931174805372,0.010208010633762744
HALLMARK_SPERMATOGENESIS,0.030165968982840168,0.04987376056438084,-0.07298281144543269,0.07034548257930892,0.11552474272181185,-0.02756744450657515,0.007055789202395242,0.04057362938978802,0.08551481701090094,-0.006257197820123293,0.031179899143378063,0.1861538606915339,0.06621010981069789
HALLMARK_TGF_BETA_SIGNALING,-0.010912109168317554,0.035172403940102216,0.059476119585151775,0.08342522052670003,0.0990100710335134,0.006824841703839346,0.009390398249228774,-0.018127657561013914,0.10902293903352299,0.1229657392572838,0.028603776286655967,0.057084055394045694,0.06844661036310042
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.019514155056311475,-0.020830106637040387,0.16370498294772753,-0.02906896655923031,0.02847532782605817,0.06434915686493616,-0.07063894782493045,0.020466672754001533,-0.050279975085762284,0.009730163180428223,0.02194199878614932,-0.031753120422342636,0.0049269045304761346
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.011838695647626815,-0.008845359926194703,0.08948501827340447,0.07130559625849796,0.05919934254887533,0.01879189465088965,-0.014028912874509645,0.029157513677109673,0.013201345911477695,0.04515979013189486,0.04866865140598647,0.10029399442161602,0.049543216241068964
HALLMARK_UV_RESPONSE_DN,0.0343410146043099,0.05084801393639131,-0.030722709761453023,0.024806709741500985,0.09861690643466274,0.09204558127943177,-0.033640953251514547,0.042730683388858215,0.040666047294495536,0.07285106884559439,0.035189537116456414,0.06513201499937082,0.08182890661138197
HALLMARK_UV_RESPONSE_UP,0.026409064807629848,0.032805374344778725,-0.007634371998947978,0.007819993651383564,0.05484955089587074,-0.042470872353417934,-0.01999703679267968,0.06983292802557954,0.04811397404605907,-0.022823831709358578,0.07943689049812716,0.13230685928608596,0.01843440633675951
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.00014045057273540153,0.055888993997624724,-0.05520381481504298,0.044312707903188,0.027910661498831604,0.05198887398849314,-0.013109350774150746,-0.003674653524170229,0.06962117161998273,0.028187728045980142,0.016543232806939305,0.08611768064659632,-0.01547299190834389
HALLMARK_XENOBIOTIC_METABOLISM,0.010152313472563403,-0.005861364530883637,0.021239857048072255,0.05975274766222899,0.053153689183482136,0.02498135200187898,-0.06516442452236591,0.0362806722744865,0.09593271731924596,0.03884633708684118,0.07555094965687319,0.1828148775928431,0.10850405784360181
