,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0018357524513275356,0.03940876615030124,-0.08921354192954653,-0.06918400677665514,-0.12244203509710214,-0.13802454177643325,0.10814089157841929,-0.21597481269275637,-0.0693983421418706,0.008770248494441853,0.02377160660138849,-0.06575890981318416,0.19498690570929614
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.005930680885075995,0.06092814330159873,0.06559928533456265,0.038083045972274604,-0.08144359610740072,0.018709159845980244,0.04909526384628917,0.21460617100241222,0.1119731219998854,0.03916296372061711,0.09407913003078566,-0.023914416429010498,0.16807187333553678
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0026234717927493003,0.03291943777774782,0.02546876010313591,0.031714623873730315,0.1438718789789444,-0.01746110809648256,0.024119690097296843,-0.0144644819514935,-0.04501898162694297,0.0057994507605053005,0.04515254212316986,0.011700769054843343,0.0634876553879095
HALLMARK_FATTY_ACID_METABOLISM,-0.026689316766285345,0.08013272986027105,0.06996052817768972,0.004873665740013864,-0.11750619947713709,-0.08256516532045353,0.05388977844374263,0.033828943491353625,0.08742004629221274,-0.0013529231310824262,0.024694096491352232,-0.0358380782715529,0.053068639316559134
HALLMARK_G2M_CHECKPOINT,0.023370241284798005,0.05883018861019289,0.03008831544305547,-0.07700794615512685,-0.10452003781726436,-0.06692743934206333,0.09783560136475133,-0.03713538488027698,-0.08994893932447126,0.009710193928274016,0.038708596995691825,-0.0853557553164218,0.1744369378989444
HALLMARK_GLYCOLYSIS,-0.028471947338643274,0.06708313940368278,0.031149569382620635,0.04667875143406743,-0.0744755563543469,0.016347204622925736,-0.03813338398756956,0.25945127640308585,-0.03196054666540391,0.08021055054357731,0.05527816104781483,-0.022093497950390003,0.1901219915535831
HALLMARK_HEDGEHOG_SIGNALING,-0.004663652491283083,0.007188158126432643,0.08392701244180939,0.13580780278341398,0.1718438691333887,0.11629132934915457,-0.04066844506573737,0.2764804750176375,0.05802815166252445,0.032251558105962405,-0.03000867360389813,0.17619316898303428,0.21204866066373207
HALLMARK_HEME_METABOLISM,0.02050360859468466,0.1034265080642681,0.0795099936225092,0.05092803546694711,-0.07585707431632811,0.053966805329238664,0.10624691202604383,0.14708721137353387,0.03185599785987372,-0.015238463767680739,0.09433990024112124,0.0876622029331402,0.1523400646238784
HALLMARK_HYPOXIA,-0.032065938170824364,0.05465038142021489,-0.12150450058774462,0.039804282742647995,0.15545182664283824,-0.0617977480417713,-0.01729549417311578,0.00443514396902135,-0.08279524800118362,0.0029456467486863322,0.005046856391149036,-0.13532058339426506,0.23128773879483083
HALLMARK_IL2_STAT5_SIGNALING,0.013318119288624643,0.08100746507949019,0.017423966408827256,0.033455181254501386,-0.10114935693015165,-0.014308218155237439,0.027976468922918742,-0.08820289213306458,0.0685524212621663,0.022445855208166082,0.04905672230682461,-0.06856063750663129,0.07592698726435086
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05129769114208154,0.06111039526657869,-0.14110810129338042,-0.06703585327704484,-0.17614263079158332,-0.1160498411299329,0.09333009301448182,-0.23814693750434998,-0.05525647510215519,-0.0768274506171452,0.02420272250758896,-0.13098097092909358,-0.11609056607962126
HALLMARK_INFLAMMATORY_RESPONSE,-9.86061479280271e-05,0.00034147556370146636,-0.05111264344984129,0.0630663784343755,-0.10374748824334457,-0.10360920187410888,-0.005591454610555221,0.10299886308187099,0.0027263418793651425,0.03633784367645032,0.007574241169993094,-0.01466659628339047,0.09812372284129788
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.016266336325346704,0.08187491904930518,0.07826467976132652,-0.09808334653929435,-0.14350829139558643,0.05017344396576306,0.06661118281923852,-0.22831649121726538,-0.026182354259082687,0.08385567413761148,0.08150975546367512,0.08077137753844553,-0.11352314963101506
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014305138898308074,0.11779001450636556,-0.08468889909182092,-0.04071901485346219,-0.11827029853734489,-0.024832448826913642,0.06477021315220784,-0.21483008658337135,-0.06728416246971458,-0.01740398395540232,0.0594034361849619,-0.1433024761085508,0.11956213521855683
HALLMARK_KRAS_SIGNALING_DN,-0.010954146396296431,-0.01439118689676832,0.09811660860816014,0.13115759709969066,0.06401293809558405,0.09154343274381506,0.034833518988078856,0.2696405874163907,-0.028695755099175418,-0.011485557375266338,0.05104944684818355,0.11473382859085551,0.2566998878428707
HALLMARK_KRAS_SIGNALING_UP,-0.018483832111162782,0.029224462469644656,0.10617289933535005,0.1315814907119072,0.09597879785561989,0.10870124357757097,-0.0011810369282545163,0.23687012669611276,0.13532657827363206,-0.02934733552967163,0.06805952758741035,0.07100440330594442,0.2555979063567786
HALLMARK_MITOTIC_SPINDLE,0.022347112453059592,0.07535698191886682,0.0928663948003558,-0.013041652266135096,-0.1002141863021717,-0.0020856608975681795,0.04798434987883213,0.14531213845718038,0.026051146585691253,0.05497573052655339,0.08901538769297498,0.00920534270260471,0.14814582332399337
HALLMARK_MTORC1_SIGNALING,-0.0160549166727278,0.06261150591595864,-0.09681943185215366,-0.024325336786544548,-0.08458368740940478,-0.06272368211146874,-0.011444643320400827,0.1581165749407381,-0.10286949193726265,0.0083474398896383,0.005442766809177985,-0.08360091549597004,0.14324742476725516
HALLMARK_MYC_TARGETS_V1,0.013577530809178635,0.16335847500446193,0.1175734441993277,-0.03330664948838805,-0.07774253510957166,0.040685370959926505,0.11060322935034972,0.18128140584201918,-0.05483767318421779,0.022296483525271995,0.04875352738479193,-0.07397235062605945,0.24400944757962356
HALLMARK_MYC_TARGETS_V2,0.03781058833489771,0.0169531843774324,-0.04276969923434019,-0.08484703908888441,-0.03757776919590792,0.01490188078645194,0.04313469982188395,0.13191114269147666,-0.032171314222020145,0.0319575747353224,0.03358210891234981,-0.012758018690054133,-0.078436963192669
HALLMARK_MYOGENESIS,0.023888989138578485,0.0591402248647926,0.07673997531931813,0.1298471556087576,0.0691931549000724,0.040154837616423994,0.09790367478583532,0.16583287244807354,0.10402838819121492,0.08121865163111147,0.07153043523957121,0.12429842006835014,0.1559604670011943
HALLMARK_NOTCH_SIGNALING,0.04357897940565208,0.00643060520054278,0.0804754781807528,0.0398678324042047,-0.13125548201358767,0.07520432337933998,0.14524130819611838,0.031393474328742815,-0.006989096995260437,-0.01003687728113522,0.069902895092552,-0.03816776683611633,0.13005205943325465
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04443098899231228,0.16909444973385904,0.1357350521488777,0.10509839880174714,0.16460732643570963,0.13199180562922613,0.03191210240070255,0.2881227415603204,0.08058587121861015,-0.0005273267719857627,0.07105167827558818,0.028769227453578315,0.2729911076395977
HALLMARK_P53_PATHWAY,-0.038794857510857546,0.12471985911252718,0.06820641662812622,-0.01461241664880481,-0.07790874283694162,-0.04025091933787882,0.046985878089749085,-0.01472876545021428,0.0078014177532824,0.016310101166813508,0.06964289500659868,-0.11405991819758833,0.1775968066577485
HALLMARK_PANCREAS_BETA_CELLS,0.010211108648309765,0.054721776446821295,0.16495141538923533,0.13312231180740555,0.17907145022487087,0.09395750621343263,0.061509679103939154,0.29688470846490267,0.08180125044454029,0.03390549355852959,0.04954417779800272,0.1462369363599636,0.2467997322621121
HALLMARK_PEROXISOME,0.026024306191480606,0.010538986678335914,0.019166149058429182,-0.015403265856281278,0.04095174115758648,0.08448408404810884,0.03229378009703472,0.08558652517563449,0.05649592809979863,0.02907095414731087,0.024411582733260568,-0.028142790803035417,0.1655985086603984
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04428560413413886,0.08688879533117694,0.09491105349698627,0.09674061244234537,0.05853294918925701,0.010590620042497794,0.0029491181441890645,0.25748925493204955,0.0871350667636441,0.04603477920455269,0.0746426643862833,0.033303112952863693,0.24011661513073143
HALLMARK_PROTEIN_SECRETION,-0.0050833461213054265,0.11845071678434779,0.08070189306639436,0.11321625640046912,-0.04366852039107101,0.050075225610154636,0.06875438000806997,0.25623151091453367,0.039697082693004655,0.03771459269304499,0.07109126211478894,0.05211895230444334,0.18169118565575249
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05421361420559682,0.14794294960539456,0.05466471362517984,0.027717490858604685,0.1030139994484934,0.07781800346067357,-0.044839697477520896,-0.23920475951133133,0.09692806158682749,0.08993297018256238,0.09727516145335063,0.02540656652612883,-0.13616227323562424
HALLMARK_SPERMATOGENESIS,0.006813248024095688,0.06961475713021913,0.02297848884248766,0.08464610915909739,0.001962834328604973,0.11362755118475278,0.048756961778047454,0.2665932915744548,0.09898791440631352,0.10137707562496377,0.05292775943972719,0.1122555216073823,0.13872434695259628
HALLMARK_TGF_BETA_SIGNALING,0.027173832033063474,0.0011257231378212936,0.06796895714178278,-0.060941899689727234,-0.11059646149925936,0.06739578940248336,0.07039010738633465,0.05740395903117972,-0.04136087038844851,0.019003721718267325,0.08121234755543558,-0.07028575453284998,0.04598171508134457
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04164638262836796,0.08344238532814925,-0.11941103291350108,-0.11411309696054128,0.16058978523756906,-0.11023603951689358,0.05370267141737529,-0.14490335709083565,-0.07192877131976583,0.02220754638419881,0.0004020700279710648,-0.18414216617864268,-0.05630997857756344
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0023983284207714783,0.11368531039861006,-0.0481635145588737,-0.03125501550636112,-0.0806087338669502,-0.020271203347437768,0.04598407450717621,0.1919985209086567,-0.023341099698006816,0.027949107312575567,0.07733294570824463,-0.09364215396570012,0.2283835332862073
HALLMARK_UV_RESPONSE_DN,0.004707566970768675,0.010017036334585366,0.10110853461278162,0.11797548690931321,0.1344937967165604,0.0915337956183052,0.08334307988454867,0.26177481246872064,0.1290394222099592,-0.03526067083972496,0.0849627037044329,0.0302927208065267,0.14328179552007217
HALLMARK_UV_RESPONSE_UP,-0.004566319447697747,0.09852986384309238,0.09422667327782355,0.12286854367715704,0.17027283063164347,0.07445846353630832,0.004281192072463858,0.24695746546086325,0.06744341910020366,0.04289740940089972,0.04265643879944898,0.009259224162641208,0.21803018111010267
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04606354057875279,-0.08264903109949961,0.00030806746896243126,-0.07849845606634234,-0.14399420834466223,-0.04381653821053571,0.0642672729600107,0.08772918047645244,-0.10854596576382447,0.06587658209034185,0.09293975316911601,-0.021438225089360635,-0.1293182093913747
HALLMARK_XENOBIOTIC_METABOLISM,0.02971301679959388,0.08591349006250587,0.05610937984414375,0.035238477874481304,0.017156601872466412,-0.0723654722894747,0.06710861430844392,-0.12088742797607864,0.07163391511014214,0.024499952274623874,0.07133415186532178,-0.004352461999170741,0.05761399903042961
