,UKF251,UKF259,UKF260,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.013501829534983438,-0.038940654911333625,-0.03326513848436766,0.05411718917749373,0.16411640389284335,0.08120412516930839,-0.03080283764312703,0.040739515464749736,0.10275804015840623
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03707380182544762,-0.07825906241194105,-0.0016261287148808534,0.03375087695792154,0.12509093165054846,-0.02066642983622927,0.012844720363328108,0.05484998978752898,0.07286514749410714
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03858726269762067,0.03151033153797162,0.017734140341505684,0.01019910410185186,-0.023509417303068117,-0.08237591587465541,0.04499737779387741,0.05607973693599791,0.009171148501913865
HALLMARK_FATTY_ACID_METABOLISM,-0.04056640257309683,-0.01721326716356992,-0.030077080996746726,0.020282570790211986,0.08122426544197352,0.0057664489876848935,-0.026200054959833366,0.0706532702291536,0.06066776848632298
HALLMARK_G2M_CHECKPOINT,0.01317274894582338,-0.04437077717184114,-0.07328701853207052,0.0004077465200095404,0.052058590311372076,-0.06029095001823454,-0.017637260920589988,0.07358317098537384,0.10339532538439038
HALLMARK_GLYCOLYSIS,0.0021343932540356493,-0.002019749269166992,-0.0518427341207405,-0.008088640081221265,0.0787691055560698,-0.12934223210402782,0.0009548785951343864,0.03794744181894893,0.10110500570564838
HALLMARK_HEDGEHOG_SIGNALING,-0.04507102006506536,-0.06444847557328191,0.037544762425687286,-0.08858682930996485,0.08215129854204731,0.01721799686936604,-0.02403156129380792,0.08743583243022908,0.05708535070834562
HALLMARK_HEME_METABOLISM,0.017032130523974027,-0.028947632715635597,0.023279484730871082,0.00219622579039768,0.09421067055259257,0.09191587380174403,0.07616412782312285,0.06435598465964384,0.05429612930175998
HALLMARK_HYPOXIA,-0.009472841822518048,-0.023077173288816498,-0.10024908203317935,0.027179329533949123,0.12831506941631995,-0.14411228986582683,-0.06275489757805745,0.006083700912995618,-0.028940318849417068
HALLMARK_IL2_STAT5_SIGNALING,-0.03281704922213299,0.004782716862526165,0.059768859958602115,0.017513289074165328,0.06420137560497756,0.06453943370710746,0.04479369343021357,0.11081121562809146,0.09462709596467614
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02909192527945781,-0.06806634190910588,-0.027928863566703165,0.029595809773251342,0.06870945475266488,0.03383779605593939,0.009315598423786368,0.04300593319649943,0.15367919013580436
HALLMARK_INFLAMMATORY_RESPONSE,-0.03160127290262108,-0.009398663687455054,-0.06136153000733488,-0.029807508584684242,0.006894657874813528,0.08992723832130373,-0.03090147953452905,0.018424672238558596,0.05215136575136835
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.052749741104974227,-0.014306042538218388,0.0984887379204701,0.0768974272688297,0.12239840077820632,0.11031695306890926,0.10640571592208745,0.09751178905212435,0.08868357943697969
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03116482567488489,-0.011286028606574757,-0.04703677687523992,0.049437468344463956,0.13626320076751106,0.08531301609005423,-0.0353794753547085,0.003856327164140096,0.06564928276511198
HALLMARK_KRAS_SIGNALING_DN,-0.04725069614838856,-0.07506952693127196,0.04171302349517925,-0.005307613502735351,0.09940294634711086,0.016590216200049458,0.05880970229913619,0.05690077702890881,0.037296327222456536
HALLMARK_KRAS_SIGNALING_UP,-0.010064432790468649,-0.04180352714173522,0.026574069671573775,-0.03665356836102064,0.1278209418190071,-0.002539507870999695,0.039492366741743536,0.07860325521547165,0.09819309593021558
HALLMARK_MITOTIC_SPINDLE,-0.004971011337281608,-0.0236952060483282,0.041573398912551705,0.008225059739378968,0.1369524765619401,-0.09041471503302387,0.04769146189582838,0.08716796949299443,0.1256546734342668
HALLMARK_MTORC1_SIGNALING,0.026154569291979634,-0.015419159805034745,-0.12943329773274354,0.0015961921584653365,0.15750696992124014,-0.08803972899260369,-0.09390211671741037,0.036733655358731764,0.07461492082879959
HALLMARK_MYC_TARGETS_V1,-0.026888102447012792,-0.021638182043684485,0.016532669960144374,0.0160988043152888,0.11651608921704976,0.0019569314025165456,0.14181739878618144,0.11088292528891136,0.08414564807232863
HALLMARK_MYC_TARGETS_V2,0.008381315350342117,-0.0016673791969903805,0.0428260112591846,-0.01897490639547296,-7.809347759589739e-05,0.026974780245552995,0.10810895986097395,0.038763474793201295,0.05014453144114063
HALLMARK_MYOGENESIS,-0.012075789893648423,-0.018426936114137746,0.06941394409976545,0.053981109354783396,0.1473910115102361,0.03512406331183754,0.09556494225582926,0.07240590305750327,0.07594125346099778
HALLMARK_NOTCH_SIGNALING,0.0040190698277688805,0.005985587635043773,0.06302675053389004,-0.03890214001367938,0.11961847310180744,0.037955009141177616,0.07867118508421742,0.12475608487453879,0.11954968626297202
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03448788058930915,-0.04826396344527844,0.04177819073436514,-0.02895326310029882,0.08786734718313857,0.028588880892811433,0.10105975418919212,0.10032887440988876,0.04650931391641864
HALLMARK_P53_PATHWAY,0.02921424220276991,-0.014716146681487068,0.05474408455089414,-0.012690490048882725,0.07564385284091725,-0.058012536021549044,0.055699455899072416,0.058998309981803054,0.05431205414105285
HALLMARK_PANCREAS_BETA_CELLS,-0.06617624690411646,0.006121353351165986,0.0577854669589027,-0.01153387317436008,0.13168744609459546,0.02492435862033568,0.09359266931574513,0.07992409769362087,0.02113535895512452
HALLMARK_PEROXISOME,-0.04561264555000977,0.001321723406606176,0.008829688992441662,-0.0231964692941633,0.009711944518395766,0.0203517472115481,0.06352431500604123,0.07044024678387226,0.13479242623186777
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0006200728172371246,-0.0002159221437633407,0.04942298883812831,0.007101246321665993,0.1501940106762856,0.050696904260449586,0.11044153791054183,0.08035347005925449,0.10726423024694323
HALLMARK_PROTEIN_SECRETION,-0.006939053619468128,-0.03593193460171791,0.007274259346705903,-0.0013964510734332327,0.15277068378533692,0.052094042211519094,0.056173610395413104,0.10185246937171494,0.10126942902609452
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.013706409204997267,-0.03786878140201722,-0.016877739050132876,0.03911178487460621,-0.0015281901168473957,0.06561966812603007,0.07400308000307328,0.06416416186423106,-0.05860067272588293
HALLMARK_SPERMATOGENESIS,-0.004349952871322157,-0.047301850313456725,0.04398573002861745,-0.012313866480723343,0.07980908952573425,-0.08105204291593862,0.06323833047027967,0.084186317896712,0.03445928742080135
HALLMARK_TGF_BETA_SIGNALING,0.008257395514424847,-0.019534312795054774,0.0694338371447296,0.042195746746004646,0.16686509671144453,0.09408088427058657,0.1107767166258095,0.07284324979693052,0.15880910223630865
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.011554204105418893,-0.011181738430726588,-0.039105637516530366,0.04650503947249243,0.05390001564044015,-0.017138044200599657,-0.04584894861204902,-0.06058611586712587,-0.004340367860003855
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014140996966400797,-0.01830480839217767,-0.10143312400405419,-0.022892734827781144,0.13108539611047607,0.03648896067362922,0.05043596780780476,0.08552335390607128,0.10095254795326734
HALLMARK_UV_RESPONSE_DN,0.023300766494524845,0.015844385148569146,0.10284683663408355,-0.029060333672952514,0.1405889245836035,0.10874189298041645,0.06493823400873135,0.038731939498184174,0.06469729225876805
HALLMARK_UV_RESPONSE_UP,-0.01675206046783446,-0.0727056886937638,-0.0436727075857167,0.012733903093670113,0.09147185737271081,-0.03624886560417361,0.021637828563043908,0.03927706267563662,0.06636216839105197
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0504270198728169,-0.03170342027860504,0.07824099888746464,0.0007401690732782974,-0.009517043312247543,-0.055776344220728934,0.002798010142110066,0.07390061753205894,0.03589561242760333
HALLMARK_XENOBIOTIC_METABOLISM,0.03517039792599019,-0.02219498292887987,0.023740347915644743,0.04459002564756399,0.09333520156691225,-0.11113151455149563,0.06431416180712371,0.060491784617358615,0.0774919714665517
