,UKF266,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_PANCREAS_BETA_CELLS,-0.0026000011009938324,0.09587201564740497,-0.08922386408481577,0.08105700069374694,0.06404335542393857,0.07542454812409947
HALLMARK_PEROXISOME,0.027438390891868364,0.14145774722185234,-0.15496531561666538,0.028462707380248174,0.1025707483418549,0.028949187842927427
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01626506249624958,0.09796864379979621,-0.07563875807447747,0.07799386012489194,0.08578380537635906,0.03993634945158783
HALLMARK_PROTEIN_SECRETION,0.02835733962790859,0.049605361198333905,-0.08516595749096433,0.0639051189645923,0.06852005971278594,0.008756059257944034
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.021688117830236008,0.03873373966038523,-0.10275880004279732,0.1117732272441705,0.09062640897312578,0.062255928400393595
HALLMARK_SPERMATOGENESIS,0.02158280480149549,0.06042083039249214,-0.02529776456950166,0.09515191402601307,0.07360242520950078,0.004396421331646825
HALLMARK_TGF_BETA_SIGNALING,0.04651828004074019,0.05877255577711486,-0.05071114516733724,0.045807426823885555,0.09633972103299869,0.012762594578216682
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.005126893294080101,0.08328921848647403,-0.06631340794320491,0.11178892285457594,-0.020048186739561644,-0.08693786736926579
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.061609791326388955,0.10444656073947008,-0.11067357673130937,0.0724419399422164,0.08889133739164153,-0.02736658230013825
HALLMARK_UV_RESPONSE_DN,-0.03067805551323078,-0.035261097890802506,0.030899853267516406,0.08318901185784433,0.09918551211990692,0.028496259604214858
HALLMARK_UV_RESPONSE_UP,-0.004330768620335302,0.10905736898744624,-0.12188445682851926,0.05143537156258371,0.05687441090251922,0.0037139106035016384
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.023420421164579944,-0.004574555810305582,0.03855134295467906,0.02574423534441694,0.033122424385714846,-0.047180145659713145
HALLMARK_XENOBIOTIC_METABOLISM,0.01192899737105086,0.05593238493682051,-0.08226727304560928,0.07973051100737406,0.08153731772042105,0.04477169368704913
