,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_DNA_REPAIR,-0.007276143266987522,0.03950714398038472,0.15136410789788102,0.0632914116310746,0.0629731677987259,-0.0036647898559034526,0.03512415165479875,0.0024031369439035054,0.07251618012946463,0.03539760175432664,0.10534444589961597
HALLMARK_E2F_TARGETS,-0.011010884229283518,0.04040225520136385,0.11109818641890062,0.04473191300464524,0.07965677603950788,-0.03786225638333536,0.06834137988266105,-0.024593501754134477,-0.013529281110118137,0.006461573659223142,0.06477352951439051
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04626578916109531,-0.004107507478630979,-0.03098052788174462,0.08439466215658872,0.07073251781040046,0.015594731852564828,0.02090207087690779,0.02803411678226118,0.013815626909501461,0.02826696616615208,-0.10277559094308042
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009084611106069536,0.017623738726226912,0.062042249939308396,0.014033711952906147,0.057309025434554975,-0.06967856781511586,-0.00529531441455528,0.05085589967083304,0.03501524938553888,0.0104643955071192,0.04609302877490404
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007473552165218874,0.015659676800827846,0.09471441285337767,-0.020910487097923414,-0.06515771523539059,-0.02990607416682187,0.015848524234704963,-0.057353696693927946,0.040327875067119316,0.05712107620396428,0.0885127959453858
HALLMARK_FATTY_ACID_METABOLISM,0.03970326133327773,-0.0001803707465267468,-0.02146774671863837,0.03600749362963692,0.055099189705217676,0.03459669202075656,-0.016018859856057888,-0.01680149868284707,0.025975528950232543,0.014155253169828979,0.0974324570448948
HALLMARK_G2M_CHECKPOINT,-0.013944471731089243,0.06617226007314715,0.18634919650482357,0.02905447371993179,0.09329689050663109,0.028718508750300093,0.060943125836349074,-0.06592304238891637,0.03131506135159367,0.005689117713995321,0.07873682580489834
HALLMARK_GLYCOLYSIS,-0.0018747245393359287,0.05510826745852998,0.04574933549045406,0.03472808362156619,0.07247916018515692,-0.07427614860233635,-0.02102922721659943,0.01916594260668324,-0.05111633573424999,0.03169992472773983,0.08708351944486914
HALLMARK_HEDGEHOG_SIGNALING,-0.011638301685303401,0.0178937350696111,0.02174593325442618,-0.018158927134371596,-0.053397242074110327,-0.057967123433543315,-0.0275846538574262,-0.024272270478225957,0.006062636131911479,0.055205312043655655,0.04879975181847744
HALLMARK_HEME_METABOLISM,0.01678850168605288,0.04977919607405754,0.14885340165112979,0.04850792209058163,0.06533252238859047,-0.08945520077752096,4.377330300863434e-05,0.03862512420399648,0.04336290346631522,0.023580301889979362,0.12907941726584615
HALLMARK_HYPOXIA,0.0030347130423287747,0.025057878194605466,-0.08497973597387282,0.024082097480208862,-0.031106257487372273,0.01672136135263869,-0.014884029767088313,-0.0023705415492465557,0.04704991029195248,0.08784072982270275,0.08253961096538255
HALLMARK_IL2_STAT5_SIGNALING,0.05165068854870949,-0.00904605132186953,0.07491509918713088,0.022314574169270386,0.07276321727583071,-0.04212435687850224,-0.03220117530884892,0.056732665502009144,0.030027237039734738,0.015942798467062813,0.08075693793276066
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.025245102734018924,-0.022553390102959224,0.05027680803252634,-0.023308666112893582,0.12676704929182445,0.013092246079526297,-0.052205769900295775,0.06364862811084519,0.042984065439697454,0.07678186504132772,0.03923558656962005
HALLMARK_INFLAMMATORY_RESPONSE,0.02913003267927141,-0.023971858347430156,0.0956762721540725,0.0033064120223496576,0.011243819386204177,-0.006693253080257053,-0.026635192032227552,-0.031052814989406523,0.004813142858481416,-0.02502111918423916,0.004867451401538711
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.028681276954063476,-0.04312172908787226,0.10363508183531694,-0.01082316873713328,0.06286737792615478,0.011514198408746115,0.009792351940696128,0.04990148678766593,0.021456920629858448,-0.006401328418084397,0.020285924946263363
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.010226662256896333,-0.028109420618597978,0.023954827554424275,0.06675426439675765,0.061116440020513585,0.020618891147430145,0.003855495554982234,0.01968746892119444,0.04639158770973455,-0.038227656291025154,-0.03675936766305657
HALLMARK_KRAS_SIGNALING_DN,-0.009576327140597972,0.034137065824829844,0.04814451648751632,-0.0053223448637322686,0.0320360021787766,-0.0674367210135523,-0.02288073972522585,0.017669932058695773,0.04777787344020205,0.021858172229488097,0.11922601257832224
HALLMARK_KRAS_SIGNALING_UP,0.033058206981835606,0.007600660836266678,0.0790309534024851,-0.0046764447488306885,-0.039516383114471365,0.00819055048468572,-0.004462247170040057,-0.03878116662289295,0.0442055633870172,-0.007810632353785974,0.006376248290842274
HALLMARK_MITOTIC_SPINDLE,0.008434653606512422,0.05422633310927825,0.11971806632061635,0.04456640621724512,0.08978371575669877,-0.03585591087258166,0.027889992753750825,0.04489704007402162,0.08495177172317456,0.028014463267384774,0.08108216745341568
HALLMARK_MTORC1_SIGNALING,-0.006772212054923666,0.028389543326855775,-0.05669493584442568,0.04645100093762743,0.08376169173384676,0.006823271422332125,0.008582069216826794,0.09015570819229551,0.018037187825490675,0.06762238358796309,0.11402733951699279
HALLMARK_MYC_TARGETS_V1,-0.015551054966729498,0.07808561341215753,0.12681513518317733,0.08307156708049368,0.06853050752288133,-0.004172603516350471,0.05124676579421988,-0.0246842338224345,0.013889113884564437,0.03553804892144988,0.13717439217520022
HALLMARK_MYC_TARGETS_V2,-0.045936087417266944,-0.020008260241580048,0.09216047837950171,0.010237355943462471,0.05857761605490349,-0.008214672543587397,0.045689009930055424,-0.0808780665142824,-0.005975402478030451,-0.003525979363123052,0.024072414468072293
HALLMARK_MYOGENESIS,0.013371132556939655,0.02701774744963581,0.0912296825915186,0.0550986343490366,0.0013162269564421423,-0.024950482539904693,0.021932659975242297,0.02336692255638795,0.0725442238380785,-0.02357309923361749,-0.05433187904209615
HALLMARK_NOTCH_SIGNALING,-0.022765787058018922,-0.003402385597263327,0.13646314899449533,0.032651084219955405,0.08799467281176136,-0.03866570142255477,0.033667935421281575,0.0071000570936523314,-0.037507462381903535,0.022203741091140875,0.08249100573111101
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.047679381280202694,0.048648746841375524,0.14844170424994185,0.09880453699176368,-0.06709886268718206,-0.04823916195817105,0.050655472825940476,-0.057190151804551045,0.011284756292809055,-0.014193480515780467,0.101546102464645
HALLMARK_P53_PATHWAY,0.012413408501957197,0.03836145513383549,0.0629353476114789,0.04762631060375998,0.0733071660737676,-0.03088580669145083,0.034878291855829045,0.05619976592049476,0.08452797123123659,0.0400763315286679,0.13953377717233303
HALLMARK_PANCREAS_BETA_CELLS,-0.014617329068305778,0.04114826950825844,0.1326359497544238,0.031065730156212425,-0.07963219963907067,0.0011981940163718985,0.0570881549279583,-0.008199736935125516,0.012605819384599358,0.006498140457068052,0.1219366884782486
HALLMARK_PEROXISOME,0.01986339693695682,0.031147134336594662,0.13396880606142822,-0.05449088952722356,0.04049967419071631,-0.012754717176952554,0.004741040466409794,0.027151590120231134,0.014872070969903976,0.0069251387070435304,0.04539924428625327
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.016882466989370227,0.047179821843980285,0.08210904192764917,0.06581487703924745,0.009689610885035511,-0.05471185700326375,0.02675893274917193,-0.007774741411118327,-0.010755865979277664,0.0037827390086405607,0.05179586678133639
HALLMARK_PROTEIN_SECRETION,-0.007227614503125751,0.007284614888996,0.11627616381195395,0.03495222118917265,0.040634087503923416,-0.06548365743799497,0.005388806653948863,0.052191458977629765,0.010591616451481772,0.0157888584780861,0.10797858933250397
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.028340895005765882,-0.03225335846201063,0.13738189230279682,0.07658701603095491,-0.0617758966916317,0.026672621374705288,0.036626971464568954,0.03220088725999443,0.062344847366694815,-0.002056766001450728,0.12379543537207754
HALLMARK_SPERMATOGENESIS,-0.004723439615283876,0.034269777731431805,0.13803485356392253,0.04160843352781335,0.07470375491804693,-0.005883054364714576,0.008351117402510598,0.00530381322000532,0.03904168668866131,0.003110395354909473,0.10892828053091101
HALLMARK_TGF_BETA_SIGNALING,0.029056700399252317,0.03539054183096007,0.13693858296918685,0.0023371551809718335,0.09421759550983831,-0.03134920808747836,0.019605030684869493,0.0017444290028191132,0.06678267202569094,-0.052812053453954774,-0.014152841339707496
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.040667244469289876,0.030001053355852243,-0.06608790388094458,0.08556445475017814,-0.057858711009355135,0.01357169527196806,-0.021357961665369095,0.021153350025977683,0.04538257967014566,0.039673070779136496,0.029453392659132827
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0166411921699876,0.05869069950023606,-0.006292307576391314,0.09538053507139725,0.06597293795720009,0.04727697079137318,0.03379302461004366,0.014891028948877694,-0.0018110931832603702,0.04779332355983279,0.10652300003142351
HALLMARK_UV_RESPONSE_DN,0.040827663635584446,0.015273939498543746,0.08938098525571968,0.0004922123264854006,0.02959579543566741,-0.09482554954713854,-0.0040608068931118554,0.018192041234459434,0.008789446816217898,-0.017210169543018593,0.0024578234584474905
HALLMARK_UV_RESPONSE_UP,-0.01527886681459445,0.04273882329163225,0.13683054683703125,0.07181732917638008,-0.058737940902287455,-0.0431458070048828,-0.0030660834595945116,-0.034950856539433854,0.06212386632959284,0.02427490082548198,0.10227315100772874
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.001026627414166171,0.08656110883691288,0.08474992005654054,-0.0029652715612354967,0.10737846009448944,-0.009045372647285225,0.02864527138525764,0.029856096221978465,-0.000885082304586374,0.00010069823106572221,0.0619042446713153
HALLMARK_XENOBIOTIC_METABOLISM,-0.005334572767055144,0.03044853790413217,0.14108369728918188,0.033148543789370266,-0.014245809842537187,0.006980561501199099,0.019256978618524753,-0.0038383655248713424,0.04060556644618208,-0.06522886792596119,0.07286756044067559
