,UKF251,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_IL2_STAT5_SIGNALING,0.013624660348255654,0.022994822413689945,0.04160938058782478,0.035502947551880035,0.0020170537892168026,0.044812520776988295,0.05704769451445261,0.014495370760997316
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.054730218805973896,0.07940656789078265,0.049233989648771445,0.05942833631167283,0.0580324247274364,0.00875568215707611,0.054286314496562495,0.0073643399324988925
HALLMARK_INFLAMMATORY_RESPONSE,0.01873583728495299,0.029709372468121865,-0.011926321353299097,-0.03277098252819972,0.029748101062212425,0.011659175319179036,0.020508475902645255,0.004760275042630356
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.004818091728211917,-0.05788607221300422,0.10768566944008967,0.016759779163321938,-0.009242675204283247,0.007391428675334008,-0.018303964285984336,0.0033680966159867556
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.005606445594839,0.014751113372124489,-0.04065023366567236,-0.038593289530833054,0.010662042128401966,-0.013103200058306359,-0.033276708715088456,-0.07694558986617547
HALLMARK_KRAS_SIGNALING_DN,0.00210086827021145,0.10105283435852502,0.09287725493956886,0.05494054540475612,-0.015117343937710413,-0.0032998492467232175,0.014155121642586465,0.03294518937296516
HALLMARK_KRAS_SIGNALING_UP,-0.020928783738056504,0.09765523122372906,0.034872733240911176,0.041551708497076505,0.02169780903101751,-0.0011110948393179326,0.01695859219561724,-0.03503367647867952
HALLMARK_MITOTIC_SPINDLE,0.04567720206814404,0.1568770621960676,-0.002226088547318308,0.045740507386090395,0.00870686005761225,0.040922750441075885,0.025737931891982428,0.04137284256049308
HALLMARK_MTORC1_SIGNALING,0.015565106265598929,0.08096261893777276,-0.07295093791640672,-0.002771436718764322,0.04696757181879492,0.016853500227302257,0.051209968639852436,0.018231950369499334
HALLMARK_MYC_TARGETS_V1,0.04151187692906184,-0.019987628301544415,0.012609710698515159,0.04460613895699731,-0.033205559870480246,0.05376857770017681,0.07156558505045277,0.029772410468419348
HALLMARK_MYC_TARGETS_V2,-0.028435211939064172,-0.0642959254467005,-0.022468672901877942,0.015814329313565974,-0.040167953164284766,-0.020089076181196482,0.04101205419733907,0.04970170383657331
HALLMARK_MYOGENESIS,0.03766831355840062,0.009499425491337834,0.050245560959050035,-0.004545650249489391,-0.002439377060372605,0.03104944824563763,-0.046127849870860875,-0.047885100768131295
HALLMARK_NOTCH_SIGNALING,-0.027926309680925847,0.05879873022881571,0.09752481311419516,0.04139444669206884,-0.02347011923448136,-0.05790424951234675,0.012330436105652888,0.06518388277302378
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04107823742800489,-0.0686093759117564,0.014526850903687358,0.03687774044190279,-0.041609023788349915,0.008201836355368048,-0.027826599921813484,0.025321927492661954
HALLMARK_P53_PATHWAY,0.04979929606972065,0.05644871457274186,-0.05161928039639496,0.03172991281777786,-0.013692188738211887,0.0455308552173705,-0.010710363554010982,0.024541788001340496
HALLMARK_PANCREAS_BETA_CELLS,0.029775335116683427,-0.02724930300361496,0.0682871153212218,0.0653901956655767,-0.010655019062411853,-0.04285582791018185,-0.030034707933179083,0.02570144161631133
HALLMARK_PEROXISOME,0.018297283619819717,0.03389202111197121,-0.035089220243393206,0.04656080387947753,-0.01859560445782141,0.040756513305657605,-0.03754857043947521,0.003964560288271758
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.015168858845509153,0.049192674825307176,0.0058255372017599035,0.02125657490035203,-0.0199774315701741,0.0032915623919753615,0.00014952456083078427,0.00019074976154966595
HALLMARK_PROTEIN_SECRETION,0.03155304693936441,0.11883118611012689,-0.015630410750706807,0.04334701699199654,0.007942243187337253,0.027041163385819345,-0.000598420748873741,0.035302777213895215
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0027647443348301987,-0.012553246482321532,-0.014772765160110344,0.06254566958319177,-0.036115441918241106,0.1179088186447499,-0.0698302172731538,-0.054936329426964706
HALLMARK_SPERMATOGENESIS,-0.0031193177644061143,0.1033103598955933,0.14245966251851647,0.05451366405770413,-0.027549878297002613,0.059491647694753576,-0.033982209445704036,0.054940734053507925
HALLMARK_TGF_BETA_SIGNALING,0.003187195083901365,0.053463825697325905,0.019175562717446304,0.08103806593895331,0.01230126243207971,0.02804634011521694,-0.01402308257985735,0.025763810719854924
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.018748854289974932,0.08981015155050516,-0.07371247212877187,-0.0036434942692601625,-0.02147598682915036,0.02019994370476039,0.07093952445678783,-0.020998731248735556
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.013983429559826236,0.0603467555831092,0.006294746822759226,0.046386596782706284,-0.018510738263369114,0.04945925861351771,0.025320930180316233,0.003391557334422819
HALLMARK_UV_RESPONSE_DN,-0.018610174250382132,0.11602942078262064,0.06907130624966747,-0.023836280650801553,0.007383453781615776,0.049943801110126244,-0.0016743562382777828,-0.019421342444097607
HALLMARK_UV_RESPONSE_UP,0.022985459765579547,0.07774296856877598,0.06001915386659698,0.00984817973601058,0.027410107464644864,0.04833969762862867,0.02166415266982953,0.02197630995373798
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07067614097901742,0.07342848993662086,0.05257950530921232,0.0651426262901943,-0.01224228018588682,0.03761981048373909,0.021589044484407183,0.00876176342041431
HALLMARK_XENOBIOTIC_METABOLISM,0.013566376463589356,0.017691187138881917,0.04235951079368198,0.018523687424003638,-0.015594122407871941,-0.008332920975340429,-0.023638814478838272,0.023611486301749224
