,MGH258,UKF243,UKF248,UKF266,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_KRAS_SIGNALING_UP,-0.06241511874905364,0.010341506586830801,0.009753824304481443,0.11210267008478146,0.0733515272889882,0.08103431351035825,0.11193487127300489,-0.01658289982203559,-0.07660116467463299,-0.11461298634330848,0.0038900848444861323,0.12726895649175338
HALLMARK_MITOTIC_SPINDLE,-0.03712099349558279,0.0269452632573435,0.002913111732975774,-0.03595391455788607,0.04258765249685261,0.07295865024607796,-0.03197874837842275,0.08190898423021604,-0.1244813888750071,-0.15245756672340793,-0.020773001944272725,0.007122948800778119
HALLMARK_MTORC1_SIGNALING,0.019849607408620733,0.011880963139089208,0.04465991194528099,-0.0007861708489419356,-0.0641139977946307,0.03681403766757872,0.04010725420371223,-0.05884512050814128,-0.050969979729826746,-0.06527025044671929,0.007524523144804413,-0.09746045882141806
HALLMARK_MYC_TARGETS_V1,0.005494177941792617,0.11450597576381333,-0.028607048176916297,-0.07281824922332837,0.08882139291709096,0.007241115447079466,-0.010250088492584995,0.09869944509926824,-0.10435091182184644,-0.13116910149151645,0.0006952204641069762,-0.0837670893466994
HALLMARK_MYC_TARGETS_V2,0.02858589250413968,0.01729203628496776,-0.04238470495279549,-0.03986593662612511,-0.014955267532692863,0.07566554621519408,-0.013099784216340147,-0.031952585065758654,-0.1185793727258788,-0.08684151039402623,-0.01784736192512375,-0.16145620539085415
HALLMARK_MYOGENESIS,-0.003452147357564566,-0.0037536299037243697,-0.019251860075055336,-0.03229739493654659,-0.00382683454561179,0.06971510714468554,-0.0930027466380944,0.0029664452911959097,-0.14020539908103144,-0.14300273457021725,0.007785842927655869,0.10402394482028339
HALLMARK_NOTCH_SIGNALING,-0.01664117166083123,0.04473233879786044,-0.018530434902426632,-0.018756261132979686,0.10537571235669395,0.001537080689574696,-0.0772751031910475,0.07747180261633518,-0.13291971350775483,-0.1213757093113357,0.06039878562696448,-0.0800301294799866
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06898372600475668,0.12729577355993957,-0.04237017774767848,0.03137874091722309,0.12009203092362566,-0.028745525906457133,-0.0787783154392458,0.020738280302388078,-0.13382217568988058,-0.13955718655069257,-0.037401057494397615,0.05552399561990138
HALLMARK_P53_PATHWAY,0.01278068948552931,-0.02773217961851598,0.06455452303578964,-0.09130629323282398,0.06274257477891629,0.040129567480689,0.0227174332110788,0.04608026247080593,-0.14268118247920458,-0.13142866819994178,-0.014736980781319846,-0.11507525888958627
HALLMARK_PANCREAS_BETA_CELLS,0.0010694062113212022,0.08438891127233328,-0.030035321518033276,0.0696091303227998,0.10724287402140179,0.011756384482143096,-0.10692400448237616,0.05062485265143509,-0.12727188084235114,-0.1320498292962592,-0.02632431344090203,0.15177455329377396
HALLMARK_PEROXISOME,-0.014320318676638135,-0.0035077942496550096,-0.013250905115642548,0.011142949067413359,0.02886993844224653,0.07559159648175566,-0.03154656386559797,-0.017169579833353515,-0.10491081491517137,-0.115648086587291,-0.016410635075424763,0.0041385677025999245
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.007785232723486133,0.04482581509293231,-0.019315748072191906,0.061709475508259,0.061404439314731975,0.022588289780981877,-0.00755064135438439,0.06780096450319097,-0.1260312864109441,-0.13745346306780945,0.004421278837499596,0.061974399509644826
HALLMARK_PROTEIN_SECRETION,0.008131379172401611,0.08546539759012337,0.019805181174257037,0.026607264402730764,0.06446336997916344,0.04617371135834696,-0.0009442722174584749,0.042586063985247384,-0.13476248475941988,-0.13409479547678074,-0.035901689233283365,-0.03523936308472619
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04422467375457572,-0.07075988890062752,0.03479935007395632,-0.01462076800929781,0.08067522281670272,0.1653346651024617,0.050112567487896977,0.03701744126871378,-0.12619662800350526,-0.11164728698096489,-0.02214026684421002,0.18498403916269482
HALLMARK_SPERMATOGENESIS,-0.01520517277511404,0.07061832657885857,-0.01444707765832814,0.039797670188985265,0.08083692465124108,0.09277076950697762,-0.04991963377619187,-0.08228186388448681,-0.08098657093349608,-0.11851707718853766,-0.01635764363310336,0.09376265362627025
HALLMARK_TGF_BETA_SIGNALING,-0.026792543023923827,0.1131048326193978,-0.035064783018733975,-0.05991828288530986,0.06719391090549448,0.1123864478663693,-0.04467198209634379,0.03167642241981345,-0.09702168606559733,-0.11597511356119987,-0.08637893792339588,-0.1052514677496519
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08213182033121587,-0.05362155635283357,-0.00786872875178966,0.004153605784934118,0.05679197033835717,0.011036780950919966,0.040354476208416694,0.07150027452886525,-0.07248704769095385,-0.02187414623799096,0.00438150865795934,-0.16968400643299061
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01456170904476845,-0.057528830476989555,0.019552367302015452,-0.05140322540805231,0.018861369818211602,0.07799128995631019,0.00931546965117042,0.02376345213639014,-0.1388080634448944,-0.12910656748392324,-0.06862541590929058,-0.116594875145721
HALLMARK_UV_RESPONSE_DN,-0.018725295523106724,0.06216056339287674,-0.019011400510541947,0.0645805567601131,-0.06986898294801779,0.08046638982353042,-0.05034757462667657,-0.037256892122553245,-0.12305092965682161,-0.12086155831309524,-0.011190375602557246,-0.05914272250241756
HALLMARK_UV_RESPONSE_UP,-0.03840869559696142,-0.0498476102341166,0.022692801617124912,0.023010093443200444,0.0709260166201195,-0.01662902058096697,-0.06574834137995975,-0.03246442416811743,-0.1368165498097118,-0.1655875587768927,-0.05673100950135593,0.04076979871556661
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.007280534212480592,0.03145676185107138,0.0006690830790733858,-0.046610085651579126,-0.07091300903272099,-0.02108264518482646,-0.14365659134591027,0.022245728417178763,-0.07184440184361882,-0.0770471245871969,-0.029762894174218284,-0.1038266718847455
HALLMARK_XENOBIOTIC_METABOLISM,0.018969883629438175,-0.016867790443749985,-0.012233690343539593,-0.03313997318576303,0.06852436961199031,-0.03267829078947506,-0.057513285221860964,-0.041304725384823424,-0.14730697936419956,-0.11838780096485892,0.03619133495342432,-0.10740389882590133
