,UKF243,UKF248,UKF255,UKF259,UKF260,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HALLMARK_COMPLEMENT,-0.10960103167627407,-0.018650103045935822,-0.07639979384820826,-0.06730310037313036,-0.07123841598943441,-0.10458314169170073,-0.05337802079472354,-0.20440162541873877,0.05913034758059409,0.09241339391545558
HALLMARK_DNA_REPAIR,0.05738079055947165,-0.06359030581909582,-0.056476710318249176,0.1525095434870492,-0.06703402807680375,-0.09945663954941605,0.03763176759542509,-0.11809808084799166,0.050046981841936684,0.09112053108401502
HALLMARK_E2F_TARGETS,0.04142495696304097,-0.14654695040539828,-0.1172660697969174,-0.07284110932989613,-0.09352256478344709,-0.12132266003940043,-0.030224751686971238,-0.20477550074940334,0.07545490471443235,0.02328868947813847
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.002351696590269912,-0.042959468418933985,0.09941999917235575,0.1507383950205605,0.0599460657407375,0.0365987574454779,0.084491401563497,0.07829466523794107,0.061136246307787356,0.12398681913738226
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029529208244712966,0.03134339137221339,-0.09841555977889715,0.002073723954603804,0.014166908632388536,0.10889891560277791,-0.004723308443426752,0.1272605216766407,0.06709935847404279,0.0854587834432094
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0015346430325261387,-0.1190243626894461,-0.03693910453599149,-0.1066476035713198,-0.09883208905782166,-0.12193531729214684,0.07154719379689016,-0.06767934633910469,0.009845205556471713,0.04705810173469916
HALLMARK_FATTY_ACID_METABOLISM,-0.007880668758937417,0.09868668688742778,0.07274245762411818,0.12814537074784732,-0.07112776765093488,0.0829498826551883,-0.011061585724905017,0.19478515540283062,0.04149246099181051,0.16731686045988775
HALLMARK_G2M_CHECKPOINT,-0.008408196427978337,-0.11263851737791385,-0.061954786802928465,-0.008531020655118451,-0.01831652343073588,-0.12266159947246816,0.015779931401830687,-0.15544884124628147,0.06369485606712162,0.0197132742045813
HALLMARK_GLYCOLYSIS,0.16422590966163914,0.12587055598803704,-0.01816618185958381,0.11889332966293041,0.06801016105794253,0.034990911116219194,0.10671460591964682,0.22030422039940314,0.14277578040924974,0.12151552680355887
HALLMARK_HEDGEHOG_SIGNALING,0.138775417234281,0.017218346353581774,-0.03763437302740541,-0.03594396498034696,-0.05014022360656598,0.0770061549967486,-0.03540414408932039,-0.04817308097501018,0.08114720126341257,0.02613595582801777
HALLMARK_HEME_METABOLISM,0.0774614856955223,-0.033650313735029296,-0.04107172667832885,-0.0007354218813569889,-0.0688249123103748,-0.029973473628227276,0.03422349279075622,-0.05900349187937238,0.03694886517106373,0.06667551083006501
HALLMARK_HYPOXIA,0.17302600707724464,0.19991965079438995,0.1536948839405534,0.17158409037814615,0.09137170237916163,0.1708706929196883,0.14646925634762833,0.3634599450520839,0.08695978181435188,0.16937630234213885
HALLMARK_IL2_STAT5_SIGNALING,-0.055853418510510566,-0.044209569103260384,-0.1325150191378016,0.12397990060259971,-0.10284466139773844,0.014383144147635108,-0.06036341538407291,-0.07058720596466628,0.09002417465190689,0.11513968365190284
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.010158899348749632,0.006173488926029752,-0.06422705493528506,-0.061016285537905536,0.00748267917334635,-0.024144848445541118,0.056061038732515604,-0.22460833431779367,-0.04298711015336029,-0.012756917191903826
HALLMARK_INFLAMMATORY_RESPONSE,-0.10790890093179582,-0.004987353496870407,-0.00923643159590097,0.025335119618316505,-0.01081956392697716,0.011835743094147031,-0.04321452771281036,-0.20839768520893176,0.010038071063292516,0.05484051124245902
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0806186923102656,-0.17133968432482483,-0.14045557352163587,-0.13277798396016757,-0.06102857318840165,-0.1376596117954399,-0.06289236000490887,-0.2610280938755999,-0.031734866056847805,0.009675074244227606
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.11947049692511248,-0.06710369848195097,0.09033212806443379,0.04824869714686652,0.023832130151460962,-0.008751371579762395,-0.007100180862831293,-0.1576032869811647,0.0016326646698123634,0.06769181272679833
HALLMARK_KRAS_SIGNALING_DN,0.08712472994039865,-0.027898752204387395,-0.03409978075828778,-0.1318718341877163,-0.019992937601498027,-0.05030972712891661,-0.011203677505594185,-0.006462783655916178,0.026049387190118446,0.06755872010829007
HALLMARK_KRAS_SIGNALING_UP,-0.1420872245849351,-0.009101413226003663,-0.050139446555072874,-0.0012768623246141777,-0.09084539980601243,-0.0808679141867621,-0.05849732255660453,-0.13130369272211215,-0.01451768195729664,0.020868293827540497
HALLMARK_MITOTIC_SPINDLE,0.029208738605995824,-0.08856688886335173,-0.11796680462863693,-0.017827867920871907,-0.061662512473640387,-0.10027868354162467,0.009255840824186552,-0.09954078536787994,0.04091344102603976,0.05444309969013795
HALLMARK_MTORC1_SIGNALING,0.15078476332403307,0.17630941730749863,0.0970078993511456,0.18806108280877534,0.0662028568666169,0.0873586478525979,0.1263019043149273,0.24899830467253892,0.12759703010606024,0.12457731198191069
HALLMARK_MYC_TARGETS_V1,0.005063222727284194,-0.06817634891254418,-0.026933923876962317,0.1638523688935513,-0.08228442650148526,-0.09272754741870211,0.04587634183050343,-0.20274211186444493,0.04490072972132345,0.08067376666315762
HALLMARK_MYC_TARGETS_V2,-0.03673540640645698,-0.0789969305016018,-0.13781972871384293,0.044461161788693325,-0.02846831235556057,-0.008222621391888786,-0.03839774430449168,-0.19973473269275457,0.008792056645178058,0.008916056465955663
HALLMARK_MYOGENESIS,-0.04040792185371814,-0.13198586086073624,-0.11699495411233393,-0.1176555873746274,-0.06619858299464272,-0.04598899827720322,-0.052642595973992436,-0.03141240029625098,-0.001635552183799387,0.01782612105070314
HALLMARK_NOTCH_SIGNALING,0.09087535983477901,-0.12976237271421404,-0.08115352795122473,-0.15287785233326817,-0.05593232804404186,-0.11073204434097389,-0.01944616715004315,-0.12732842933202584,0.02084322926163736,0.04969616497666146
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.00423849606365016,-0.09383087022932213,-0.06560484052511815,0.09042651809546522,-0.08287709116418271,-0.1087163289365249,-0.019456115552937026,-0.2312900081751601,0.035522773720013515,0.07619682838742452
HALLMARK_P53_PATHWAY,0.05704585544428408,0.06716899745966502,-0.007807762871949207,0.17726215423676459,0.002370774379061129,-0.04925287078745855,0.04531198265626895,0.05285261164438439,0.06411131559180715,0.15952245970453824
HALLMARK_PANCREAS_BETA_CELLS,-0.04306822984500638,-0.08554157023995587,-0.002197547877306557,-0.0880604526495192,-0.09125568613282052,-0.12139952396099522,-0.05169987159383383,-0.21704089732566292,-0.022791971383668175,0.03445531299326954
HALLMARK_PEROXISOME,-0.01760970152748636,-0.08713867855684193,-0.05491103362859751,-0.13421150188654307,-0.06113764035575205,-0.030344294041878404,0.021106733978186173,-0.06472466500683287,-0.02587871106860101,0.0039296074353772385
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.023650212631872895,-0.08813838146600886,-0.07532003731513055,0.0017202380422645578,-0.10139365225760792,-0.07509838602242264,0.009895491112414301,-0.09133389739507387,0.058612718673069185,0.04492070426782658
HALLMARK_PROTEIN_SECRETION,0.03870381485738039,-0.00671069699137577,-0.044109889541194894,0.08510035379026623,-0.03581809375740343,-0.09032163068459267,0.049020570013444675,-0.05529227975124646,0.05130093745548192,0.1107455002043906
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04658041868411734,-0.00451800630325636,-0.011812052281148198,0.16910947873396212,-0.09432105621375603,-0.08370434329917915,-0.06399545950068423,-0.12662224592250698,0.036947220330745406,0.144794043931214
HALLMARK_SPERMATOGENESIS,-0.04897089385340085,-0.0823063952278395,-0.10419425437091988,0.01280762099457763,-0.07070284035212467,-0.08780330542303674,-0.01573950658124399,-0.06530507362799164,0.018697844670864616,0.05715576266403592
HALLMARK_TGF_BETA_SIGNALING,-0.007398648661515089,-0.13648076841864065,-0.09329257604624942,-0.048210010193307395,-0.0692369237958324,-0.13222435215356348,-0.02406513285603735,-0.2999505153861277,-0.017803740966237196,-0.007869679142995628
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.030929854939600404,0.05377794941126885,0.0019136731473620879,0.10107932764039246,0.03026292142465569,0.006859540490573751,0.09241286768150649,-0.027231804390615198,0.05450895698360149,0.08286072720488341
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.023136514474103285,0.0399184122604137,-0.0010329163991384003,0.18725157090893543,0.019697585596261762,-0.10594481867680616,0.10340867502387503,-0.03472039901084277,0.04477065540849165,0.0560431253396996
HALLMARK_UV_RESPONSE_DN,0.07276585522421694,-0.07696319387001793,-0.04711686390993276,-0.1017965189613053,-0.08874865651670948,0.05517528935405981,-0.06253427581895325,-0.1362700638289936,-0.008871638828755567,0.04477888019469078
HALLMARK_UV_RESPONSE_UP,0.01629994321988577,0.055305558208545255,-0.0003150785288051896,0.051543702378386284,-0.02037579901935362,-0.04121598063778031,0.04560764575979114,-0.06296699448790777,0.09891483872941556,0.09347125848433795
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.15431777073526323,-0.08467647753020544,-0.0328943137029136,-0.06610606061324797,-0.0010045213952340835,0.042498019248697755,0.03690066632772176,-0.10603501910798693,0.011898110968622476,0.017400623880718134
HALLMARK_XENOBIOTIC_METABOLISM,-0.062740436447515,0.02884452633230697,0.07030101352905092,0.0892650665240491,-0.0731882166703969,-0.08277391010327372,-0.03131169817823179,-0.11019255332177633,0.03733673894563749,0.11116571034698433
