,UKF243,UKF259,UKF269,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0485843791281176,0.01870615292193108,0.10541818027625766,-0.02410049894852239,0.01672605574109544,-0.08018554040852807,0.10925019285756765,-0.04597917528013232,0.07330401270783696,-0.027107050488291644
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020968826002560247,-0.012256921685070348,0.036001240179103965,0.005311338815609785,0.0005416794944045555,0.12124995850696424,0.10719100683197935,0.020461502934752445,-0.0008569337046779132,0.05735490820798223
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.024799817075659474,0.0006069542176030457,-0.031599900360340764,0.022009344694351556,0.05441575593053806,-0.0396708907146992,-0.05374518208663732,0.026442676064870836,0.025408482041672297,0.033715765419506945
HALLMARK_FATTY_ACID_METABOLISM,-0.05259462544712005,0.0024517127190562984,0.031236489365761334,0.009190130300903026,0.02891658281517242,0.038145956769871814,0.10347360002927034,-0.03875729362497434,-0.039312601410210105,0.05168815278279974
HALLMARK_G2M_CHECKPOINT,-0.001006978372078686,0.01019160141395336,0.055008077127116424,0.0360980654636169,0.05452867839587869,0.03984078508427909,0.06713463633328445,0.01442398896256132,0.012203114581176754,0.09610811847484918
HALLMARK_GLYCOLYSIS,0.05798481769631443,0.0116815839553101,0.07591851978048307,-0.017955001885922185,0.04876159068379677,0.06586151643076502,0.12968213317647723,0.05304271041698921,-0.014848419678923603,0.08571419745247705
HALLMARK_HEDGEHOG_SIGNALING,0.022104920132152386,0.019006591511132598,-0.037532136574861076,-0.022238989389287454,-0.022188558467929772,0.027231277659405664,0.07534816769345347,0.022935973187405933,-0.021322493240141627,0.08779786733877767
HALLMARK_HEME_METABOLISM,0.06029865220750281,-0.006883450867626284,0.06903141984620434,-0.014598708357958873,0.0454900827607547,0.0629059002964242,0.07159494030322915,0.0434165851647549,-0.00011361277494440747,0.061361222240050695
HALLMARK_HYPOXIA,0.02979214993186892,0.0430468398216157,0.025356558947175548,0.043201470966856094,-0.005873147315016148,0.03140249705346608,0.21169565439615295,0.011479307480742613,0.032449818390888015,0.12814289821665403
HALLMARK_IL2_STAT5_SIGNALING,-0.00729448336597654,-4.123363190629181e-05,0.06560628263515854,0.0085399984381557,0.049521212025194154,0.004345282041964878,0.02247032787056862,0.0077629731730381145,-0.00887655307597951,0.11330983235406068
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.012384140357162877,-0.017847745928931943,0.09456947822504527,-0.035292776770040196,0.005012363704501326,-0.02242475551999115,0.012441111792653697,-0.062293181421987344,0.002677475514890213,0.09647040953611988
HALLMARK_INFLAMMATORY_RESPONSE,-0.08085183175235237,0.025404570365855257,0.07807063428829288,0.00988223588343446,0.011675762430999772,-0.05128613680652034,0.0348615745917353,-0.021131578058488195,-0.002458333790962945,-0.03128566932907699
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.004729866325771653,-0.02882148521271111,0.07998952055225086,-0.019679155961038957,0.02421226050842067,-0.012325249886032789,-0.07009040409371232,0.013407007777631479,0.029919070153897328,-0.03323340859002083
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07391641967930976,-0.0010901990905495941,0.08704814000149688,-0.02547631514080464,0.04306115607466969,-0.024724693010365825,0.08967857256042469,0.004287576599401549,0.06359058665629855,-0.005674843293645673
HALLMARK_KRAS_SIGNALING_DN,0.00978941409780384,-0.0158183296998695,-0.08072012780841656,-0.027566634760202952,0.036514809721829515,-0.002182992950780927,-0.03669851679243669,0.04118426848161908,0.0003763984040178618,0.09742524121317085
HALLMARK_KRAS_SIGNALING_UP,0.052997922677244444,0.031686813983248754,-0.057120639716017246,-0.02472456206104059,-0.007791111511701361,0.030344854615229584,-0.001977792399039134,0.006372853061250536,0.014466431177927638,0.008198691488238864
HALLMARK_MITOTIC_SPINDLE,0.009380733176855737,0.009291482579178547,0.02719156382107163,-0.007138919527443151,0.0818419714465729,0.06153208230994285,-0.006649216676429643,0.027474435972859396,0.004579468437949726,0.06657918960996283
HALLMARK_MTORC1_SIGNALING,0.07244724835594041,0.05154137748615521,0.047791497280983725,-0.012524987044198006,0.021709648983394534,-0.013079602468916145,0.16653608115528,-0.03061321148053834,0.009335696880503048,0.10779955932990228
HALLMARK_MYC_TARGETS_V1,0.053168982491498644,0.029412523321622457,0.041922168146209374,-0.0018926507608198132,0.08354588188561056,0.0025131967656714708,-0.0012468175441733322,0.01865626547503512,-0.023641853805760945,0.09981857732966413
HALLMARK_MYC_TARGETS_V2,0.0435125981563186,-0.07036237794370268,0.003624811630776685,0.033616720883435924,0.07483706537520016,-0.021472071176318577,-0.0020317289402004644,-0.011475278688396345,0.009626644574749401,0.07665136378848843
HALLMARK_MYOGENESIS,-0.03557438084510448,-0.07252189091426361,-0.009022114165509893,-0.01744444738628995,0.02971380201051607,0.015861081899646225,0.02343129605336175,-0.01166522720170714,-0.015500288314737614,-0.041527776141253074
HALLMARK_NOTCH_SIGNALING,-0.020669907398836916,-0.07006944257437171,0.057802089224940054,0.01628726546024796,0.06577605452028873,0.04780156192103534,-0.051955458204076835,0.01803423433226305,-0.05103175017180341,0.06615585249612843
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.053850177952051215,0.011692327624389818,-0.0612681225368135,0.02164651768916015,0.07490149214480592,-0.03796621299135745,-0.004132052904621024,0.03158009246359189,-0.032444833851269846,0.06912054320803276
HALLMARK_P53_PATHWAY,0.10062021072904483,0.045753505429293496,0.08418108873569123,0.02217869946926556,0.08727437070910102,-0.00554958651678434,0.09098055464393345,0.07005452829352789,0.024400075824071943,0.06440370281494785
HALLMARK_PANCREAS_BETA_CELLS,0.01136405470907733,0.02557073843837319,-0.06494624492972334,0.045925598731911786,0.050966793851094656,-0.10711931513705661,-0.07593625363456627,0.0069589635614954026,-0.05139915276588392,0.05959076935546315
HALLMARK_PEROXISOME,0.00486191758711786,0.006636416323343822,0.008053364792912325,0.024625314890840872,-0.004443228763463383,-0.07345856337646169,-0.0387761824021983,0.022874681463381855,0.007433817773043716,0.039324628536450836
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08360046504665301,0.002093696309750623,0.0009721034869135106,-0.0028460645301717673,0.051374745455265804,0.04665570855723953,-0.024778386205721942,0.0012681319367756126,-0.0438005168712094,0.06083819134776837
HALLMARK_PROTEIN_SECRETION,0.02793080457866899,-0.013449747767860341,0.03708035830009019,0.011557270071818209,0.04152479620593702,0.04530225588998361,0.05582445720856886,0.0245416229903669,-0.03278656373163782,0.0963261812920835
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03432547286663534,0.04581055490916505,-0.04407107437076045,0.0466849962424266,0.014115540993283613,-0.05260031879067766,-0.1193475568729888,0.007165914317735403,-0.022843866367756066,0.01713198566590481
HALLMARK_SPERMATOGENESIS,0.07174113011976431,0.015320831469155194,-0.012663582239212814,0.06401957216996612,0.06956668482417071,0.04254149089823711,0.034882963220126864,0.019759580703580307,-0.028959934417780293,0.07983482522460741
HALLMARK_TGF_BETA_SIGNALING,-0.02847428662028489,-0.017310521356783057,0.042120970749837346,0.0004863043264708868,0.03625586656874188,0.0012245534207921795,-0.05192549147193514,0.061352286246834066,0.010935824566745035,-0.007104232338267117
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0394272934408968,0.03417382129432583,0.0030599540520971687,-0.02340444100708525,-0.0039758206688957675,-0.025630944426204408,0.09886042817011904,-0.0411438716193001,0.08545503914183873,0.07301737511822147
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09089931105864188,0.008517172931690473,0.07066631597743826,-0.027266681667677397,0.058904466645849064,-0.0011425420157866852,0.11853378751987037,0.010368510487173892,0.010397059454023342,0.07391318333408112
HALLMARK_UV_RESPONSE_DN,-0.038585391715181314,-0.0051850955572813355,0.007781805172695636,-0.0033375408463468792,0.007181197098501951,0.11261430143954355,0.005809879924434016,0.0400164128167281,0.0561682482079551,0.013816321664822837
HALLMARK_UV_RESPONSE_UP,0.08131766410958062,0.00019364965028868415,-0.06358288622702349,0.004701352370567729,0.03679203618788306,0.022280875862086776,0.02346363532566504,0.02421921455448259,-0.01240819861930735,0.0956067080855272
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.014252582745320784,0.04172309125449034,0.04450069266531543,-0.06618244780862734,0.06679050609373928,0.02749638650848108,0.059605475508927364,0.05536410795918842,-0.07475032006960919,0.048497233977379955
HALLMARK_XENOBIOTIC_METABOLISM,0.01159285770149101,0.07028739531209788,0.004511150604845988,0.050052891136522164,0.036547791031757516,0.05793128228315362,0.08896151700525072,0.055354980439300115,-0.016688998871465136,0.0497146242333447
