,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,0.08721526354865404,0.05368596669081926,0.022970734131301605,0.07965574849303748,-0.008957351535179401,0.030514499658224087,0.01204858927041406,0.03573041820128277,0.0710629943900919,-0.07548676391488784,0.018249680338221767,0.0823015368946759,0.10992404220039248
HALLMARK_GLYCOLYSIS,0.13538211766534078,0.0702461850338749,0.004985640162227546,-0.0062665240787414846,-0.03783563366056566,0.11188308016616481,0.0036400587704144083,0.03265041587726299,0.11850694436717493,0.11936886193914112,0.06370633903060435,0.12849925522055633,0.11757281442590867
HALLMARK_HEDGEHOG_SIGNALING,0.0160728361148567,0.029401251475470333,-0.03585001865139718,0.1274416301993735,0.001555204143735552,-0.030071346026539984,-0.03055470816957383,0.0379595256143294,0.07200329958666926,-0.10509147564982052,0.05075221041641653,0.08750136324498041,-0.038004724942822886
HALLMARK_HEME_METABOLISM,0.0915460549777593,0.09478525755637825,0.01661880915594076,0.1695230659977597,-0.0062791007874832905,-0.0033191662240683447,-0.02640619679322088,-0.045399022420942084,0.11591050024730735,0.02810737293616048,0.08413956833874121,0.15112081793066223,0.10491417536448447
HALLMARK_HYPOXIA,0.06617954099751219,-0.028876542753319336,0.028672385148954337,-0.09789903288222415,-0.058170156577559994,0.0968143729983802,-0.040811348615492404,0.0683434430763382,0.10283930353255231,0.09882400347171574,0.03122578924511171,0.005609953496053582,0.15416964047519008
HALLMARK_IL2_STAT5_SIGNALING,0.07532987786170124,0.09268820320900985,0.02182375795384102,0.1722800936379367,-0.013711581686896407,0.013894649953584075,0.020409456752962483,0.01969194519762016,0.04172913637205394,-0.042221108463817464,0.10471314396144825,0.09862091022194758,0.12852034954498695
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10526974698028582,0.07591036637036712,-0.0004576495985244577,0.12069661016298851,0.04584782729575911,0.0362375401959873,-0.008564247923820111,0.007799762655614232,0.025436821729241606,-0.04734991808071988,0.03367623361404451,0.1218810532298664,0.18959437599606097
HALLMARK_INFLAMMATORY_RESPONSE,0.042702997937224325,0.04118246917565555,0.05673085268728731,0.07686282426170665,-0.04414719259050825,0.13263615730590958,0.009821995864134809,0.006026599139556906,0.053431512422418635,-0.06012035141737283,0.001924564980208675,0.06244038331372518,0.09919175943569478
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.015184254726636188,0.05599082698034776,0.05176899876539697,0.1735703929858739,-0.00917465976277494,-0.09854657846106774,0.009400022548963544,0.005175529318860383,0.05824174386721212,-0.0467134190637505,0.03366634976578575,0.07020329587548582,0.0689382755532035
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.015944956101912898,0.09093638741723242,0.04041910863689007,-0.007585279708017837,-0.001913245406148574,0.09738761403497728,0.003370653095522356,0.01714355830431559,0.023193900932738428,-0.06982426893770166,0.0011793866009608904,0.06613900298130979,0.15234841838117008
HALLMARK_KRAS_SIGNALING_DN,0.05836466255882384,0.03726358740935092,-0.008192057875049156,0.004714536258331039,0.06580108675273533,-0.03152848171669483,0.051981345139369535,0.011875500932022673,0.08997187299640436,-0.06078491535789943,0.07247354275085485,0.09690530110956426,0.06791948258090247
HALLMARK_KRAS_SIGNALING_UP,-0.017797862156062723,0.08131281933187787,0.013750030163082792,0.17783253586107675,0.0035160161192785942,0.021776926815345758,-0.01498103323903822,0.014687703513279745,0.017110360847640102,-0.07669673933126911,0.07125832941452064,0.05205716529289987,-0.036144936153603584
HALLMARK_MITOTIC_SPINDLE,0.0586633268271262,0.08192040246022868,-0.014764014327666039,0.16205571759158927,-0.003795559882352468,-0.0066842784732032735,-0.01638395824928105,0.01912293552562844,0.11406415225232615,-0.00593651412411562,0.06303398734926162,0.07907609166494287,0.10779580040260449
HALLMARK_MTORC1_SIGNALING,0.048540662419696665,-0.00886008505463224,0.03911084624261509,-0.08769691285903691,-0.015259296637481795,0.07880930143825605,-0.020976569569078805,0.04124124136218037,0.09820428785769816,0.03249229921608052,0.007910279391170961,0.05530615650565416,0.11678386330712898
HALLMARK_MYC_TARGETS_V1,0.09513569436170684,0.058596636959728846,-0.028034372818888688,0.08135543568679464,-0.03743863872598245,-0.042092486197125835,0.025689433192671512,0.011360706796139253,0.095633265996103,-0.012326858341186351,0.08433726892593982,0.1249014332853205,0.131337725656676
HALLMARK_MYC_TARGETS_V2,0.08882301955040173,0.07298608654826373,0.03233077811218491,0.11590306929258908,-0.040792084545599655,-0.0058963312905474016,0.0493838647211083,0.058936796128820516,0.033575890484190775,-0.04225337629618145,-0.03351148574938162,0.07341975295599845,0.12804312642788476
HALLMARK_MYOGENESIS,0.022628593460503315,0.08822714663647592,0.046513994646874016,0.16099609517686997,0.027348124955340756,0.02624683158419454,-0.010383501885216589,0.03509827988519577,0.003753648718809896,0.01691912461981641,0.03726338746180118,0.016953780365160338,0.006656635155119321
HALLMARK_NOTCH_SIGNALING,0.06936286509122573,0.1093656324374954,-0.022168299935984542,0.1426100647886393,0.0007986502960360887,-0.10950325991632427,0.02680386447910009,-0.03552675121399027,0.11876184659378165,-0.013722833486811241,0.050728421070428256,0.07984256759313432,0.08865472876272806
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.012831318002756918,0.0451450469154338,-0.034950367682349985,0.12338770668313609,-0.02916730279096127,-0.06604028018002149,-0.012580594623223777,0.000989116510102887,0.05638918726574791,-0.023864273813924922,0.09296220113671931,0.12453343375190508,0.031656452178882966
HALLMARK_P53_PATHWAY,0.07202206946538436,0.02105911934071991,-0.023014329732676742,0.1811823115992798,-0.050528851072085657,-0.04602074286132047,0.014531122125290933,-0.01945960759150447,0.06653981530843382,0.11038032152681276,0.08480439640565555,0.14000854560018372,0.1568712031286687
HALLMARK_PANCREAS_BETA_CELLS,0.0015962666197019343,0.11151377526723692,-0.020628967514784245,0.07185724139382815,-0.01715440940698995,-0.050671368662097815,0.02151774626203749,-0.007477100372720187,0.042772808845167355,-0.016559145480516492,0.04846801587912959,0.14884173438786766,-0.06050231948786795
HALLMARK_PEROXISOME,0.051115344995296894,0.06862160243057644,0.027268118220467295,0.056841473216692626,0.01925707965131441,-0.027964531284153698,-0.025636588661074187,-0.036324318498631415,0.0632825725194938,-0.011406389790687494,0.06147840231036325,0.13805271514843911,0.06470254581470172
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.020510126774150938,0.07069197942268926,-0.01949186100129533,0.09026239522298754,0.055340579455447805,-0.01957479033240949,0.0028609486910676596,-0.041905594243407,0.03995204170396743,-0.08068949219042935,0.06427649987054954,0.11979922000777045,0.07081911830347142
HALLMARK_PROTEIN_SECRETION,0.07695535174093203,0.10620377434577634,0.011034742870358081,0.17214802984678554,-0.03284976403834742,0.04828452883585245,-0.005594419811514828,-0.019273957115486823,0.10654571640536104,0.03823117155355774,0.07857389090400013,0.14089935563531863,0.1034195441993483
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.012324760513152299,0.0685028934667352,-0.05026459284893577,0.08153837575621511,0.005288794691438678,0.08110552325297134,0.04145480611350092,0.03700576151741279,0.003932492237015898,0.018808111475747537,0.10218441423872084,0.126226652027657,0.043403173073764234
HALLMARK_SPERMATOGENESIS,0.032089488658625744,0.054036104065359435,-0.025113705972766544,0.12340416213418179,-0.01971919587605233,-0.01373780128717741,0.003220422245990587,-0.020150672264605943,0.0376600076942828,0.05749655950748194,0.07649615088205493,0.11780974618432109,0.0059739497421792895
HALLMARK_TGF_BETA_SIGNALING,0.023328345856063318,0.09749443587835843,-0.007709399791941626,0.15988681603879587,-0.044648840785768994,0.01670611663243439,0.029666645033782628,-0.005847560008152655,0.051276092794872025,-0.055990615252927894,0.0639152955119164,0.06217738039505355,0.11183988596604531
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03694008318237644,0.06985399332623592,-0.039914736959553936,0.11730900772571365,0.024302948492563977,0.12723409171049932,-0.020257357973592082,0.01587104795886717,0.0556747098459055,0.05172197295241919,0.014029397210348371,0.10482233496812443,0.18046200753969693
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06958494817926773,0.07539738871151891,-0.004721957223866163,0.05221703712886809,-0.028102004173159258,0.08736719720826372,0.028686882021335645,-0.005470010487226513,0.10647909580424211,-0.0024285247667283107,0.0845664773552475,0.09020240510939534,0.15398696829746758
HALLMARK_UV_RESPONSE_DN,0.08823735160812887,0.09441926031375397,0.011569974964311187,0.11424118830118245,-0.01172029736588277,-0.040689460055340035,-0.012993121593289941,0.009007693658960774,0.035407406145708246,0.0020333672807157192,0.01505215011165784,0.024571471168297106,0.12235234145799709
HALLMARK_UV_RESPONSE_UP,0.05406212115692074,0.06314165490761475,0.011695666027078713,0.0790206541689034,-0.01672663461908196,0.037792483345890776,-0.008361035791592614,0.02091106880372822,0.0811954133423408,0.01562142398936584,0.06418063579439866,0.1289794459449831,0.08597311079708901
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.11472049914752117,0.07887487989885045,-0.020120489730414776,0.07157170498617747,-0.01600197935663946,-0.09052104697855148,0.03291877099321296,-0.038331137112100414,0.1279761280674154,0.09374601752955918,0.09811303647186832,0.07073793435026775,0.11772198388512586
HALLMARK_XENOBIOTIC_METABOLISM,0.0422271315469612,0.08522925029037712,-0.012299714807455718,0.09117781637145393,-0.030038816002122822,-0.016073060289774833,-0.007973006804011862,0.025822335848004432,0.02382657665337439,-0.016206227228011946,0.06294904452189379,0.11102310100328229,0.1021564087940813
