,UKF243,UKF266,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_G2M_CHECKPOINT,0.01098841734003948,0.1211967553903512,0.15066118899496572,0.0679152480014725,0.03859233239322371,-0.024440494747254495,0.03939713895950299,-0.009043777777062478,0.012489290005111658,0.07396240347474944
HALLMARK_GLYCOLYSIS,0.057943903360274246,0.07765188789854267,0.09327893605631066,-0.05303880070760557,0.016465066933144056,0.023670102421139757,0.12254543272567263,0.03609072599799325,0.08509051903590571,0.09302078731017725
HALLMARK_HEDGEHOG_SIGNALING,0.006671893372593033,-0.057502142895307966,-0.06524460677972643,-0.014799204272513845,-0.11411988345280287,0.027212867344730822,0.03618886912702422,-0.030424231772675343,0.06268299650114169,0.1412232489385145
HALLMARK_HEME_METABOLISM,0.00694247073638766,0.0959854048611558,0.13793247766236713,-0.01583648722956299,0.06116363788059024,-0.00038458050589745076,0.0934849790501677,0.02712546552456333,0.07200585288103681,0.09079785436924465
HALLMARK_HYPOXIA,-0.026185684644684275,-0.00755974918690125,-0.009677746982137192,0.05734686393211038,-0.01223607471658768,0.1305008481884994,-0.01898503224905584,0.042184910880724215,0.0017029635574221976,-0.06796680268074905
HALLMARK_IL2_STAT5_SIGNALING,-0.06884476115189593,0.07458634066575799,0.12064581869072281,-0.020323448780030052,0.005982274617076961,-0.06440348506125142,0.04902596420276078,0.0387024314901685,0.04425846997539556,-0.032750618097777066
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04520013932969138,0.06224320842260157,0.0854150160890062,0.10618197237193895,0.11088946004007258,-0.003655635402909955,-0.03879958466930337,-0.02846925708233017,0.028091477509592854,-0.034199760810658515
HALLMARK_INFLAMMATORY_RESPONSE,-0.01170695404058695,-0.030022011297069846,0.07494355758567979,0.012031723478402954,-0.017764446060775377,0.0008667084684668624,-0.013397800656038865,0.03040746105951412,0.0658918220291749,-0.031839347903812015
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.017895165943925324,0.12355127983355174,0.127635219620246,0.01906735806558613,0.12263199345390982,-0.07365393910812094,0.02599677897250041,0.0408050575709894,0.05577399811351074,0.011145896361245787
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04596687481725325,0.03458862513200418,0.10207271604901495,0.021548288965299204,0.034036485776729276,0.0017269867399301033,0.011446148186788692,0.001840514989373213,0.046603618218576996,-0.06678933040281802
HALLMARK_KRAS_SIGNALING_DN,0.025738674102951404,0.022227650016350093,0.023493897385568962,-0.02713348569990878,0.062318445169641086,-0.04167533809479113,0.10458358140404544,0.05342237676884263,0.08444587565399644,0.1560885733725064
HALLMARK_KRAS_SIGNALING_UP,0.007271085891553761,-0.05466973151081568,0.02088798661783996,0.004710228694498789,0.0014458425623841593,-0.07216199659057855,-0.08145469538580125,0.028844136092281803,0.05198811768767682,0.04743694765137839
HALLMARK_MITOTIC_SPINDLE,0.0723073506254703,0.1340260093983859,0.15619755702044355,0.026430377639159144,0.07118360054852393,0.002869920054148283,0.04231466313852494,0.014706015483242234,0.057177414411204636,0.11225144488693889
HALLMARK_MTORC1_SIGNALING,-0.0042295621598912305,0.12124748548104934,0.10301790405170999,0.05263839768284304,0.027345598456228828,0.061189617873760496,0.03490965612357464,0.038080148377131424,-0.005129586642136512,-0.025016985480255268
HALLMARK_MYC_TARGETS_V1,0.03764283518843881,0.13694698419354331,0.15469466718254715,0.03795905683755516,0.06515180220139498,0.013782648432805081,0.09378386931486811,0.04989190432699362,0.070205515003098,0.1516607397890669
HALLMARK_MYC_TARGETS_V2,-0.013506339051982176,0.11151819990612234,0.09667764938604094,0.0415664329596967,0.06208418158875303,-0.024313669372310727,0.04506177263923441,0.023740235175105994,-0.00429541526623741,0.061809337636823225
HALLMARK_MYOGENESIS,0.03197252304675026,-0.011465269935229552,-0.023508181626969032,-0.007583957233816062,0.07199147849450548,-0.07817217859843162,0.0804819233803925,0.045683400445645034,0.06996207298119635,0.06830985869853133
HALLMARK_NOTCH_SIGNALING,-0.04998965184651744,0.09299590465058792,0.16017518645699805,-0.03290352193165157,0.04168994421989247,-0.11840811025332695,0.1089405949206252,0.02504021942064726,0.08966725672937174,0.09804731038608121
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10330659974073685,0.08464940037294118,0.026094151710718973,-0.03614500018281148,0.052234166067549485,0.003986448516840953,0.09375223824654876,0.06515656331287839,0.08269500717803857,0.16277769260877814
HALLMARK_P53_PATHWAY,0.011205378297255686,0.09022470990764372,0.1497595087939546,-0.008489008462497121,0.05631611103005384,0.0757594865950515,0.07573740453198786,0.06918416721262222,0.06327318310690616,0.08147473707274204
HALLMARK_PANCREAS_BETA_CELLS,0.057005787028255456,-0.013893813827228756,0.01210759026559318,-0.03378788898667407,0.05300449128448456,-0.05849030325926148,0.16542722098183427,0.08575174573520482,0.10078747287011064,0.1564780992354052
HALLMARK_PEROXISOME,0.057890585824127115,0.15467628654173038,0.07388534311991117,-0.037440561146670645,0.006813339766253656,-0.0001715631285647112,0.08587502759882001,0.05476568119318348,0.07735054355567238,0.1113405979465224
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07903575897342777,0.015277903820696246,0.06103548842316839,-0.040966155340291216,0.002743693966390581,-0.07633875157618625,0.0608339254320868,0.03287167753902229,0.06097494292948864,0.13495836659926633
HALLMARK_PROTEIN_SECRETION,0.011883894823860881,0.059224697270429394,0.1289364396234079,-0.07091292514038944,0.09852804381086605,-0.0204934482886485,0.03227108487964635,0.05942818510048181,0.08417349224351055,0.08047007847613537
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04466210139374272,-0.008993321707746502,-0.02541661875590232,0.03628493292887182,0.0406079890845124,0.1151998523866264,0.11473702707501232,0.03297610589981473,0.07836615457725252,0.040254489807156096
HALLMARK_SPERMATOGENESIS,0.0953990099660621,0.06241421629679334,0.09736342670517063,0.0026281634226167617,0.042528042795454885,-0.03948524035789806,0.0970228086990611,0.04435821294364831,0.060011177582955336,0.14840039542805608
HALLMARK_TGF_BETA_SIGNALING,0.049189295807422984,0.12752114292426983,0.14770193549222943,-0.012565324951713598,0.04740182041255255,-0.046760666235740336,0.040152848591299445,0.02669727107959008,0.07654969132272962,0.02472324751755908
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.019211694937733264,0.038425092910922665,-0.10451524192509495,0.07818124459722922,0.03679106047916907,0.04802618373113393,-0.013167941627608079,-0.04613539642411009,-0.01580693422113012,-0.0387180030493264
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.024679059824650545,0.1221479918557041,0.15101551695815033,0.04181635819230598,0.05056748479224938,-0.033033290134625956,0.047517712287984806,0.04093970763401609,0.08104080387304359,0.10974217614687351
HALLMARK_UV_RESPONSE_DN,0.08008640713878991,0.009385605654056202,-0.008711842023420952,-0.0955549437301068,0.06049181499128099,-0.04633066391271093,-0.0060853396143341065,-0.01997354326914591,0.048880532589349934,0.011663805951514995
HALLMARK_UV_RESPONSE_UP,0.0587893366507674,0.04904384245340194,-0.03537911026343259,0.050554891166305516,0.01995671918209529,0.020126653434037665,0.04522694139606881,0.0540778598984506,0.06451716672237176,0.11468529599720986
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06365101926078737,0.1273271411675008,0.13589584594450843,0.03573859777577037,0.035938933196581806,-0.03612922477281643,-0.03583216060646422,-0.0008731665423303271,0.08426632085318182,0.09131285740632328
HALLMARK_XENOBIOTIC_METABOLISM,-0.01471082009790693,0.10189777045739382,0.09203586332166254,0.002508658617393067,0.035083510500239466,-0.02821789345512665,0.04174332431576569,0.07383659675656094,0.09212338221225017,-0.03503309188689705
