,MGH258,UKF269,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.013440854701859236,0.009060039802575054,0.136511510580147,0.13233873220481657,0.13131884881400904,0.08390226657035667,0.06195640480720008,0.01955944034248485
HALLMARK_FATTY_ACID_METABOLISM,-0.055441221721493926,-0.0007001981919689158,-0.0184307468436888,-0.03675719799660502,-3.4254901670179155e-05,0.03839240948322453,0.008771743106682082,0.039118964234682564
HALLMARK_G2M_CHECKPOINT,-0.051512650590935044,0.055418598023310686,0.15712692735203138,0.08539698761721012,0.03663044764207959,0.008725279056655598,-0.013117277252498224,0.06516377001388332
HALLMARK_GLYCOLYSIS,0.00934246860120037,0.02992521264677431,0.011561142018242956,0.09353133024219731,0.09991888902343798,-0.02829070921776666,0.014690237698298128,0.046348740206829504
HALLMARK_HEDGEHOG_SIGNALING,0.013613968513029541,-0.0015043881762103423,0.10145157744090812,0.115425730317766,0.01748184209082275,0.11796942880987807,0.013723895304086431,0.037446258948901225
HALLMARK_HEME_METABOLISM,0.0017150088304324072,0.0650902404953534,0.15960400856617982,0.15443211064818793,0.1576325506784125,0.03758528376860288,0.01804195903917823,0.07810142564473499
HALLMARK_HYPOXIA,0.04049020587107605,0.008766004812998439,-0.14600139602633488,-0.1078593029581689,-0.02362698393057733,0.09087106308920555,0.006658144082454637,0.05096210644267836
HALLMARK_IL2_STAT5_SIGNALING,-0.0458112020221972,0.06423677705843625,0.01139725099083688,0.1117680816587297,0.13965440673129237,0.00960689825041148,0.029216227846827123,0.0746947104713581
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.023242288864367102,0.05025101832132529,0.09493895266918585,0.11267171670624962,0.034364668089203604,0.011574110838819575,0.002686084076364688,0.04099324886832028
HALLMARK_INFLAMMATORY_RESPONSE,-0.003062560897833342,0.07409701709841712,-0.03618475352291478,0.004343336230409425,0.015998189770119152,0.04141883822354433,0.022360082600406204,0.0006629199748649899
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.00011447541332257905,0.06951665933642841,0.15786431564544728,0.1585912447997739,0.11253225531725594,0.032193293614296764,0.055945354805393595,0.02427575026829667
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.013891446980273866,0.0808184185264004,0.06661013556047107,0.04137581923241337,-0.03212496860323128,0.018609426247165054,0.08209785995338219,-0.01598379461217235
HALLMARK_KRAS_SIGNALING_DN,-0.0286757306520818,0.011194766765693203,0.04570867688017552,0.13301574324807816,0.16274942189718364,0.03126388765977198,0.06207297676313109,0.10023473151347982
HALLMARK_KRAS_SIGNALING_UP,-0.06308717642565946,0.02365025073319999,0.10131420718378326,0.15126418930937285,0.06537490617475972,0.04779462020201798,0.03301092524675835,0.04714517784470875
HALLMARK_MITOTIC_SPINDLE,0.01946351453019252,0.05253375902710071,0.1591696200289459,0.14295437797412774,0.13976878712620233,0.04791730668856532,0.03942880464797167,0.07934628851650925
HALLMARK_MTORC1_SIGNALING,-0.0003968395059495346,0.04394090795867163,0.01248024886547115,-0.04578094660881661,-0.09460682441840874,-0.026468216398466738,0.01478436317976974,0.04194568948568839
HALLMARK_MYC_TARGETS_V1,-0.022635814090466503,0.05558844679284936,0.1802098110496059,0.12523469859422215,0.1614523406373595,0.048836921139327236,0.0004465758414402149,0.059520792816503035
HALLMARK_MYC_TARGETS_V2,0.010048249929236669,0.010001864164245486,0.016877220059362322,0.09727382943921567,0.07680927938302115,-0.009071481167322865,-0.01811186369054183,0.070944334441542
HALLMARK_MYOGENESIS,0.05761146880408833,-0.028648091038921124,0.14716691329629714,0.15844845489243947,0.11435393127967396,0.09487078521679326,0.0473260691221313,0.0365057850872819
HALLMARK_NOTCH_SIGNALING,0.030041632409465,0.032461301484050735,0.15380372321768596,0.16074446818768479,0.18391841840243517,0.040095993589888884,0.0022373078004523433,0.09084290132792415
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0007268815651960682,0.015187027601490077,0.19219775184346818,0.1589411234275209,0.1706085671775069,0.04329936353590734,0.05803341974286521,0.06409854250600543
HALLMARK_P53_PATHWAY,-0.004331205848779455,0.07514626979234401,0.07918844910547336,0.11657716411040382,0.17273721384913615,0.028621346004255498,0.028822808256968615,0.07367448318695273
HALLMARK_PANCREAS_BETA_CELLS,-0.01509852506301098,0.016650830367299606,0.1710296109034073,0.12673736181127634,0.17391525139082917,0.029114132780043274,0.011228439185197527,0.052715071671379995
HALLMARK_PEROXISOME,-0.02795666499817233,0.04456183113326179,0.07741250865228774,0.13281010005842486,0.11166093053279227,-0.004076982562211944,0.02469929911672959,0.062082573224920966
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.030820890565766056,0.030641783542384456,0.16407107390972198,0.15261243595997123,0.12607577066272158,0.023037367524453088,0.06118252892977113,0.05812669101074388
HALLMARK_PROTEIN_SECRETION,0.001678801462537268,0.06495519303363188,0.18771483921937399,0.14520099134233164,0.17266635107510844,0.07682225123597966,0.0439841621859326,0.09261520309329684
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.029015066474365758,0.01688192183002081,0.17549303989208484,0.16215549233333015,0.16309988443207896,0.007079231630220866,0.045012167816455784,0.06706977220726716
HALLMARK_SPERMATOGENESIS,-0.0037043625014237347,0.01545251775156904,0.17979572357485635,0.14496421518719746,0.16874609779144187,0.03429508260087802,0.044207064155115654,0.06652628828756076
HALLMARK_TGF_BETA_SIGNALING,0.0015591916944833319,0.04331245863470702,0.11546480582591928,0.16259156783765374,0.15520934415249393,0.05375953328117022,0.031166044797808393,0.05404855641983706
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08095653009358907,0.0008674521202005134,-0.010082488187963274,0.03537262026528974,0.07506481742103815,0.04439835987102556,-0.008087622484435593,0.04007356321963302
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.002953570238981566,0.07030519467635182,0.1878822550135509,0.1291102780116247,0.1336834901462559,0.05160281782901811,0.04724767499612656,0.06547499095368395
HALLMARK_UV_RESPONSE_DN,0.06066191458554177,0.0004935857361536514,0.039046004204010706,0.15090200973868853,0.07172855396610078,0.09315783824455755,0.09404990938822624,0.03713057506193843
HALLMARK_UV_RESPONSE_UP,-0.02848646577312856,0.0016509499490219971,0.07747494573321997,0.08025635591239698,0.1210360708262319,0.06372047068381025,0.030548383716986045,0.09330612092506647
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.019905532000475533,0.0238758941387603,-0.018708486952172882,0.09692332333743828,0.13579254368256194,-0.03571652681375167,0.011556570950396562,0.07928313537729793
HALLMARK_XENOBIOTIC_METABOLISM,0.09073225254050094,0.09013465016561077,0.12246014917814627,0.14452078943202018,0.15227570673085025,0.04751985992246477,0.044584497034048,0.05777346023094366
