,UKF248,UKF260,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.029946647507306565,0.057851534915345094,0.023677444930204537,0.009700203871252299,0.016697113033347113,-0.006146382758670644
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.012061203618511969,-0.0015288429177933575,0.022484120128999658,-0.05484517961828623,0.04065285873224436,0.015592568532550687
HALLMARK_ESTROGEN_RESPONSE_LATE,0.025044852805548825,-0.013427441797681927,0.024298118623512586,0.03508028997897221,0.057393548158067326,-0.044354496909625084
HALLMARK_FATTY_ACID_METABOLISM,0.0009448093096753052,0.0148174630109243,0.05448807846182393,-0.046095370296866105,0.0683380759649954,-0.0017387788324904172
HALLMARK_G2M_CHECKPOINT,0.048155341772410744,-0.004163712920315639,-0.021590210650007456,0.06238095534036758,0.09340181597091979,-0.007376038101498361
HALLMARK_GLYCOLYSIS,0.012645001290250861,0.0797978525536138,0.006748736115480705,0.00780632653518351,0.07427224071083802,0.016028151117214395
HALLMARK_HEDGEHOG_SIGNALING,0.05648183875342881,-0.02619129282089367,0.04275497603342874,0.026582639181149042,0.08509243832947226,-0.0004813309838864037
HALLMARK_HEME_METABOLISM,0.03953283495413121,-0.017340824914078998,0.03331394824183415,0.03878284165300768,0.07351322771916584,-0.04340447852118129
HALLMARK_HYPOXIA,-0.06446135586525703,0.0661896485819329,0.05430632897533453,-0.12637660832138414,0.045233597734821315,-0.002858696167322851
HALLMARK_IL2_STAT5_SIGNALING,0.013345479389159408,0.01393407242907373,0.11375291543485153,0.049583835865356606,0.07938525345141154,-0.0026005693298459687
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04565498203761696,0.032147712782978476,0.03383766251906111,0.08652786341795453,0.053093107763127666,-0.04055559722781854
HALLMARK_INFLAMMATORY_RESPONSE,-0.04248060608710638,0.05020655481053797,-0.004519979140175464,-0.11163191367262078,-0.00474312660244769,-0.03346725014671124
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05947117662898716,-0.02032533968358246,0.06460268262507254,0.10018431423594766,0.07364767043038731,-0.05945384357001433
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03438711255916326,0.04651280615009976,-0.012402070509758908,-0.013342928748131904,0.06085210503442815,-0.028022772175591952
HALLMARK_KRAS_SIGNALING_DN,0.05523895767612067,-0.011212254524992726,0.04991003239305761,-0.003976255347984464,0.06929888174363355,-0.04318881758908883
HALLMARK_KRAS_SIGNALING_UP,0.02377127246727931,-0.054718758712360226,0.0242048038338005,0.03531354035596887,0.06036773706020409,-0.022440176754716757
HALLMARK_MITOTIC_SPINDLE,0.019637738832264027,-0.017717053290338233,0.0077599160808951365,0.03416931701190221,0.09203468363667765,-0.007391475061345363
HALLMARK_MTORC1_SIGNALING,-0.014930943324568709,0.03259736698899263,0.07482141191048367,-0.04099403062452076,0.053218587178236736,0.03141558280594713
HALLMARK_MYC_TARGETS_V1,0.058720392750127935,-0.016984928638539246,0.049889573066728574,0.04974388323464816,0.10201984934960513,0.04136585691958731
HALLMARK_MYC_TARGETS_V2,0.06374424663505633,-0.02067103806330351,0.04769395130471709,0.024391377444553452,0.04865563511074597,0.05970617713194222
HALLMARK_MYOGENESIS,0.053552215268276984,-7.17073997965188e-05,0.00991039389459363,0.08011207838234424,0.03524821664702946,-0.03618470397362089
HALLMARK_NOTCH_SIGNALING,0.054041343286991124,-0.006656979639929467,0.08801731910740797,0.0479790892162934,0.10948378137413144,0.01588265892550729
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0941884286290298,-0.03610393416580109,0.0444629714965992,0.0411223365491999,0.0943639240944408,0.010447702360355946
HALLMARK_P53_PATHWAY,0.013041159750788388,0.036095775604181056,0.0390410152807571,-0.025526722996235623,0.07471814912823066,0.04049449610493178
HALLMARK_PANCREAS_BETA_CELLS,0.07711641494146128,-0.0006227048796438559,0.06743752243354416,-0.0011881433449935958,0.07857749675313523,0.03305486783720572
HALLMARK_PEROXISOME,0.07331459313551826,0.015976793269822574,-0.012441000061246103,0.07354317758169546,0.10290228055162995,-0.07922796415589325
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08900055328245696,0.001825297194536885,0.03390674980941859,0.062474339904145436,0.10340219085102581,0.017679413990227183
HALLMARK_PROTEIN_SECRETION,0.027485208149406436,0.01883189176859583,-0.012846616089451772,0.030638531320957972,0.1018046461121012,-0.030892269595404122
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05002409010899605,0.01754418756533556,0.0846712061700266,-0.005251710211863887,0.0562007685069802,-0.00939044859373892
HALLMARK_SPERMATOGENESIS,0.06774180992999547,-0.011307651271778137,0.027737781089253514,0.006694349670647508,0.0877730544653401,0.006111614953488035
HALLMARK_TGF_BETA_SIGNALING,0.02111396834798667,-0.03769559470104024,-0.019707569633100736,0.03055158595238788,0.06819681024537601,-0.012207347310548376
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04069890491256007,0.061007238623954546,0.05182011312238992,-0.12765730111884435,-0.04222230546445206,-0.006375654627547751
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.028429850730948492,0.06590583940204647,0.0021426078916745835,0.015685987747890102,0.07302423928105505,-0.0032467940004769
HALLMARK_UV_RESPONSE_DN,-0.015307590159256599,-0.0398269047093095,-0.03996028888834442,0.052635998160573225,-3.404605472841412e-05,-0.011494423886809801
HALLMARK_UV_RESPONSE_UP,0.046899725503647634,0.024086868953762563,-0.03728387295760059,-0.010776592007316461,0.04663994680315237,0.01026402943940923
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.007086250740326407,-0.05290455966027029,-0.08943117469060155,0.0017669764906800788,0.03811566038202327,0.030163414663905826
HALLMARK_XENOBIOTIC_METABOLISM,0.06909693540190658,-0.00046388667651779214,-0.027443715337270587,-0.013724159767266068,0.06939588624601309,-0.02006437401660895
