,UKF248,UKF269,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_MTORC1_SIGNALING,-0.011132867458086436,0.05645553317228495,-9.177750248841986e-05,0.010697345717959982,0.04338250610436233,0.060141400842170886
HALLMARK_MYC_TARGETS_V1,0.003462815050358288,0.05982078946540711,0.12644808980306313,0.026617910525692005,0.14646926275201932,0.11674353990323601
HALLMARK_MYC_TARGETS_V2,-0.004288592706732219,0.010839220420183104,0.09736640147474401,-0.0033812843804829434,0.1700150573994254,0.11107904102914085
HALLMARK_MYOGENESIS,0.02394415716253653,-0.021255639076427666,0.10913916556228,-0.011165433024659683,0.07814745932908215,0.011255707898424493
HALLMARK_NOTCH_SIGNALING,0.006704745261113746,0.07845839489154272,0.11234790111681248,-0.006537411637106473,0.1720407779828347,0.15968512601157728
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0026026130550211987,-0.00020608863771223905,0.029145787457669946,0.002113194696955458,0.17405685201035812,0.10325950116926062
HALLMARK_P53_PATHWAY,-0.022797235075651075,0.054664270152499014,0.09801690034506663,0.0675815770462393,0.18758775868916464,0.08729676499485801
HALLMARK_PANCREAS_BETA_CELLS,0.013693511881014595,-0.006389941023683315,0.02802755503297882,-0.0005918219353960408,0.18286250571069657,0.016863613929003287
HALLMARK_PEROXISOME,0.019900233665895453,0.01582136453260694,0.028984488770387958,0.03448225673498416,0.12549583348402474,0.11333582735572084
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006235394628449533,0.025011860196148348,0.057837131755846705,0.040489403898049364,0.16806921394867352,0.05764417341184282
HALLMARK_PROTEIN_SECRETION,0.0018382792497568968,0.05405600600900143,0.09132975205694847,0.01012661824819333,0.1451834947729686,0.11057161216186633
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.018602274329901476,-0.04212287899759904,-0.02673606778911557,-0.029061867857080807,0.18540188375286915,-0.028131786116257048
HALLMARK_SPERMATOGENESIS,0.023234430974995876,0.0399032549693934,0.00667817976977183,0.03582965247676887,0.1867046776807877,0.056897297887123034
HALLMARK_TGF_BETA_SIGNALING,0.021400043669790893,0.023893712794200175,0.11917975780947777,0.08344060070066883,0.06699590034331221,0.08801925551638139
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.024910205745448416,-0.006924705206119694,0.04554998714443749,-0.005672138999020588,0.07174076580170122,0.10238916260779388
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.010815927281306793,0.07455423107419627,0.11721764030292749,0.025925671758357072,0.15479166447916717,0.08884786947068539
HALLMARK_UV_RESPONSE_DN,0.030266477448737734,0.041737214239190176,0.08168589873121691,0.07269668462140311,0.061403147544660884,0.07074316970075521
HALLMARK_UV_RESPONSE_UP,-0.0020416390146882923,0.01728650550294356,-0.029125283444992215,0.04873616034335838,0.18083590891210916,0.02933927779129775
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.028740524067227418,0.06284029240957609,0.015320802800308966,-0.04402185033316167,0.11952551266303621,0.08526404090431838
HALLMARK_XENOBIOTIC_METABOLISM,-0.0008176886102087589,-0.000980317798006219,0.0273331739158331,0.012287579230288701,0.19376313491906824,0.1277640359685132
