,UKF248,UKF259,UKF269,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_PANCREAS_BETA_CELLS,0.024029344710548434,-0.0045689419365632245,-0.011744215115304197,-0.006365076834245888,0.015089937781016579,0.09121798498787267,0.07455156875996179,0.07510888590375772
HALLMARK_PEROXISOME,0.030526276550977796,-0.02279650441729768,0.061650322497469205,0.03765080726902407,0.03797629715518912,0.10832003239841963,0.07706702864927432,0.06405599907387818
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.005829377686696635,0.0314906812952876,0.0349627491981768,-0.01821287959067986,0.06809691529149267,0.08064373854690852,0.07567961355734532,0.038601151766875896
HALLMARK_PROTEIN_SECRETION,0.04010354281125586,0.01473435509307484,0.09393515958454625,0.010306545086859674,0.1163333930706071,0.07885605530223083,0.10062565882451696,0.04095994506043472
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.048355131543377845,0.01923698361537767,-0.039161182689228455,-0.054523555143963155,-0.054105329129181395,0.06815243226095356,0.09573626372887503,0.046366010968091134
HALLMARK_SPERMATOGENESIS,0.058106274184442995,-0.02214069549132808,0.0568066417900097,-0.01693055584890184,0.011586097134205112,0.08566741641327513,0.07535392411787051,0.009525304915357805
HALLMARK_TGF_BETA_SIGNALING,0.01699891860887498,0.04918669462585205,0.10718854162305558,0.0779667064080018,0.07895276490110512,0.11854731237502501,0.05229731426462415,0.04362187015415666
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.038614308687507794,0.022430512492564274,-0.04196647668298432,0.08621080989344881,0.07496745917545869,-0.00699322680150941,0.07564347300707744,-0.07305370593790125
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03690870516501994,0.010088303007838226,0.10517043395617684,0.028510130034144484,0.12134141019554803,0.11006975044098456,0.0637868917054712,0.012087063525874629
HALLMARK_UV_RESPONSE_DN,0.04393999246827981,0.0007864972444941768,0.04056001944837281,-0.030454419812169658,0.07195005082717604,0.06167009771398704,0.05119508489158957,0.046604848627547095
HALLMARK_UV_RESPONSE_UP,0.05153062690929384,0.026132009043175867,-0.040325283988325,-0.026071000361033332,0.02388059204722228,0.07618585035277395,0.027757266518253276,0.021301046295379388
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.011247242963357645,-0.038453913432893685,0.10327963579294706,0.047128378768994554,-0.02761138345662791,0.05715470535022485,0.057557279608242404,0.03739530174810066
HALLMARK_XENOBIOTIC_METABOLISM,0.019758324099059046,0.0755960819374502,0.061801933252769004,-0.03160769477766968,0.027700058864689854,0.06119053317080015,0.07719883014291275,0.04107938431860376
