,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_DNA_REPAIR,0.0654225433928978,0.0571014560277444,0.11510109021903026,-0.10457195743527019,0.023576474504778674,-0.0029545377062688864,0.09788278319421641
HALLMARK_E2F_TARGETS,-0.034286294829151714,-0.024337343896962522,0.07480575192314566,-0.05719658663780442,0.01921900511223062,-0.011135057531263969,0.006506771210329028
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.005231603432451935,0.06130961145605042,0.1302763743644655,0.026598494373638478,0.00820253051279389,0.10818567755146331,0.08048202123751302
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.11210691111080004,0.016034704406836346,0.04588974010906247,-0.0650426940244052,0.0008106497452636537,0.0675587178943944,0.07311190375046127
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07076811304505976,-0.06034325914990688,0.09342366818651185,-0.09206200813965426,0.041898923640646804,-0.00406137236269422,-0.0007348885994934115
HALLMARK_FATTY_ACID_METABOLISM,0.14223131239121195,-0.004969714732824288,0.1073784487022703,-0.038182763759046764,0.03493980760382083,-0.006564222461753485,0.06157457345461796
HALLMARK_G2M_CHECKPOINT,0.0870119485830711,0.008135483333713042,0.04957825594400731,-0.08733614153019549,0.029326719652033293,6.591336727312816e-05,0.028488041317244785
HALLMARK_GLYCOLYSIS,0.10531435639401307,0.01323402129845053,0.06891214282265036,-0.09374888024532284,0.017728440338883874,0.01662773637463285,0.06487679174252736
HALLMARK_HEDGEHOG_SIGNALING,0.1329082402854803,-0.08308922010395776,0.06273006917281909,-0.06286887004788011,-0.003490168509225818,-0.019688591375567405,-0.006378240779552342
HALLMARK_HEME_METABOLISM,0.11948999777023782,0.061091366317491264,0.08010412520133421,-0.08618274383860346,0.005349341956771091,0.02321872655861144,0.06072259429248641
HALLMARK_HYPOXIA,0.24225397120927705,-0.003310035080256738,0.04922027786080599,0.004233624902961991,0.017090790303676644,-0.04645754988026411,0.10413151011573103
HALLMARK_IL2_STAT5_SIGNALING,0.09885418346129396,0.06950395395930813,0.14647476884444102,-0.09424607198898995,0.0575894246803748,0.039073467772468104,0.06658373296223274
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07765338181503859,-0.002329874503590209,0.09846292980333937,-0.06425834043053318,0.03197202299796505,0.039754942488881326,0.09954453442603158
HALLMARK_INFLAMMATORY_RESPONSE,0.0817778773264651,0.002816757683566744,0.02744962446739248,-0.043111384442026765,0.0038972003728093983,0.039600883349238065,0.1192318550793832
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0932944906835953,0.04538182806539737,0.06057853788399673,-0.07052072291457957,0.004362541397872235,0.036658268383872934,-0.02129399243231997
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03724344388209033,0.06528404612256167,0.12509567994234985,-0.0675389614936196,0.05460956141685335,0.11955111489104617,0.12628897426192437
HALLMARK_KRAS_SIGNALING_DN,0.05558683332605864,-0.05078068377309209,0.03440834677978136,-0.07322273606141212,0.04517791494716601,0.023212314131756284,-0.0006461016755260904
HALLMARK_KRAS_SIGNALING_UP,0.0267502687057838,0.02503675789018213,0.08697991097570869,-0.06532939439155293,0.042280607504722366,0.10832789371017656,0.021154315656337245
HALLMARK_MITOTIC_SPINDLE,0.15595538132741782,0.02830004234292375,0.08530132023780743,-0.04964545646621737,0.0023080665366432057,0.028423605288420785,0.06177678065019566
HALLMARK_MTORC1_SIGNALING,0.1606707369496007,-0.004441924753772025,0.06257295933900385,-0.061673031986578655,0.012986782006459899,-0.005374173399610943,0.09217293928934524
HALLMARK_MYC_TARGETS_V1,-0.0037584305530006714,0.014293178780336514,0.11935572017029443,-0.0895074881921998,0.026719411673899282,0.02228513744103228,0.11687808213993502
HALLMARK_MYC_TARGETS_V2,0.09068571176482901,0.06611200815355744,-0.0761878662109568,0.021755996531241134,0.024873529904263184,-0.030909857061908155,0.10048259357841959
HALLMARK_MYOGENESIS,0.008099188846012365,0.01146758250860382,0.0566580453734733,-0.03098128162116538,0.02550779860258762,0.08976932101512868,-0.02719691923443114
HALLMARK_NOTCH_SIGNALING,-0.04693146517468883,0.09903170209910657,0.11292764721245549,-0.07864079740944745,0.008416200764187956,-0.007127972832082742,0.051149378971337436
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.028183720117734196,-0.012432995917103357,0.13156738127589165,-0.09420668521363884,0.03734604974487588,0.013369423182130963,-0.003512819737608034
HALLMARK_P53_PATHWAY,0.12427585702822613,0.07147204530003981,0.11817492927140728,-0.06369421068422183,0.02035546247321357,0.005788175794395354,0.12946852505147807
HALLMARK_PANCREAS_BETA_CELLS,-0.03506733492046085,-0.06702239892254039,0.12578992667523917,-0.07190485295100899,0.0223048925304081,0.04068104379513166,-0.043683154048206906
HALLMARK_PEROXISOME,0.06515273670320422,-0.012615546757300033,0.023825984077688857,-0.079188068100591,0.012825689138170606,0.05390392452755937,0.054246301801020344
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07659602417882093,0.06665671447809214,0.10365066082719947,-0.10597071487745666,0.022238748563956526,0.05851179710350133,0.02460702089387168
HALLMARK_PROTEIN_SECRETION,0.09856907101115558,-0.02220986658721633,0.12166321260743167,-0.09753486658283998,0.028810125944443238,0.02987366361395861,0.07695035080490653
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1328241636168276,0.05157764599394539,-0.029108275758872152,-0.11025455418809593,0.035795462805541675,0.05959873989750764,0.09006699001967713
HALLMARK_SPERMATOGENESIS,-0.019096784654062365,-0.013707549468835659,0.03421304857140652,-0.07823972271406357,0.011339962700526061,-0.009189713146658071,0.006629122607065099
HALLMARK_TGF_BETA_SIGNALING,-0.05387501660022083,0.08845045515433075,0.10391344250261199,-0.06351518051333559,-0.00045409223818701705,0.09503102185037554,0.035616305942886985
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.20995233206895242,-0.01335345555392371,0.07989848159901888,-0.07011093284762863,0.03812752515057158,0.005515721224751047,0.11702146934683372
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05815704592905575,0.0827296061184147,0.11616059726772703,-0.09995576537385847,0.03472526452766231,0.030747593646344266,0.1370507366903211
HALLMARK_UV_RESPONSE_DN,0.008991202263908513,0.01154041182757561,0.120695614847639,-0.034937771024721564,0.010064269171704004,0.12228955257464147,0.047399588386222824
HALLMARK_UV_RESPONSE_UP,0.218903340303288,0.03339932495062027,0.0024059615149365464,-0.0820864526199552,0.01662092192968792,-0.002050932838132119,0.08876532368998054
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.053524021121203774,-0.07979885331055382,0.03900170891378778,-0.014352322824062423,-0.011245829924206292,0.036266336123894106,0.009011214237642218
HALLMARK_XENOBIOTIC_METABOLISM,0.03779425435724029,-0.055791337680772934,0.042537276190692315,-0.11429971951263061,0.04452390116578416,0.04437786494676686,0.0513112255093246
