,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
HALLMARK_KRAS_SIGNALING_DN,0.1461961685752499,0.0081079243852345,0.03920071268901453,-0.0450932404535196,-0.05150724338696973,0.05566902370610488,-0.032335556165729785,-0.02862651535996156,0.024678222230166715,-0.05505536417271502,0.018368200729429456
HALLMARK_KRAS_SIGNALING_UP,0.03407055242701525,0.02148268939344549,0.016338612061047825,-0.015756436393440487,0.04279869358520845,-0.02205025222601038,0.0010374202782484168,0.03566880400554582,0.08495891921535895,-0.0039668375941865714,0.04557336468708805
HALLMARK_MITOTIC_SPINDLE,0.11567165149051778,0.0207506627651827,0.04908373591211307,0.11114457448438168,-0.014320921905755235,0.033702029043572036,0.054773378740078704,0.0022166650705074523,0.12951254445125426,0.011590178267829236,0.03322320452808352
HALLMARK_MTORC1_SIGNALING,0.04991826467361829,-0.02764303706042292,0.022050735935722713,0.14435233532141845,-0.027310752601285737,-0.02265483611309889,0.010389151124311536,0.009063519657179251,0.0759621893879319,-0.01752973557587239,0.03246143704508691
HALLMARK_MYC_TARGETS_V1,0.022230459104639697,-0.022551567629174745,0.13253422449356916,0.14634595156262792,0.06159083331760908,0.060613098976826665,0.028933673718436765,0.011157684874047941,0.07534372686371597,0.02745367821806653,0.06205087341224441
HALLMARK_MYC_TARGETS_V2,0.053635362948204625,-0.0387131650799845,0.030173628905788303,0.0675036196030575,0.07055350750752303,0.04286263132163092,-0.02517451385175395,-0.03958705358582004,0.0026247048877947655,0.040900439532481445,0.0492327574617024
HALLMARK_MYOGENESIS,0.07965818912962572,-0.0032882747388289567,0.06739016560352762,-0.0475670565351667,0.02812977181323134,0.0633950870209307,0.024480239354024953,0.012430459126782114,0.09654193474627337,0.011639378400320788,0.020908974767785547
HALLMARK_NOTCH_SIGNALING,0.1383619582501963,-0.030776270946555127,0.07416887051053826,0.1470638627983463,-0.03397655589157664,0.06511567547487121,0.024489102589394154,-0.04649875453679291,0.0827368260390142,0.023826818706171583,0.03185479421758388
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06220459005352464,-0.051681535371634016,0.13007854244941916,-0.010224152653182753,-0.0035616475546041107,0.06365673307376894,0.019842494545653462,0.008183823314885473,0.0687959831187516,0.07456610345355243,0.03807957442942875
HALLMARK_P53_PATHWAY,-0.006265815810109209,0.012989027417936394,0.08334544565095071,0.16549456722066447,0.06642271893643241,0.02343934194963739,0.008798320872697014,0.052999820774995446,0.11839472887357398,-0.0076709543275057905,0.016156308172886796
HALLMARK_PANCREAS_BETA_CELLS,0.06829262470887604,-0.008238552375848593,0.10473911369417696,-0.07330794939933485,-0.019305725099190523,0.03196131486394826,-0.04078414407995927,0.031089914824949685,0.019493808476412026,-0.05746686314128351,0.054930888392386135
HALLMARK_PEROXISOME,0.017041671652400635,0.02392572194353256,0.06773990754539817,0.0834136890024827,-0.009056607602725399,0.017080053427854347,-0.039743497155602124,0.028093844850001715,0.03531411676982931,0.05208723631402302,0.07811769983170572
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05021503095351382,0.023927037204294125,0.05839747017587067,0.06816354053524704,-0.022035628994193233,-0.0014026853541518481,-0.003610948362850359,0.07386396446769461,0.0917760605550912,0.04696289319308662,0.032758174804943696
HALLMARK_PROTEIN_SECRETION,0.10155051005940106,0.08540821316436407,0.11366762032293498,0.10125718458516976,-0.05642039826076177,0.0933575643745447,0.012609097035689685,0.049901172226837195,0.11706028522320569,-0.0017823315589952666,0.03989773866481573
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08466738227925369,0.062251394979680345,0.10754612052606344,-0.07080682477272637,0.10554744834239638,0.09224945682457555,0.06448124228253455,-0.05921796726463893,-0.022691923024383834,0.0638392010997111,0.030422784949852746
HALLMARK_SPERMATOGENESIS,0.09387689150613521,0.011532730144033844,0.0833005274556345,0.017563668328812728,0.03553170430075884,-0.014335367314803062,0.01785084388789764,0.04135324138270019,0.06560378623428631,0.013116209916622198,0.033437237825288804
HALLMARK_TGF_BETA_SIGNALING,0.07267067560831873,0.018324878092782923,0.03199108868991371,0.14729630017646536,0.05426423907469006,0.02970865884598605,0.024044190265005677,-0.0014613137586863586,0.07026343029279468,0.025045397228445693,0.060225738249204186
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03083756462925214,0.04118439983373158,0.07269252773228127,-0.06678395472773942,0.09529544965228659,0.040117985632862965,-0.0012859523600588893,0.09362251576798322,0.0824480047492018,-0.03067080818527007,0.016536395851659266
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.00046529327627446466,0.005098298357827803,0.08213151426023511,0.1512291752247371,0.05723923707428234,0.03443071330193686,-0.011619480657570787,0.14169775845458096,0.09399132349823093,0.010042915675985862,0.04904677999678055
HALLMARK_UV_RESPONSE_DN,0.11530088592080828,0.028174637648564687,0.013441497228312773,-0.0030449424435257957,-0.06597581739999121,0.06506000930022987,-0.010438193467449591,0.009308066356970608,0.055385750339805785,-0.012743927699231763,0.01362930386816675
HALLMARK_UV_RESPONSE_UP,0.05762092139207768,0.002701856168021411,0.07821578806870394,-0.08625911949891482,0.06942353699049798,0.04446081020440935,0.02727807624461904,0.028570684949531626,0.024456187002751647,-0.007361368030398719,0.027958432933176708
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.080173073698548,0.023017583637526803,-0.04626869942664471,0.09832750387974444,-0.019553588296053588,-0.02200323394326325,-0.09793162810883282,-0.000488331021130374,0.059685764719664115,-0.007628387390793089,0.028705613104602633
HALLMARK_XENOBIOTIC_METABOLISM,0.01893378255800677,0.024741584567439325,0.07236483464767547,0.06374813413800133,0.026314651375043352,0.0927719256788292,0.03769480113515849,0.05093857041913423,0.05601438450627667,0.003183608102562907,0.06299595047427088
