,UKF243,UKF248,UKF269,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,-0.025628410987386226,0.01362979808237506,0.21200232400274938,0.009423013570478705,-0.0028646090645917336,-0.00046360981545000047,0.015901302353498632,-0.002267212382872034,-0.02552106662069575,0.12244503357045396,0.01602397304316242
HALLMARK_DNA_REPAIR,0.027060075172562852,-0.006669617283342291,0.2068415825239028,0.01174413374454839,0.04013546486922335,0.04127585183216913,0.05043011032338093,0.01285077440370679,0.013255721847858164,0.13278136217868494,0.11076533868610645
HALLMARK_E2F_TARGETS,-0.00571677258933498,0.00951384298746485,0.19262074314102207,0.007333668537169424,0.06639410157822954,0.050531545388917624,0.015651117403649027,-0.02724638035307452,-0.014849323576171818,0.07924241595561633,0.04078414422890401
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06954866337362703,-0.007100365149168749,0.20138966889045556,-0.040779575155218094,0.004760952259877869,0.1294901057258942,-0.05302837349510747,0.09768002900920732,0.02955027904711267,0.007321175622508906,0.05697015653531859
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03999971353611165,0.00021647632183423546,0.1291360948588476,-0.01981105902296794,0.02550099911488682,0.05462762029769395,0.116139185537833,0.0366017732161295,-0.005651125237403079,0.11455567216106587,0.08447703941711356
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05865771790901841,0.003454528185885364,-0.010527403930592032,-0.010313737467579074,0.013125360034911604,-0.012993279034411638,0.025273031348380826,-0.022913616080627364,-0.028312600457030195,0.08730611811088523,-0.006594346241636124
HALLMARK_FATTY_ACID_METABOLISM,-0.014819880174703644,-0.05777588976242278,0.1336697105670423,0.015035940666441214,-0.043257455328132396,0.011670439369806539,0.03528392753758849,0.0388521512410937,-0.04306360280535377,0.10575307111163533,0.08871018650176841
HALLMARK_G2M_CHECKPOINT,0.06579141194096291,0.02751158949232766,0.19230118013135744,0.01370749018166615,0.016176075367330112,-0.015740507045465778,0.0358318216992252,-0.00122346916289728,-0.019028448566939443,0.10781461457336887,0.07437071942157246
HALLMARK_GLYCOLYSIS,0.06048035748327519,-0.040904630088939416,0.14203425358000252,-0.02749517577917895,0.015302671424498485,0.06908362418796772,0.07166765352468212,0.043945330012309984,0.04860126097918859,0.13320837236344452,0.05781344534671557
HALLMARK_HEDGEHOG_SIGNALING,-0.025663831086034216,0.02244357846298544,-0.10215647727534619,0.01737392049359578,-0.0073638373780729564,0.03391604792931581,0.0871538651522814,-0.016484453061103025,0.030035445938832166,0.12279535338025534,-0.07852517587004408
HALLMARK_HEME_METABOLISM,0.013162183278298004,-0.007556798193586245,0.20231562350221802,0.01589341038761959,-0.019619258812212888,0.0642297135386967,0.08324497327746345,0.006670083826509019,-0.018871352533833183,0.1132403425962502,0.03594730725307065
HALLMARK_HYPOXIA,0.16576227910371705,-0.03886571425814617,-0.053609666856090414,0.052654447414485855,0.054380166637849496,0.02044133006568896,0.03634048914735066,0.062270595168088014,0.04133059296867136,0.0935884751319536,0.10854904326787498
HALLMARK_IL2_STAT5_SIGNALING,-0.021455062548798382,0.025616280625884953,0.18007028652458226,0.014776784542014249,-0.016999652331128066,0.04680717650842088,-0.042381658993586986,-0.005872054477607031,-0.02135286754452996,0.14682362959377843,0.09804373845693044
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07557848218778754,0.00308731830166864,0.158884314504051,-0.02107782806877627,0.008757107876924613,0.024306028977825894,0.0012895115489989007,-0.0657139063495941,-0.04823878122521246,0.13436694622480477,0.08397246698751572
HALLMARK_INFLAMMATORY_RESPONSE,-0.09025725502193079,-0.037281835363054086,0.12195318980944286,-0.014963615022348886,-0.031096924819144764,-0.006842304683851285,0.00875325234547565,0.05476083910732604,-0.004761795533961954,0.03534651231583216,0.05462546361994842
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04434370633403002,0.005926267788773271,0.1860150863663429,-0.005629639088651276,0.006924735766025665,0.037849101227119125,0.02109128024613716,-0.04117247263544588,-0.03800084313743284,0.07123610087447627,-0.035467006545710875
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00828774445901623,-0.0004739434695095562,0.18864821720705255,-0.006003322725738524,-0.009558468228290049,-0.028122457398624564,0.07587517182101038,0.08421667681704921,-0.009156636650435923,0.09449936342266141,0.07950267709849228
HALLMARK_KRAS_SIGNALING_DN,-0.0036353042979427944,0.006417198679571157,-0.03158547250511194,0.003060939365209965,0.004281024133582341,-0.05965186823532675,0.06144605506464024,0.011628001398467354,0.014136721074907313,0.08933459015204323,0.01088584363644329
HALLMARK_KRAS_SIGNALING_UP,0.0009480581161834936,-0.025229578916128773,0.07573962849010106,0.028209553084068778,-0.019770834903822965,0.025407097422234286,-0.05372472764915217,-0.04827757868135815,-0.02168727895465896,0.04720746906416048,-0.04124304283050915
HALLMARK_MITOTIC_SPINDLE,-0.017711710768417536,0.002653573097821209,0.20864747862732333,-0.007669058032600168,-0.0196129044768247,0.08678181240240855,0.06366188444270546,-0.0030522083202226425,0.0259880761147847,0.08674831538281087,0.04175794544695047
HALLMARK_MTORC1_SIGNALING,0.11727218879076365,-0.037440117577872765,0.15373680118889238,-0.0024920966740886916,0.0017567798061726117,0.01988197219259553,0.04593552671414653,0.020579006701832398,0.024897198497406677,0.11954611479320564,0.07135297709800104
HALLMARK_MYC_TARGETS_V1,0.06456463724686559,-0.0023535128210703743,0.19881949302771634,-0.009738182029378744,0.014325905317608573,0.039014980673452195,0.09531820486408003,-0.011653171034428188,0.021913242126493954,0.1398777473346334,0.12958043436256414
HALLMARK_MYC_TARGETS_V2,-0.02880280462959983,0.02740417503555318,0.13543466337933102,0.00470565415996766,-0.013061921801238656,-0.07157221114473371,-0.07624514862680297,0.014758341316786138,0.014488052181403366,0.060120243452240124,0.04934710792772263
HALLMARK_MYOGENESIS,-0.06232941938334644,0.008930055832014401,0.0072611303484968305,0.0031803201586753796,-0.0214401619458339,0.07241962853480188,0.009520978214261311,0.03369081789062095,0.015756309194835,0.023949104011854072,-0.052504079631601884
HALLMARK_NOTCH_SIGNALING,0.0027343809065270915,0.03150941123731136,0.19206290097738116,0.000684680162438509,0.04637196412803335,0.014821257963075641,0.03417297325819408,0.0009378509392340412,0.017071021351271587,0.09300546086693351,0.0596420830415859
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.025326205378215106,0.031533006548547036,0.03907582239073917,0.024099261422364477,0.032330209609671805,0.02754442448907435,0.06274104854151973,-0.005126270457957276,0.007208433510132604,0.14435922345041724,0.09159244703008533
HALLMARK_P53_PATHWAY,0.12048360625837541,-0.009965806336130539,0.19957693408659155,0.009543760222608173,0.010716367329673826,0.018749635127089968,0.13704653323877847,0.02651876344235671,0.0008597395738810254,0.13753953578536052,0.08970840216600763
HALLMARK_PANCREAS_BETA_CELLS,-0.08326985261432132,0.004366546944122523,-0.026827220415127143,0.004279550027542812,0.03326224888007863,0.03191671695703933,0.051169573334416504,-0.013699690271459342,0.008856534105934075,0.11306399323386077,-0.0050425086820289605
HALLMARK_PEROXISOME,0.06664574068011539,0.013337629041660807,0.13091928108594944,0.014429407659211831,-0.03993575822126167,0.02341822314883188,-0.013914540771190505,-0.027421905152056534,-0.0007103845085908143,0.09640965971523467,0.07417803775774
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.039423487093932716,0.00544407116889067,0.11692189977312241,-0.0035721607508990795,0.03745168793783784,0.03421120719320155,0.0408678150106578,-0.011051560521164062,-0.00015294146474874838,0.10703907542673805,0.037770815535507915
HALLMARK_PROTEIN_SECRETION,0.017680368011044396,-0.013034161185712358,0.18844211279563075,0.013673735542473038,0.002573716072633908,0.0590952502014102,0.06799826003991544,0.012598614559454586,0.02791891676042412,0.12524945548632116,0.059450884841888804
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0063928588498752695,-0.004575330706929807,-0.09673383331723343,0.022584331678054105,-0.0018443268160388475,0.024229438555357318,0.049863786645445295,0.015579684501689416,-0.04286844212347598,0.1649850778807479,0.09717970493496415
HALLMARK_SPERMATOGENESIS,-0.04255629309195013,-0.004611832506283016,0.12676548045490943,0.024749874749343804,-0.006444068173432824,0.028441196742661472,-0.062127904506783,-0.014508692479700857,-0.0036613844159035214,0.11963494048299887,0.0033905329683165085
HALLMARK_TGF_BETA_SIGNALING,-0.03295256715369484,0.0353359583649763,0.20247540219931784,0.0017878098478390253,-0.014955299881665956,0.0009462073535677607,0.07192059010370135,0.051664514122267746,0.014223672256127052,0.04997505317378478,0.02767791159170996
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02026175998191086,-0.017842567947113506,-0.08988772513953876,0.0022943150659479683,0.011758481958171408,-0.05105756147233775,0.022704076226879654,0.007408007221054305,0.04732765437548987,0.08064572770155418,0.13286111529791816
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08877335634337465,-0.04409487167303511,0.18674151695573762,0.012605991616284137,0.019052584764539884,0.04890765380028493,0.042989939683744816,0.011710295051437657,0.04189209988724387,0.1397188176208123,0.08988536473246407
HALLMARK_UV_RESPONSE_DN,-0.0034028690477857365,0.00549948809349052,0.0834797888870556,-0.005113094018323694,-0.0015398116949373768,0.061882800574304106,0.0008617078697266945,0.019380547095862333,0.041477758049613886,0.023164618895265394,0.05842737027543442
HALLMARK_UV_RESPONSE_UP,0.019054429959322963,-0.005339183668892733,-0.04107880727654473,-0.0010484858463842847,-0.014376207149999836,-0.03064652893057,0.081139571683981,0.00031218017493975936,0.035379969366370265,0.1216609352917199,0.03737104357586936
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04386426418282009,-0.0022072392890716535,0.1734274338457393,-0.022235585772436287,-0.02677937322537602,0.0008664782695098117,-0.06466360544320313,0.022283569202286056,-0.04661659099842587,0.09004165532299305,0.09116243489192066
HALLMARK_XENOBIOTIC_METABOLISM,-0.03250543659221356,0.046823192431528354,0.12624328713482832,0.02120227572326262,-0.0036315044867667027,0.03976433140812388,0.004815308385936477,0.03774937794677891,-0.036496926736449005,0.11553145456930389,0.06486166673924773
