,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_HEDGEHOG_SIGNALING,0.0709677071189281,-0.036673798755508184,0.0778540915952813,0.015281413044958196,0.02714828567128512,-0.03029392586574522,0.17278045200864667,0.11541554835857357,0.3286116036560247,0.0994625238405817,0.01636371321162431,0.10589234882618966,0.12886335653168954,0.13161235583675424
HALLMARK_HEME_METABOLISM,0.002512628151935589,0.2299726408114763,0.07913081143257983,0.054963495560993746,0.05852076893442408,0.07761301974538827,-0.07834921684330755,0.03337722927029301,0.08319979417557635,0.0729015249189721,0.04793765840569043,0.04582449309874147,0.05092999508575318,0.12656176941787495
HALLMARK_HYPOXIA,0.10396992900580723,-0.11350600944375373,-0.022174772332931657,0.04957239005527669,-0.02458829682003467,-0.0004841444392692343,0.1248659723632846,-0.11232833461680065,0.06964581889952279,0.08234461491451221,-0.02620787617270806,0.06428358396693146,-0.0615185554020835,0.1002708654533815
HALLMARK_IL2_STAT5_SIGNALING,0.054111145414917225,0.10331601030327536,0.02168248682157311,0.055453945665659025,0.0585475112338893,0.03763081824605622,-0.13180780677207468,-0.0018721947553411104,-0.13797308292047777,0.06642191789282122,0.02209397365281963,0.06867054400587615,0.006137909298516511,-0.06207212583663597
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02308597785815363,0.16350813724521737,0.00014804616267583118,0.01777997895045789,-0.012503537160667376,0.0888294704962118,-0.14955893877295434,-0.16827013981783784,-0.2888604451294094,0.039855281015553655,0.0587297230763035,0.07741036085311091,0.002142419890650952,-0.19348809156430255
HALLMARK_INFLAMMATORY_RESPONSE,0.07628112206985581,0.06553161900727832,0.006338326366780212,-0.0051599310847332165,-0.020067224163915473,-0.0458455085682543,-0.10348614045320803,-0.12086212846212491,0.12384837755041826,0.028973714339660422,0.04964063044755732,0.021523155290708744,-0.03755405627657196,0.05000339906525474
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06761510695208575,0.1963647053906897,0.05585371268321673,0.05404835804911781,0.05006293403718757,0.09306859270787708,-0.1536740858990538,0.06132343963193648,-0.2669357007800683,-0.05793552825599356,0.0341550593046047,0.008487518147332344,0.004529508957585617,-0.11062006631359121
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07667000664110701,0.0888682854013172,0.0041406017042097095,0.007862664755024925,-0.02398285791414211,0.03289482841266765,-0.14977657619734136,-0.006093358902523571,-0.2833737825774674,0.030914211939355316,0.08875715507618752,0.024694902457210458,-0.060127072485684746,0.024277656288884907
HALLMARK_KRAS_SIGNALING_DN,0.03581681634277936,0.23489577458866753,0.09476295392925119,0.027924387896228507,-0.0011068934461676387,0.07783003144075246,0.06584918454208427,0.025059733135180052,0.25727215386668717,0.05390980239797463,0.0605010045930835,0.05778068637374143,0.04533932797254641,0.1595844972789092
HALLMARK_KRAS_SIGNALING_UP,-0.06276413810852005,0.11082955547213479,0.007437494214394503,0.05217902407934604,0.11007750257394044,-0.023149578921050944,0.1352026618299103,0.10044436568841543,0.23390507313770342,0.07691037160512884,0.07952246134732599,-0.012101394463223687,0.08244729128032306,0.13624827818864374
HALLMARK_MITOTIC_SPINDLE,0.09862419356428362,0.19392787943791567,0.04528854675304132,0.067855865591732,0.0960386641151807,0.1320842729683776,-0.07213981291787988,-0.044676399511371805,0.09204622954263601,0.07499303299252133,0.07048054350461241,0.03813164054208375,0.0523062605724,0.12769687369735322
HALLMARK_MTORC1_SIGNALING,0.14223922000782555,0.024452743756808143,0.03960698178842101,0.02844337079913573,0.01727574468719092,0.08632151987311387,-0.09443903472297048,-0.09930552777345628,0.15118488060958,0.07628872194050283,-0.018491110351667776,0.10124636888179814,0.014903911679988476,0.11122062686868935
HALLMARK_MYC_TARGETS_V1,0.13339417493497863,0.2065317927373602,0.04201840807277798,0.05828491676196244,0.10900419257559146,0.14001472766499018,-0.0759863060386095,0.02012293473462375,0.1456099113634845,0.0016274783015642425,0.1004138959888444,0.08390280577350182,-0.05227011534059654,0.13621918827732132
HALLMARK_MYC_TARGETS_V2,0.03268366618071268,0.13629241654295826,0.021445855024229403,-0.03413433541685211,0.0018430240670086748,0.04188930802577934,-0.0005704693447610954,-0.021134158653321074,0.012556871788384799,0.01974647998181926,-0.007708035230149685,-0.03163249560840458,-0.06655976632766858,0.02783167303474192
HALLMARK_MYOGENESIS,0.03776910085594157,0.13701342917400727,0.024155300736936596,0.04838902249717406,0.030802491055727934,0.02092756068979902,0.075868474390927,0.04615602582520713,0.04583519078016563,-0.016882225032010353,0.04367360452009536,-0.001981431934679587,0.0461704403275501,0.0026343305654067386
HALLMARK_NOTCH_SIGNALING,0.1300683208837304,0.19820117308565918,0.0478365505871071,0.04681101402401213,0.010957443987359265,0.04281494740910432,-0.10668282777064518,0.034242733345458375,0.13700007851952198,-0.031271380767176865,0.0355158661716185,0.06599093156239368,-0.044814780406974744,0.1082281516758713
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1920977439276904,0.2566796816762926,0.05983742940233892,0.026790988004781278,0.06492820246231189,0.10990985391998843,0.1796297785266624,0.12013280451361598,0.3261838150780523,0.0008138779312290867,0.10521593554404343,0.06457323809371968,-0.03919157184394554,0.16274699569772133
HALLMARK_P53_PATHWAY,0.010538555747539173,0.0496748168333175,0.06512460803805308,0.024048386259324043,0.05326884585112067,0.10385265621878514,-0.10452772125406944,-0.06346469287978702,-0.05109410677038706,0.08396177142033341,0.04772821300998612,0.0635652789656605,-0.04737674058324827,0.11574055485956376
HALLMARK_PANCREAS_BETA_CELLS,0.07926350910059925,0.10965096701831051,0.05802119122921231,0.02011419288414015,0.08902251408504548,0.08486077804252906,0.19042864023460226,0.15402393948779805,0.3334199414681217,0.0838654230950276,0.17421793498431826,0.07836982720859438,0.060472432733450036,0.13066371257562687
HALLMARK_PEROXISOME,-0.037700474624225565,0.09121565263987418,0.030052207711017763,0.005836157241240767,0.07569464351216991,0.09169377840328372,-0.022481410235406635,0.14653715695874156,0.03946271692014013,0.0275392622922693,0.098637054269476,0.05610609711575556,-0.006129066441757754,0.14152660274890336
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1453964511589165,0.19511834234320433,0.09988762607942349,0.015408940926949862,0.06662010260277906,0.1050289465395364,0.031167869650767763,0.0436613429900543,0.3070717274593676,0.07192742496172136,0.0627498494315793,0.043404484162836515,0.03906027931476634,0.13091864779163398
HALLMARK_PROTEIN_SECRETION,0.1579245720932697,0.21815248817637525,0.05668452908815616,0.023407679627496656,0.09307933412234638,0.08978782310406841,-0.016628492737144757,0.0473136084800343,0.26648086826755696,0.06067142863991525,0.05152427022981584,0.07040651092817266,0.04671131013194817,0.1389235205928053
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08541797517835877,-0.0930082170208723,0.004076654786416084,0.04030442648057484,0.05790110623169289,0.04022713500123035,0.09311212791024133,0.06777804354394233,-0.3204500953631868,0.12468762217970154,0.13432652972071527,0.034035368159957634,0.016393413520524005,-0.0934828209862141
HALLMARK_SPERMATOGENESIS,0.03993364855065544,0.15509033456630283,0.05507796912177511,0.06875715164251038,0.03933994008926634,0.06392333004067895,0.05391956502005135,0.15097776923054843,0.2926925226723973,-0.018022618659837484,0.08649498128897189,0.08961871915378225,0.07146355785629044,0.12454320851645409
HALLMARK_TGF_BETA_SIGNALING,0.04936088228163404,0.19610758791005636,0.021995720963109505,0.009497333015283847,0.004697057021651308,0.1065891429326566,-0.1101314794681699,0.07592676699430143,0.06054332129883882,-0.007005689005485295,0.022892530466478826,-0.006336637823054412,-0.03232446005921923,0.04751876863710996
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.011770234506815172,-0.06737606462556468,-0.035202968605564454,-0.003915476350823797,-0.026632649092773363,-0.007360335637811825,0.1794430750510358,-0.15676363857544803,-0.14380879341303918,0.05286287740117876,-0.017973478796928222,0.03654049823792105,-0.09032291399935792,0.042886598750950404
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10090760217221456,0.003951263106649166,0.05791419941078259,0.03634088785849917,0.07817897076957213,0.14331644130476734,-0.0731701130602482,-0.049766271608798,0.2391899001760448,-0.015544260090371985,0.05103535713994227,0.07155446610031212,0.006346867275133172,0.1290357069790724
HALLMARK_UV_RESPONSE_DN,0.04903599962096769,0.1862124139151838,0.008231888372661188,0.018580048339309204,0.0349541162824818,0.03310227265903507,0.1095877841844586,0.09669209675334836,0.27830127966682927,0.007139334575913057,0.0048447861559367126,-0.007164443211815959,0.02375323507916007,0.11008768108719731
HALLMARK_UV_RESPONSE_UP,0.0671445410717086,0.08334672275312878,0.038669862151855,0.03903329372138813,0.1298294152508318,0.04551097610932986,0.1973954868260092,0.016130284812625295,0.2910853525410527,0.036994113930689736,0.08028009166648403,0.0725285241392368,0.0500167651657917,0.15496531158832852
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.12082517991536161,0.11854537901198679,0.07325778643492713,-0.01661037654634396,0.007627980725512459,0.11381222421480129,-0.14727085679991261,-0.034612616770178385,0.18831161310890868,-0.008765824066792669,0.011510821663890433,-0.010843206955669902,0.011203121324411855,-0.08222220265322455
HALLMARK_XENOBIOTIC_METABOLISM,0.05054419070407485,0.09750782305435278,0.06521985392869402,0.015438315219503281,0.0637775491785907,0.009512034820832767,0.01519687934375417,-0.061302272596856465,-0.17659626715934476,0.03574384088397768,0.06631968076406075,0.061620829148123904,-0.07006943567376933,0.01183992598483845
