,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.033817889901169663,0.10335917479465609,0.1871273873354777,0.07409651893233267,0.08958701197585393,0.13763775448972673,0.08340238041794933,0.16799003091850045,0.06266658911561303
HALLMARK_DNA_REPAIR,0.08477915432649116,0.1619575261302034,0.28293714297726064,0.05283154376918315,0.08765432472193746,0.07378824979708787,0.09598247801454195,0.21229468229527299,0.02984273749857448
HALLMARK_E2F_TARGETS,0.042328903112943995,0.1360491078441005,0.2398936413536949,0.07973374147623495,0.04785003733528687,0.0845752665626741,0.08167074709518363,0.15309444398968444,0.07018393418783973
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.18059106238041933,0.18483246347131888,0.2601726941302348,0.059904227012640934,0.08825763256446234,0.20415267252640312,0.16612158458591503,0.4321952245772276,0.10632921855467022
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07534443287601186,0.032332357166821514,0.21323863781451904,0.02161688283823227,0.0756667298381876,0.1176611701666009,0.018959465333644385,0.16799232314593934,0.06505461409127944
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04947829613538987,0.08740855049932808,0.11216152959662615,0.033776219187555884,0.05656050702842892,0.05218391520124395,0.027416855770527514,0.018235029542393578,0.03967426255554916
HALLMARK_FATTY_ACID_METABOLISM,0.000647906441231409,-0.009181910845904346,0.1480434077889892,-0.010548406201280761,0.009100961648472424,-0.02135874665407658,-0.07334336271503797,0.0375575621849383,0.009688949222104662
HALLMARK_G2M_CHECKPOINT,0.02514345933639277,0.09762588925824987,0.22999896346087853,0.07663424291307441,0.07746092001510341,0.10317943221720946,0.0708873523629963,0.15008173476938003,0.05159979186097833
HALLMARK_GLYCOLYSIS,0.04481167517585766,0.054772367996041585,0.15209682763814117,0.010129921293326296,0.07091347656794424,0.05472881850199998,0.011196925064185483,0.12033897636708524,0.05646014770223878
HALLMARK_HEDGEHOG_SIGNALING,0.0668677152032277,0.07776998459553626,0.15587368779776922,0.028276185739509768,0.07966367433372483,0.11612905525443973,-0.026913893594893944,0.16137734573313647,0.1262469016030411
HALLMARK_HEME_METABOLISM,0.11041324789327706,0.13139734618003862,0.2472835207869007,0.019520096851636123,0.09015168990874689,0.05771110831581142,0.04540765871690441,0.19703151668948843,0.07278312817809937
HALLMARK_HYPOXIA,0.12604667195911107,-0.08794341709356442,0.12215626561355741,-0.03072100039808128,-0.034929142214131716,0.1122266096228832,-0.07773241025085109,0.013881517152042295,-0.0726736740401074
HALLMARK_IL2_STAT5_SIGNALING,0.05276983839282541,0.06341231912201536,0.14842770904391442,0.06543807820894097,0.06758515686220994,0.026515278036174355,0.00841730976342964,0.22347984007291344,0.006933795902220822
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07612215164546351,0.04309141234584794,0.22908687438488112,0.056318841485526065,0.05968582445633089,0.06211673072027261,0.10329260339955482,0.14358287625422536,0.03352840922613537
HALLMARK_INFLAMMATORY_RESPONSE,0.05555684927857765,0.036497070010126656,0.15596471957824906,0.018629427937544886,0.04148238804165551,0.1039965730414169,-0.0025494089577222825,0.03199727523923429,0.06905131361647292
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11937396825434493,0.14968275046641502,0.10855319518238143,0.07424395995716365,0.10549211616717324,-0.053875843428804346,0.1144860692147199,0.29874731941814975,0.09968961902022855
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07094926217158673,0.11829769052951289,0.22445898470921302,0.021963172378423296,0.08444283363255493,0.18956182774060712,0.1641843682447796,0.1970185223587761,-0.01321869643168531
HALLMARK_KRAS_SIGNALING_DN,0.021299284226983305,0.11880493323582127,0.136464754149138,0.02801541323873674,0.10622745505820672,0.04806256989704098,-0.005458223771939388,0.08554396213949453,0.11149445319136239
HALLMARK_KRAS_SIGNALING_UP,0.09416075829724545,0.12576791223855935,0.19345260698710676,0.01857540980400169,0.0749089736119867,0.09096282465287657,0.10184166055134963,0.37723315484064673,0.10497898090284076
HALLMARK_MITOTIC_SPINDLE,0.07188673292302562,0.12230270511015598,0.231061199218722,0.014850847046037851,0.09904505264288337,0.005915263633328447,0.07170086332352638,0.3263301730033514,0.10311708329047246
HALLMARK_MTORC1_SIGNALING,0.0713297963001084,0.05836259380422729,0.13271382050422234,0.015297850602715421,-0.004750227034782309,0.026180777121477674,-0.06740982337181077,0.16358766305314762,0.026863140851317455
HALLMARK_MYC_TARGETS_V1,0.07983101202727316,0.12911375272929035,0.2991112526512436,0.03751614233094385,0.06432560088255446,0.04618068749296475,0.07865896358937102,0.21578491689769433,0.007364607402016014
HALLMARK_MYC_TARGETS_V2,0.05555413499316941,0.06569920647809922,0.07662968995065549,0.03361989575139685,0.06626463959833888,0.09164437781462316,0.04884176292623621,0.11645102036562714,0.031905662860712246
HALLMARK_MYOGENESIS,0.11776058397911827,0.16314252729005022,0.17960781073340706,0.048744891439314146,0.11906815354248995,0.06156750774870538,0.19000862355032586,0.4151174165006757,0.16154739440013463
HALLMARK_NOTCH_SIGNALING,0.10155030694975556,0.15893495624664006,0.22617810030099836,0.02871303074341571,0.08734735323273192,0.11607934491293341,0.03287966951709212,0.32258226701068154,0.037628312616883
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03322878139616566,0.17491524440535955,0.2428182480862815,0.04003625711603474,0.06712325776552268,0.03654526522677289,0.052715680270391536,0.188841214792626,0.01782112963817025
HALLMARK_P53_PATHWAY,0.03943343372513521,0.09663391843721664,0.2275893988761859,0.019803548097757997,0.04889693736625975,0.06416399248633246,0.030023197852376084,0.1314227783651696,0.009400764192297968
HALLMARK_PANCREAS_BETA_CELLS,0.031227923107485542,0.16570782450847563,0.25790949570229504,0.014642443032551727,0.09711712828679088,0.09067254402709578,0.018381928366922054,0.12169064985625634,0.06300679381792429
HALLMARK_PEROXISOME,-0.014559066472686838,0.11667448766780632,0.07240285551162025,0.004116692232569009,0.04860335061191891,0.03669184531776501,0.030444156431180033,0.1918420774001759,0.04349056181236541
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0640357123225485,0.11524695401225608,0.2393112705017143,0.04217175921087695,0.07932303422857262,0.05946010187115812,0.11194556353339861,0.34103442196467076,0.08048954952978596
HALLMARK_PROTEIN_SECRETION,0.07875535591998668,0.10820531430425974,0.2787835222143769,0.03327168810836537,0.08430945433048218,0.08909393311398348,0.028111903800959206,0.2352315635035174,0.07529666495370686
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.005890659450087913,0.14210596343361395,-0.010540416736892936,0.036659326181182735,0.07145907356930829,-0.09595230685901539,-0.03308639108615735,0.17804561696595667,-0.060053551167490504
HALLMARK_SPERMATOGENESIS,0.0803032499168834,0.1225828742173927,0.12873760224123468,0.021048941535728078,0.07760723696277605,-0.08023469912482332,-0.0007462364201208128,0.15179804797084506,0.0889270486338751
HALLMARK_TGF_BETA_SIGNALING,0.1457867620761861,0.17921251822305062,0.21538885225826818,0.05838068531875492,0.11238781839998746,0.09033086065302433,0.16389502210204496,0.45342099627489135,0.05367902647831016
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.001060742737539441,-0.041815604204817926,0.09199836419315227,-0.053504696708627335,-0.012759258380393665,0.05807055579944319,-0.017000918354220823,-0.1628541928996109,-0.024416045262897642
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09116948114881081,0.13512913505616944,0.28720979928428614,0.0342353071811958,0.08233255413973974,0.11501776838021834,0.059169316502125015,0.29991000354478253,0.05558650993844073
HALLMARK_UV_RESPONSE_DN,0.09746589369600545,0.13722798907755676,0.2043818398506189,0.082066033919292,0.1008716665715742,0.11772720894734928,0.18133929332675683,0.315486254600585,0.10439114198889086
HALLMARK_UV_RESPONSE_UP,0.008577068061469222,0.057345712824093724,0.1558779204899823,0.0314748031423524,0.06748486496003964,0.019975202053992506,-0.0065818576088583925,0.08164965885437847,0.05189445185656111
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04376698797936502,-0.010737438925261675,0.19000824264951807,-0.08460175809301551,0.01807921545676108,0.03956861233623825,0.08585891113852193,0.2605645607933909,0.05541946784725845
HALLMARK_XENOBIOTIC_METABOLISM,0.10351087655726413,0.1332273538937803,0.20393180777541442,0.06717629179395197,0.08983709415042272,0.06842553233214345,0.07732399808709979,0.1172779470290375,0.014318032324386469
