,UKF243,UKF248,UKF251,UKF266,UKF269,UKF313,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01692393811941894,0.043560362327035994,0.01780392641569495,-0.011923801847487535,-0.031930351111582524,-0.017323518156564965,-0.0069427588993375144,0.05725714335315773,0.06218495651673453,0.07190351609853957,0.07895206364932814
HALLMARK_KRAS_SIGNALING_DN,-0.08468674558617187,-0.015518951986429635,-0.02809180500901392,-0.008683449219904462,0.051454282283134534,-0.03034411429901015,0.029063008273496782,0.02629752047209241,-0.01922577017552787,0.06835586373149467,0.04686993018126958
HALLMARK_KRAS_SIGNALING_UP,-0.006260159455415654,0.04230910829915373,-0.027119089163206933,0.05041903318412647,0.07010261016756919,0.005211534604786325,0.03562665459764244,0.07273826157121058,0.027473478782081062,0.1099313900266242,-0.002784982512077277
HALLMARK_MITOTIC_SPINDLE,-0.03632914862838117,0.04304383277899173,-0.016876873847174827,-0.04009367278168202,-0.009802606212879497,-0.034456544442792905,0.01669092749634087,0.0734586882886435,-0.018450640222179363,0.1212594270923281,0.07023827374749488
HALLMARK_MTORC1_SIGNALING,0.1151735495920786,-0.06326128736960868,-0.0300115791334578,-0.028510334068385948,-0.004262499446583359,-0.033395317094207226,-0.045979254309597394,0.10796694173191651,-0.054296746257570416,0.05461249703075674,0.03467925209153433
HALLMARK_MYC_TARGETS_V1,0.08271523492217868,-0.007455111477921784,-0.06210250882014646,-0.05269312157765327,0.005049926885468854,-0.05030897128681136,-0.030925798817786652,0.04364073082151805,-0.044896885583349366,0.1328433451666189,0.05188389650102676
HALLMARK_MYC_TARGETS_V2,-0.018811739743558535,0.03347123447527751,0.02793678186099173,-0.029938089771712854,0.034766646229169175,-0.07060599616386187,-0.059487551592143445,0.001246362733383239,-0.009422603473567557,0.03952064422615055,0.08878867086479689
HALLMARK_MYOGENESIS,-0.11653312084758372,0.06235791835349947,-0.021608338861869275,0.020581723067656287,0.07300016461616034,0.007149419434593037,-0.003047803486499228,0.015138122036450171,0.035562313186620946,0.14027416689154912,0.05336251169728271
HALLMARK_NOTCH_SIGNALING,-0.027849417229457583,0.06009355042000235,-0.009987136207838022,-0.028283289452051406,-0.008326740314202238,-0.029758056801559254,0.05426483789224076,0.024672385253292982,0.004036585179694583,0.10976912286933499,0.04586934051827029
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.020101620463280238,-0.01447188037178555,-0.024248095984662068,-0.0058885233826349295,0.0835083059250526,-0.056127376394000554,-0.0031066208287255422,0.02873623427172021,0.008666562881075828,0.10249038846061058,0.011551831913534148
HALLMARK_P53_PATHWAY,0.16415535781117324,-0.020651992595517175,0.0013863221437579703,-0.042358059357546864,-0.015649240407863387,-0.06514475430736878,0.05366645669453961,0.037993704153200386,-0.012608125078510994,0.09695158315372449,0.05416677912641234
HALLMARK_PANCREAS_BETA_CELLS,-0.09458377265830957,-0.026871788933306058,-0.031630387210182354,0.033025022654171475,0.11917639286090748,-0.05538504355987012,0.00044159724177461265,0.026716762477481563,0.007072538139424541,0.06613764738833182,-0.023053536727576172
HALLMARK_PEROXISOME,0.02009400257263952,0.014146003219387079,0.03745565266679801,-0.015829613778907774,0.021906706189688232,0.0065327722816786804,0.004499596756574643,0.05806235098233506,-0.022619441661740812,0.04631883909576414,-0.026530808082428685
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0025615390826785214,0.0014515700727621228,-0.030934894130553142,0.012233972933088338,0.034827612939166044,-0.06789217206272731,-0.008351128245982144,0.025723312148657286,0.021458828207371074,0.1261423333137466,0.02749010955157663
HALLMARK_PROTEIN_SECRETION,-0.04377660064338141,0.031286313823725036,-0.002763346955253639,0.01722655185717888,-0.008193624525482121,-0.042133597375732426,0.02080260542751742,0.060658695158528245,-0.00953654327711641,0.11410452546899086,0.03845154375223763
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0484948605331854,-0.027241917148614674,0.12038132309712601,-0.02803103777623159,-0.005937909795088221,-0.059435369370283646,0.0707439715673084,0.051049769762706025,0.027722102508704896,0.09473255216898326,-0.046880536346722936
HALLMARK_SPERMATOGENESIS,-0.09600753405512956,-0.01271527882383027,-0.022970540568154292,0.011196139023187094,0.040786057898088424,-0.057240729222045775,-0.0005296130263293199,0.039229096809457645,-0.022364455972815053,0.10477084723473529,0.02653828114125266
HALLMARK_TGF_BETA_SIGNALING,-0.06194127828459109,0.0666230442262911,-0.037217545575516715,-0.046656702155488367,-0.009732999336853334,-0.06699879561432348,0.026957613711588755,0.007119260800624761,0.0025833550409630644,0.14041407817693988,0.0725566449309162
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07540072656391177,0.04830488425566701,0.0646242095581114,-0.04868299817603268,0.10942194634269468,-0.06490729082004915,-0.06671453980848246,0.06725646785674964,-0.010114066790542149,-0.05038115876249014,0.04676022713741722
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09405556776757021,0.018888663294018972,-0.02923040916354114,-0.05125268726223155,-0.0078588060916164,0.001742463380072356,0.027804088234065796,0.07389605022083429,0.003141583072438152,0.14609046527574018,0.06490595564315185
HALLMARK_UV_RESPONSE_DN,-0.08096233875269662,0.06692758138787981,-0.03996087037490076,0.038596564540203444,0.08593735475546257,0.049341651147447534,0.05783847028694355,0.006116342873175974,0.03912525409428373,0.13030360968172064,0.052050503746897354
HALLMARK_UV_RESPONSE_UP,0.023435870134405075,-0.025869141936532503,-0.03580730472885375,0.00924145095576532,0.1062575104580218,-0.045399686602961196,-0.04588315639620618,0.04409666540812617,-0.04507224831488888,0.07854099862288419,0.050796914420287005
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.023095844977018026,0.026435873392699302,-0.08811377479619222,-0.11784193280213175,-0.07265745003056229,0.01632718415373739,-0.02461659939946754,-0.017398273571145775,-0.014823265628974947,0.12630210387159443,0.005035473193965976
HALLMARK_XENOBIOTIC_METABOLISM,-0.10553793987825272,-0.04546337611170349,0.014085986834244682,0.009052548174330021,0.07362890562111445,-0.039943232551069,0.039829875485206966,0.018156926011125694,0.029535947291086696,0.1046301031440743,0.10054777003278036
