,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,0.0018739986381586917,0.017184606413250845,0.018666281703897777,-0.028017518385599578,0.019188713972656233,0.030977229828841674,-0.016119497087564227,0.11358789131694493,0.07426820185479893,-0.002133023695877019,0.024533368632994063,0.05482752932928056
HALLMARK_G2M_CHECKPOINT,0.020132823385637513,0.05768046604605871,-0.06297721295931273,-0.055567027583993185,0.08153768096792992,0.11601591464611406,0.028528925122988914,0.03864170251015057,0.07302019645277642,-0.020708848016472343,0.0456624088862887,0.026034413870462625
HALLMARK_GLYCOLYSIS,0.032860053876686245,0.047170148838346915,0.03605144930752371,-0.023267460497188207,0.006752567250894766,0.013308918908955901,0.032029811611558066,-0.02246085034485555,0.10154626953325181,0.0062801145328586095,0.008257071247413341,0.036446354928940904
HALLMARK_HEDGEHOG_SIGNALING,0.07212044657544162,0.10368639950185737,0.004622212425754014,0.018868487981799846,0.051532628874713764,-0.06760492973034937,-0.036944141538973345,-0.046320880905613974,0.05618974239463463,-0.013103330979720641,0.019073762800663537,0.12824039087526398
HALLMARK_HEME_METABOLISM,0.02233194104759739,0.06712328069112747,0.017298695945156102,0.011822809841077761,0.05969643346919444,0.06808290934067734,0.023853971452701263,0.00811433433390731,0.1386818397846004,0.03733619230426895,0.007363814265483714,0.05685533775927634
HALLMARK_HYPOXIA,-0.03905718945858329,0.013925504163376536,0.014543624292035146,-0.0435219687474572,0.012417260571132066,0.05485560274636944,0.012347406315773673,0.04207778736327896,0.045919636646336325,0.0033155712262842377,0.04841784667164175,-0.08393149652493224
HALLMARK_IL2_STAT5_SIGNALING,0.014527398046567531,0.0694219037402858,0.014178659992665795,0.005200027915726341,0.039925105539273364,0.05849520289809913,0.03659406707324258,0.004334348556865137,0.13362609482054955,0.05308783639697596,0.0042885433614994195,-0.021650044619910477
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01579917513286342,0.08860887203532065,-0.0014386672101323102,0.020797008531222995,0.006670133907593544,0.0972563227855498,0.07815309565224207,-0.009400091529879806,0.08032581051746797,0.012340065241939476,0.038029863407600256,-0.0018220584881809287
HALLMARK_INFLAMMATORY_RESPONSE,-0.013802940586436241,0.07214826295068541,-0.025621583968042143,-0.01250860926361993,0.01187640502523767,-0.03662737578073276,0.041887397406669864,0.05483392585628725,0.07320094152403923,-0.026742282724363655,0.0015411373510250393,0.0409677330291717
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06271086243740724,-0.005052709874248046,0.012577125483638173,0.034730701091072215,0.06085348595004418,0.13214804607776734,0.0459382553409497,-0.02328251800203825,0.08667022982639824,0.06427058590952682,0.017432475978632858,0.07632991507115326
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.00582558748453719,0.00658108756055486,0.022770726409650707,-0.01497548009676935,-0.0006486710315241015,0.07360646279325671,0.0509285282718386,0.027626412145615405,0.04813594649212447,0.020069987120997453,0.048547371750064766,0.006685442347597012
HALLMARK_KRAS_SIGNALING_DN,0.026205966224045762,0.09668712998004764,0.03010656527695527,0.04668173839655922,0.015456808263515465,0.01766209169045613,-0.013429923600203337,-0.007916917880565873,0.10066056487539016,0.04011689142700707,0.04866938307646146,0.03881212425886637
HALLMARK_KRAS_SIGNALING_UP,0.03158332530928414,0.0799469088918427,-0.027871048926554707,-0.0043786290455289515,-0.00903216891242208,-0.04835726384204225,-0.028034547167753478,-0.054538384657844906,0.10331665648417172,0.05587607814646289,0.059609000968436306,0.057615168873480394
HALLMARK_MITOTIC_SPINDLE,0.02451828562643703,0.09535081047743263,0.049595389967134404,0.017412428058966613,0.04275050435084818,0.11336127215253311,0.007004823440270583,0.02984206236272996,0.11028067225802948,0.038819612906858036,0.03542803795641446,0.06442154820977773
HALLMARK_MTORC1_SIGNALING,0.00934319072785818,0.05516668971316077,-0.0008115322051172263,-0.049727908707829636,-0.002927492079821221,0.061909536518276,0.03213636943833465,0.0035964714296589225,0.023199142814747054,-0.030077222148332694,-0.006373230310893391,0.030439997116897804
HALLMARK_MYC_TARGETS_V1,0.011081712838642776,0.08790566158195119,-0.03937476285416855,-0.06206832961228632,0.06698646514142541,0.1037111607924301,0.008881823810215137,-0.05570004010127449,0.09754445423495249,0.0359679890480822,0.021752547727876798,0.01190503200401055
HALLMARK_MYC_TARGETS_V2,0.027113759395182704,0.0026298802974620665,-0.07011011111137928,0.06460548168415645,0.01642636213601375,0.07065467285562185,-0.06636479035138187,0.03862309551370535,0.0447271670030294,0.037634800265936505,0.031036500032667464,0.04705042680205962
HALLMARK_MYOGENESIS,-0.004204550016325077,0.05334112615583555,0.061081555841636055,0.04006655970365076,0.06601985395609776,-0.0046149729103217305,-0.006761208610443055,-0.06421367014386228,0.09135028089378787,0.08010185997602619,0.04545464621938012,0.1056087148535651
HALLMARK_NOTCH_SIGNALING,0.06066650248685802,0.07776476251615297,0.002743469057643973,-0.04301824254042503,-0.0119751169388036,0.0801095299714488,0.01843450512335974,-0.012418417535344036,0.12968970913390154,0.015775586228873067,0.0012318599566215063,0.002612053925131433
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04240947087739367,0.10601596767171416,-0.03431336047443348,-0.04544784134285386,0.025783692118865605,0.04269860129266871,-0.01330750031031168,-0.08237303960434685,0.10835928081061885,0.05194502529866723,0.03614938881273128,-0.014842116188579078
HALLMARK_P53_PATHWAY,0.015723317694258717,0.03427449014362621,-0.05515067504819312,-0.023420425166199473,-0.008497333565181574,0.09660505783707156,0.028224485411155617,0.02926871844970543,0.120203087185002,0.03440121292503458,0.04318318379059959,-0.0028051744393769724
HALLMARK_PANCREAS_BETA_CELLS,0.00865634956298255,0.05378866408413226,-0.061764139295347055,-0.016036387679026324,0.008132801841497247,-0.0027264495065453444,-0.05765015177719268,-0.03631230988806972,0.1129754384172077,0.012005835753402099,0.033852299583654745,0.012363521103673256
HALLMARK_PEROXISOME,0.0035020953497075175,0.04853386565845044,-0.07556779538994146,-0.019694600976688736,0.07200157394657135,0.07385963353056607,0.0017411783898785005,-0.06888179592417512,0.0715520476156428,0.007311366889081867,0.03108545077154521,0.0320440850246619
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04262576072481736,0.03403633172405715,0.009537360796586188,-0.013421652147517086,0.033651751767757476,0.049950164465890096,-0.030133668385347742,-0.018878042153354847,0.08175228019728706,0.012115699078027826,0.03181597595781687,0.07040436838338672
HALLMARK_PROTEIN_SECRETION,0.021765090518175816,0.057889738882927484,0.005311827847479701,-0.008344528658352949,-0.0025785589429119724,0.05168752312616463,0.007128442476797784,-0.0007771770532891774,0.12978077597500212,0.02679480787752636,0.010731203258610371,0.0545710250098916
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.015819265979218167,0.005068008289574638,0.008782266432298144,-0.030808257379487666,-0.04344187854091869,0.01861453614542858,0.0262766206879094,-0.04791695582316935,0.13006416022377296,0.017408118865355475,0.05699913567348005,-0.03261010713793859
HALLMARK_SPERMATOGENESIS,0.021830260634197355,0.07347752476037263,0.015649321595034137,-0.012651336095742947,0.06748955522497539,0.020394715049522623,-0.04205450954504563,0.004512879424124994,0.12479701139470421,0.0035911523859501354,0.038924041856971264,-0.0034032542137750906
HALLMARK_TGF_BETA_SIGNALING,0.03414136539682962,0.09481580226746077,-0.004484784037475513,0.03315894896057997,0.023476498368668507,0.1269907140958319,0.04003936116234618,-0.03457616611330205,0.11061255547958584,-0.01572560761732597,0.033575420403529704,0.04084488118688761
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04950165074917019,-1.3333982359256003e-05,0.04937016364933625,-0.024876078572753473,0.009046314718379514,0.05362343039427175,-0.013628634652635061,0.05148553286160765,0.09382264365355282,-0.00184592571978431,-0.02156999389266998,-0.053057042796608396
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02650137526112502,0.08679561686826576,0.005852652046120236,-0.016199407166473848,0.03854854833064642,0.11229689971859051,0.01632399049142697,0.02531778545546623,0.12064809186088726,0.03682511888899746,0.023766110623779226,0.021362945673598924
HALLMARK_UV_RESPONSE_DN,0.0006808666050249683,0.016074073322380183,0.04110729773755361,-0.020973617031072533,0.03864838964207732,-0.0029978980625954025,0.0021012072281482433,-0.0506294870285845,0.034899208863610705,0.04158224989080862,-0.009376178124067509,0.05526256685134438
HALLMARK_UV_RESPONSE_UP,0.02991606338326225,0.08812734948094916,0.03434884505364271,-0.020258550589583788,-0.003131079722809529,0.028800056131247358,-0.033584452435281686,-0.011088270650413738,0.12985485316127202,0.052600113566089644,0.03853363982460299,0.022358841658825925
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04333393033130312,0.0003431331677245168,-0.006233795638319248,0.03112708069042631,0.045359437843605896,0.07154675046450237,0.020365961060658314,0.03452724759821315,0.0803871350480328,0.002805029251296259,0.0168307254638486,-0.0059318936743644165
HALLMARK_XENOBIOTIC_METABOLISM,0.04797243294814556,0.038678189793039316,-0.07223025402022677,-0.021924374635028263,0.03497583300915011,0.10359309915191492,0.05158952413805392,0.02852330866668582,0.1354923271699616,0.031585634105950916,0.049594560594276166,0.013381534723553152
