,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_DNA_REPAIR,0.02408847886142816,0.029816378753081556,-0.033756746529800305,0.006278749739914186,0.036848526303334316,0.02407679691531797,-0.05425179544490987,0.12859609030240138,0.15153421836536896,0.294671695702538,0.15976912559735962,-0.015295281672078474,0.03216179059222717,0.04650462934588437
HALLMARK_E2F_TARGETS,-0.04073050490104605,0.0011314657969155382,-0.033947356302897594,-0.010276791016054575,0.019285226373633696,-0.018269679274277386,-0.049422819171394655,0.13183900603407098,0.12072483774799009,0.18220046269823054,0.12695089059967266,-0.030732956355160913,0.016743489702544714,0.08217896589698258
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0622804667577254,-0.02293687972268012,-0.024845575230107015,-0.02669913302458359,0.06289280932073456,0.12803900464480086,-0.13518408152009362,0.049504232725094605,0.04453425216016204,-0.07413562421698768,0.05219985096701217,0.005832826819864352,0.07475734576185976,0.03662877715542442
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02740206992856716,0.03743513240167236,-0.01879803154630605,0.033370048586849464,0.05886427031749855,-0.021765452702043706,0.11567064859297738,0.012651297912567524,0.11083715579348379,0.19293837031982994,0.1360789222312229,0.0373734266444864,-0.006177627041473178,0.007131278883598428
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.019330761724461687,0.037080121930138286,-0.024019171461920497,0.02257704788703856,-0.020400998989844956,0.0681569197605,-0.0856917912658906,0.08035082847401351,0.1260204422172187,0.25268679365329266,0.10976931447433505,-0.024362930898939764,-0.011461483745960855,0.04263057529703993
HALLMARK_FATTY_ACID_METABOLISM,0.023461194088087486,0.07298937401946069,-0.03495796162738828,0.022456368425118663,0.019546885332112515,0.05209869290335313,0.10089571446409897,-0.004783528685808558,0.03487938794302554,0.06595659730503867,0.05757348275414437,-0.035846512956756955,-0.024611786378529166,0.020969107413830467
HALLMARK_G2M_CHECKPOINT,-0.025976925119694034,8.450280453068952e-05,-0.03018558291650339,-0.033089363123303905,0.03551475719767624,0.0396005639259719,-0.11091658262996322,0.02091078850879652,0.14132416645820778,0.11546531693390329,0.07538243568156641,0.0334784289450786,0.019901973790333566,0.04392627324030825
HALLMARK_GLYCOLYSIS,0.059858518223173986,0.03379359518224414,-0.03412490160345969,0.012735504433471356,0.015800457861445048,-0.04610050335760882,0.010591465074779325,0.08495653905163221,0.12562167163772195,0.18639045265515983,0.11787413141894351,0.010744626347005603,-0.004319975010182695,0.07267811877708501
HALLMARK_HEDGEHOG_SIGNALING,0.01565924533067549,0.06422163400126167,0.03910421659852286,0.05339737910658944,-0.017584308786986667,-0.04336467107675027,0.10570845889434184,-0.02817863076055638,0.09394283301082014,0.09360881376082009,0.12058748649984866,0.054574433166955746,0.016248561251017767,0.0806929044515656
HALLMARK_HEME_METABOLISM,0.024706972097291335,0.0661049788326534,-0.026435457569699013,0.03481792837415125,0.042367273085073674,0.019141835204523103,-0.002258661049346271,0.10820338149154445,0.11369809343873166,0.2791500292309442,0.14498262527319047,0.03156661005060941,0.012907563335738306,0.07142768811986097
HALLMARK_HYPOXIA,0.06808605513501025,0.025524318640780884,0.007866888160540967,-0.04371660309875238,0.013055530809947076,0.014048488640573103,-0.10617601671640262,-0.07105514833557858,-0.009011655264855742,-0.091201819623248,0.007500607147405524,0.052428945169104166,-0.02710620041212407,-0.06410361510164296
HALLMARK_IL2_STAT5_SIGNALING,0.02138377550376925,0.060652383735824565,-0.055636433559966836,0.032506431168359086,-0.006780232595534349,0.042320418184563446,0.06236273373235669,0.05476627405501566,0.15042061318664313,0.24879501602186713,0.1124317287527551,0.014953746066098122,0.03251041285220907,0.050647166645998457
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07109118785015922,-0.015129506656136826,0.0011766021274095897,-0.06543334984819972,-0.02331351290182204,0.12098202537222118,-0.13359356851893428,0.007956535085801946,0.13912366620381944,0.12167887857912897,0.02277529127603844,0.005635010688740981,0.00021206867210287551,-0.008813840961904698
HALLMARK_INFLAMMATORY_RESPONSE,0.04958929706862341,0.10308459491548659,-0.032340990796046305,-0.04029333247528913,0.041349384835320475,0.006130508063303249,-0.018051426755185552,0.01419153403762239,0.002868376141935378,-0.012818142639469229,0.028395454904120754,-0.06136567818090713,-0.011826547578113026,-0.02474855709493665
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.048916623267853405,0.007985432121139766,-0.04267839584325184,0.047063917234350924,0.01310165255356165,0.08404014228877606,-0.07161833306978842,0.11914906053064149,0.09754150884379703,0.22780855802748395,0.12139370705426782,0.04392225558327106,0.059705689075481905,0.157409715865165
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05187112290064338,-0.014036971338278267,-0.026783310981753326,0.013749208922443162,0.062440045608228495,0.11036614573848945,-0.1318609407593368,0.07191930786432595,0.06908638207454043,0.07912592032070277,0.04453609002540566,0.01896182000294689,0.06332406878487752,0.028164404485746614
HALLMARK_KRAS_SIGNALING_DN,0.04676452463117594,0.11894013086351461,0.005241485636769653,0.05797170091859281,0.03523021519991852,-0.0413722104504694,0.0630567659619757,0.07394610570272898,0.12591391767073884,0.269594218346298,0.14132901978737397,-0.011858682966512938,-0.03223875466735103,0.1227986058588575
HALLMARK_KRAS_SIGNALING_UP,0.004435414114124382,0.0881679072387523,0.012649212906911985,0.033158703955900405,-0.00508243689951824,-0.04321916111067212,0.10076255372540067,0.05841205022388036,0.12072026860254968,0.17181374782032618,0.13439023001377504,0.017829058320700683,0.062196215015229483,0.08880037420763305
HALLMARK_MITOTIC_SPINDLE,0.014763569437330997,0.0647201133961434,-0.03850156680798796,-0.0012260973247854563,0.021903262713778023,0.014249057388542923,0.031051650739685955,0.05701525032138501,0.14548472197229967,0.2383628544861704,0.13049889441741722,-0.020648620645249034,0.034686840977439876,0.11005925885666656
HALLMARK_MTORC1_SIGNALING,0.029426829604205174,0.021089044295468463,-0.015084568640726744,-0.047993786142192345,0.021397674097522506,0.03856357528582722,-0.11069744288580892,0.012950063083579742,0.08747743435135372,-0.022278532401607022,0.04541545972616618,0.026351473231631842,-0.006282312349860153,0.05666306202344842
HALLMARK_MYC_TARGETS_V1,-0.02520110108999756,0.003980146694537976,-0.04317111052883763,0.020963841743147037,0.04315612351440537,0.0039081092847239075,-0.0808020902897767,0.14765342235146597,0.1271380237002182,0.28083982096493815,0.11824029218849118,0.02438728785113931,0.01620461550861014,0.06030235676531504
HALLMARK_MYC_TARGETS_V2,0.03066967862524031,0.020815813298987643,-0.04152980253505207,0.036280728824494554,-0.021724723045733058,-0.03019196632716182,-0.032314067763225374,0.0026766622036228063,0.02217144957840689,0.1511125917830564,0.08912281975989339,0.032672727111112465,-0.012447048894101979,-0.017945238433675643
HALLMARK_MYOGENESIS,0.0325407327301063,0.06770711900293257,0.02675856420108932,0.029450152543967226,0.02861592732943914,0.06711551383865194,0.12308841652885504,0.06480025280811937,0.10292588202942476,0.24033893822821656,0.09348517810986598,0.0350319872545512,0.07183648475730257,0.12390929893633212
HALLMARK_NOTCH_SIGNALING,-0.04339078641472244,-0.001267607067056492,-0.05323153766181803,0.07004901332824345,0.0189172099441925,-0.004670387154908985,-0.03921470886920165,0.16150371504372002,0.10073769484893344,0.2778749887770535,0.14360546797056423,0.0029259870186104497,0.03191313347185285,0.032577639421160785
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03619124203661695,0.07157145057325401,-0.006706227431107417,0.05503097387549914,0.03157171190269789,-0.013148581518107898,0.07287020803718124,0.22526521587186177,0.13955629797366942,0.3030069716595386,0.14698283521831007,0.03694021123973759,0.01725004625844269,0.05516066300835367
HALLMARK_P53_PATHWAY,0.038751034790709855,0.035288411232683364,-0.04063993832814201,-0.01994304626531147,0.05948227109159611,0.0709648759841543,-0.06400761813049034,0.12074238433705979,0.13797418986604862,0.29105311484919205,0.12216563988128862,-0.010064361855661424,-0.002075451928897992,0.0493736601176915
HALLMARK_PANCREAS_BETA_CELLS,0.00018867851264121912,0.09191459973062854,0.04434385499785686,0.08018059090623603,0.04428053947244561,-0.07144385218997786,0.09997640494421305,0.1380739748395647,0.07608941084003698,0.26902004608279645,0.10739404590853208,-0.004625514024256001,0.0009183327320053608,0.06950968987695819
HALLMARK_PEROXISOME,-0.013754891991465292,0.012700944100195474,0.011930112093512288,0.017365673066067486,0.019912758342684297,0.05572812606952562,0.01752712766151279,0.07176590828078366,0.09611551715766439,0.19745774391019305,0.06672133753508779,-0.013889922055981012,-0.0077662427807693715,-0.005159274755171849
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01878059211073994,0.065689141145733,-0.010853905362528117,0.027468770943899126,0.03496905281062059,-0.044413545349465046,0.11761904978434608,0.022646463270012247,0.16145984879436856,0.26153547448691056,0.13077721993935348,-0.04198285008548193,0.04944405928562499,0.09128134715301083
HALLMARK_PROTEIN_SECRETION,-0.0033823639837184875,0.07984902577482973,-0.007223484917958401,0.015702246724842082,0.015030434108800667,-0.015108752877284009,0.03977973779071537,0.12440401747378206,0.11948230906068562,0.2673889928147291,0.13559291546574068,0.000445019010629243,0.02263161559763031,0.08234679847411833
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.043134232431135004,0.02341622948561145,-0.03737393605464542,-0.0027770776842370405,0.013537969769082902,0.1308129742488807,0.06589339338356222,0.08372753360369052,0.15439285578688985,0.3007435746142903,0.07767480807737728,0.03284541732548382,0.06512473986784519,0.0033798463504399632
HALLMARK_SPERMATOGENESIS,-0.030589562453153456,0.1174065421889662,-0.026437249324738184,0.056185262014297285,0.07189185496822739,-0.059120063178967036,0.1268387785229419,0.10453107655516139,0.0819282010484376,0.26940207100454694,0.1177595453274255,0.05133251706196225,-0.005532523345170149,0.1288708858546765
HALLMARK_TGF_BETA_SIGNALING,-0.015701075443128557,0.012135125641702977,-0.013301676098472234,0.016126030359436914,0.08834036442012834,0.06750961825570789,-0.05529788455793266,0.07923062111922384,0.040176551821659176,0.21178641462253206,0.04281129333516371,0.015511168470184933,0.0410228078799562,0.04904816729005988
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06933026232854515,-0.0018050381651898728,0.03488549835391873,-0.0613217396065379,0.015925540914314244,0.10608323187147867,-0.10647529023923888,-0.039649504030700215,0.049987550482655324,0.05591166285223883,0.04458221842593149,-0.004303375549111752,-0.051256063343411117,-0.043974049008262024
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.023727841762752794,0.0031352061990340577,-0.023329396358729354,-0.0294998187273156,0.046504095598173055,-0.004605083861608101,-0.08191835460401463,0.14407187293168974,0.1428265777420996,0.24570551357344714,0.12288376165179868,-0.008766368915202837,0.05387315035560638,0.0659510536409037
HALLMARK_UV_RESPONSE_DN,0.05991568836812031,0.07647390923842048,-0.012866450966647921,0.062270263569813744,0.03621677925812483,-0.048006784296531914,0.11076298505750719,0.05028980078006881,0.09658616000603486,0.17487382212742658,0.08165061915183051,0.00873084275287864,0.04131797932187627,0.051132235685308544
HALLMARK_UV_RESPONSE_UP,0.035967288765995475,0.07068967681442806,0.03146832776387936,0.03733239042423613,0.027827648373711187,-0.057100134599651804,0.09105878824203081,0.03663071116507069,0.13681562930451138,0.23745302891754322,0.1388464263825859,-0.017956437298817636,-0.00717605412592121,0.11049537141153788
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01761633303259368,-0.03075537957327446,-0.04220438198894923,-0.05161369271544021,0.06733267417642276,-0.01729131073224918,-0.09233061864427064,-0.016325743238148088,0.01319739941444065,0.14103866270236579,0.020255556440415053,0.02700884180342617,0.02563991111221168,0.03882211805012865
HALLMARK_XENOBIOTIC_METABOLISM,0.007843110072800783,0.03075850085640179,-0.022768559081280754,0.028190461943924588,0.015382915989510136,0.10263204987160064,0.07160152818781268,0.1470261526581269,0.13519136781856975,0.2751507083740287,0.08300451905789827,0.03663518222588584,0.038225263426830136,0.06215046567474125
