,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_NOTCH_SIGNALING,0.02204044003518857,0.11704702352249163,0.010571730661742855,0.047379567359035174
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.019363746408599714,0.10053738926790191,0.03216827721055361,0.0777618555527543
HALLMARK_P53_PATHWAY,0.00026747798290301805,0.09150465611799391,0.0031744928422273388,0.043023771234881554
HALLMARK_PANCREAS_BETA_CELLS,0.04562303083987125,0.10395321533861422,-0.013395209865140527,0.07390710385207402
HALLMARK_PEROXISOME,0.02556994569897272,0.11779565258460224,0.03248862213821227,0.07762959552872035
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05773691261420197,0.1304841628516855,0.03175142326535246,0.09210309522704821
HALLMARK_PROTEIN_SECRETION,0.04354287534454438,0.11875583110333476,-0.018056589818797913,0.07482491249057295
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05638763423880056,0.0852165499990757,0.03291580878831195,0.029405850499828464
HALLMARK_SPERMATOGENESIS,0.03351132918444232,0.12235578491219214,-0.010839358595146273,0.06059538340208367
HALLMARK_TGF_BETA_SIGNALING,0.006929260188553975,0.0778411316393325,-0.009073525742420945,0.015702233807871502
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007533609896420739,0.0019582215423345354,-0.04169262896733382,-0.04328214231589597
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014236253847681233,0.13586289880056668,0.04375637312466142,0.01700049823591914
HALLMARK_UV_RESPONSE_DN,0.019014561966656546,0.11130400479676505,-0.033115464615175345,0.013578474569203561
HALLMARK_UV_RESPONSE_UP,-0.013370097872491889,0.11229908435172814,0.006159985750853553,0.05074154722597979
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.044590462734731745,0.04690295760561433,-0.04459230915022529,-0.01669441141154828
HALLMARK_XENOBIOTIC_METABOLISM,0.020258785862477972,0.10737519221234676,-0.01745058366855503,-0.021616629415541225
