,UKF259,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_KRAS_SIGNALING_UP,-0.023847515873342252,0.02477598406397762,0.20971408988939313,0.2390783814497724,0.11254508802903318,0.22657518759931383,0.07425917094899843
HALLMARK_MITOTIC_SPINDLE,0.03672980806927795,0.016992132351287652,0.23974143956114033,0.30430493334208536,0.09448344568247977,0.11904106315279817,0.08958862393350463
HALLMARK_MTORC1_SIGNALING,0.0022000052549179935,-0.034003551771909064,0.1336556196251585,0.0022949263271703686,-0.015375842986574012,0.012774486792955852,-0.009065983280934642
HALLMARK_MYC_TARGETS_V1,0.034404239511059066,0.07981330033356361,0.278025411353186,0.381438225855981,0.19252268771529885,0.05744405661231688,0.1527018945134058
HALLMARK_MYC_TARGETS_V2,0.08730120065602863,-0.0071083991562700365,0.23247387354661636,0.20744664324800785,0.09706843722796363,0.012776175082867325,0.0845827754366061
HALLMARK_MYOGENESIS,-0.03633168417576943,-0.016469811601539753,0.2119234384088955,0.28214530672098515,0.14698612377824805,0.2085550094270288,0.13183806690918395
HALLMARK_NOTCH_SIGNALING,-0.0014941159368942539,0.04839812969502968,0.2535236627165384,0.3239953990549972,0.16639703699900488,0.07732662444596919,0.14552293528775354
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.015920779644776974,0.06223059734051956,0.2462173719029322,0.3803822726059591,0.11266811204304308,0.06220965446464344,0.13203534184137888
HALLMARK_P53_PATHWAY,0.04582031108655817,0.038639407962160345,0.24916517755608875,0.3596194324364585,0.05397595442662226,0.05963347351990996,0.07806928339708369
HALLMARK_PANCREAS_BETA_CELLS,0.03595055885259641,0.04437591483824724,0.19703133368876494,0.3403217576192851,0.1410696039644855,0.03776990107650311,-0.11611610381742085
HALLMARK_PEROXISOME,-0.03955893330508079,-0.014571171082324292,0.17373023800317203,0.28900798320937326,0.018859184934901397,0.06254442695053992,-0.026061876690131783
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0026299810244352767,0.007256228104044223,0.2525695223871865,0.3193217386467432,0.14692427396881258,0.13740782879015243,0.02900872097726319
HALLMARK_PROTEIN_SECRETION,0.0513905639607895,0.019079867175921618,0.28206915491246787,0.3268556990516124,0.10805395945336634,0.10797724335688441,-0.006750928716110359
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.051960536421404024,-0.10632381120038899,0.22888212607085967,0.3585046003984904,-0.0653396333035524,0.04259708414555519,-0.14470612885791673
HALLMARK_SPERMATOGENESIS,0.031106180440536434,0.06397159898472281,0.24510014115261494,0.34090385366989495,0.11156195407475687,0.031812615325837894,-0.042619148956041054
HALLMARK_TGF_BETA_SIGNALING,-0.04363669490713918,-0.019799963582626097,0.24325209513027818,0.3050281313839301,0.1261126988981853,0.17067258771694074,0.23128488179813994
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08235877706773427,-0.023039033717158798,-0.03850149307801683,-0.026277334795056954,-0.0067571522858021465,0.023041686155334425,0.21327703624707622
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.027065716877453797,0.02836525991955626,0.2688407494678666,0.29507498390426723,0.11091082288474143,0.09957018412776159,0.1095295312161954
HALLMARK_UV_RESPONSE_DN,-0.02039092380703303,0.07116377318333528,0.20353627218532874,0.21768740950793716,0.11198245493860018,0.20960537205622876,0.09021776197153882
HALLMARK_UV_RESPONSE_UP,0.041523384767479195,0.05701073939784236,0.25822025698801787,0.297516275164176,0.023617312449361858,0.04988964708029532,0.0042206457777991665
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01890712262481753,0.047173567184907284,0.06233023128562164,0.2326176791443788,0.07155319166785545,0.05559580390066453,0.016107097866649486
HALLMARK_XENOBIOTIC_METABOLISM,-0.055793121972411916,0.0430721349953399,0.22011953956779423,0.2630834452692087,0.03079998430491293,0.16060484143010176,0.23652119422290063
