,UKF251,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH8812bulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05077349728389646,-0.07147400492070467,0.010395448583685362,0.013370994225449505,0.1423614895893247,0.007242168465536481,0.07575027041255698
HALLMARK_PROTEIN_SECRETION,0.015902531759665706,-0.04612226171675291,0.0225666518070738,-0.0187037386019088,0.09179951345208362,0.07043096520688918,0.1349587508466191
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09256172270671498,0.046118379222327595,0.07858022829280821,0.044128166404313024,0.1334537941569974,0.08315194019874149,0.03062935018162657
HALLMARK_SPERMATOGENESIS,0.03591229439627819,-0.02589296975385631,0.10753074823785441,0.0023345730532265516,0.08325682190245995,0.09383769804994392,0.11991589735724131
HALLMARK_TGF_BETA_SIGNALING,0.012884390810020454,-0.031376156078057695,0.02595224273733526,0.026353704051036125,0.1977179315944339,0.013401965508865268,0.04971550912445986
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06905384870932314,-0.13237880182820316,0.028875936290725306,-0.03752396655960624,0.12664456178175237,0.13116409346289404,0.049185425824983274
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.022045663618939598,-0.0615238707357252,-0.009396120493875915,0.022103479859142607,0.08397904052902318,0.00477279451066385,0.10856561126753067
HALLMARK_UV_RESPONSE_DN,-0.03495633641313532,-0.12148173675134762,0.07311353587500848,-0.025173412410871152,-0.2150629809222497,0.04109125182438465,0.04780226537980086
HALLMARK_UV_RESPONSE_UP,0.015168702234525929,-0.09512668931138715,0.10491505822452836,0.015163241518581269,0.17756946277211513,-0.0009337752789389287,0.0848413218841209
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0008637254125090928,0.049903492198205585,-0.011096907752968113,-0.016372984974486703,-0.09247691645733673,-0.037408763481442855,0.05370047993595262
HALLMARK_XENOBIOTIC_METABOLISM,-0.03718747904822945,-0.02737729961416791,-0.0525072306476419,0.05917981235863102,0.10317089947596725,-0.0013167620013503903,0.0821579890594651
