,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04043155526241428,0.004165991498255537,0.002478474696584289,0.16430437130941206,0.10247424876650876,-0.011567586567977574,0.06102557945151196
HALLMARK_INFLAMMATORY_RESPONSE,-0.007931461447997742,-0.01928575566335412,0.03257648907648376,-0.05245548999576865,0.08968702508629034,-0.08528690051457823,-0.03366379387210109
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14525252614099718,-0.010171586935366033,0.03150035547058912,0.17228077263020675,0.10291437129410211,0.09321387476771346,0.08835081877850202
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.16594455858008728,-0.030185952423859266,0.006246061326734179,0.02284209282862263,0.10107747246434935,0.050886069401171984,0.04370305290010312
HALLMARK_KRAS_SIGNALING_DN,0.07990891691307048,0.06842556091612152,0.02478034191098877,-0.02703641087635326,-0.011431256225821583,-0.0400908368460512,0.0006407332654982178
HALLMARK_KRAS_SIGNALING_UP,0.0798754839134607,0.014818252237624294,0.037264792233869096,-0.10646049304042404,-0.021959982368006784,0.047126562303467096,-0.01870270364892473
HALLMARK_MITOTIC_SPINDLE,0.04013147968723622,-0.02733612345856941,0.06957130959943379,0.148287198768246,0.0791568376085206,0.05164372634893248,0.10104540009512186
HALLMARK_MTORC1_SIGNALING,0.10245790473718301,0.061488352682818874,-0.03302693016516651,0.09941773985754983,0.07348951362449489,-0.04645680628030002,0.04331151887345226
HALLMARK_MYC_TARGETS_V1,0.0661689697386774,-0.028397654235259362,0.0657026810850875,0.16064322647805052,0.06985275410561227,0.0614341812255971,-0.0011910788831326806
HALLMARK_MYC_TARGETS_V2,-0.011284868677198598,-0.06678997249585608,0.03340865471873032,0.13648912584976666,0.0016474313116312674,0.05306083015519206,-0.02724542570311797
HALLMARK_MYOGENESIS,0.10258926630138096,-0.04784572494462329,0.06318347089286358,-0.05101328294024289,0.02303530419043889,0.07304727854378155,0.06534289629767205
HALLMARK_NOTCH_SIGNALING,0.08859441513931805,-0.01844404795430749,0.07193806557992163,0.08845449414041703,0.06512102275321571,0.0811053236760127,0.05792626621082819
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08202153350781202,-0.025444187854958753,0.04707525413485042,-0.007600953836522252,-0.012538686725386732,0.027086201972626768,-0.02417981196543731
HALLMARK_P53_PATHWAY,-0.008663127253096583,0.017748598225552203,0.013895255480078486,0.11597960858714933,0.106214611143847,0.08624406445240664,-0.004263582773975122
HALLMARK_PANCREAS_BETA_CELLS,0.04450968489974923,-0.023948664054915653,0.047049051771068336,-0.0975498957241127,-0.055775472326631624,0.04322630387608957,-0.03960471306334556
HALLMARK_PEROXISOME,-0.044672323026851465,-0.023207241994612212,0.04695619070302959,0.06085563559138617,0.038643749514195934,0.038490847678510354,0.04334290556024608
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10092190944068424,-0.040583375332921216,0.054333005858737994,0.02188378099494202,0.019633119562168094,0.057467214195641686,0.008994695173570854
HALLMARK_PROTEIN_SECRETION,0.10686556094900762,0.016335760238084987,0.0685998107207402,-0.006480709667439725,0.07242725969715526,0.04145352952271438,0.016632816317135236
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.11633322510650022,-0.04840702716263221,-0.001848515678304366,-0.006113466575202215,-0.025459130750726602,0.07570693445851284,0.05417200742220931
HALLMARK_SPERMATOGENESIS,0.11150590326589584,0.0057654022299740435,0.07543723462216187,0.005906807504897278,0.014783972541426865,0.08697842637880204,-0.014015419384803184
HALLMARK_TGF_BETA_SIGNALING,0.009618247638797576,-0.0646351666303815,0.04107221341878361,0.1655427360460855,0.07648664506548591,0.05574642169047154,0.039179436604388405
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.02220275298049243,0.004347382316060606,0.0030994877814937575,0.08690366982580824,-0.03487978595658166,-0.0038222923497107405,0.0678208105577812
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07969404857205299,-0.026567505195732765,0.037151178129280274,0.14929879199847526,0.07830494137818772,0.014723527847039347,0.05563068879985003
HALLMARK_UV_RESPONSE_DN,0.10286367698749375,0.009493894104607142,0.03974333859620482,-0.07031727211952962,0.01588797968938592,0.022870685342774862,0.0029625136499101573
HALLMARK_UV_RESPONSE_UP,0.015168887734475158,0.06644085969503132,0.048374114658202405,0.007225736497346585,-0.07827259389412536,0.06091369997410878,0.006867848705694338
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.004072987111939526,0.005674470114414195,0.034877639497995376,0.16023145648421352,0.08595870481973455,0.06984906293672599,0.0032183454661001668
HALLMARK_XENOBIOTIC_METABOLISM,0.07998513460459841,0.018921404523366783,0.08778914425676812,0.062087423791587174,0.06643550700164617,-0.008811166897466026,0.0542965319153524
