,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.08072083633493403,0.08344889588795708,0.02546477348161571,0.07405316450541317,0.020512115305285093,0.023449179692910938,0.1400835177882299,0.13759808864617884,0.08208222866305345,-0.04283454888578066,0.07976649362005936,-0.004297015929931028,0.18747944493099697,0.05352765871177606
HALLMARK_DNA_REPAIR,0.006917837946775249,0.15615445941531733,0.08786491655713342,0.016298643291491798,0.020506304869676376,0.07561927384422858,0.028895245335972587,0.17851774001454535,0.15271215838457392,0.0790160066706643,0.09870641566386276,-0.02395823391289128,0.14442114340986795,0.1722440202179352
HALLMARK_E2F_TARGETS,0.016274672195461866,0.14373678984050928,0.026957863374410692,-0.029056154805649437,0.0034658083704227492,0.031184553225309466,-0.10660998524481731,0.21241143529982318,0.12076390631813981,-0.04230177395265822,0.09116496045224666,-0.03201684140411468,0.12257566713746078,0.15908997557962024
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.15103223073018884,0.006082527614781046,0.04269609686613748,0.1263159784066414,0.07996285771154764,0.05354497825196977,0.14831220748870194,0.061461980959119346,0.13163171759763437,-0.023136517899706367,0.1358131243286527,0.0702950943899088,0.1169678683504531,0.12111996781297368
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08398451926700307,0.0029218453925685278,0.038882833414480865,0.026919736368861472,-0.005088098868666802,0.03522097976286901,-0.1042613699484513,-0.05265181816688386,0.00696939831304431,0.10100477444507228,0.08856309603466628,-0.003106563351222669,0.09812847342963207,0.13450264114561036
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04483920953363563,0.08600489338458817,-0.022489826584959648,-0.018310747489543654,-0.009923888870812147,-0.02128225044879156,0.10759714257769948,0.13529261910593246,0.08370910001929077,-0.02760820283171291,0.10169901950216477,-0.014016769872965911,0.17158318055733385,0.07487424041868529
HALLMARK_FATTY_ACID_METABOLISM,0.008016276602300807,0.05586259837625544,0.04601739263727341,-0.01738499199792371,0.07117821889448112,0.021034781715916478,-0.02324468629029833,-0.009942921326998266,0.05118183317720299,0.0022245216093747084,0.0586965316033368,0.03777080008540458,0.08302673724565211,0.08132512795093332
HALLMARK_G2M_CHECKPOINT,0.040676276666326075,0.14435840337672623,0.031049086743422483,-0.06484117144625869,0.09235565165791654,0.02600876405877264,0.01945620183298213,0.13802942362099369,0.054379314362198124,0.004176640354330265,0.09713723781432737,-0.022895252921974838,0.13203373170640142,0.12129087650984845
HALLMARK_GLYCOLYSIS,-0.004480264918699172,0.09079849343454172,0.03066657227920559,0.007237707681223267,0.007748828541115958,0.021494000693060334,-0.08113201968216086,0.059281851132363575,0.14198085634587407,0.09472207307014817,0.10594097624834126,-0.017082891422009836,0.17345913454375905,0.09133646279295385
HALLMARK_HEDGEHOG_SIGNALING,0.0010427569343119361,0.060455206232731463,0.029519506582454814,-0.08841957768807608,-0.07736786000323159,-0.007442498982822185,-0.12604872346770057,0.015990612950481466,0.11936200443863881,0.09342190741993683,0.007903584918595519,0.012631930215300208,0.10283134742891749,-0.10910305205918926
HALLMARK_HEME_METABOLISM,0.003521303231439698,0.10303445906913868,0.07216320534412932,-0.008115908281880172,0.013764436466568336,0.03848446309127535,-0.04702986925376856,0.10796203568175446,0.16794954258919156,0.02783058934236919,0.06450556584339008,-0.06402804410982965,0.13643175530109033,0.02334040517876397
HALLMARK_HYPOXIA,0.01647193872255089,-0.07374034496688427,0.02072220612483036,0.04866759353693946,0.04438422285506948,-0.03731983140263837,0.04433228723130943,-0.11832663668659785,0.12624423889373,0.07726790762513892,0.005684621748548579,0.06863928003227156,0.035832794674667406,0.17300786366844795
HALLMARK_IL2_STAT5_SIGNALING,0.07929758183760777,0.027324080669146066,0.048538527725474075,0.05349925483723025,0.04797837363419899,0.025890388986026747,-0.0014876057744043839,-0.05761506636696857,0.04766634983302877,0.08853126682138363,0.08634773216595872,-0.03418188485213738,0.13162952896866778,0.11430746727478565
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04708414554217931,0.058762763396145674,-0.022769773970528796,0.02379882427562718,0.04863069278303198,0.015642240661928007,0.12902922764362657,0.03462855941818345,0.08377008725963458,-0.033325456807991816,0.0805871953822901,-0.04331016576444039,0.1669299831674149,0.09431001574332962
HALLMARK_INFLAMMATORY_RESPONSE,0.1380524335958221,0.016092653441920856,0.0059241576628805545,0.04711777180352417,0.07821430522340089,-0.03691842661242127,-0.056118833961154885,-0.011513531396159878,0.10599287334005066,0.04807547190325377,0.050706754255253936,0.00791036611029477,0.10466672164577036,0.04094842460823848
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0018726184024903075,0.07904721890983513,0.07648767657567494,-0.0413471286276029,-0.02249620614310433,0.06068967041031475,0.1709895358218988,0.14794281431078465,0.07031331334570835,0.0273467162349801,0.0852396816008698,-0.03488308695372779,0.1580975521612436,0.03791032490673315
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.140603597799285,0.03745797137059308,0.04766041150390136,0.11563871857880956,0.08943047466852877,0.002215971906811261,0.162998925101556,0.023239009147721507,0.12696791157182008,0.12410419230215233,0.15341123660222877,-0.013322933321160128,0.15784339060198363,0.15103325857445196
HALLMARK_KRAS_SIGNALING_DN,-0.049734451597527304,0.12738161158856365,0.05291132855575475,-0.021508264946146535,-0.021750969940321545,0.04302406529076136,-0.11088237439352278,0.09341552296990883,0.07284223388236909,0.031905319085781515,0.0492835709674682,-0.034492700480489434,0.1102822658534205,0.033829498923433565
HALLMARK_KRAS_SIGNALING_UP,0.06737615897382163,0.08443384478900023,0.06921768071585423,0.03548639080409973,-0.00439337269111829,-0.0029913308901416535,-0.09699365589496628,0.1144608397220521,0.06527945207212414,0.039860942300514166,0.0878489735843185,-0.051203090675747534,0.1549427721943777,-0.08685958945775425
HALLMARK_MITOTIC_SPINDLE,0.015772047681640953,0.08802278353000154,0.061152012333618944,-0.018654640985252154,-0.013338141955596064,0.056633198339755754,-0.04972692613229194,0.14286699379258846,0.13341181700044857,0.08306514807191956,0.08971976769626219,-0.03975401665515531,0.14896536292617832,0.053285256582684036
HALLMARK_MTORC1_SIGNALING,-0.07808467406332417,0.04384419295830033,0.014383233945730971,0.01487635569834362,0.038601498234669046,-0.012929467848256748,-0.04060009271220499,0.038814668095906,0.07137820803699745,0.08048803865002967,0.10983012361577342,0.06392756074225339,0.06082927030557975,0.09468683979483325
HALLMARK_MYC_TARGETS_V1,0.005460668535694585,0.12862674376208605,0.08533473057386279,-0.02077696546736045,-0.01710286152452819,0.0715137244268367,0.0313280861685446,0.1806567599070589,0.15903945365522565,0.05526416242611515,0.06261177314226887,-0.019326402644544386,0.12588089742804812,0.1667106987804973
HALLMARK_MYC_TARGETS_V2,-0.009726908651412628,-0.04356169547311899,0.031044367473766106,-0.014914356044794736,0.0237788006772869,0.039030847590889324,0.06023327491616349,0.005249392762224486,0.03859540785091835,0.08197164339989328,0.10027815332185706,-0.07463395298615226,0.11499181458805721,0.12550833320511004
HALLMARK_MYOGENESIS,0.03116705929505721,0.04590910320090258,0.09414270180109267,0.023610431242231382,-0.006887264779040665,0.09121245022526725,-0.04207739468206597,0.1251918971408403,0.10142287271459344,0.1051882393751449,0.0741700700185384,-0.02452160331838029,0.16012307884597782,-0.03436741887754818
HALLMARK_NOTCH_SIGNALING,-0.038193835704110994,0.01624552034681208,0.047917843512838426,-0.05243905593763337,-0.023796773332736436,0.0683183835573728,-0.03660387092438098,0.13370234414444626,0.1212008687195309,-0.03372297689435441,0.08865241610132259,-0.038825585580615676,0.08597679138057392,0.1439789191105555
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.036989065343276964,0.11011693288450893,0.08606672074529477,-0.055772256188883367,-0.06743956012162752,0.03256761066754545,-0.0362329579870119,0.18925029454380313,0.11450643026200943,0.10515309357344707,0.06754007452463957,-0.027034931545621182,0.13243223120734823,0.12413044777765429
HALLMARK_P53_PATHWAY,0.0020640990120315396,0.053800331371888,0.065804335969976,-0.008324298005460584,0.03278759229010251,0.001521862424283696,0.07580535774619564,0.04668640035581221,0.1415123849346551,0.10143186769298514,0.08837845553936677,-0.025864542160656322,0.1171408668281853,0.12460897785906046
HALLMARK_PANCREAS_BETA_CELLS,0.013617191757058271,0.1689697682604766,0.08903033836960267,-0.025131141159860475,-0.04967291664371611,0.08621197276212313,-0.09694025596455784,0.17587362448566513,0.10848404564868287,0.10184599882723967,0.030078323326796736,-0.04227665402103548,0.10311666247632756,-0.0743859567476837
HALLMARK_PEROXISOME,0.0176268674260063,0.04296828378931668,-0.013682135010336868,-0.03973580702532647,-0.05572147671539574,0.042729190226449436,0.07685482872714088,0.039532993420359,0.049727258757560025,0.0020377236581266243,0.02572639861353226,-0.04377716805218494,0.14379255992757425,0.04370016347342775
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.003703981201717041,0.11130182339814271,0.05866925754309781,-0.0282918237942445,-0.0037335958856183527,0.05134585286005686,-0.05379810621039683,0.13661921748388753,0.08399775166992325,0.07988891113038298,0.03721307275127476,-0.05710380176916989,0.13387481093123266,0.019504774570448333
HALLMARK_PROTEIN_SECRETION,0.031972152704428054,0.10833755369618495,0.09168081964798959,0.004482621220136729,-0.022130620522814528,0.0558765478870579,-0.09110653151933053,0.1941812136822174,0.12766465407268193,0.09608353776198279,0.12300767411754945,-0.026149842678749653,0.16047978885352454,0.07356735505121045
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.031704526944699024,0.0234328727523907,0.07331924067840007,0.04536227573005131,-0.04825684193990707,0.021837325463790525,0.18219092118552666,0.1541732559716152,-0.007782789288473706,0.02369194981359319,0.0629175946952582,-0.010764632949994973,0.15998572736935482,0.007166717514788218
HALLMARK_SPERMATOGENESIS,-0.030139142311033294,0.08005291353809775,0.06953723500116699,-0.03301165110399616,-0.03913005237155269,0.07911394478962254,-0.1197270544983233,0.18355390908245323,0.14361890976052413,-0.010746844158347358,0.05600106092819215,-0.048602854247327715,0.13912932785193613,-0.038622616271787445
HALLMARK_TGF_BETA_SIGNALING,-0.007693313337041144,0.0702500511606031,0.04492429637604965,0.019597586394415757,-0.05384574711453617,0.005432701725831998,0.05173504908411636,0.090730365436176,0.09579565348820246,0.041143107559673466,0.025255903681791557,-0.06586024928806287,0.11400592597785643,0.09082297463198297
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04307034315262733,0.0931232131809651,-0.05214657505875662,0.09687636237286158,0.06623810429774571,-0.01643751451882256,0.1494866078093442,-0.04565499180440876,0.06129791126195081,0.06992376334342115,-0.02039671254854812,-0.025249837692517617,0.05276187360742265,0.22868154435568294
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0020444323069977646,0.13679439243226194,0.036132797918552825,0.043793281060420075,0.0338296931440193,0.04419550362328907,-0.029131182552599163,0.1635037718739087,0.16948444135533133,0.09655428081313376,0.08785366732970382,-0.04845103934128825,0.169624630595418,0.10302148324817875
HALLMARK_UV_RESPONSE_DN,0.019562964615068748,-0.027063857110224635,-0.02749840301925925,-0.002391026016014498,-0.055845959563939014,0.030852730523449085,-0.11628634918669647,0.026154839571239562,0.11142750699502296,0.07383670331246682,0.07721069506979084,-0.013038695345296501,0.1473065703075607,0.08330961985621325
HALLMARK_UV_RESPONSE_UP,-0.03891533498121045,0.11890069420103427,0.04655242717105143,-0.055537324811975215,-0.04704435591498528,0.04846783600882583,-0.11269759104063286,0.042182324194829646,0.14914398334196233,0.059618379157312315,0.06338529627608666,-0.031031441854805386,0.12265992271943257,0.08701068280754902
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.09166706522807291,0.08169966886347689,0.00494676722813814,-0.0787226188844093,-0.01598146230793594,0.0014409124899315946,-0.0408140288005427,-0.009334307294599229,0.10840905369440462,0.04489604405270118,0.00344156401885693,-0.034503708277021636,0.07295541531488872,0.1387946061569704
HALLMARK_XENOBIOTIC_METABOLISM,0.05694465242210357,-0.0042377254824756344,0.05300498825916107,-0.03238489576869824,0.059520977487704185,0.002824309884261944,0.06402143673602896,0.1362915800522208,0.12617839183245408,0.07621130451814465,0.12751755748242707,-0.03775544696691809,0.1674935577207008,0.14710327697772635
