,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH8811Bbulk
HALLMARK_MTORC1_SIGNALING,0.07549007426976198,-0.00979749309397965,0.018572424063041205,0.17123596391308937,0.015913968067849407,0.037943392845972305,0.06805152399130136,-0.032215303441815696
HALLMARK_MYC_TARGETS_V1,0.09573684529867217,0.025410275663752653,0.020462985476106,0.18660240729028657,-0.02286911920365188,0.012634022479000008,0.11845804289515545,0.07152913622093095
HALLMARK_MYC_TARGETS_V2,0.016437805420951315,0.011617254917112511,-0.027993111645501594,0.08039081841913927,0.04571699406965195,0.008876829584518742,-0.024795374475661998,0.029134783852250733
HALLMARK_MYOGENESIS,-0.03626541513298193,0.05308091461165289,0.020307784116884626,-0.02111192125880847,-0.029415795652032575,-0.005991571555616545,0.08638071151472343,0.04535304982569249
HALLMARK_NOTCH_SIGNALING,0.08360243611997376,-0.0011623025649390736,-0.0382122227464841,0.19529811249987594,-0.05366539877509637,0.00936731464904833,0.09046368417126732,0.07964049410096599
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11329057967164156,-0.014509603278012286,0.008085096354526316,0.030873587668364195,-0.034300428937265606,0.005135164743483895,0.12087106189957023,0.10474133463281482
HALLMARK_P53_PATHWAY,0.03920849984753139,0.01952324039266067,-0.022217711622468658,0.1970939591694518,-0.006951346062508769,-0.007316736328832046,0.13895787048463065,0.1325397612597444
HALLMARK_PANCREAS_BETA_CELLS,0.048025564760949824,-0.04893100488850212,-0.029883457329015033,-0.04491613254321105,-0.03276437710876326,-0.009359356715563802,0.15937251581701206,0.101508301574158
HALLMARK_PEROXISOME,-0.02657641223079358,0.029007668616655827,-0.027122139349055857,0.0879609190988849,0.01880387015185041,-0.020522721703559295,0.05367263185617799,0.09662394531884955
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09409648632368522,-0.011395008282990261,0.0025128020428925196,0.10234889342955814,-0.025822259654948714,0.013858550836363358,0.03675952216619492,0.059630482169726357
HALLMARK_PROTEIN_SECRETION,0.09235532818335904,-0.009699087479106925,-0.0010440932899934113,0.16542254332190878,0.005356549745642441,0.0012158043430125641,0.1474284740451578,0.09111214829558592
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05515811698333682,0.0453473824938495,0.0524856682932995,-0.13888950341325296,0.0023060833691032658,0.02721767780481842,0.1030683697425946,0.12484806285287253
HALLMARK_SPERMATOGENESIS,0.08836390400946506,-0.05735433046122091,-0.026118276522447175,0.09536679128236544,-0.03323644150058488,-0.015465064774073617,0.13504755082082306,0.08652979844918177
HALLMARK_TGF_BETA_SIGNALING,0.03802258717350827,0.08813296760287866,-0.05616564831885588,0.18047624845352073,-0.015464559371809307,-0.028272740602331845,0.07135336263652578,0.03687164101657049
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07208665968775259,0.04733875632992746,-0.011651651639907877,-0.06389381870343301,0.0006461986177170278,0.008259566489530265,0.012543223576016987,-0.01787542490324186
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.044335743133276144,0.03931166773091644,0.029523176586467713,0.1676426310987092,0.02890435284284925,0.03435980377994561,0.12094024296935064,0.05936535573355881
HALLMARK_UV_RESPONSE_DN,0.031151704753673688,0.030983825392460317,-0.05486861522783659,-0.0022194980108245104,-0.049998510062691785,0.0252034692333913,0.10378170303627418,0.03552389945970599
HALLMARK_UV_RESPONSE_UP,0.006328295180692163,-0.027821733193321388,0.005542073023517138,-0.034398369461099365,-0.05510169860319597,-0.009579391965493324,0.04706517675987085,0.07175258961931295
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.015732004904926725,-0.04449681227794124,-0.06971271894794065,0.15578744662552688,0.023019905692127956,0.04468099530872545,0.10763448381085511,0.08222504053710257
HALLMARK_XENOBIOTIC_METABOLISM,0.06596716428561053,-0.035052307979803334,0.02709023784879375,0.11982767081600518,0.002698990124531516,-0.016468028702955877,0.11135682130815516,0.08913539394809296
